"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",8.0821412,14.051877,33.05452,30.134083,14.677375
"002","4am",13.1987006,5.29596,18.57928,28.291056,34.6350084
"003","4am",8.6859023,8.811815,24.43904,36.603801,21.4594471
"004","4am",15.0885986,14.808891,33.63272,24.126481,12.343309
"005","4am",23.7494297,17.686126,20.02597,22.278642,16.2598298
"006","4am",6.3004728,23.601075,40.36808,22.819917,6.9104527
"007","4am",10.967481,30.994481,39.91059,14.890957,3.2364874
"008","4am",7.3239945,13.157757,21.36355,41.508643,16.6460537
"009","4am",8.4494396,9.485071,14.73197,26.511409,40.8221111
"010","4am",12.682948,16.842611,27.72493,26.372848,16.3766611
"011","4am",6.2418839,11.413405,30.57789,29.363877,22.4029449
"012","4am",9.6176517,8.837189,18.86051,41.04244,21.6422144
"013","4am",2.563042,19.917747,33.50548,28.661791,15.3519383
"014","4am",4.1624548,40.350672,36.20203,12.233953,7.0508894
"015","4am",16.0504544,34.225937,29.75713,14.631297,5.33518
"016","4am",23.2380538,40.989312,31.30872,3.83919,0.6247276
"019","4am",12.283684,6.710717,32.02774,24.982394,23.9954668
"020","4am",8.7430749,15.008739,30.12791,26.94588,19.1743946
"021","4am",13.3063223,13.070608,24.98928,39.124759,9.5090352
"022","4am",0,23.488769,37.05276,24.626326,14.8321488
"023","4am",9.8504239,17.889591,31.49747,24.669826,16.0926926
"024","4am",14.0512637,27.081712,36.12006,20.052815,2.6941449
"025","4am",1.1506599,28.903635,41.37256,25.302616,3.2705255
"026","4am",0.7292081,38.977883,43.59066,15.773351,0.928902
"027","4am",8.5371546,15.666406,36.2755,23.99214,15.5287975
"028","4am",11.1225865,15.386977,33.56555,27.144121,12.7807671
"029","4am",2.0686422,20.948867,36.51538,22.799845,17.6672606
"030","4am",9.6658889,16.436419,37.43014,27.447832,9.0197254
"031","4am",7.4032047,17.111054,28.00684,36.636804,10.8420929
"033","4am",17.9519379,17.103303,32.22531,21.510467,11.2089784
"034","4am",20.8874147,18.494772,35.04607,17.94772,7.6240274
"035","4am",4.6479029,22.253018,46.4469,19.428356,7.2238227
"036","4am",16.6638089,35.266848,20.68124,19.599053,7.7890507
"037","4am",2.3422388,23.233502,33.69519,28.874377,11.8546892
"038","4am",8.8654664,23.574092,35.81014,26.931518,4.8187802
"039","4am",10.7651688,7.078764,29.67685,36.481545,15.9976729
"040","4am",13.1056428,12.643526,41.67912,28.46945,4.1022586
"041","4am",17.4336169,15.629348,35.21473,26.959908,4.7623923
"042","4am",12.0207296,31.329055,35.54711,16.333043,4.7700626
"043","4am",5.0934474,14.998214,40.20528,27.466086,12.2369711
"044","4am",4.8008033,13.105725,38.80836,38.541275,4.743841
"046","4am",5.9466586,44.187178,29.35385,15.105904,5.4064043
"047","4am",2.6215861,29.897156,39.67812,17.882397,9.9207373
"049","4am",7.7006878,11.760006,34.61308,29.298068,16.6281606
"050","4am",8.1606351,11.502163,36.14215,24.644912,19.5501397
"052","4am",2.2309454,39.67236,17.81193,32.747715,7.5370446
"054","4am",18.4088773,35.163298,30.85742,10.077598,5.492805
"055","4am",13.2438359,33.720676,39.53929,12.557824,0.9383773
"056","4am",21.1530388,37.664971,31.47687,8.792715,0.9124008
"057","4am",19.1185738,33.061614,30.69611,11.904972,5.2187261
"058","4am",13.6205379,30.314673,36.28368,15.110089,4.6710245
"059","4am",15.9782974,24.628859,39.76296,14.35032,5.2795631
"060","4am",5.2362322,15.694066,48.61315,24.079652,6.3769038
"061","4am",4.4923748,44.295115,25.0317,18.058787,8.122024
"062","4am",1.9249091,21.34337,47.16294,21.306413,8.2623681
"063","4am",19.2880281,21.920813,33.18481,20.559769,5.0465827
"064","4am",11.7721102,31.269864,31.90538,20.453844,4.5987993
"065","4am",9.1589205,15.924185,40.57546,25.806082,8.5353553
"066","4am",11.521415,46.580405,33.11186,7.698355,1.0879671
"067","4am",6.6840011,37.776626,39.91447,14.096858,1.528045
"068","4am",4.0642405,16.240595,56.6404,19.658506,3.396256
"069","4am",6.3347966,21.945939,31.47056,18.480481,21.7682232
"070","4am",9.9711442,22.572569,28.52283,28.915335,10.0181263
"071","4am",10.5786022,46.480306,19.76152,18.865442,4.3141299
"072","4am",10.4984668,22.682387,27.158,24.32244,15.3387057
"073","4am",9.85273,28.317956,25.94159,20.622577,15.2651462
"074","4am",4.0739537,23.704755,39.9594,24.345385,7.9165039
"075","4am",3.4026066,17.651984,33.21265,34.50328,11.2294834
"076","4am",4.1350319,9.795701,39.59052,32.587174,13.891576
"077","4am",15.3715086,20.55907,34.25568,19.550849,10.2628896
"078","4am",6.8808295,24.838542,35.26843,25.65673,7.3554656
"079","4am",11.0981409,10.708847,30.86976,36.618326,10.7049287
"080","4am",6.4226859,7.16599,42.22751,32.688072,11.4957397
"081","4am",7.9176689,11.151826,39.55025,34.940374,6.4398821
"082","4am",5.1392542,15.910982,40.85486,30.338903,7.7559973
"083","4am",12.9610437,28.647923,29.19053,23.641152,5.5593514
"001","5am",8.152719,13.301333,33.34317,30.397229,14.8055455
"002","5am",13.198701,5.29596,18.57928,28.291056,34.6350084
"003","5am",8.834871,7.247877,24.85818,37.23158,21.8274908
"004","5am",15.088599,14.808891,33.63272,24.126481,12.343309
"005","5am",23.338479,17.656347,19.67945,23.347247,15.978476
"006","5am",6.989845,23.416998,40.09467,22.641933,6.8565548
"007","5am",11.147103,31.502098,38.92647,15.134836,3.2894935
"008","5am",7.391169,13.278438,22.33145,40.200218,16.7987289
"009","5am",8.79954,9.878082,14.03251,25.498145,41.791725
"010","5am",12.264977,18.265366,28.12897,25.503722,15.8369627
"011","5am",6.27621,11.476171,30.19611,29.525359,22.5261462
"012","5am",10.254739,9.148583,18.54175,40.778477,21.2764486
"013","5am",1.947236,19.527232,33.94044,29.033867,15.5512306
"014","5am",1.959152,43.041641,37.52401,10.148801,7.3263921
"015","5am",15.320926,38.621166,27.6473,13.317923,5.0926842
"016","5am",23.617551,41.023773,30.82186,3.901887,0.63493
"019","5am",11.996685,8.263908,31.90588,24.398699,23.4348309
"020","5am",8.784556,15.473434,29.40292,27.073724,19.265367
"021","5am",12.511044,16.342921,25.41893,36.786392,8.9407093
"022","5am",0,22.993254,37.53243,24.450151,15.0241624
"023","5am",9.897558,17.496696,31.64818,24.78787,16.1696956
"024","5am",14.051264,27.081712,36.12006,20.052815,2.6941449
"025","5am",1.149341,27.931332,41.32513,26.327422,3.2667759
