"district","hour","act1","act2","act3","act4","act5"
"001","4am",99.67193,0.3280727,0,0,0
"002","4am",90.57326,5.0015867,0,0,4.4251533
"003","4am",98.14887,1.2165904,0,0,0.6345366
"004","4am",96.73028,1.5692147,0,0,1.7005016
"005","4am",99.67778,0,0,0,0.3222217
"006","4am",96.15991,3.0341641,0,0,0.8059245
"007","4am",98.04055,0.5752861,0,0,1.3841629
"008","4am",97.14078,0.761342,0,0,2.0978736
"009","4am",100,0,0,0,0
"010","4am",98.05353,0,0,0,1.9464697
"011","4am",97.07516,1.3559503,0,0,1.5688867
"012","4am",97.89124,0,0,0,2.1087638
"013","4am",99.33926,0.6607381,0,0,0
"014","4am",85.06579,12.9773465,0,0.8337788,0
"015","4am",92.76085,4.6897089,0,0.6714008,1.8780382
"016","4am",100,0,0,0,0
"019","4am",100,0,0,0,0
"020","4am",96.98169,3.0183096,0,0,0
"021","4am",90.39535,7.9468126,0,1.0586183,0.5992216
"022","4am",97.8864,0.3039907,0,0,1.8096138
"023","4am",97.72943,1.2235224,0.1711035,0,0.8759399
"024","4am",96.11232,3.2852739,0,0,0.6024073
"025","4am",99.43121,0,0,0,0.5687852
"026","4am",91.01728,8.9827225,0,0,0
"027","4am",99.13775,0,0,0,0.8622458
"028","4am",99.4299,0,0,0,0.5700978
"029","4am",98.71787,0,0.6107986,0,0.6713321
"030","4am",97.76571,0.5359223,0,0,1.6983725
"031","4am",100,0,0,0,0
"033","4am",100,0,0,0,0
"034","4am",100,0,0,0,0
"035","4am",99.45598,0.5440162,0,0,0
"036","4am",83.03751,14.27998,0,0,2.6825065
"037","4am",99.08818,0.9118216,0,0,0
"038","4am",97.21839,1.8558911,0.9257158,0,0
"039","4am",98.15974,0.8608754,0.4875686,0,0.4918117
"040","4am",98.22837,0.7616313,0,0,1.0099968
"041","4am",98.52125,1.4787526,0,0,0
"042","4am",97.72577,1.6136054,0,0,0.6606254
"043","4am",99.29947,0.7005294,0,0,0
"044","4am",98.13014,1.4635918,0,0,0.4062693
"046","4am",100,0,0,0,0
"047","4am",100,0,0,0,0
"049","4am",99.25903,0,0,0,0.7409718
"050","4am",100,0,0,0,0
"052","4am",97.99879,0.2743314,1.7268835,0,0
"054","4am",100,0,0,0,0
"055","4am",100,0,0,0,0
"056","4am",98.04281,1.9571916,0,0,0
"057","4am",98.01211,1.2281862,0,0,0.759708
"058","4am",100,0,0,0,0
"059","4am",98.61082,0,0,0,1.3891766
"060","4am",100,0,0,0,0
"061","4am",100,0,0,0,0
"062","4am",98.64813,0,0,0,1.3518692
"063","4am",98.88897,1.1110269,0,0,0
"064","4am",98.82542,1.1745782,0,0,0
"065","4am",100,0,0,0,0
"066","4am",99.52068,0.2518804,0.2274366,0,0
"067","4am",98.52215,1.4778474,0,0,0
"068","4am",100,0,0,0,0
"069","4am",98.65218,1.3478196,0,0,0
"070","4am",95.9439,0,0,0,4.0561027
"071","4am",86.93308,12.2245091,0,0,0.8424101
"072","4am",99.7,0.2999965,0,0,0
"073","4am",99.45886,0,0,0,0
"074","4am",97.8352,1.5169536,0,0,0.6478505
"075","4am",93.54789,2.3402056,0,0,4.1119063
"076","4am",99.23283,0.7671699,0,0,0
"077","4am",96.44297,1.8731414,0,0,1.6838895
"078","4am",96.35347,0,0,0,3.6465296
"079","4am",99.1681,0,0,0,0.8319012
"080","4am",97.34398,2.6560188,0,0,0
"081","4am",100,0,0,0,0
"082","4am",100,0,0,0,0
"083","4am",98.29143,1.7085742,0,0,0
"001","5am",99.66971,0.3302925,0,0,0
"002","5am",90.57326,5.0015867,0,0,4.4251533
"003","5am",97.80971,1.5471217,0,0,0.6431705
"004","5am",96.73028,1.5692147,0,0,1.7005016
"005","5am",98.35305,0.2129715,0,1.1210049,0.3129712
"006","5am",95.04463,4.1553245,0,0,0.8000419
"007","5am",98.00906,0.5845306,0,0,1.4064055
"008","5am",97.52282,1.4953127,0,0,0.9818707
"009","5am",100,0,0,0,0
"010","5am",94.75357,3.3567237,0,0,1.8897057
"011","5am",96.77861,1.657295,0,0,1.564094
"012","5am",97.15548,0.7664319,0,0,2.0780874
"013","5am",99.33585,0.6641539,0,0,0
"014","5am",87.83491,11.2995088,0,0.8655795,0
"015","5am",87.91894,11.3794492,0,0,0.7016107
"016","5am",100,0,0,0,0
