"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,0,100
"002","4am",0,9.42674,90.57326
"003","4am",0,0,100
"004","4am",0,2.8830474,97.1169526
"005","4am",0,2.5951382,97.4048618
"006","4am",0.7522516,2.5543109,96.6934375
"007","4am",0,0.9783012,99.0216988
"008","4am",0,0.9625044,99.0374956
"009","4am",0,0,100
"010","4am",0,1.9464697,98.0535303
"011","4am",0.7969672,1.1204499,98.0825829
"012","4am",0.8503872,0.3193568,98.830256
"013","4am",0,0.4550025,99.5449975
"014","4am",3.6798885,6.8170102,89.5031012
"015","4am",0,4.7616599,95.2383401
"016","4am",0,0,100
"019","4am",0,0.2463418,99.7536582
"020","4am",0,3.0183096,96.9816904
"021","4am",0,7.9468126,92.0531874
"022","4am",0,99.2007534,0.7992466
"023","4am",0,99.3137486,0.6862514
"024","4am",1.1787811,98.8212189,0
"025","4am",0,100,0
"026","4am",0,99.1197627,0.8802373
"027","4am",0,0.7268284,99.2731716
"028","4am",0,100,0
"029","4am",0,100,0
"030","4am",0,98.3016275,1.6983725
"031","4am",0,100,0
"033","4am",0,99.8052774,0.1947226
"034","4am",0,99.2387644,0.7612356
"035","4am",0,99.4559838,0.5440162
"036","4am",0,99.1761218,0.8238782
"037","4am",0.5536487,99.4463513,0
"038","4am",0,98.9199426,1.0800574
"039","4am",0,99.744384,0.255616
"040","4am",0,100,0
"041","4am",0,100,0
"042","4am",0.4975304,99.5024696,0
"043","4am",0,100,0
"044","4am",0,99.0360569,0.9639431
"046","4am",100,0,0
"047","4am",100,0,0
"049","4am",0.7409718,99.2590282,0
"050","4am",0,100,0
"052","4am",98.4347115,0.4814084,1.0838801
"054","4am",0,100,0
"055","4am",0,100,0
"056","4am",0,100,0
"057","4am",0,99.7463181,0.2536819
"058","4am",0,100,0
"059","4am",0,100,0
"060","4am",0,100,0
"061","4am",100,0,0
"062","4am",0,99.7670227,0.2329773
"063","4am",0,98.8889731,1.1110269
"064","4am",0,100,0
"065","4am",100,0,0
"066","4am",0,99.7725634,0.2274366
"067","4am",0,99.8234251,0.1765749
"068","4am",0,100,0
"069","4am",0,100,0
"070","4am",0,3.1800651,96.8199349
"071","4am",0,12.2245091,87.7754909
"072","4am",0,100,0
"073","4am",0,100,0
"074","4am",0,99.3521495,0.6478505
"075","4am",0,99.1892828,0.8107172
"076","4am",0,99.2328301,0.7671699
"077","4am",0,99.7525353,0.2474647
"078","4am",1.342795,98.657205,0
"079","4am",0,100,0
"080","4am",1.827479,98.172521,0
"081","4am",0,100,0
"082","4am",0,100,0
"083","4am",1.7085742,98.2914258,0
"001","5am",0,0,100
"002","5am",0,9.42674,90.57325996
"003","5am",0,0,100
"004","5am",0,2.8830474,97.11695264
"005","5am",1.1210049,2.5206362,96.35835896
"006","5am",0.7467608,3.4434191,95.80982015
"007","5am",0,0.9940218,99.00597817
"008","5am",0,0.9818707,99.01812928
"009","5am",0,0,100
"010","5am",0,4.1922631,95.80773689
"011","5am",0.7945325,1.1170271,98.08844034
"012","5am",0.8380166,0.6845552,98.47742825
"013","5am",0,0.4573548,99.54264524
"014","5am",1.3182668,8.5497234,90.13200981
"015","5am",0,10.8005801,89.19941992
"016","5am",0,0,100
"019","5am",0,2.5559773,97.44402271
"020","5am",0,3.4104214,96.58957865
"021","5am",0,11.2056901,88.7943099
"022","5am",0,99.1912611,0.80873887
"023","5am",0,99.183525,0.81647503
"024","5am",1.1787811,98.8212189,0
"025","5am",0,100,0
"026","5am",1.3297809,97.8418363,0.82838284
"027","5am",0,0.9717546,99.02824541
"028","5am",0,100,0
"029","5am",0,99.3404468,0.65955323
"030","5am",0,98.2391402,1.76085977
"031","5am",0,99.8644116,0.13558844
"033","5am",0,99.7989565,0.20104346
"034","5am",0,99.2227838,0.7772162
"035","5am",0,99.4546422,0.54535776
"036","5am",0,99.2156337,0.78436631
"037","5am",0.547522,99.452478,0
"038","5am",0,98.9330078,1.06699222
"039","5am",0,99.2285547,0.7714453
"040","5am",0,100,0
"041","5am",0,100,0
"042","5am",1.6905627,97.9036898,0.40574746
"043","5am",0,100,0
"044","5am",0,99.0232002,0.97679982
"046","5am",100,0,0
"047","5am",100,0,0
"049","5am",0.7538117,99.2461883,0
"050","5am",2.4433021,97.5566979,0
"052","5am",98.3873867,0.4959632,1.11665007
"054","5am",0,100,0
"055","5am",0,100,0
"056","5am",0,100,0
"057","5am",0,99.7415874,0.25841257
"058","5am",0,100,0
"059","5am",0,100,0
"060","5am",0,100,0
"061","5am",100,0,0
"062","5am",0,99.7670227,0.23297731
"063","5am",0,98.8896634,1.11033665
"064","5am",0.5795758,99.4204242,0
"065","5am",99.1085346,0.8914654,0
"066","5am",0,99.7661173,0.23388274
"067","5am",0,99.825252,0.17474795
"068","5am",0,100,0
