"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",4.7679011,16.094811,30.99471,28.741993,19.400589
"002","4am",6.9272032,4.361391,15.76669,22.31166,50.63306
"003","4am",6.0748696,5.769925,21.85558,34.357675,31.94195
"004","4am",9.1304056,11.733651,33.45892,28.081474,17.595545
"005","4am",14.1557585,14.210148,28.45989,20.060256,23.113945
"006","4am",3.6230756,18.562457,37.1747,27.747461,12.892304
"007","4am",4.8024772,21.15414,43.47302,21.886416,8.683945
"008","4am",5.5580597,12.262716,16.5315,39.298227,26.349493
"009","4am",5.7804725,5.131988,16.99097,24.645556,47.451016
"010","4am",6.5680718,12.312919,26.06729,25.124418,29.927299
"011","4am",2.9551591,7.49681,24.72729,33.77628,31.044463
"012","4am",4.7210549,8.932537,16.55636,39.974189,29.815856
"013","4am",1.4756013,14.560303,34.11663,29.732563,20.114901
"014","4am",1.9182244,25.565572,45.10238,15.687991,11.725836
"015","4am",8.4499922,23.182085,40.54485,17.669446,10.153629
"016","4am",13.1834745,36.885825,38.78773,9.399958,1.743009
"019","4am",7.754603,3.341298,28.81191,28.299363,31.79283
"020","4am",5.8360792,14.588121,22.70829,26.485808,30.381697
"021","4am",7.5627063,6.858954,27.66632,37.366589,20.545433
"022","4am",0,13.990335,31.01155,32.280203,22.717913
"023","4am",5.2440244,12.99104,28.57663,31.777457,21.410843
"024","4am",6.2279587,18.936583,34.35711,27.71109,12.767259
"025","4am",1.1876295,17.448686,36.57682,35.214867,9.571995
"026","4am",0.7549704,24.855005,45.19695,23.246402,5.946676
"027","4am",6.0440126,11.593358,32.30693,32.367735,17.687961
"028","4am",6.7496686,9.324303,30.77907,30.715446,22.431516
"029","4am",1.5463938,11.12313,34.7459,29.091012,23.493561
"030","4am",5.9994567,9.410739,32.39872,32.908498,19.282583
"031","4am",4.784066,13.160669,26.3372,33.748749,21.969318
"033","4am",10.4972026,13.463352,28.08644,24.715753,23.237249
"034","4am",10.2236681,13.864133,35.85255,21.90485,18.154799
"035","4am",2.7407419,15.433482,40.74075,23.970431,17.114599
"036","4am",9.4590533,25.531475,23.38976,28.163324,13.456385
"037","4am",3.8660737,13.327523,31.56963,30.914308,20.322467
"038","4am",3.9160528,13.389655,31.93976,28.148763,22.605766
"039","4am",5.6299624,6.040741,24.79568,35.623778,27.909837
"040","4am",5.7603499,13.569703,32.68704,36.682402,11.300502
"041","4am",7.6627384,13.911573,34.18483,33.328109,10.912749
"042","4am",6.2671922,19.994429,40.91609,22.100125,10.722163
"043","4am",3.3396167,7.639633,30.8104,30.646624,27.563726
"044","4am",2.4756473,9.876025,27.67563,35.500743,24.471951
"046","4am",2.7890906,29.521437,31.92832,23.919162,11.841992
"047","4am",0.924857,17.395431,32.17706,29.021989,20.480662
"049","4am",3.1131691,7.756604,29.28335,32.249785,27.597097
"050","4am",4.4729264,5.502828,26.99954,31.542508,31.482199
"052","4am",1.3151428,21.397822,21.86387,34.820102,20.603068
"054","4am",9.4179235,31.911508,40.52794,11.575256,6.567367
"055","4am",7.593301,29.862474,37.52396,21.951637,3.068623
"056","4am",9.8357387,31.394001,35.02584,20.300244,3.444178
"057","4am",10.9165297,30.062673,34.29511,16.52581,8.199876
