"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771"
"4am";"58.75304";"62.63592";"57.46878";"61.30289";"58.06453";"61.04316";"49.05186";"53.38658";"40.14845";"49.07795";"54.13414";"53.39374";"44.37831";"58.91844";"47.88394";"40.62456";"53.66666";"56.00373";"41.56267";"40.34813";"42.75534";"54.33822";"60.94830";"66.00914";"59.29083";"58.63915";"62.79281";"59.68515";"52.34681";"52.30382"
"5am";"58.73138";"62.74175";"57.69862";"61.12397";"57.83356";"60.73320";"49.98432";"53.00020";"39.97115";"45.77332";"55.02437";"54.67363";"44.68528";"66.48528";"47.01931";"42.66077";"53.28475";"48.37976";"43.40512";"40.44425";"45.43101";"52.20135";"60.56736";"65.51180";"60.59888";"58.33435";"62.66480";"59.63501";"54.06726";"52.43446"
"6am";"58.44595";"62.82550";"57.13300";"62.40975";"58.71030";"60.52597";"51.60099";"53.44664";"37.71653";"45.85738";"55.43331";"52.62842";"43.95832";"66.13817";"48.99101";"43.15373";"51.93509";"48.62595";"47.84621";"38.73589";"47.46865";"52.91859";"58.83715";"64.76479";"59.86531";"58.33435";"62.90903";"59.43628";"56.20660";"53.05325"
"7am";"60.74936";"64.14686";"57.71249";"62.52316";"55.17422";"61.22029";"50.01519";"54.19670";"39.65744";"47.46127";"55.46507";"49.19590";"43.39825";"63.32610";"56.43173";"43.94070";"50.03789";"45.49556";"48.92687";"48.38043";"49.46945";"56.71642";"58.15963";"67.74522";"58.06766";"59.48412";"62.62670";"60.34105";"56.52158";"56.72509"
"8am";"58.34085";"59.89360";"56.65827";"61.65684";"59.61913";"63.67835";"52.97898";"56.80284";"37.39576";"47.27414";"55.51429";"55.80898";"44.55211";"55.56213";"53.43558";"43.05312";"47.58446";"49.36476";"48.26685";"54.41382";"53.13080";"55.52673";"55.84527";"59.78874";"59.80449";"58.63235";"58.27929";"57.04440";"58.95047";"58.61055"
"9am";"58.72401";"56.40643";"55.71707";"63.89826";"63.26913";"59.43950";"50.90583";"55.44115";"39.92891";"47.25895";"53.54759";"55.77060";"49.74747";"56.47394";"53.74226";"45.03545";"49.89849";"51.22713";"43.84478";"52.57016";"52.88201";"55.47196";"54.90518";"57.95305";"61.37130";"57.75371";"62.35464";"56.44881";"58.06495";"55.22173"
"10am";"57.11499";"59.52906";"56.85316";"64.74685";"60.86736";"61.96364";"53.65729";"55.09394";"39.81189";"48.46736";"55.95180";"55.85183";"45.56773";"57.44320";"48.96523";"45.57245";"49.08092";"50.86961";"45.56262";"49.39281";"50.53906";"57.83511";"56.37418";"55.15215";"63.27002";"59.99323";"59.77674";"56.60323";"54.78922";"57.22582"
"11am";"57.74710";"57.25604";"53.93358";"66.65967";"62.77485";"58.93589";"55.30021";"55.59375";"39.48354";"50.61036";"56.24749";"52.46293";"48.45666";"59.60995";"53.75059";"42.18221";"50.48699";"49.52927";"43.77816";"53.04644";"51.91228";"58.31470";"52.84626";"59.43849";"65.30358";"59.11437";"59.07306";"56.51369";"56.86159";"57.71055"
"12am";"57.56057";"61.78256";"54.53709";"60.93007";"61.11394";"65.68959";"52.77192";"53.62591";"38.44590";"51.23668";"50.12788";"56.28827";"46.44512";"68.72084";"59.01912";"42.04125";"51.94296";"43.89224";"42.76644";"52.74963";"49.39480";"55.98214";"57.77989";"60.47141";"63.50544";"61.14382";"55.52288";"55.03654";"59.04799";"57.41216"
