"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249"
"4am";"29.02182";"37.35203";"34.24779";"39.94815";"41.73071";"39.23555";"45.58286";"44.40382";"49.08942";"53.38357";"58.46585";"61.31976";"57.60832";"52.85430";"58.77058";"51.93229";"59.56232";"58.21814";"55.51784";"58.55756";"55.34673";"65.76841";"63.99273";"62.48156";"63.47266";"62.05196";"65.98721";"60.13853"
"5am";"28.05742";"37.15835";"34.01588";"40.28221";"42.00872";"39.50887";"45.43786";"44.22202";"49.79048";"53.48640";"58.19748";"60.86623";"56.64219";"52.69999";"60.24373";"52.50738";"59.54048";"57.48592";"55.28953";"58.92605";"55.06394";"65.55801";"63.41236";"61.95297";"63.22849";"62.05196";"65.74349";"60.11558"
"6am";"28.09453";"38.76832";"33.86136";"39.49954";"39.94789";"39.13608";"45.85382";"42.62158";"51.89557";"54.03613";"57.43636";"61.92198";"55.80776";"54.66947";"59.03822";"54.24090";"58.91408";"56.87168";"54.57867";"58.31601";"56.06140";"67.37467";"62.21204";"61.39217";"62.79165";"63.12437";"63.03260";"60.33729"
"7am";"28.37809";"42.21475";"36.91711";"43.67549";"37.95107";"41.55067";"43.06113";"45.56325";"54.03174";"54.79629";"59.61708";"56.86207";"53.57126";"53.01741";"58.63834";"52.39511";"55.60222";"58.71427";"56.22640";"52.47642";"55.37754";"66.77198";"64.70889";"52.59705";"60.11168";"59.25634";"67.14628";"57.02647"
"8am";"41.55046";"46.35396";"42.87217";"47.65623";"33.07771";"40.55777";"47.23209";"48.92239";"47.18677";"55.90832";"57.83015";"56.01873";"51.99875";"54.29076";"57.44565";"54.15451";"51.11051";"63.04307";"55.31095";"51.47495";"49.69218";"61.39098";"57.03389";"55.49812";"60.82353";"57.06004";"66.92802";"51.37406"
"9am";"45.73223";"44.16177";"42.34243";"46.02308";"32.86082";"40.19886";"48.47042";"49.59897";"46.45805";"55.68636";"59.60554";"56.77316";"54.19152";"52.94871";"57.87511";"57.84722";"50.47409";"63.99593";"53.93143";"52.59920";"47.84506";"60.92821";"56.46001";"55.08642";"62.15577";"57.97686";"67.10561";"48.61361"
"10am";"46.99588";"42.76885";"41.41687";"46.16971";"30.85449";"42.96643";"49.31097";"50.69872";"44.84468";"53.24108";"53.69472";"59.80008";"53.33969";"52.69349";"55.33187";"54.38408";"51.63122";"60.27737";"55.86537";"51.58292";"47.02578";"61.32697";"55.21561";"52.66064";"60.96497";"55.88515";"65.33434";"51.97359"
"11am";"47.16760";"44.19360";"44.56629";"47.37316";"30.28542";"43.21706";"48.03430";"45.73650";"50.02478";"49.89184";"58.87645";"55.68813";"53.06432";"52.63280";"56.39066";"56.23156";"52.08056";"61.37120";"56.81166";"51.13256";"46.94608";"60.05804";"57.93638";"51.98550";"62.62455";"55.22749";"64.68191";"49.78679"
"12am";"44.17910";"40.68255";"42.63080";"44.90766";"31.98074";"47.17784";"45.36320";"53.60936";"46.70483";"47.87526";"59.63319";"54.16969";"49.80710";"56.02506";"56.24178";"53.75441";"57.06200";"63.03245";"56.59553";"51.48040";"46.22462";"66.38602";"61.11898";"60.77906";"59.43792";"56.59836";"65.32428";"49.46006"
"1pm";"45.66620";"45.86046";"41.51969";"44.16934";"32.44530";"48.95593";"43.11062";"50.54351";"42.35228";"51.68353";"57.61398";"55.94686";"47.54192";"53.53069";"54.91896";"54.71538";"51.92534";"62.19723";"59.28431";"54.13274";"50.75479";"62.59377";"55.57179";"56.19387";"61.11485";"53.38046";"66.49141";"50.08877"
"2pm";"46.69624";"43.90441";"42.13786";"42.85583";"37.00884";"50.18630";"45.87262";"50.30418";"46.31153";"55.94206";"59.47110";"53.30651";"42.43688";"53.65347";"54.73531";"55.90546";"50.20638";"59.44280";"54.04827";"59.24603";"49.92936";"62.09455";"59.70538";"56.05215";"62.87266";"55.98651";"65.79846";"50.53073"
"3pm";"43.52263";"46.35995";"42.85768";"41.38093";"35.33029";"48.70189";"47.62069";"49.72969";"51.55540";"58.47762";"59.25055";"55.05304";"45.04942";"58.76351";"51.37136";"55.54659";"53.77960";"55.45555";"57.33588";"55.35681";"47.70889";"61.01017";"64.33357";"54.14214";"62.46698";"58.57461";"65.68882";"51.63200"
