"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006"
"4am";" 395.7408";" 868.5000";" 148.8550";"1036.9172";"1092.0996";" 850.3246";" 666.8565";" 743.1288";" 199.3286";" 809.2028";" 843.1011";" 916.0806";"1397.1274";" 709.9850";"1614.9253";" 175.4419";" 147.3130";" 405.3020";"1488.5030";"1352.4852";"1459.3906";"1123.3324";" 371.2465";" 620.8445";"1035.5635";" 681.3137";"3655.4550";" 753.2956";" 568.0961";" 856.8349";"1104.4605";"1543.4684";" 710.7579";" 645.1921";" 961.1973";" 726.1356";" 767.9980";"2042.5932";" 421.0275";" 578.7586";"2124.2772";"1126.0358";" 812.8458";" 441.1230";" 731.3101";" 538.2778";"1078.5660";" 501.6102";" 420.3050";" 515.5815";" 614.3782";" 899.7476";" 929.3173";" 425.7926";" 532.5556";" 637.3242";" 454.6260";" 103.8346";" 198.9214";"1073.0183";"1041.9906";"1723.6560";" 487.6929";"1692.8150";"1161.3014";"1235.9855"
"5am";" 395.7408";" 868.5000";" 148.8550";"1036.9172";"1092.0996";" 850.3246";" 666.8565";" 743.1288";" 199.3286";" 809.2028";" 843.1011";" 991.8308";"1397.1274";" 709.9850";"1614.9253";" 175.4419";" 147.3130";" 405.3020";"1488.5030";"1352.4852";"1212.4725";"1123.3324";" 371.2465";" 700.9983";"1035.5635";" 681.3137";"3655.4550";" 753.2956";" 481.4519";" 856.8349";"1104.4605";"1463.3146";" 710.7579";" 645.1921";" 961.1973";" 726.1356";" 854.6422";"2042.5932";" 421.0275";" 578.7586";"2124.2772";"1126.0358";" 881.4867";" 441.1230";" 731.3101";" 538.2778";"1078.5660";" 501.6102";" 344.5548";" 515.5815";" 614.3782";" 932.8372";" 929.3173";" 425.7926";" 532.5556";" 637.3242";" 454.6260";" 103.8346";" 198.9214";"1073.0183";"1041.9906";"1723.6560";" 454.6033";"1692.8150";"1161.3014";"1167.3446"
"6am";" 429.0675";" 868.5000";" 148.8550";"1036.9172";"1092.0996";" 850.3246";" 666.8565";" 743.1288";" 199.3286";" 809.2028";" 843.1011";" 969.2964";"1397.1274";" 709.9850";"1464.0826";" 236.3356";" 147.3130";" 450.9185";"1432.7884";"1352.4852";"1212.4725";"1123.3324";" 371.2465";" 781.1521";" 992.8049";" 616.4573";"3655.4550";" 695.0315";" 481.4519";"1064.1275";"1104.4605";"1191.7772";" 710.7579";" 645.1921";" 905.2144";" 638.1220";" 854.6422";"2042.5932";" 421.0275";" 578.7586";"2124.2772";"1126.0358";" 700.7415";" 570.5525";" 731.3101";" 538.2778";"1078.5660";" 501.6102";" 344.5548";" 413.3719";" 614.3782";" 784.9186";" 929.3173";" 425.7926";" 423.8119";" 757.1757";" 325.1965";" 103.8346";" 198.9214";" 955.4950";"1041.9906";"1318.7764";" 454.6033";"1692.8150";"1044.6896";"1154.3186"
"7am";" 575.7223";" 645.2434";" 450.0525";"1231.5208";" 991.1701";" 976.4746";" 784.1543";" 743.1288";" 280.7757";" 809.2028";" 843.1011";" 730.5166";"1536.1336";" 846.2118";"1267.2854";" 211.1525";" 147.3130";" 387.1559";"1197.7673";"1239.9040";"1329.2779";"1052.8364";" 593.7355";" 864.9724";" 967.3523";" 616.4573";"3464.4838";" 830.7401";" 649.8502";"1411.3013";"1066.4913";"1352.5640";" 709.3502";" 597.6369";" 982.8609";" 462.0948";" 793.6175";"2066.3280";" 324.0444";" 577.3884";"1884.8931";"1355.1088";" 391.6371";" 570.5525";" 739.9757";" 538.2778";"1042.0765";" 334.4068";" 425.7386";" 413.3719";" 490.5573";" 616.5560";" 846.8511";" 425.7926";" 423.8119";" 691.8480";" 195.7670";" 103.8346";" 198.9214";" 602.9251";"1041.9906";"1318.7764";" 216.5649";"1692.8150";" 887.5209";"1231.8124"
"8am";" 633.5958";"1135.6208";" 450.0525";"1567.7111";" 903.9735";" 844.6302";" 813.3539";" 743.1288";" 195.3987";" 795.9318";" 717.4195";" 776.1555";"1530.9252";" 846.2118";"1197.6265";" 358.3698";" 147.3130";" 508.6839";"1197.7673";"1062.9304";"1313.3801";"1052.8364";" 498.0502";" 977.1895";"1135.5791";" 551.6009";"3235.4578";"1069.5965";" 861.4206";"1621.8458";"1078.4826";"1089.7247";" 785.1114";" 454.9713";"1047.7173";" 550.1084";" 706.9733";"1731.2694";" 227.0613";" 701.5979";"1745.1863";"1360.8144";" 304.0491";" 494.9211";" 504.5655";" 808.1362";" 664.9956";" 260.1850";" 562.6014";" 562.8042";" 683.0741";" 616.5560";" 742.1958";" 521.9700";" 423.8119";" 894.3733";"  66.3375";" 117.1056";" 198.9214";" 602.9251";" 939.0155";" 883.9810";" 216.5649";"1704.5598";" 788.6581";"1094.5306"
"9am";" 652.8937";"1416.7496";" 450.0525";"1531.2000";" 902.2236";" 907.3521";" 779.6965";" 654.7447";" 195.3987";" 744.0145";" 778.2215";" 747.9547";"1615.8956";" 976.0984";"1224.8339";" 687.3469";" 353.5921";" 607.4861";"1074.3366";"1062.9304";"1513.8688";" 989.1644";" 681.6673";" 954.6783";"1215.4684";" 498.8747";"3008.2560";" 936.9574";" 861.4206";"1726.4893";" 930.5094";"1109.9916";" 643.6144";" 363.6863";"1047.7173";" 691.7211";" 782.3412";"1731.2694";" 227.0613";" 701.5979";"1941.4222";"1360.8144";" 297.9162";" 546.1094";" 418.5876";" 807.1291";" 711.4864";" 213.6942";" 906.7366";" 562.8042";" 596.2502";" 541.1881";" 742.1958";" 366.7073";" 423.8119";" 690.7862";"  66.3375";" 117.1056";"  49.6998";" 477.7475";" 836.0404";" 732.6713";" 216.5649";"1807.5349";" 730.3522";"1231.8124"
"10am";" 796.6092";"1669.6422";" 537.2491";"1741.0602";" 722.0091";" 999.2736";" 656.8017";" 265.1523";" 394.3201";" 744.0145";" 701.2326";" 720.6058";"1528.0111";" 708.1422";"1206.2681";" 657.4993";" 239.7881";" 639.0634";"1222.2535";" 742.1297";"1654.7650";"1134.5127";" 681.6673";" 977.1895";"1513.5116";" 464.7055";"3020.0570";" 895.7367";" 897.2524";"1835.0735";"1152.4692";"1117.2425";" 739.7918";" 391.4498";"1047.7173";" 516.8836";" 782.3412";"1762.0224";" 227.0613";" 633.0033";"2109.2018";"1291.2829";" 605.3953";" 420.3005";" 568.0199";" 731.4711";" 836.8442";" 120.7126";"1034.2356";" 562.8042";" 898.6971";" 835.4183";" 922.9883";" 270.5299";" 423.8119";" 690.7862";"  66.3375";" 117.1056";"   0.0000";" 595.2708";" 591.6853";" 835.6464";" 216.5649";"1307.3545";" 651.0642";" 696.1438"
"11am";" 851.6965";"1462.2842";" 419.6166";"1691.5494";" 845.4730";"1055.8693";" 668.5729";" 371.5644";" 313.3566";" 744.0145";" 778.2215";" 669.3005";"1357.3462";" 777.1770";"1328.2233";" 657.4993";" 239.7881";" 870.5956";"1222.2535";" 826.7896";"1692.2537";"1002.5826";" 707.3445";" 896.0057";"1121.8818";" 464.7055";"2953.4036";" 895.7367";" 933.9748";"1961.2007";"1152.4692";" 943.1469";" 664.0306";" 455.1218";"1047.7173";" 516.8836";" 644.9401";"1855.4789";" 227.0613";" 577.3884";"1709.0330";"1108.5600";" 426.8391";" 520.4685";" 418.5876";" 684.9803";" 883.3350";" 334.4068";" 620.8655";" 562.8042";" 807.4668";" 616.5560";" 632.8783";" 530.4479";" 423.8119";" 790.1345";" 195.7670";" 117.1056";" 198.9214";" 720.4484";" 797.6355";" 732.6713";" 216.5649";"1692.8150";" 571.7762";"1294.8760"
