"hour";"001";"050";"100";"120";"140";"180";"200";"240";"260";"300";"350";"360";"400";"425";"450";"500";"560";"600";"625";"650";"700";"750";"800";"820";"840";"845"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735";"20136.489735"
"4am";"1569.2575";"1985.8745";"1499.8213";" 583.2638";"2374.7171";" 749.9107";"1860.8894";"1374.8362";"1999.7617";" 305.5192";"0";"   0.0000";"   0.0000";" 361.0681";"   0.0000";" 541.6021";"   0.0000";" 458.2787";"1485.9341";" 208.3085";" 347.1809";" 166.6468";"1388.7234";" 680.4745";" 236.0830";"   0.0000"
"5am";"1944.2128";"2235.8447";"1722.0171";" 638.8128";"3082.9660";"1083.2043";"2263.6192";"1763.6788";"2180.2958";" 416.6170";"   0.0000";"   0.0000";" 277.7447";" 388.8426";" 194.4213";" 666.5872";"   0.0000";" 569.3766";"1777.5660";" 208.3085";" 430.5043";"   0.0000";"1555.3702";" 736.0234";" 291.6319";"   0.0000"
"6am";"4346.7043";"3402.3724";"2916.3192";"1263.7383";"6013.1725";"1944.2128";"3916.2001";"3235.7256";"3263.5001";" 847.1213";"   0.0000";" 222.1957";" 555.4894";" 611.0383";" 416.6170";"1513.7085";" 347.1809";"1402.6107";"2888.5447";" 319.4064";" 666.5872";" 194.4213";"1985.8745";" 944.3319";" 361.0681";" 333.2936"
"7am";" 8846.1682";" 6221.4810";" 4874.4192";" 3041.3043";"10554.2981";" 3374.5979";" 7887.9491";" 5068.8405";" 5874.3001";" 1555.3702";"  208.3085";"  430.5043";"  930.4447";" 1360.9490";"  916.5575";" 3499.5830";"  638.8128";" 3541.2447";" 4777.2086";"  361.0681";"  985.9936";"  319.4064";" 3263.5001";" 1583.1447";"  666.5872";"  555.4894"
"8am";"13540.0534";" 9568.3044";" 6540.8874";" 4679.9980";"15303.7322";" 4721.6597";"12151.3300";" 7818.5129";" 8374.0023";" 2555.2511";"  388.8426";"  652.7000";" 1222.0766";" 2027.5362";" 1333.1745";" 6110.3831";"  902.6702";" 5485.4575";" 6651.9852";"  458.2787";" 1235.9639";"  444.3915";" 4221.7192";" 1999.7617";"  777.6851";"  861.0085"
"9am";"15289.8450";"11887.4726";" 7346.3469";" 5429.9086";"17414.5918";" 5554.8937";"14595.4832";" 8679.5214";" 9651.6278";" 3194.0639";"  611.0383";"  819.3468";" 1333.1745";" 2374.7171";" 1569.2575";" 7401.8959";" 1027.6553";" 6013.1725";" 7651.8661";"  569.3766";" 1430.3851";"  624.9255";" 5041.0661";" 2319.1681";"  819.3468";"  902.6702"
"10am";"16081.4173";"12776.2556";" 7762.9640";" 5624.3299";"18831.0897";" 5763.2022";"15886.9960";" 9304.4470";"10470.9747";" 3541.2447";"  652.7000";"  888.7830";" 1347.0617";" 2652.4618";" 1694.2426";" 8110.1448";" 1124.8660";" 6193.7065";" 8610.0853";"  833.2341";" 1624.8064";"  694.3617";" 5721.5405";" 2416.3788";"  847.1213";"  972.1064"
"11am";"16373.0492";"13331.7449";" 8151.8065";" 5665.9916";"19358.8046";" 5999.2852";"16400.8237";" 9290.5597";"10832.0428";" 3763.4405";"  680.4745";"  888.7830";" 1360.9490";" 2666.3490";" 1791.4532";" 8054.5959";" 1180.4149";" 6527.0001";" 8693.4087";"  833.2341";" 1583.1447";"  680.4745";" 6110.3831";" 2485.8149";"  874.8958";" 1083.2043"
"12am";"16220.2897";"13567.8279";" 7915.7236";" 5790.9767";"19817.0833";" 5902.0746";"16123.0790";" 9290.5597";"11054.2385";" 3777.3277";"  666.5872";"  819.3468";" 1472.0468";" 2596.9128";" 1874.7766";" 7957.3853";" 1222.0766";" 6818.6320";" 9235.0108";"  833.2341";" 1694.2426";"  694.3617";" 6193.7065";" 2708.0107";"  930.4447";" 1194.3021"
"1pm";"16567.4705";"14276.0769";" 8304.5661";" 5846.5256";"20136.4897";" 6054.8342";"16220.2897";" 9304.4470";"11359.7577";" 3763.4405";"  708.2489";"  833.2341";" 1388.7234";" 2749.6724";" 1902.5511";" 8221.2427";" 1194.3021";" 7124.1512";" 9929.3725";"  874.8958";" 1777.5660";"  736.0234";" 6429.7895";" 2930.2064";" 1055.4298";" 1235.9639"
"2pm";"16539.6961";"13915.0088";" 8304.5661";" 5777.0895";"19942.0685";" 6152.0448";"15581.4769";" 8985.0406";"11012.5768";" 3499.5830";"  624.9255";"  736.0234";" 1444.2724";" 2735.7852";" 1819.2277";" 7887.9491";" 1097.0915";" 7346.3469";"10262.6661";"  833.2341";" 1860.8894";"  777.6851";" 7138.0384";" 2930.2064";" 1138.7532";" 1235.9639"
"3pm";"14317.7386";"11859.6981";" 6290.9171";" 5082.7278";"16859.1024";" 5443.7958";"13109.5492";" 7526.8810";" 9790.5002";" 2957.9809";"  527.7149";"  624.9255";" 1347.0617";" 2319.1681";" 1527.5958";" 6832.5193";"  916.5575";" 6096.4959";" 8290.6789";"  736.0234";" 1555.3702";"  694.3617";" 6402.0150";" 2569.1383";"  930.4447";" 1069.3170"
"4pm";" 9429.4321";" 9068.3640";" 4416.1405";" 3555.1320";"11623.6151";" 4193.9448";" 8790.6193";" 5541.0065";" 7707.4150";" 2208.0703";"  388.8426";"  513.8277";"  916.5575";" 1791.4532";" 1180.4149";" 5291.0363";"  583.2638";" 3360.7107";" 5860.4129";"  847.1213";" 1249.8511";"  555.4894";" 4957.7426";" 1888.6639";"  638.8128";"  749.9107"
"5pm";"5749.3150";"7165.8129";"3499.5830";"2346.9426";"7846.2874";"2971.8681";"5790.9767";"4180.0575";"5596.5554";"2055.3107";" 333.2936";" 458.2787";" 583.2638";"1541.4830";" 819.3468";"3582.9064";" 333.2936";"1805.3405";"4221.7192";" 680.4745";"1180.4149";" 694.3617";"3916.2001";"1819.2277";" 555.4894";" 527.7149"
"6pm";"5193.8256";"7165.8129";"3444.0341";"2346.9426";"7304.6852";"2763.5596";"5707.6533";"3582.9064";"5416.0214";"2263.6192";" 486.0532";" 624.9255";" 458.2787";"1402.6107";" 888.7830";"3110.7405";" 361.0681";"1541.4830";"3805.1022";" 736.0234";"1083.2043";" 652.7000";"4027.2979";"1902.5511";" 597.1511";" 513.8277"
"7pm";"5124.3895";"6721.4214";"3430.1469";"2124.7468";"6124.2703";"2388.6043";"4999.4043";"3346.8235";"5027.1788";"2180.2958";" 555.4894";" 680.4745";" 513.8277";"1263.7383";" 791.5724";"3319.0490";" 402.7298";"1374.8362";"3527.3575";" 777.6851";"1097.0915";" 638.8128";"3499.5830";"1708.1298";" 555.4894";" 388.8426"
"8pm";"4485.5767";"5707.6533";"2485.8149";"1513.7085";"4679.9980";"1888.6639";"3860.6511";"2319.1681";"3596.7937";"1722.0171";" 430.5043";" 444.3915";" 486.0532";"1055.4298";" 597.1511";"2666.3490";" 347.1809";"1055.4298";"2930.2064";" 597.1511";" 944.3319";" 541.6021";"2277.5064";"1305.4000";" 499.9404";" 347.1809"
"9pm";"3124.6277";"3694.0043";"1430.3851";" 944.3319";"3235.7256";"1430.3851";"2346.9426";"1541.4830";"2235.8447";"1222.0766";" 249.9702";" 291.6319";" 458.2787";" 694.3617";" 333.2936";"1985.8745";" 249.9702";" 916.5575";"1860.8894";" 388.8426";" 569.3766";" 361.0681";"1541.4830";" 791.5724";" 388.8426";" 291.6319"
"10pm";"1971.9873";"2235.8447";"1069.3170";" 583.2638";"2208.0703";"1166.5277";"1458.1596";"1041.5426";"1333.1745";" 791.5724";" 166.6468";" 180.5340";" 166.6468";" 388.8426";" 277.7447";"1013.7681";" 208.3085";" 458.2787";"1360.9490";" 236.0830";" 361.0681";" 333.2936";"1124.8660";" 583.2638";" 333.2936";" 249.9702"
"11pm";"1388.7234";"1638.6936";" 763.7979";" 361.0681";"1624.8064";" 888.7830";"1194.3021";" 736.0234";" 972.1064";" 583.2638";"   0.0000";"   0.0000";"   0.0000";" 361.0681";" 236.0830";" 791.5724";"   0.0000";" 333.2936";"1097.0915";"   0.0000";" 277.7447";" 263.8575";" 819.3468";" 388.8426";" 333.2936";" 222.1957"
"12pm";"1208.1894";"1402.6107";" 652.7000";" 291.6319";"1555.3702";" 777.6851";"1110.9787";" 694.3617";" 874.8958";" 472.1660";"   0.0000";"   0.0000";"   0.0000";" 305.5192";" 222.1957";" 652.7000";"   0.0000";" 305.5192";" 874.8958";"   0.0000";" 236.0830";" 194.4213";" 694.3617";" 347.1809";" 333.2936";" 180.5340"
"1am";"1083.2043";"1305.4000";" 624.9255";" 263.8575";"1402.6107";" 749.9107";"1069.3170";" 652.7000";" 847.1213";" 472.1660";"   0.0000";"   0.0000";"   0.0000";" 305.5192";" 222.1957";" 624.9255";"   0.0000";" 277.7447";" 791.5724";"   0.0000";" 222.1957";" 208.3085";" 624.9255";" 347.1809";" 319.4064";" 166.6468"
"2am";" 958.2192";"1208.1894";" 624.9255";" 263.8575";"1374.8362";" 736.0234";"1055.4298";" 638.8128";" 833.2341";" 458.2787";"   0.0000";"   0.0000";"   0.0000";" 305.5192";" 222.1957";" 583.2638";"   0.0000";" 263.8575";" 708.2489";"   0.0000";" 222.1957";" 194.4213";" 597.1511";" 347.1809";" 305.5192";"   0.0000"
"3am";" 847.1213";"1152.6404";" 597.1511";" 263.8575";"1291.5128";" 722.1362";"1041.5426";" 638.8128";" 805.4596";" 472.1660";"   0.0000";"   0.0000";"   0.0000";" 291.6319";" 222.1957";" 555.4894";"   0.0000";" 222.1957";" 666.5872";"   0.0000";" 208.3085";" 194.4213";" 597.1511";" 347.1809";" 305.5192";"   0.0000"
