"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"2pm";"4080.447";"1298.741";"2470.827";" 744.793";" 550.584";" 478.021";" 406.485";" 576.745";" 467.010";" 919.147";" 309.104";"1051.639";" 608.083";" 895.481";" 683.216";" 605.271";" 571.222";" 179.418"
"3pm";"4165.789";"1152.361";"2392.983";" 683.778";" 518.209";" 556.480";" 407.550";" 525.546";" 467.010";" 806.203";" 426.846";"1087.047";" 678.375";" 852.426";" 641.814";" 498.625";" 620.605";" 191.055"
"4pm";"3821.129";"1164.207";"2116.985";" 787.616";" 525.440";" 602.619";" 405.049";" 582.193";" 614.614";" 780.234";" 547.927";"1202.722";" 622.898";"1003.373";" 688.528";" 575.031";" 695.519";" 284.239"
"5pm";"3475.585";"1140.291";"2110.523";" 770.988";" 606.074";" 629.083";" 437.214";" 592.649";" 644.718";" 633.815";" 393.849";"1259.483";" 714.486";" 880.956";" 687.136";" 558.935";" 740.614";" 317.150"
"6pm";"3237.703";" 980.330";"2013.668";" 645.515";" 560.623";" 833.816";" 406.707";" 552.076";" 589.734";" 621.745";" 472.296";"1167.271";" 718.382";" 854.721";" 864.980";" 613.573";" 695.519";" 317.150"
"7pm";"2774.674";" 949.993";"1911.656";" 645.515";" 651.321";" 850.717";" 425.255";" 522.077";" 601.379";" 642.855";" 551.657";"1104.358";" 744.697";" 854.721";" 892.343";" 685.299";" 573.458";" 317.150"
"8pm";"2711.529";"1071.149";"1814.474";" 645.515";" 696.959";" 850.717";" 451.209";" 522.077";" 646.030";" 619.802";" 532.103";"1104.358";" 797.323";" 894.804";" 856.535";" 685.299";" 573.458";" 286.959"
"9pm";"3019.667";"1029.820";"1876.391";" 645.515";" 696.959";" 821.594";" 451.209";" 522.077";" 646.030";" 619.802";" 532.103";"1143.899";" 826.435";" 894.804";" 916.473";" 758.753";" 573.458";" 286.959"
"10pm";"2973.072";"1136.388";"1876.391";" 645.515";" 696.959";" 841.480";" 451.209";" 522.077";" 646.030";" 619.802";" 532.103";"1143.899";" 826.435";" 894.804";" 916.473";" 758.753";" 573.458";" 286.959"
"11pm";"3031.518";"1168.553";"1761.707";" 645.515";" 696.959";" 841.480";" 451.209";" 522.077";" 646.030";" 630.554";" 532.103";"1143.899";" 826.435";" 894.804";" 916.473";" 758.753";" 573.458";" 286.959"
"12pm";"2645.610";"1374.972";"1761.707";" 645.515";" 788.048";" 841.480";" 451.209";" 522.077";" 646.030";" 630.554";" 532.103";"1143.899";" 826.435";" 894.804";" 916.473";" 758.753";" 573.458";" 286.959"
"1am";"2645.610";"1374.972";"1761.707";" 645.515";" 788.048";" 841.480";" 451.209";" 522.077";" 646.030";" 630.554";" 532.103";"1143.899";" 826.435";" 894.804";" 916.473";" 758.753";" 573.458";" 286.959"
"2am";"2645.610";"1374.972";"1761.707";" 645.515";" 788.048";" 841.480";" 451.209";" 522.077";" 646.030";" 610.515";" 532.103";"1143.899";" 826.435";" 894.804";" 916.473";" 758.753";" 573.458";" 286.959"
"3am";"2645.610";"1374.972";"1761.707";" 645.515";" 788.048";" 841.480";" 451.209";" 522.077";" 646.030";" 610.515";" 532.103";"1143.899";" 826.435";" 894.804";" 916.473";" 758.753";" 573.458";" 286.959"
