"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803"
"max";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181"
"4am";"13.346575";" 8.248366";" 9.803630";"16.512369";" 8.505702";"14.080695";"15.983440";" 9.295320";" 5.330851";" 8.606208";"15.476758";"10.907929";"11.615419";" 8.532960";" 7.838339"
"5am";"13.256121";" 8.248366";" 9.840050";"16.238901";" 8.535412";"13.773418";"14.426482";" 9.261330";" 5.419710";" 8.856412";"15.601177";"10.985298";"13.508029";" 8.532960";" 7.894206"
"6am";"13.469656";" 8.233728";" 9.275622";"14.531355";" 8.119481";"13.730394";"15.990962";" 9.436686";" 5.747671";" 9.048699";"15.708600";"11.715145";"13.418700";" 8.447154";" 7.894206"
"7am";" 9.254166";" 8.134027";"10.023219";"13.425029";"10.141937";"13.066386";"15.982814";"10.312552";" 8.160755";"11.383264";"15.558800";"13.735793";"14.401982";"11.070682";" 8.371605"
"8am";" 8.359519";" 7.072188";" 8.149933";"16.332662";" 9.309748";"15.126096";"18.830125";"13.922646";"10.962308";"11.001736";"15.951970";"14.170477";"16.750478";"14.076391";" 9.891086"
"9am";" 8.800728";" 5.982297";" 8.111156";"17.522704";" 8.657648";"14.169575";"18.474513";"13.583009";"11.773101";" 9.948704";"18.130406";"15.450003";"17.517917";"13.611481";" 9.710676"
"10am";" 9.299723";" 5.075891";" 7.576332";"13.885880";"10.456695";"15.263191";"18.123269";"12.132711";"12.899662";"12.137422";"19.683660";"16.021897";"18.382363";"13.090864";"11.089525"
"11am";" 8.242646";" 6.396213";" 9.107532";"13.480663";"10.319787";"14.614181";"19.092573";"12.213068";"10.085881";"11.621936";"20.686111";"14.873850";"16.792424";"14.402046";"11.300513"
"12am";" 8.661546";" 8.344454";" 9.568323";"12.866471";"11.146000";"14.748299";"19.252524";"10.560355";" 8.586442";"10.563583";"19.563024";"12.260665";"16.627967";"10.430097";"10.311709"
"1pm";"10.526675";" 6.709476";" 8.585925";"13.319783";"12.621217";"14.122726";"17.798665";"12.010531";" 9.593463";"13.821368";"16.735121";"15.266107";"15.622115";"12.182910";" 9.641931"
"2pm";" 9.563570";" 5.569558";" 9.871510";"15.671250";"11.168722";"15.736549";"16.416550";"13.258410";"10.205714";"14.619418";"20.196030";"15.391767";"15.472919";" 9.018840";" 9.085924"
"3pm";" 6.958276";" 7.281560";" 9.840319";"14.816461";"11.755445";"14.991986";"18.234315";"13.020283";" 9.007742";"14.134577";"19.036648";"14.189522";"14.210174";"15.917864";"11.296008"
"4pm";" 7.173597";" 7.374993";" 9.518020";"13.931443";"10.614640";"16.789852";"18.741011";"12.224119";" 9.328257";"11.753771";"18.260919";"14.815886";"16.424370";"14.448914";" 8.287497"
"5pm";" 6.665770";" 6.793993";"10.171155";"14.328726";" 8.558561";"16.496966";"19.936588";"10.086130";" 8.036919";"11.097680";"17.524298";"13.878847";"16.278307";"14.622540";" 8.932900"
"6pm";" 8.521180";" 9.558170";" 9.817221";"14.217009";" 8.859102";"13.474533";"19.139645";" 8.812270";" 5.891549";" 8.240510";"19.170535";"12.995291";"12.493259";"13.810163";" 9.111436"
"7pm";" 8.790286";" 8.239262";"12.436957";"16.995424";" 9.264725";"12.862396";"17.034924";" 8.614999";" 5.935760";" 8.133793";"18.916848";"12.028853";"11.744647";" 8.013149";" 8.268996"
"8pm";" 9.262197";" 7.991885";"11.474505";"17.315282";" 8.961769";"13.638572";"16.950739";" 8.724699";" 5.854251";" 7.744703";"19.478124";"11.659929";"11.550363";" 7.750581";" 8.352050"
"9pm";" 8.871878";" 7.432983";"11.591983";"17.606318";" 8.862665";"13.465704";"18.577904";" 9.482058";" 5.647579";" 7.740613";"19.117503";"11.173198";"11.360302";" 8.397156";" 8.249654"
"10pm";" 9.133960";" 7.527497";"11.786703";"16.925580";" 8.936468";"13.813442";"17.866972";" 9.646790";" 5.588598";" 7.679775";"18.690113";"10.775826";"11.976508";" 8.472538";" 7.997141"
"11pm";" 9.464002";" 7.840399";"11.808332";"16.906009";" 8.785707";"13.795753";"16.849296";" 9.466181";" 5.483201";" 7.986409";"18.044103";"10.689809";"12.056890";" 8.584822";" 7.687880"
"12pm";" 9.659241";" 7.840399";"11.883640";"17.065672";" 8.785707";"13.818175";"16.786320";" 9.421478";" 5.341007";" 7.585960";"18.144281";"10.689809";"11.858164";" 8.584822";" 7.640720"
"1am";"13.119035";" 8.210065";" 9.960577";"16.851992";" 8.785707";"13.759574";"16.132804";" 9.421478";" 5.306557";" 7.585960";"18.144281";"10.689809";"11.858164";" 8.564206";" 7.640720"
"2am";"13.079462";" 8.210065";" 9.960577";"16.851992";" 8.785707";"13.759574";"16.074651";" 9.375116";" 5.306557";" 7.585960";"18.144281";"10.689809";"11.858164";" 8.564206";" 7.640720"
"3am";"13.079462";" 8.210065";" 9.583230";"16.851992";" 8.785707";"13.759574";"16.074651";" 9.464856";" 5.306557";" 8.241017";"18.144281";"10.689809";"11.858164";" 8.564206";" 7.640720"
