"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61";"4857.61"
"4am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"5am";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"6am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"754.467";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"0"
"7am";"  0.000";"853.945";"  0.000";"  0.000";"  0.000";"620.960";"835.401";"  0.000";"  0.000";"  0.000";"  0.000";"771.355";"  0.000";"  0.000";"  0.000";"  0.000";"982.408";"  0.000";"  0.000";"  0.000";"  0.000";"626.325";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"793.643";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000"
"8am";"1798.031";"1336.361";" 655.815";"   0.000";"1022.895";"1648.619";"1459.627";"1011.736";" 656.292";"   0.000";"   0.000";"1115.777";" 739.283";"   0.000";"1189.675";"   0.000";"1422.004";" 842.291";"   0.000";"   0.000";"   0.000";"1118.408";"   0.000";"   0.000";" 457.276";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 947.700";"   0.000";"   0.000";"   0.000";"   0.000";"1333.750";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 695.389";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"2247.915";"1681.660";" 682.783";"   0.000";"1089.518";"1644.495";"1956.793";"1314.406";" 676.940";"   0.000";"   0.000";"1336.616";" 758.117";"   0.000";"1515.265";"   0.000";"2019.109";" 826.764";"   0.000";"   0.000";"   0.000";"1151.195";"   0.000";"   0.000";" 496.537";"   0.000";"   0.000";"   0.000";"   0.000";" 264.607";"   0.000";"   0.000";"   0.000";"1148.036";"   0.000";"   0.000";"   0.000";"   0.000";"1508.661";"   0.000";" 473.038";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"10am";"2173.987";"1748.938";" 633.273";"   0.000";"1314.865";"1871.064";"1957.493";"1438.530";" 903.292";"   0.000";" 773.667";"1467.143";" 739.283";"   0.000";"1506.812";"   0.000";"1918.696";" 882.872";"   0.000";"   0.000";"   0.000";"1093.743";"   0.000";"   0.000";" 687.633";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1224.325";"   0.000";"   0.000";"   0.000";"   0.000";"1547.092";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 785.023";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"2441.604";"1876.467";"   0.000";"   0.000";"1148.086";"1445.892";"1560.358";"1111.973";" 845.542";"   0.000";"   0.000";"1182.341";" 763.434";"   0.000";"1200.485";"   0.000";"2036.941";" 882.646";"   0.000";"   0.000";"   0.000";" 968.677";"   0.000";"   0.000";" 538.738";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1119.094";"   0.000";"   0.000";"   0.000";"   0.000";"1341.386";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 818.792";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
