"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334";"4566.18334"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";" 0";"0";"0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"7am";" 607.8435";"2400.6749";"   0.0000";"1575.9250";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 845.4009";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1382.4262";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 804.7645";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"1073.5256";"2860.3387";"   0.0000";"1918.4514";"   0.0000";" 810.4991";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1251.2088";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1608.1063";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1054.6905";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"1542.7772";"3048.7174";"   0.0000";"1924.7528";"   0.0000";" 810.4991";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1340.0692";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1757.3608";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1300.0250";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"1609.6368";"3048.7174";"   0.0000";"1833.9811";"   0.0000";" 715.1029";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1340.0692";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1757.3608";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1300.0250";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"1430.8521";"2968.3029";"   0.0000";"1833.9811";"   0.0000";" 715.1029";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1168.5740";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1714.6212";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1241.4071";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
