"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828"
"4am";" 104.91746";"1087.91920";" 414.50648";" 345.63662";"1683.38938";" 557.78757";" 286.75031";"2662.26917";" 198.98448";" 913.71799";" 188.81965";"2979.83825";"1173.47505";" 538.17424";" 143.20441";"  94.60088";" 479.97241";"1182.95060";" 315.01782";" 269.43376";"1327.74153";"1757.06272";" 785.62549";" 708.07685";"1046.60500";" 472.01599";" 988.25849";"1081.26931";"1641.66458";"2029.30688";"2100.96619"
"5am";" 104.91746";"1087.91920";" 414.50648";" 345.63662";"1683.38938";" 557.78757";" 332.04177";"2620.43188";" 198.98448";" 964.51852";" 188.81965";"2858.10126";"1130.89505";" 606.39924";" 143.20441";"  94.60088";" 479.97241";"1182.95060";" 315.01782";" 269.43376";"1327.74153";"1757.06272";" 785.62549";" 708.07685";"1088.44229";" 472.01599";" 988.25849";"1081.26931";"1553.87554";"2029.30688";"2100.96619"
"6am";" 104.91746";"1087.91920";" 456.19113";" 345.63662";"1646.68154";" 557.78757";" 305.49569";"2524.24053";" 198.98448";" 964.51852";" 208.58395";"2845.75721";"1088.17602";" 619.75179";" 123.44011";"  94.60088";" 479.97241";"1141.82051";" 315.01782";" 269.43376";"1259.94304";"1684.35922";" 785.62549";" 708.07685";"1088.44229";" 472.01599";" 988.25849";"1081.26931";"1553.87554";"2075.66827";"2100.96619"
"7am";" 146.82408";"1102.13612";" 606.63704";" 345.63662";"1758.72180";" 532.15980";" 259.20979";"2284.52334";" 351.46398";" 964.51852";" 234.93996";"2673.95738";"1010.21036";" 901.42443";" 186.42246";"  62.24997";" 486.73866";" 947.95314";" 357.44830";" 295.90695";"1089.96550";"1754.15155";" 785.62549";" 708.07685";"1018.89607";" 472.01599";" 782.31865";"1107.23106";"1580.90607";"2007.55689";"1835.12944"
"8am";" 252.1253";"1157.9226";" 773.5588";" 437.1608";"1758.7218";" 431.8229";" 259.2098";"2138.8010";" 351.4640";" 932.2432";" 292.3708";"2443.4383";" 930.0567";"1015.8519";" 159.7214";" 152.4478";" 429.5750";" 903.4046";" 357.4483";" 535.5847";" 984.8207";"1833.6320";" 745.4419";" 625.1265";"1018.8961";" 472.0160";" 782.3187";"1044.8769";"1364.5140";"1989.8118";"1764.7080"
"9am";" 341.0315";"1151.8999";" 976.7246";" 441.8437";"1684.3647";" 431.8229";" 347.1087";"1922.7453";" 398.2060";" 932.2432";" 265.7430";"2095.2574";" 799.5991";"1314.1797";" 173.0719";" 152.4478";" 535.3987";" 805.4755";" 375.5747";"1063.9430";" 933.7685";"1725.1567";" 582.4060";" 625.1265";"1018.8961";" 472.0160";" 678.8837";"1031.2752";"1228.4553";"1916.9846";"1764.7080"
"10am";" 608.6219";" 976.7341";" 923.2553";" 434.0571";"1688.4509";" 431.8229";" 322.9349";"1896.0861";" 398.2138";" 866.6712";" 236.7264";"2070.3659";" 764.1754";"1001.2419";" 230.3196";" 175.7522";" 458.5939";" 756.2770";" 419.7610";"1008.3614";" 955.3235";"1943.4964";" 502.0389";" 625.1265";" 851.9126";" 671.3504";" 907.7545";"1049.4016";"1228.4553";"1855.1873";"1695.0112"
"11am";" 403.0892";"1072.0102";" 798.2732";" 487.2605";"1666.7319";" 431.8229";" 145.8107";"1982.6038";" 384.2788";"1034.9655";" 252.1056";"2287.2213";" 771.2340";" 810.1527";" 206.1868";" 122.5488";" 472.8157";" 860.1639";" 357.4483";"1097.0316";" 955.3235";"1872.2621";" 542.2224";" 741.4899";"1018.8961";" 472.0160";" 907.7545";"1221.1628";"1319.3977";"1909.5364";"1649.6418"
"12am";" 358.71784";"1079.78828";" 764.28428";" 524.99668";"1400.15802";" 431.82287";" 210.89953";"2139.25180";" 269.40596";" 964.51852";" 291.59379";"2662.37138";"1107.19196";" 919.11654";" 206.18676";"  90.19787";" 398.01738";" 881.13027";" 297.16893";" 700.61763";" 955.32350";"1908.25844";" 785.62549";" 657.47739";" 977.05878";" 472.01599";" 907.75445";"1246.73404";"1375.88863";"1982.36348";"1738.70709"
"1pm";" 268.27302";"1128.78406";" 737.73885";" 555.28167";"1767.30889";" 464.17378";" 192.09661";"2022.11666";" 264.25563";" 863.11914";" 270.64012";"2569.04765";" 822.90092";"1093.51132";" 186.42246";"  90.19787";" 398.01738";" 937.19928";" 294.74921";" 666.93837";" 973.44508";"1935.83275";" 785.62549";" 625.12648";" 977.05878";" 472.01599";" 845.42657";"1195.98096";"1230.15619";"2019.82873";"1808.40389"
"2pm";" 200.16395";"1165.44472";" 811.41172";" 530.12614";"1540.46765";" 464.17378";" 192.09661";"2116.66471";" 303.31305";" 743.76449";" 328.07093";"2694.73563";" 826.63810";"1420.24802";" 110.08959";"  90.19787";" 398.01738";" 855.20003";" 395.36131";" 812.27277";" 955.32350";"1787.96327";" 705.25839";" 642.24093";" 912.01583";" 537.05894";" 740.30366";"1160.28100";"1230.15619";"1837.38884";"1712.93024"
"3pm";" 273.40353";"1135.41621";" 687.14762";" 540.03214";"1557.71203";" 431.82287";" 131.31521";"1999.92842";" 392.28514";" 757.55278";" 354.50604";"2405.63156";"1018.40281";"1203.97589";"  96.73907";" 122.54878";" 411.33831";" 820.28030";" 485.10382";" 896.41748";" 940.04396";"1637.76884";" 498.94124";" 698.22130";" 929.53210";" 472.01599";" 855.26383";"1121.69999";"1271.04495";"1798.54034";"1712.93024"
"4pm";" 375.36759";"1168.37109";" 417.97920";" 341.86978";"1704.90426";" 383.61543";" 104.76913";"2376.07148";" 243.40535";" 817.73802";" 323.79217";"2355.69286";"1057.41264";" 803.60762";" 193.94769";"  32.35091";" 394.48390";" 765.14605";" 383.78427";"1192.36701";" 917.09416";"1664.11095";" 579.30834";" 698.22130";" 929.53210";" 472.01599";" 816.93706";"1278.38753";"1387.02449";"1956.47975";"1712.93024"
"5pm";" 215.3864";"1019.1715";" 421.2990";" 296.9678";"1486.1766";" 383.6154";" 216.7978";"2511.4682";" 197.1195";" 922.4532";" 238.8936";"2794.4452";"1273.3279";" 561.9801";" 236.0543";"   0.0000";" 381.7424";"1118.9952";" 426.3422";" 756.4821";" 978.6452";"1316.5030";" 785.6255";" 698.2213";"1008.6039";" 472.0160";" 811.5672";"1117.1526";"1616.2784";"2029.3069";"1975.4642"
"6pm";" 150.3689";"1087.9192";" 392.2014";" 245.6833";"1776.8842";" 431.8229";" 210.8995";"2580.6330";" 243.4480";"1015.3190";" 208.5839";"2906.8509";"1238.9789";" 467.5238";" 236.0543";"   0.0000";" 448.4148";"1196.4768";" 308.0754";" 509.1371";"1115.4925";"1684.3592";" 785.6255";" 708.0769";"1046.6050";" 472.0160";" 811.5672";"1070.2400";"1562.9496";"2029.3069";"2119.6100"
"7pm";" 150.36895";"1006.57738";" 378.08282";" 300.18513";"1743.67525";" 607.09227";" 237.44561";"2732.07703";" 275.82751";" 913.71799";" 188.81965";"3146.26335";"1119.41860";" 593.78040";" 129.85389";"  32.35091";" 448.41477";"1162.83122";" 310.05593";" 321.88716";"1257.27139";"1757.06272";" 785.62549";" 708.07685";"1046.60500";" 472.01599";" 937.00305";"1132.02239";"1562.94956";"2029.30688";"2190.03143"
