"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704";"1785.08704"
"max";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506";"10205.38506"
"4am";"5207.396";"3859.997";"5454.791";"3341.514";"3968.699";"4511.805";"3177.323";"3729.874";"2687.529";"3320.826";"4923.382";"3327.613";"2864.594";"3381.865";"3168.082";"3155.103";"5444.237";"2298.474";"4346.414";"5572.386";"3254.391";"2745.233";"3174.201";"2560.855";"4925.708";"3390.988";"2753.704";"4059.676";"3495.092";"4033.378"
"5am";"5211.737";"3859.997";"5405.127";"3341.514";"3968.699";"4440.646";"3266.603";"3729.874";"2687.529";"3112.510";"4899.762";"3300.456";"2902.443";"2566.944";"3316.545";"3090.698";"5354.956";"3018.876";"4581.797";"5572.386";"2991.157";"2745.233";"3130.627";"2560.855";"4925.708";"3412.775";"2669.581";"4154.092";"3533.780";"4056.778"
"6am";"5137.858";"3697.361";"5064.721";"3158.249";"3861.441";"4232.781";"3266.603";"3729.874";"2638.519";"3051.482";"5043.702";"3264.568";"2837.433";"2535.845";"3263.608";"3141.622";"5089.292";"2983.114";"4217.465";"5359.709";"3037.086";"2839.696";"2933.198";"2534.461";"4895.774";"3412.775";"2718.721";"3999.425";"3360.592";"3647.564"
"7am";"4592.164";"2860.615";"4558.001";"3271.288";"2939.959";"3197.939";"3405.778";"3030.672";"3206.007";"2233.646";"7200.256";"2526.845";"3935.585";"2588.252";"3732.159";"4307.178";"4920.154";"3183.882";"3653.054";"3897.386";"3971.869";"2486.811";"2835.618";"2069.029";"4196.637";"2828.908";"2366.296";"3737.573";"2757.193";"3909.232"
"8am";"4216.442";"2992.951";"4837.223";"3370.505";"2867.104";"2944.274";"3777.645";"2557.779";"2859.032";"2139.590";"8153.091";"2855.267";"4068.608";"2401.106";"4897.715";"4036.900";"4682.447";"3567.978";"3190.648";"4068.250";"3535.126";"2614.021";"2633.038";"1961.317";"3586.302";"2730.599";"2316.133";"3949.933";"2334.592";"3630.777"
"9am";"4064.249";"2997.082";"5011.696";"3452.521";"2972.874";"2324.644";"3935.413";"2448.834";"3121.800";"2285.153";"8461.929";"3068.061";"4143.339";"2404.018";"4896.034";"4172.140";"4216.793";"3493.947";"2768.651";"4183.232";"3743.458";"2475.550";"2518.760";"2139.753";"3486.009";"2632.078";"2233.370";"3807.361";"2364.203";"3808.694"
"10am";"3873.297";"3040.986";"4958.868";"3312.708";"2925.356";"2419.101";"3539.612";"2420.065";"3191.905";"2230.212";"8496.999";"3451.571";"3912.713";"2400.050";"4388.630";"4122.189";"4280.173";"3500.565";"2936.887";"4296.168";"3919.097";"2111.061";"2422.391";"1892.354";"3838.382";"2591.141";"2264.924";"3599.428";"2407.603";"3756.371"
"11am";"3999.014";"2915.954";"4935.711";"3481.769";"2951.740";"2276.052";"3872.525";"2507.996";"3106.089";"2220.863";"8005.135";"4425.031";"3699.861";"2457.007";"3418.073";"4299.165";"4951.413";"3337.175";"2757.321";"4364.893";"3712.417";"2260.117";"2485.352";"1921.580";"3600.752";"2792.865";"2058.077";"3704.313";"2469.402";"3609.248"
"12am";"4375.588";"3370.860";"4858.963";"3144.778";"2763.186";"2721.928";"3460.752";"2838.158";"2681.668";"2418.691";"7910.017";"3203.076";"3789.535";"2752.977";"4514.052";"3814.440";"4576.387";"2683.090";"3460.397";"4344.202";"3842.373";"2456.861";"2572.395";"2176.290";"3659.978";"2804.331";"2282.638";"3436.393";"3001.941";"3722.178"
"1pm";"4280.138";"3137.306";"4882.125";"3262.982";"2718.925";"2736.237";"4279.011";"2657.447";"2820.643";"2145.276";"7638.989";"2868.601";"3926.984";"2934.722";"4055.716";"4407.180";"4492.334";"3103.622";"2999.028";"4142.253";"3918.233";"2575.448";"2643.145";"1905.350";"3653.525";"2930.570";"2314.886";"3587.372";"2695.319";"3502.380"
"2pm";"4244.916";"3135.384";"4911.425";"3264.128";"2665.598";"2535.293";"4449.257";"2651.785";"2637.045";"2248.617";"7924.522";"2986.014";"4347.159";"2533.255";"4260.999";"4456.219";"4105.991";"1893.547";"2731.148";"4118.673";"3549.572";"2487.953";"2777.476";"1904.244";"4008.172";"2626.544";"2373.578";"3591.387";"2496.799";"3528.368"
"3pm";"4180.802";"3266.385";"4987.182";"3416.185";"2243.342";"2517.116";"3933.076";"2838.922";"2812.361";"2054.480";"7311.072";"2765.047";"4254.360";"3698.630";"4053.567";"5116.981";"4367.239";"2136.610";"2632.189";"4299.087";"3679.785";"2503.945";"2526.674";"1981.540";"3648.302";"2880.858";"2012.207";"3502.106";"2689.339";"3624.410"
"4pm";"4403.588";"3290.702";"4954.885";"3425.123";"2651.194";"3031.264";"3836.549";"2468.932";"2665.231";"1926.517";"6683.810";"3892.228";"4467.188";"2319.989";"3896.395";"4611.628";"3723.032";"2084.913";"3134.042";"4612.910";"3037.358";"2792.896";"2470.040";"1927.976";"3581.086";"2793.902";"2202.341";"3519.133";"2967.326";"3245.440"
"5pm";"4358.487";"3568.861";"4998.611";"3236.764";"3127.199";"3320.319";"4030.205";"2836.853";"2888.849";"2350.743";"5406.913";"3352.527";"3988.037";"3672.635";"3831.378";"4878.757";"4381.874";"1785.087";"3210.464";"4735.574";"2953.741";"2564.068";"2728.592";"1850.536";"3973.504";"3247.730";"2427.973";"3519.442";"3359.164";"3189.411"
"6pm";"5186.826";"3568.484";"5180.034";"3366.886";"3580.179";"4321.395";"3366.812";"3735.965";"2464.867";"2791.314";"5355.371";"3756.850";"2502.843";"3373.581";"3714.998";"3780.941";"5154.712";"2102.136";"3735.941";"5436.540";"2888.804";"2787.767";"2882.152";"2347.168";"4446.003";"3388.057";"2434.942";"3632.549";"3673.632";"4228.876"
"7pm";"5264.228";"3751.007";"4987.231";"3322.458";"3678.166";"4661.156";"3366.812";"3806.887";"2416.320";"3137.983";"4938.954";"3555.981";"2616.044";"3450.392";"4456.587";"2232.272";"5191.614";"2545.073";"4173.316";"5638.810";"3059.143";"3148.226";"3109.644";"2355.194";"4539.034";"3361.032";"2443.207";"3739.573";"3690.155";"4370.054"
"8pm";"5131.382";"3784.010";"5269.282";"3303.163";"3903.320";"4956.297";"3436.509";"3783.828";"2414.692";"3334.089";"5640.628";"3637.027";"2621.943";"3505.578";"3762.602";"2204.854";"5279.769";"2429.786";"4081.520";"5671.942";"3227.296";"3122.299";"3173.509";"2536.274";"4661.298";"3581.658";"2465.491";"3734.014";"3690.155";"4224.499"
"9pm";"5171.731";"3784.010";"5326.308";"3273.489";"3788.279";"4342.216";"3436.509";"3783.828";"2525.993";"3481.519";"5707.901";"3448.334";"2678.767";"2976.272";"3531.830";"3175.411";"5487.191";"2482.444";"4178.688";"5811.881";"3339.747";"2868.689";"3173.509";"2617.035";"4734.546";"3581.658";"2447.852";"3734.014";"3565.550";"4151.251"
"10pm";"5171.731";"3793.243";"5405.494";"3314.357";"3788.279";"4256.834";"3436.509";"3783.828";"2593.218";"3400.106";"5168.715";"3403.162";"2678.826";"3505.578";"3569.732";"3264.188";"5547.190";"2235.520";"4419.015";"5861.933";"3254.391";"2817.253";"3247.405";"2630.270";"4925.708";"3473.635";"2536.757";"3734.014";"3608.368";"4151.251"
"11pm";"5171.731";"3859.997";"5279.937";"3314.357";"3847.082";"4511.805";"3289.351";"3783.828";"2669.217";"3400.106";"4840.283";"3403.162";"2718.945";"3536.629";"3532.614";"3264.188";"5638.439";"2235.520";"4378.896";"5800.764";"3254.391";"2817.253";"3247.405";"2630.270";"4955.642";"3542.688";"2555.875";"3734.014";"3539.315";"4151.251"
"12pm";"5215.251";"3859.997";"5279.937";"3314.357";"3847.082";"4511.805";"3289.351";"3783.828";"2669.217";"3400.106";"4803.165";"3376.005";"2718.945";"3536.629";"3569.732";"3264.188";"5638.439";"2467.895";"4338.586";"5891.626";"3254.391";"2817.253";"3247.405";"2630.270";"4955.642";"3542.688";"2555.875";"3734.014";"3539.315";"4151.251"
"1am";"5215.251";"3859.997";"5279.937";"3314.357";"3847.082";"4566.617";"3289.351";"3783.828";"2687.529";"3441.538";"4716.264";"3403.162";"2782.982";"3536.629";"3569.732";"3264.188";"5753.479";"2403.859";"4338.586";"5891.626";"3254.391";"2817.253";"3247.405";"2630.270";"4955.642";"3509.534";"2472.641";"3734.014";"3572.469";"4234.485"
