"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"12am";"35.86297";"24.45385";"33.88914";"26.40295";"21.71127";"26.58993";"26.19002";"36.11605";"51.38495";"39.95395";"52.81545";"31.44156";"50.75571";"28.80467";"39.21360";"52.03371";"27.94966";"52.25111";"45.31626";"37.87527";"39.16451";"31.98332";"24.45904";"32.99063";"20.97152";"27.32432";"30.47580";"27.47825";"29.18520";"34.29172"
"1pm";"34.91063";"22.85492";"36.23292";"27.32242";"22.20340";"30.29890";"24.13510";"33.82191";"52.42688";"39.28156";"48.85286";"31.96059";"49.69338";"36.93765";"39.22030";"52.33381";"26.97779";"53.73253";"45.46534";"38.34324";"39.16449";"32.77727";"22.95986";"35.91041";"23.50722";"27.54638";"29.99775";"24.44093";"27.34988";"34.96667"
"2pm";"35.87405";"29.68166";"36.29869";"19.63510";"24.40681";"28.94012";"22.60313";"35.65908";"53.11250";"37.79125";"48.66613";"33.05805";"46.20851";"41.88775";"37.94194";"49.85765";"27.06032";"48.11183";"42.07762";"43.49447";"39.85928";"32.81708";"24.85755";"33.10620";"26.12476";"28.72959";"30.02069";"25.39704";"33.86168";"28.59946"
"3pm";"34.53421";"29.92228";"33.89012";"20.18845";"23.41145";"35.76385";"24.47359";"32.31567";"50.83358";"40.60612";"48.57261";"38.75530";"43.67634";"46.35781";"38.97296";"48.22012";"28.83274";"45.37072";"42.77236";"42.25472";"41.55434";"31.38718";"23.46791";"33.78625";"21.78381";"29.88163";"34.33728";"24.83257";"33.47241";"28.93103"
"4pm";"34.57795";"29.98893";"36.57119";"22.16137";"22.88456";"33.93462";"20.38916";"34.00296";"52.83793";"40.30951";"46.57085";"43.55257";"42.22076";"37.16365";"38.52866";"50.19498";"29.09842";"45.83301";"43.23649";"43.27599";"37.45704";"34.34593";"23.30553";"32.19191";"19.24504";"25.71563";"32.70371";"24.38338";"30.95669";"30.65729"
"5pm";"33.64614";"27.26017";"37.41093";"21.32212";"26.33167";"30.08937";"21.99024";"30.71630";"51.93960";"40.21615";"45.76883";"42.46739";"45.03003";"47.97611";"47.00900";"50.09868";"24.38744";"42.64659";"34.06229";"46.08841";"41.06258";"32.21695";"22.42377";"26.52253";"19.57055";"29.59092";"28.70220";"25.74762";"33.59487";"34.16510"
"6pm";"35.66946";"19.46435";"37.15823";"25.29075";"26.11404";"29.50257";"26.77477";"34.80189";"51.01088";"42.47208";"45.08992";"39.07419";"44.40033";"44.09209";"53.07948";"49.79617";"31.73041";"43.17667";"41.79795";"47.86238";"42.05435";"32.20897";"28.43148";"23.34608";"23.69473";"30.81506";"29.37915";"27.50495";"31.70583";"36.86520"
"7pm";"35.03876";"20.07244";"38.17384";"23.66153";"27.69741";"32.79983";"29.82349";"36.70922";"50.45895";"45.02971";"46.31950";"36.28385";"51.91404";"41.70686";"49.27412";"46.75542";"28.71612";"44.14248";"40.90225";"49.58946";"41.80174";"34.62570";"27.82156";"21.69367";"27.52484";"33.32277";"31.36298";"27.05858";"33.73240";"35.77934"
"8pm";"34.89050";"24.27578";"34.36167";"24.21198";"28.76294";"34.30678";"29.57062";"36.81150";"47.87749";"44.23228";"50.11084";"36.40663";"56.14971";"41.96973";"45.12420";"42.72174";"30.98057";"45.01193";"43.36001";"50.11745";"47.42130";"34.44302";"26.28590";"24.32149";"27.68231";"33.89245";"33.10885";"28.54064";"33.17363";"36.80555"
"9pm";"35.10855";"24.27578";"33.74984";"23.93206";"30.51085";"36.00184";"30.04979";"37.99498";"49.11166";"43.82117";"41.35982";"36.16607";"55.53871";"41.48823";"46.12275";"50.62342";"30.17278";"44.62755";"43.68920";"51.10755";"47.56752";"33.98143";"25.95027";"26.39101";"29.32502";"33.23540";"33.19922";"28.37786";"34.50883";"37.68224"
"10pm";"34.84711";"24.37789";"33.55339";"23.22664";"30.77031";"37.20442";"30.04979";"37.99498";"47.29379";"43.74289";"40.31025";"36.55468";"54.12270";"41.70417";"46.72993";"51.33277";"29.67027";"41.30094";"45.95546";"52.12683";"47.47138";"35.37757";"26.07591";"25.61436";"29.02859";"33.59952";"32.27374";"28.20691";"35.44213";"38.31070"
"11pm";"34.99457";"24.10757";"33.93216";"23.29810";"30.63825";"34.92747";"30.55741";"37.99498";"46.90806";"43.74289";"42.31034";"36.81485";"54.07642";"41.50613";"46.44153";"51.01667";"29.41662";"41.30094";"46.49124";"51.85972";"47.70000";"35.22959";"26.07591";"25.61436";"29.24801";"33.31142";"32.18435";"28.20691";"35.75595";"38.31070"
"12pm";"34.86017";"24.10757";"33.93216";"23.44179";"30.02324";"34.92747";"30.55741";"38.52898";"46.90806";"44.14437";"42.38808";"36.94020";"54.48417";"41.65814";"46.22297";"51.01667";"29.41662";"41.22158";"45.62160";"52.22668";"47.70000";"35.22959";"26.07591";"25.61436";"29.24801";"33.88424";"32.18435";"28.20691";"35.75595";"38.31070"
"1am";"34.86017";"24.10757";"33.93216";"23.44179";"30.02324";"34.70618";"30.84192";"38.52898";"46.76123";"44.45510";"42.32881";"36.81485";"54.00467";"41.65814";"46.46525";"51.01667";"29.10294";"41.69335";"45.62160";"52.22668";"47.70000";"35.22959";"26.07591";"25.61436";"29.24801";"34.02311";"32.18435";"28.20691";"35.60459";"38.87808"
"2am";"34.86017";"24.10757";"33.93216";"23.44179";"30.02324";"34.70618";"30.84192";"38.52898";"46.76123";"44.45510";"42.32881";"36.81485";"54.00467";"41.65814";"46.24403";"51.01667";"29.10294";"41.69335";"45.62160";"52.22668";"47.22082";"35.22959";"26.07591";"25.61436";"29.24801";"34.02311";"32.50101";"28.20691";"35.60459";"38.56716"
"3am";"34.86017";"24.10757";"33.93216";"23.44179";"30.02324";"33.57469";"31.92014";"38.52898";"46.76123";"44.45510";"42.32881";"36.81485";"54.00467";"41.65814";"46.24403";"51.01667";"29.10294";"41.69335";"45.73249";"52.14456";"47.22082";"35.22959";"26.07591";"25.61436";"29.24801";"33.77416";"32.50101";"28.20691";"35.60459";"38.84260"
