"district","hour","mode1","mode2","mode3"
"001","4am",17.914439,55.61497,26.4705882
"002","4am",13.613861,75,11.3861386
"003","4am",16.551724,69.65517,13.7931034
"004","4am",8.279221,80.51948,11.2012987
"005","4am",12.470024,70.5036,17.0263789
"006","4am",7.551487,81.9222,10.5263158
"007","4am",8.201893,79.653,12.1451104
"008","4am",5.192308,83.84615,10.9615385
"009","4am",19.455253,75.48638,5.0583658
"010","4am",15.072464,65.7971,19.1304348
"011","4am",7.155026,86.03066,6.8143101
"012","4am",8.613728,88.55989,2.8263795
"013","4am",4.809287,93.20066,1.9900498
"014","4am",7.243816,90.81272,1.9434629
"015","4am",4.363002,95.11344,0.5235602
"016","4am",6.534091,90.34091,3.125
"017","4am",6.692161,89.48375,3.8240918
"018","4am",3.805497,94.71459,1.4799154
"019","4am",4.700162,93.51702,1.7828201
"020","4am",3.187251,95.61753,1.1952191
"021","4am",2.419355,90.12097,7.4596774
"022","4am",2.111324,97.12092,0.7677543
"023","4am",2.079395,93.38374,4.536862
"024","4am",1.894737,93.89474,4.2105263
"025","4am",2.868852,94.46721,2.6639344
"026","4am",4.191617,95.00998,0.7984032
"027","4am",1.490948,89.56337,8.9456869
"028","4am",3.605313,94.68691,1.7077799
"029","4am",17.021277,80.85106,2.1276596
"001","5am",17.724868,56.08466,26.1904762
"002","5am",13.138686,75.6691,11.1922141
"003","5am",16.589862,69.58525,13.8248848
"004","5am",8.265802,80.71313,11.0210697
"005","5am",12.652068,70.3163,17.0316302
"006","5am",7.692308,81.58508,10.7226107
"007","5am",8.137715,79.34272,12.5195618
"008","5am",5.222437,83.94584,10.8317215
"009","5am",19.8,75.2,5
"010","5am",14.949202,66.03774,19.0130624
"011","5am",6.965174,86.40133,6.6334992
"012","5am",8.590604,88.72483,2.6845638
"013","5am",4.785479,93.39934,1.8151815
"014","5am",7.387387,90.63063,1.981982
"015","5am",4.472272,94.99106,0.5366726
"016","5am",6.552707,90.17094,3.2763533
"017","5am",6.640625,89.45312,3.90625
"018","5am",3.870968,94.62366,1.5053763
"019","5am",4.674457,93.65609,1.6694491
"020","5am",3.232323,95.55556,1.2121212
"021","5am",2.439024,90.2439,7.3170732
"022","5am",2.169625,97.23866,0.591716
"023","5am",2.18254,93.05556,4.7619048
"024","5am",1.948052,93.72294,4.3290043
"025","5am",2.93501,94.33962,2.7253669
"026","5am",4.303279,94.87705,0.8196721
"027","5am",1.510248,89.53614,8.9536138
"028","5am",3.646833,94.62572,1.7274472
"029","5am",12,86.66667,1.3333333
"001","6am",16.923077,59.23077,23.8461538
"002","6am",13.533835,75.18797,11.2781955
"003","6am",16.82243,69.39252,13.7850467
"004","6am",8.345979,81.4871,10.1669196
"005","6am",12.781955,70.42607,16.7919799
"006","6am",7.41688,81.07417,11.5089514
"007","6am",8.042489,79.66616,12.2913505
"008","6am",4.83559,84.13926,11.0251451
"009","6am",20.084567,74.63002,5.2854123
"010","6am",14.504881,66.38773,19.1073919
"011","6am",6.602254,86.79549,6.6022544
"012","6am",7.888041,89.4402,2.6717557
"013","6am",5.39629,93.086,1.5177066
"014","6am",7.602339,90.44834,1.9493177
"015","6am",4.882812,94.53125,0.5859375
"016","6am",6.646526,89.87915,3.4743202
"017","6am",6.708595,89.09853,4.1928721
"018","6am",3.881279,94.74886,1.369863
"019","6am",4.991087,93.22638,1.7825312
"020","6am",3.131991,95.52573,1.3422819
"021","6am",2.660754,89.35698,7.9822616
"022","6am",3.004292,96.35193,0.6437768
"023","6am",2.252252,92.56757,5.1801802
"024","6am",1.95122,93.41463,4.6341463
"025","6am",3.11804,93.76392,3.1180401
"026","6am",4.366812,94.75983,0.8733624
"027","6am",1.402373,89.53614,9.0614887
"028","6am",3.6,94.6,1.8
"029","6am",3.555556,96,0.4444444
"001","7am",16.475096,66.85824,16.6666667
"002","7am",10.051546,79.12371,10.8247423
"003","7am",14.467005,72.08122,13.4517766
"004","7am",8.720113,81.29395,9.9859353
"005","7am",18.163673,67.66467,14.1716567
"006","7am",6.034483,81.6092,12.3563218
"007","7am",7.162162,82.43243,10.4054054
"008","7am",6.463878,82.31939,11.21673
"009","7am",20.159151,72.67905,7.1618037
"010","7am",15.789474,68.87872,15.3318078
"011","7am",5.38674,89.0884,5.5248619
"012","7am",5.718085,91.62234,2.6595745
"013","7am",6.542056,91.58879,1.8691589
"014","7am",7.281553,90.7767,1.9417476
"015","7am",3.773585,95.68733,0.5390836
"016","7am",5.905512,90.15748,3.9370079
"017","7am",6.424581,89.38547,4.1899441
"018","7am",3.903904,94.89489,1.2012012
"019","7am",3.521127,93.66197,2.8169014
"020","7am",1.428571,96.57143,2
"021","7am",1.856148,89.32715,8.8167053
"022","7am",3.957784,94.98681,1.055409
"023","7am",2.144772,91.68901,6.1662198
"024","7am",1.538462,92.61538,5.8461538
"025","7am",1.5625,95.05208,3.3854167
"026","7am",5.208333,93.22917,1.5625
"027","7am",1.295896,89.63283,9.0712743
"028","7am",2.564103,95.5711,1.8648019
"029","7am",2.947846,97.05215,0
"001","8am",17.1542553,70.21277,12.6329787
"002","8am",8.1967213,81.14754,10.6557377
"003","8am",10.3641457,77.31092,12.32493
"004","8am",11.7571059,80.36176,7.881137
"005","8am",25.6944444,62.63889,11.6666667
"006","8am",4.8632219,83.28267,11.8541033
"007","8am",5.5762082,85.87361,8.5501859
"008","8am",8.1669691,81.85118,9.9818512
"009","8am",19.0184049,73.00613,7.9754601
"010","8am",27.6947286,60.73958,11.5656963
"011","8am",5.6647399,89.47977,4.8554913
"012","8am",4.7256098,93.14024,2.1341463
"013","8am",7.5104312,91.37691,1.1126565
"014","8am",3.8732394,93.66197,2.4647887
"015","8am",1.1029412,98.52941,0.3676471
"016","8am",3.0373832,92.52336,4.4392523
"017","8am",2.8985507,92.02899,5.0724638
"018","8am",0.3984064,98.00797,1.5936255
"019","8am",1.2345679,95.06173,3.7037037
"020","8am",0.3436426,97.5945,2.0618557
"021","8am",0.4651163,90.93023,8.6046512
"022","8am",3.164557,95.56962,1.2658228
"023","8am",2.6162791,90.98837,6.3953488
"024","8am",0.3401361,91.83673,7.8231293
"025","8am",0.9090909,95.75758,3.3333333
"026","8am",3.2894737,95.06579,1.6447368
"027","8am",3.1440162,88.43813,8.4178499
"028","8am",0.5730659,96.84814,2.5787966
"029","8am",3.8338658,96.00639,0.1597444
"001","9am",15.8974359,71.66667,12.4358974
"002","9am",6.6473988,82.65896,10.6936416
"003","9am",8.9820359,77.84431,13.1736527
"004","9am",11.8773946,80.33206,7.7905492
"005","9am",27.2363151,61.1482,11.6154873
"006","9am",5.0314465,83.6478,11.3207547
"007","9am",5.7142857,85.59524,8.6904762
"008","9am",8.781362,81.54122,9.6774194
"009","9am",17.3469388,74.14966,8.5034014
"010","9am",29.245283,60.01451,10.7402032
"011","9am",5.8581706,90.03083,4.1109969
"012","9am",4.5801527,93.28244,2.1374046
"013","9am",8.3003953,90.64559,1.0540184
"014","9am",2.6819923,94.25287,3.0651341
"015","9am",1.2244898,98.36735,0.4081633
"016","9am",2.8846154,92.54808,4.5673077
"017","9am",2.6217228,91.38577,5.9925094
"018","9am",0,98.34025,1.659751
"019","9am",0.6578947,95.39474,3.9473684
"020","9am",0.390625,97.26562,2.34375
"021","9am",0.7075472,90.56604,8.7264151
"022","9am",3.4364261,95.189,1.3745704
"023","9am",2.6162791,90.69767,6.6860465
"024","9am",0.7246377,91.30435,7.9710145
"025","9am",0.6369427,95.22293,4.1401274
"026","9am",3.7174721,94.42379,1.8587361
"027","9am",3.1968032,88.51149,8.2917083
"028","9am",0.3058104,96.63609,3.058104
"029","9am",3.7344398,96.12725,0.1383126
"001","10am",15.8831004,71.79161,12.3252859
"002","10am",5.9659091,83.23864,10.7954545
"003","10am",9.0634441,77.94562,12.9909366
"004","10am",11.7035111,80.88427,7.4122237
"005","10am",27.7631579,60.92105,11.3157895
"006","10am",4.4585987,83.12102,12.4203822
"007","10am",5.2948255,86.40193,8.3032491
"008","10am",9.8540146,79.74453,10.4014599
"009","10am",16.967509,74.00722,9.0252708
"010","10am",30.6137184,58.48375,10.9025271
"011","10am",6.3106796,89.90291,3.7864078
"012","10am",4.4642857,93.45238,2.0833333
"013","10am",8.3756345,90.60914,1.0152284
"014","10am",2.6515152,93.93939,3.4090909
"015","10am",1.2931034,98.27586,0.4310345
"016","10am",1.9950125,93.26683,4.7381546
"017","10am",2.2813688,92.39544,5.3231939
"018","10am",0,98.67257,1.3274336
"019","10am",0.9836066,95.40984,3.6065574
"020","10am",0.3952569,97.62846,1.9762846
"021","10am",0.9661836,90.09662,8.9371981
"022","10am",3.8869258,94.69965,1.4134276
"023","10am",2.6548673,89.67552,7.6696165
"024","10am",0,91.79688,8.203125
"025","10am",0.6389776,94.88818,4.4728435
"026","10am",3.6363636,94.18182,2.1818182
"027","10am",3.2160804,88.44221,8.3417085
"028","10am",0.3134796,96.8652,2.8213166
"029","10am",3.7564767,96.11399,0.1295337
"001","11am",16.6453265,70.67862,12.6760563
"002","11am",5.915493,84.22535,9.8591549
"003","11am",9.3841642,77.71261,12.9032258
"004","11am",11.6644823,79.94758,8.3879423
"005","11am",27.8295606,60.18642,11.9840213
"006","11am",5.1779935,82.20065,12.6213592
"007","11am",5.0742574,86.38614,8.539604
"008","11am",8.8447653,80.1444,11.0108303
"009","11am",18.2432432,72.2973,9.4594595
"010","11am",29.727741,59.23473,11.0375276
"011","11am",6.8117313,89.12015,4.0681173
"012","11am",4.6715328,93.43066,1.8978102
"013","11am",8.4507042,90.65301,0.8962868
"014","11am",4.0740741,91.85185,4.0740741
"015","11am",1.3043478,98.26087,0.4347826
"016","11am",1.5306122,93.62245,4.8469388
"017","11am",2.3166023,92.66409,5.019305
"018","11am",0,98.72881,1.2711864
"019","11am",1.3245033,95.36424,3.3112583
"020","11am",0.3875969,97.67442,1.9379845
"021","11am",1.1655012,90.90909,7.9254079
"022","11am",4.0540541,93.91892,2.027027
"023","11am",2.5862069,90.51724,6.8965517
"024","11am",0,91.92308,8.0769231
