"district","hour","sex1","sex2"
"001","4am",48.03419,51.96581
"002","4am",44.62541,55.37459
"003","4am",40.90909,59.09091
"004","4am",43.57405,56.42595
"005","4am",43.35443,56.64557
"006","4am",42.71686,57.28314
"007","4am",42.59681,57.40319
"008","4am",45.72714,54.27286
"009","4am",44.70899,55.29101
"010","4am",47.88494,52.11506
"011","4am",45.72539,54.27461
"012","4am",43.28205,56.71795
"013","4am",47.53886,52.46114
"014","4am",46.60895,53.39105
"015","4am",50.28409,49.71591
"016","4am",48.11429,51.88571
"017","4am",46.60633,53.39367
"018","4am",47.67642,52.32358
"019","4am",49.60526,50.39474
"020","4am",50.22624,49.77376
"021","4am",47.25926,52.74074
"022","4am",49.26901,50.73099
"023","4am",49.7076,50.2924
"024","4am",49.15773,50.84227
"025","4am",49.61948,50.38052
"026","4am",50.22624,49.77376
"027","4am",45.58587,54.41413
"028","4am",48.32117,51.67883
"029","4am",50.3268,49.6732
"001","5am",48.04754,51.95246
"002","5am",45.2496,54.7504
"003","5am",40.82504,59.17496
"004","5am",43.39853,56.60147
"005","5am",43.33868,56.66132
"006","5am",42.28856,57.71144
"007","5am",42.11124,57.88876
"008","5am",45.33133,54.66867
"009","5am",43.93531,56.06469
"010","5am",47.79661,52.20339
"011","5am",46.5736,53.4264
"012","5am",43.75,56.25
"013","5am",47.22581,52.77419
"014","5am",46.25551,53.74449
"015","5am",49.7093,50.2907
"016","5am",47.65178,52.34822
"017","5am",45.8589,54.1411
"018","5am",46.9459,53.0541
"019","5am",48.78706,51.21294
"020","5am",49.84756,50.15244
"021","5am",47.09389,52.90611
"022","5am",48.65672,51.34328
"023","5am",48.55842,51.44158
"024","5am",48.35681,51.64319
"025","5am",48.45201,51.54799
"026","5am",49.84615,50.15385
"027","5am",45.13776,54.86224
"028","5am",48.07692,51.92308
"029","5am",53.19149,46.80851
"001","6am",47.75374,52.24626
"002","6am",44.90132,55.09868
"003","6am",40.31564,59.68436
"004","6am",42.14203,57.85797
"005","6am",41.89853,58.10147
"006","6am",40.53097,59.46903
"007","6am",41.77778,58.22222
"008","6am",44.72892,55.27108
"009","6am",43.21678,56.78322
"010","6am",48.75828,51.24172
"011","6am",47.08075,52.91925
"012","6am",44.88189,55.11811
"013","6am",44.73684,55.26316
"014","6am",45.07042,54.92958
"015","6am",48.36193,51.63807
"016","6am",47.40651,52.59349
"017","6am",45.12987,54.87013
"018","6am",45.9707,54.0293
"019","6am",47.93741,52.06259
"020","6am",49.33993,50.66007
"021","6am",46.26391,53.73609
"022","6am",47.84689,52.15311
"023","6am",47.07846,52.92154
"024","6am",45.56314,54.43686
"025","6am",47.64992,52.35008
"026","6am",49.11147,50.88853
"027","6am",44.92283,55.07717
"028","6am",47.0948,52.9052
"029","6am",59.78723,40.21277
"001","7am",44.42916,55.57084
"002","7am",43.62416,56.37584
"003","7am",41.60363,58.39637
"004","7am",41.87845,58.12155
"005","7am",41.20956,58.79044
"006","7am",40.49904,59.50096
"007","7am",42.14286,57.85714
"008","7am",44.13076,55.86924
"009","7am",43.13725,56.86275
"010","7am",49.19236,50.80764
"011","7am",47.40331,52.59669
"012","7am",46.31902,53.68098
"013","7am",41.49068,58.50932
"014","7am",42.35075,57.64925
"015","7am",47.88732,52.11268
"016","7am",45.12744,54.87256
"017","7am",46.24746,53.75254
"018","7am",47.5,52.5
"019","7am",49.9115,50.0885
"020","7am",50.79051,49.20949
"021","7am",49.50495,50.49505
"022","7am",49.0566,50.9434
"023","7am",47.3384,52.6616
"024","7am",45,55
"025","7am",48.44607,51.55393
"026","7am",49.8155,50.1845
"027","7am",44.97959,55.02041
"028","7am",48.62069,51.37931
"029","7am",59.54887,40.45113
"001","8am",40.42105,59.57895
"002","8am",45.6942,54.3058
"003","8am",40.32258,59.67742
"004","8am",40.47619,59.52381
"005","8am",42.61057,57.38943
"006","8am",41.6499,58.3501
"007","8am",41.36933,58.63067
"008","8am",43.12321,56.87679
"009","8am",43.34532,56.65468
"010","8am",48.88762,51.11238
"011","8am",46.21285,53.78715
"012","8am",46.30262,53.69738
"013","8am",40.32073,59.67927
"014","8am",43.48894,56.51106
"015","8am",46.46465,53.53535
"016","8am",43.58974,56.41026
"017","8am",45.83333,54.16667
"018","8am",50.14006,49.85994
"019","8am",49.6732,50.3268
"020","8am",52.80899,47.19101
"021","8am",50.08264,49.91736
"022","8am",51.6129,48.3871
"023","8am",48.18548,51.81452
"024","8am",44.34968,55.65032
"025","8am",50,50
"026","8am",50.10941,49.89059
"027","8am",44.0281,55.9719
"028","8am",50.1006,49.8994
"029","8am",59.28571,40.71429
"001","9am",40.6953,59.3047
"002","9am",45.9854,54.0146
"003","9am",40.40404,59.59596
"004","9am",39.31889,60.68111
"005","9am",43.08176,56.91824
"006","9am",40.74074,59.25926
"007","9am",41.58879,58.41121
"008","9am",42.89773,57.10227
"009","9am",43.86973,56.13027
"010","9am",48.22581,51.77419
"011","9am",46.43478,53.56522
"012","9am",45.37143,54.62857
"013","9am",40.63527,59.36473
"014","9am",43.08094,56.91906
"015","9am",47.68392,52.31608
"016","9am",42.40838,57.59162
"017","9am",44.58438,55.41562
"018","9am",50,50
"019","9am",50.34169,49.65831
"020","9am",53.78973,46.21027
"021","9am",50.08347,49.91653
"022","9am",51.81818,48.18182
"023","9am",50.30303,49.69697
"024","9am",45.55556,54.44444
"025","9am",51.15789,48.84211
"026","9am",51.42857,48.57143
"027","9am",43.98148,56.01852
"028","9am",49.26316,50.73684
"029","9am",57.91757,42.08243
"001","10am",41.15854,58.84146
"002","10am",46.20939,53.79061
"003","10am",40.41096,59.58904
"004","10am",38.78407,61.21593
"005","10am",43.15353,56.84647
"006","10am",41.70124,58.29876
"007","10am",40.98206,59.01794
"008","10am",43.29004,56.70996
"009","10am",44.35644,55.64356
"010","10am",47.99143,52.00857
"011","10am",44.98757,55.01243
"012","10am",45.42373,54.57627
"013","10am",40.23355,59.76645
"014","10am",44.55959,55.44041
"015","10am",47.17514,52.82486
"016","10am",43.36918,56.63082
"017","10am",45.80153,54.19847
"018","10am",49.54683,50.45317
"019","10am",50,50
"020","10am",53.44828,46.55172
"021","10am",49.91511,50.08489
"022","10am",52.32558,47.67442
"023","10am",50.30801,49.69199
"024","10am",45.09346,54.90654
"025","10am",49.78903,50.21097
"026","10am",52.58216,47.41784
"027","10am",43.78882,56.21118
"028","10am",50.10707,49.89293
"029","10am",58.01047,41.98953
"001","11am",41.30879,58.69121
"002","11am",44.32432,55.67568
"003","11am",40.90909,59.09091
"004","11am",39.76793,60.23207
"005","11am",43.60587,56.39413
"006","11am",41.59664,58.40336
"007","11am",41.29594,58.70406
"008","11am",42.77539,57.22461
"009","11am",43.40344,56.59656
"010","11am",48.45193,51.54807
"011","11am",44.40843,55.59157
"012","11am",45.03902,54.96098
"013","11am",40.96257,59.03743
"014","11am",44.38776,55.61224
"015","11am",48.28571,51.71429
"016","11am",42.25865,57.74135
"017","11am",44.98715,55.01285
"018","11am",51.02639,48.97361
"019","11am",50.68807,49.31193
"020","11am",52.55474,47.44526
"021","11am",49.83444,50.16556
"022","11am",52.3702,47.6298
"023","11am",50,50
"024","11am",45.70766,54.29234
"025","11am",51.65975,48.34025
"026","11am",53.62998,46.37002
"027","11am",43.58372,56.41628
"028","11am",50.52854,49.47146
"029","11am",57.80765,42.19235
"001","12am",39.91416,60.08584
"002","12am",45.2007,54.7993
"003","12am",41.60959,58.39041
"004","12am",39.27083,60.72917
"005","12am",42.73595,57.26405
"006","12am",41.35021,58.64979
"007","12am",41.01825,58.98175
"008","12am",43.65994,56.34006
"009","12am",42.93785,57.06215
"010","12am",48.71374,51.28626
"011","12am",43.2454,56.7546
"012","12am",44.84711,55.15289
"013","12am",42.08289,57.91711
"014","12am",47.07379,52.92621
"015","12am",48.22888,51.77112
"016","12am",42.88194,57.11806
"017","12am",43.34204,56.65796
"018","12am",52.19941,47.80059
"019","12am",50,50
"020","12am",52.19512,47.80488
"021","12am",50.90909,49.09091
"022","12am",52.20264,47.79736
"023","12am",49.375,50.625
"024","12am",46.13636,53.86364
"025","12am",50.72765,49.27235
"026","12am",52.45902,47.54098
"027","12am",43.63057,56.36943
"028","12am",50.52632,49.47368
"029","12am",57.61317,42.38683
"001","1pm",40.5102,59.4898
"002","1pm",45.01718,54.98282
"003","1pm",40.94755,59.05245
"004","1pm",39.50104,60.49896
"005","1pm",44.00848,55.99152
"006","1pm",40.21739,59.78261
"007","1pm",40.20913,59.79087
"008","1pm",44.05797,55.94203
"009","1pm",43.28358,56.71642
"010","1pm",48.88405,51.11595
"011","1pm",43.39328,56.60672
"012","1pm",46.58314,53.41686
"013","1pm",41.79728,58.20272
"014","1pm",46.98163,53.01837
"015","1pm",46.91011,53.08989
"016","1pm",44.85816,55.14184
"017","1pm",43.08943,56.91057
"018","1pm",52.07101,47.92899
"019","1pm",50.22727,49.77273
"020","1pm",52.03837,47.96163
"021","1pm",50.94017,49.05983
"022","1pm",52.79642,47.20358
"023","1pm",49.89562,50.10438
"024","1pm",46.97987,53.02013
"025","1pm",52.55319,47.44681
"026","1pm",52.61905,47.38095
"027","1pm",44.36564,55.63436
"028","1pm",50.66372,49.33628
"029","1pm",57.62538,42.37462
"001","2pm",40.18789,59.81211
"002","2pm",44.34932,55.65068
"003","2pm",40.23372,59.76628
"004","2pm",38.72951,61.27049
"005","2pm",44.11453,55.88547
"006","2pm",39.78495,60.21505
"007","2pm",40.56147,59.43853
"008","2pm",44.05797,55.94203
"009","2pm",41.86916,58.13084
"010","2pm",49.17219,50.82781
"011","2pm",43.26069,56.73931
