"district","hour","act1","act2","act3","act4","act5"
"001","4am",5603.42,140.84,0,10.06,100.6
"002","4am",5895.16,30.18,0,0,150.9
"003","4am",6790.5,60.36,0,10.06,150.9
"004","4am",7917.22,50.3,0,30.18,60.36
"005","4am",6056.12,10.06,10.06,0,120.72
"006","4am",5965.58,20.12,10.06,0,40.24
"007","4am",8440.34,160.96,10.06,0,100.6
"008","4am",6508.82,30.18,0,0,0
"009","4am",7293.5,20.12,30.18,0,90.54
"010","4am",11538.82,90.54,20.12,0,130.78
"011","4am",7424.28,191.14,0,0,20.12
"012","4am",9456.4,60.36,10.06,30.18,100.6
"013","4am",7223.08,201.2,10.06,0,110.66
"014","4am",6770.38,50.3,0,0,30.18
"015","4am",6669.78,70.42,0,0,70.42
"016","4am",8379.98,60.36,0,0,150.9
"017","4am",6317.68,50.3,0,0,120.72
"018","4am",5603.42,50.3,0,0,10.06
"019","4am",7373.98,40.24,0,20.12,20.12
"020","4am",6337.8,60.36,0,10.06,100.6
"021","4am",6528.94,110.66,0,0,30.18
"022","4am",6468.58,50.3,0,10.06,110.66
"023","4am",6589.3,50.3,10.06,10.06,50.3
"024","4am",6257.32,70.42,0,0,50.3
"025","4am",6076.24,211.26,20.12,20.12,30.18
"026","4am",6217.08,70.42,0,10.06,70.42
"027","4am",12001.58,140.84,20.12,10.06,110.66
"028","4am",6518.88,100.6,0,0,70.42
"029","4am",2545.18,191.14,10.06,0,181.08
"001","5am",5593.36,181.08,10.06,10.06,100.6
"002","5am",5844.86,100.6,0,0,201.2
"003","5am",6720.08,120.72,0,10.06,150.9
"004","5am",7856.86,100.6,0,30.18,80.48
"005","5am",5945.46,30.18,20.12,0,110.66
"006","5am",5905.22,20.12,10.06,0,40.24
"007","5am",8349.8,271.62,10.06,0,110.66
"008","5am",6418.28,110.66,0,0,0
"009","5am",7122.48,50.3,30.18,0,90.54
"010","5am",11428.16,181.08,30.18,0,120.72
"011","5am",7333.74,422.52,0,0,40.24
"012","5am",9345.74,191.14,10.06,30.18,110.66
"013","5am",7122.48,342.04,10.06,0,110.66
"014","5am",6619.48,80.48,0,0,30.18
"015","5am",6549.06,50.3,0,0,70.42
"016","5am",8299.5,100.6,0,0,181.08
"017","5am",6196.96,80.48,0,0,120.72
"018","5am",5553.12,50.3,0,0,10.06
"019","5am",7202.96,70.42,0,20.12,20.12
"020","5am",6257.32,90.54,0,10.06,90.54
"021","5am",6448.46,150.9,0,0,40.24
"022","5am",6337.8,70.42,0,10.06,110.66
"023","5am",6327.74,80.48,10.06,10.06,60.36
"024","5am",6116.48,100.6,0,0,40.24
"025","5am",5905.22,271.62,20.12,20.12,40.24
"026","5am",6046.06,130.78,0,10.06,70.42
"027","5am",11790.32,211.26,20.12,10.06,130.78
"028","5am",6418.28,110.66,0,0,90.54
"029","5am",2494.88,432.58,20.12,0,191.14
"001","6am",5382.1,482.88,20.12,10.06,130.78
"002","6am",5563.18,281.68,0,0,171.02
"003","6am",6498.76,271.62,0,10.06,140.84
"004","6am",7645.6,623.72,50.3,40.24,120.72
"005","6am",5724.14,60.36,50.3,0,140.84
"006","6am",5522.94,20.12,10.06,0,60.36
"007","6am",7846.8,895.34,10.06,20.12,160.96
"008","6am",6106.42,331.98,20.12,0,30.18
"009","6am",6770.38,110.66,30.18,0,90.54
"010","6am",11206.84,613.66,70.42,0,150.9
"011","6am",6991.7,925.52,0,0,40.24
"012","6am",8953.4,945.64,0,40.24,130.78
"013","6am",6508.82,784.68,50.3,0,120.72
"014","6am",6116.48,181.08,0,0,30.18
"015","6am",6106.42,100.6,0,0,70.42
"016","6am",7675.78,301.8,0,20.12,140.84
"017","6am",5734.2,221.32,0,0,100.6
"018","6am",5009.88,291.74,0,0,10.06
"019","6am",6619.48,221.32,0,20.12,20.12
"020","6am",5704.02,201.2,0,10.06,60.36
"021","6am",5854.92,331.98,0,0,50.3
"022","6am",5734.2,301.8,10.06,10.06,100.6
"023","6am",5643.66,171.02,10.06,10.06,70.42
"024","6am",5482.7,191.14,0,0,50.3
"025","6am",5261.38,653.9,20.12,20.12,40.24
"026","6am",5593.36,311.86,0,10.06,70.42
"027","6am",10965.4,955.7,20.12,10.06,171.02
"028","6am",6056.12,271.62,0,0,90.54
"029","6am",2404.34,1800.74,60.36,0,251.5
"001","7am",4728.2,1629.72,472.82,30.18,150.9
"002","7am",4778.5,965.76,10.06,10.06,130.78
"003","7am",5673.84,684.08,10.06,20.12,140.84
"004","7am",6307.62,1981.82,271.62,30.18,221.32
"005","7am",4919.34,472.82,1217.26,10.06,281.68
"006","7am",4798.62,160.96,90.54,10.06,40.24
"007","7am",6710.02,2444.58,120.72,30.18,331.98
"008","7am",5050.12,1046.24,362.16,10.06,50.3
"009","7am",5482.7,291.74,130.78,0,60.36
"010","7am",10039.88,2293.68,945.64,0,181.08
"011","7am",5985.7,2665.9,110.66,30.18,120.72
"012","7am",7303.56,2203.14,0,60.36,100.6
"013","7am",5019.94,2374.16,281.68,20.12,171.02
"014","7am",4768.44,402.4,0,0,30.18
"015","7am",4496.82,231.38,0,0,90.54
"016","7am",5482.7,794.74,0,30.18,150.9
"017","7am",4215.14,513.06,0,10.06,70.42
"018","7am",3712.14,543.24,0,0,20.12
"019","7am",4758.38,724.32,10.06,30.18,20.12
"020","7am",4436.46,432.58,20.12,10.06,60.36
"021","7am",4718.14,1106.6,50.3,0,60.36
"022","7am",4396.22,613.66,60.36,20.12,60.36
"023","7am",4527,533.18,0,30.18,90.54
"024","7am",4416.34,432.58,0,0,60.36
"025","7am",4245.32,985.88,20.12,30.18,40.24
"026","7am",4486.76,533.18,80.48,10.06,80.48
"027","7am",9486.58,2253.44,60.36,30.18,181.08
"028","7am",4959.58,613.66,0,0,90.54
"029","7am",2193.08,3661.84,271.62,30.18,251.5
"001","8am",3963.64,3551.18,1418.46,70.42,241.44
"002","8am",4024,1438.58,10.06,30.18,140.84
"003","8am",4848.92,985.88,30.18,60.36,241.44
"004","8am",4788.56,3319.8,814.86,100.6,432.58
"005","8am",4154.78,1166.96,3460.64,60.36,301.8
"006","8am",4104.48,382.28,221.32,70.42,70.42
"007","8am",5422.34,3712.14,231.38,80.48,684.08
