"district","hour","age1","age2","age3","age4"
"001","4am",22.051282,23.760684,34.01709,20.17094
"002","4am",22.312704,16.775244,40.55375,20.35831
"003","4am",30.823864,12.357955,36.36364,20.45455
"004","4am",15.422277,12.974296,45.77723,25.82619
"005","4am",28.322785,12.974684,35.12658,23.57595
"006","4am",15.711948,15.875614,37.80687,30.60556
"007","4am",16.400911,10.136674,48.17768,25.28474
"008","4am",17.841079,8.845577,51.12444,22.18891
"009","4am",33.068783,15.21164,37.30159,14.41799
"010","4am",48.307953,13.113367,23.18105,15.39763
"011","4am",13.601036,11.010363,40.93264,34.45596
"012","4am",15.282051,10.871795,44.10256,29.74359
"013","4am",16.450777,18.911917,52.07254,12.56477
"014","4am",16.883117,11.688312,57.28716,14.14141
"015","4am",17.1875,13.920455,57.95455,10.9375
"016","4am",14.971429,14.514286,54.85714,15.65714
"017","4am",14.781297,14.781297,54.90196,15.53544
"018","4am",8.777969,12.908778,60.41308,17.90017
"019","4am",13.157895,16.710526,56.31579,13.81579
"020","4am",10.708899,11.161388,61.2368,16.89291
"021","4am",12.148148,14.074074,51.25926,22.51852
"022","4am",11.695906,12.719298,60.23392,15.35088
"023","4am",12.573099,15.05848,52.04678,20.32164
"024","4am",10.566616,13.323124,54.21133,21.89893
"025","4am",15.677321,13.089802,51.29376,19.93912
"026","4am",10.25641,10.558069,56.41026,22.77526
"027","4am",11.396469,8.186196,51.68539,28.73194
"028","4am",10.072993,8.029197,54.89051,27.0073
"029","4am",23.856209,9.803922,47.71242,18.62745
"001","5am",21.901528,23.599321,34.4652,20.03396
"002","5am",22.383253,16.908213,40.74074,19.96779
"003","5am",31.152205,12.233286,36.13087,20.48364
"004","5am",15.403423,13.325183,45.35452,25.91687
"005","5am",28.410915,13.001605,34.99197,23.59551
"006","5am",15.920398,16.086235,36.98176,31.01161
"007","5am",16.231555,10.329171,48.35414,25.08513
"008","5am",17.921687,8.584337,51.35542,22.13855
"009","5am",33.557951,15.363881,36.38814,14.69003
"010","5am",48.220339,13.050847,23.38983,15.33898
"011","5am",14.086294,10.659898,41.87817,33.37563
"012","5am",15.266393,11.065574,43.95492,29.71311
"013","5am",16.645161,18.967742,51.74194,12.64516
"014","5am",16.886931,11.160059,57.56241,14.3906
"015","5am",17.151163,13.80814,57.99419,11.04651
"016","5am",15.005727,14.547537,54.52463,15.92211
"017","5am",15.030675,14.877301,54.60123,15.4908
"018","5am",8.726003,12.565445,60.55846,18.15009
"019","5am",13.477089,16.576819,55.92992,14.01617
"020","5am",10.670732,11.280488,60.97561,17.07317
"021","5am",12.220566,14.008942,51.11773,22.65276
"022","5am",11.940299,12.835821,59.55224,15.67164
"023","5am",12.898331,14.567527,51.44158,21.09256
"024","5am",10.641628,13.302034,53.67762,22.37872
"025","5am",15.944272,12.383901,51.54799,20.12384
"026","5am",10.461538,10.461538,56,23.07692
"027","5am",11.426256,8.184765,51.53971,28.84927
"028","5am",9.911243,8.284024,54.43787,27.36686
"029","5am",21.884498,11.246201,48.93617,17.93313
"001","6am",21.630616,21.630616,36.77205,19.96672
"002","6am",22.861842,17.105263,39.63816,20.39474
"003","6am",31.133429,12.482066,35.86801,20.5165
"004","6am",15.48312,13.271246,46.44936,24.79627
