"district","hour","rev5","rev1","rev2","rev3","rev4"
"020","5am",1287.68,593.54,2052.24,1720.26,945.64
"021","5am",1559.3,1539.18,2022.06,1277.62,352.1
"022","5am",1267.56,995.94,2283.62,1810.8,382.28
"023","5am",1267.56,1448.64,2233.32,1348.04,331.98
"024","5am",1297.74,1317.86,2283.62,1247.44,281.68
"025","5am",1438.58,1438.58,2102.54,1217.26,301.8
"026","5am",1529.12,724.32,1840.98,1509,935.58
"027","5am",2736.32,3098.48,3601.48,2374.16,603.6
"028","5am",1680.02,814.86,1911.4,1368.16,1026.12
"029","5am",885.28,402.4,774.62,643.84,603.6
"001","6am",1911.4,2213.2,784.68,845.04,291.74
"002","6am",1810.8,2323.86,1156.9,714.26,110.66
"003","6am",2625.66,2233.32,1257.5,764.56,130.78
"004","6am",2213.2,1438.58,1509,2001.94,1478.82
"005","6am",1891.28,1961.7,1156.9,925.52,211.26
"006","6am",1609.6,2052.24,1217.26,643.84,160.96
"007","6am",2042.18,2535.12,2404.34,1599.54,472.82
"008","6am",1659.9,925.52,1730.32,1599.54,764.56
"009","6am",2686.02,1851.04,1750.44,734.38,171.02
"010","6am",7202.96,1498.94,1619.66,1307.8,523.12
"011","6am",2102.54,1237.38,2313.8,1851.04,593.54
"012","6am",2675.96,1448.64,2404.34,2273.56,1418.46
"013","6am",1690.08,975.82,2504.94,1961.7,513.06
"014","6am",1227.32,663.96,1911.4,1851.04,774.62
"015","6am",1579.42,291.74,1921.46,1901.34,754.5
"016","6am",1569.36,1016.06,2585.42,2625.66,543.24
"017","6am",1096.54,674.02,2183.02,1549.24,694.14
"018","6am",1086.48,694.14,1659.9,1297.74,754.5
"019","6am",1348.04,804.8,2112.6,2072.36,734.38
"020","6am",1207.2,593.54,1931.52,1519.06,845.04
"021","6am",1458.7,1529.12,1931.52,1126.72,281.68
"022","6am",1207.2,995.94,2122.66,1609.6,372.22
"023","6am",1146.84,1368.16,2001.94,1187.08,321.92
"024","6am",1217.26,1207.2,2102.54,1116.66,251.5
"025","6am",1378.22,1408.4,1931.52,1177.02,311.86
"026","6am",1458.7,714.26,1710.2,1468.76,875.22
"027","6am",2736.32,3098.48,3571.3,2424.46,553.3
"028","6am",1639.78,804.8,1840.98,1277.62,1016.06
"029","6am",1066.36,523.12,1317.86,1076.42,744.44
"001","7am",2001.94,2303.74,1177.02,1317.86,513.06
"002","7am",1780.62,2142.78,1187.08,754.5,130.78
"003","7am",2535.12,1981.82,1177.02,824.92,130.78
"004","7am",2183.02,1428.52,1820.86,2253.44,1418.46
"005","7am",2203.14,1921.46,1418.46,1307.8,301.8
"006","7am",1529.12,1861.1,1187.08,543.24,120.72
"007","7am",2193.08,2635.72,2454.64,1891.28,684.08
"008","7am",1659.9,985.88,1800.74,1529.12,794.74
"009","7am",2283.62,1649.84,1488.88,563.36,171.02
"010","7am",7373.98,1629.72,2102.54,1871.16,724.32
"011","7am",2263.5,1398.34,2474.76,2243.38,724.32
"012","7am",2575.36,1348.04,2474.76,2233.32,1207.2
"013","7am",1780.62,1076.42,2605.54,1881.22,754.5
"014","7am",1066.36,613.66,1649.84,1549.24,513.06
"015","7am",1348.04,261.56,1519.06,1317.86,553.3
"016","7am",1317.86,955.7,2001.94,1951.64,482.88
"017","7am",945.64,613.66,1871.16,1076.42,452.7
"018","7am",875.22,653.9,1468.76,935.58,492.94
"019","7am",1156.9,754.5,1881.22,1418.46,472.82
"020","7am",1096.54,603.6,1569.36,1217.26,603.6
"021","7am",1398.34,1498.94,1760.5,1116.66,321.92
"022","7am",1056.3,905.4,1740.38,1327.92,301.8
"023","7am",1076.42,1307.8,1639.78,965.76,301.8
"024","7am",1106.6,1086.48,1720.26,915.46,201.2
"025","7am",1267.56,1337.98,1649.84,985.88,261.56
"026","7am",1207.2,704.2,1579.42,1277.62,684.08
"027","7am",2746.38,2957.64,3531.06,2484.82,603.6
"028","7am",1428.52,784.68,1659.9,1056.3,905.4
"029","7am",1478.82,583.48,1851.04,1710.2,1066.36
"001","8am",2343.98,2494.88,1800.74,2001.94,915.46
"002","8am",1680.02,1971.76,1116.66,804.8,150.9
"003","8am",2313.8,1830.92,1106.6,845.04,140.84
"004","8am",2243.38,1448.64,2193.08,2535.12,1297.74
"005","8am",2555.24,2193.08,2213.2,1840.98,523.12
"006","8am",1509,1760.5,1106.6,482.88,140.84
"007","8am",2183.02,2665.9,2575.36,2132.72,875.22
"008","8am",1720.26,1116.66,2001.94,1418.46,764.56
"009","8am",2022.06,1438.58,1317.86,563.36,251.5
"010","8am",8762.26,2112.6,2887.22,2796.68,1076.42
"011","8am",2464.7,1539.18,2897.28,2545.18,1046.24
"012","8am",2333.92,1337.98,2303.74,1961.7,905.4
"013","8am",1981.82,1126.72,2635.72,1991.88,1046.24
"014","8am",925.52,513.06,1156.9,1126.72,372.22
"015","8am",1096.54,271.62,1307.8,975.82,331.98
"016","8am",1156.9,935.58,1750.44,1669.96,372.22
"017","8am",794.74,573.42,1629.72,845.04,261.56
"018","8am",794.74,573.42,1136.78,724.32,362.16
"019","8am",945.64,734.38,1649.84,1046.24,241.44
"020","8am",1066.36,573.42,1358.1,1026.12,452.7
"021","8am",1368.16,1438.58,1740.38,1187.08,352.1
"022","8am",1026.12,834.98,1478.82,1126.72,211.26
"023","8am",1006,1197.14,1529.12,955.7,301.8
"024","8am",1016.06,1046.24,1659.9,794.74,201.2
"025","8am",1156.9,1217.26,1448.64,895.34,231.38
"026","8am",1126.72,593.54,1317.86,1056.3,503
"027","8am",2816.8,3007.94,3591.42,2726.26,744.44
"028","8am",1207.2,674.02,1458.7,895.34,764.56
"029","8am",1891.28,814.86,2283.62,2142.78,1317.86
"001","9am",2343.98,2504.94,1941.58,2062.3,985.88
"002","9am",1639.78,1891.28,1026.12,784.68,171.02
"003","9am",2253.44,1730.32,1026.12,814.86,150.9
"004","9am",2193.08,1529.12,2273.56,2525.06,1227.32
"005","9am",2645.78,2203.14,2223.26,1951.64,573.42
"006","9am",1478.82,1680.02,1086.48,513.06,130.78
"007","9am",2213.2,2796.68,2716.2,2183.02,855.1
"008","9am",1710.2,1136.78,2032.12,1468.76,734.38
"009","9am",1861.1,1317.86,1267.56,573.42,231.38
"010","9am",9114.36,2273.56,3219.2,2977.76,1126.72
"011","9am",2645.78,1700.14,3279.56,2736.32,1207.2
"012","9am",2333.92,1438.58,2213.2,1981.82,834.98
"013","9am",2122.66,1227.32,2726.26,2032.12,1076.42
"014","9am",834.98,523.12,1116.66,1056.3,321.92
"015","9am",1006,241.44,1156.9,985.88,301.8
"016","9am",1156.9,895.34,1730.32,1639.78,342.04
"017","9am",804.8,583.48,1589.48,774.62,241.44
"018","9am",784.68,543.24,1096.54,724.32,331.98
"019","9am",895.34,674.02,1629.72,975.82,241.44
"020","9am",995.94,553.3,1177.02,955.7,432.58
"021","9am",1368.16,1398.34,1750.44,1166.96,342.04
"022","9am",965.76,754.5,1428.52,1056.3,221.32
"023","9am",1016.06,1207.2,1458.7,975.82,321.92
"024","9am",975.82,965.76,1649.84,734.38,201.2
"025","9am",1116.66,1217.26,1378.22,845.04,221.32
"026","9am",1046.24,573.42,1207.2,935.58,462.76
"027","9am",2877.16,2957.64,3611.54,2736.32,855.1
"028","9am",1136.78,714.26,1378.22,885.28,663.96
"029","9am",1991.88,975.82,2424.46,2434.52,1448.64
"001","10am",2354.04,2404.34,2052.24,2092.48,995.94
"002","10am",1659.9,1881.22,1076.42,774.62,181.08
"003","10am",2193.08,1659.9,1036.18,845.04,140.84
"004","10am",2132.72,1498.94,2233.32,2444.58,1287.68
"005","10am",2645.78,2203.14,2293.68,2022.06,533.18
"006","10am",1428.52,1790.68,1036.18,462.76,130.78
"007","10am",2203.14,2736.32,2686.02,2142.78,885.28
"008","10am",1690.08,1076.42,1971.76,1468.76,764.56
"009","10am",1750.44,1317.86,1227.32,553.3,231.38
"010","10am",9214.96,2223.26,3249.38,2947.58,1146.84
"011","10am",2816.8,1740.38,3490.82,2927.46,1166.96
"012","10am",2333.92,1448.64,2374.16,1931.52,814.86
"013","10am",2152.84,1247.44,2826.86,2132.72,1116.66
"014","10am",855.1,543.24,1126.72,1046.24,311.86
"015","10am",945.64,241.44,1106.6,965.76,301.8
"016","10am",1187.08,885.28,1559.3,1609.6,372.22
"017","10am",764.56,593.54,1639.78,754.5,201.2
"018","10am",734.38,543.24,1056.3,663.96,331.98
"019","10am",885.28,704.2,1589.48,1036.18,211.26
"020","10am",975.82,583.48,1227.32,925.52,372.22
"021","10am",1388.28,1408.4,1629.72,1166.96,331.98
"022","10am",935.58,784.68,1348.04,1036.18,221.32
"023","10am",985.88,1166.96,1478.82,965.76,301.8
"024","10am",965.76,925.52,1559.3,663.96,191.14
"025","10am",1177.02,1187.08,1337.98,834.98,231.38
"026","10am",1066.36,533.18,1237.38,965.76,482.88
"027","10am",2816.8,2987.82,3551.18,2786.62,814.86
"028","10am",1136.78,684.08,1358.1,834.98,684.08
"029","10am",2092.48,1016.06,2444.58,2565.3,1488.88
"001","11am",2283.62,2494.88,2012,2052.24,995.94
"002","11am",1629.72,1881.22,1066.36,804.8,201.2
"003","11am",2172.96,1730.32,1066.36,834.98,171.02
"004","11am",2162.9,1408.4,2193.08,2494.88,1277.62
"005","11am",2706.14,2132.72,2293.68,1941.58,523.12
"006","11am",1378.22,1730.32,1076.42,482.88,120.72
"007","11am",2062.3,2625.66,2665.9,2172.96,875.22
"008","11am",1669.96,1086.48,1961.7,1529.12,784.68
"009","11am",1931.52,1317.86,1267.56,523.12,221.32
"010","11am",9003.7,2203.14,3229.26,2897.28,1187.08
"011","11am",2796.68,1810.8,3541.12,3038.12,1227.32
"012","11am",2404.34,1398.34,2424.46,1941.58,855.1
"013","11am",2102.54,1257.5,2806.74,2142.78,1096.54
"014","11am",885.28,523.12,1166.96,1036.18,331.98
"015","11am",995.94,211.26,1066.36,945.64,301.8
"016","11am",1126.72,905.4,1559.3,1579.42,352.1
"017","11am",734.38,583.48,1599.54,764.56,231.38
"018","11am",784.68,543.24,1066.36,724.32,311.86
"019","11am",855.1,694.14,1609.6,985.88,241.44
"020","11am",1006,583.48,1197.14,955.7,392.34
"021","11am",1428.52,1458.7,1710.2,1156.9,321.92
"022","11am",1016.06,794.74,1378.22,1026.12,241.44
"023","11am",1006,1257.5,1478.82,945.64,301.8
"024","11am",935.58,965.76,1539.18,704.2,191.14
"025","11am",1207.2,1187.08,1428.52,824.92,201.2
"026","11am",1106.6,533.18,1287.68,965.76,402.4
"027","11am",2756.44,3028.06,3531.06,2736.32,804.8
"028","11am",1177.02,674.02,1358.1,885.28,663.96
"029","11am",2082.42,1016.06,2565.3,2545.18,1519.06
"001","12am",2172.96,2364.1,1961.7,2022.06,855.1
"002","12am",1690.08,1981.82,1066.36,834.98,191.14
"003","12am",2183.02,1659.9,1016.06,834.98,181.08
"004","12am",2112.6,1559.3,2193.08,2494.88,1297.74
"005","12am",2675.96,2082.42,2223.26,1941.58,563.36
"006","12am",1358.1,1669.96,1056.3,573.42,110.66
"007","12am",2142.78,2625.66,2756.44,2132.72,814.86
"008","12am",1659.9,1056.3,1971.76,1498.94,794.74
"009","12am",1871.16,1398.34,1327.92,543.24,201.2
"010","12am",9033.88,2152.84,3148.78,2877.16,1166.96
"011","12am",2987.82,2042.18,3289.62,3018,1247.44
"012","12am",2374.16,1327.92,2384.22,1961.7,834.98
"013","12am",2082.42,1237.38,2887.22,2152.84,1106.6
"014","12am",865.16,492.94,1166.96,1086.48,342.04
"015","12am",1026.12,211.26,1106.6,1016.06,331.98
"016","12am",1086.48,1106.6,1619.66,1599.54,382.28
"017","12am",784.68,503,1559.3,754.5,251.5
"018","12am",734.38,553.3,1126.72,704.2,311.86
"019","12am",885.28,674.02,1619.66,1036.18,251.5
"020","12am",1046.24,573.42,1187.08,935.58,382.28
"021","12am",1428.52,1458.7,1700.14,1177.02,321.92
"022","12am",1056.3,804.8,1458.7,1036.18,211.26
"023","12am",925.52,1197.14,1488.88,955.7,261.56
"024","12am",965.76,985.88,1539.18,724.32,211.26
"025","12am",1197.14,1207.2,1448.64,804.8,181.08
"026","12am",1076.42,513.06,1317.86,945.64,442.64
"027","12am",2786.62,2987.82,3490.82,2625.66,744.44
"028","12am",1156.9,684.08,1287.68,895.34,754.5
"029","12am",2102.54,1046.24,2575.36,2535.12,1519.06
"001","1pm",2354.04,2374.16,2032.12,2112.6,985.88
"002","1pm",1710.2,2052.24,1066.36,824.92,201.2
"003","1pm",2162.9,1690.08,1036.18,875.22,181.08
"004","1pm",1961.7,1599.54,2213.2,2565.3,1337.98
"005","1pm",2625.66,2072.36,2313.8,1971.76,503
"006","1pm",1348.04,1619.66,1016.06,513.06,130.78
"007","1pm",2193.08,2675.96,2766.5,2032.12,915.46
"008","1pm",1680.02,1056.3,1951.64,1509,744.44
"009","1pm",1881.22,1378.22,1337.98,593.54,201.2
"010","1pm",9033.88,2052.24,3148.78,3007.94,1237.38
"011","1pm",3148.78,2112.6,3339.92,3118.6,1146.84
"012","1pm",2343.98,1297.74,2444.58,1941.58,804.8
"013","1pm",2193.08,1297.74,2826.86,2172.96,1136.78
"014","1pm",824.92,462.76,1086.48,1106.6,352.1
"015","1pm",985.88,241.44,1116.66,925.52,311.86
"016","1pm",1106.6,1046.24,1629.72,1559.3,331.98
"017","1pm",754.5,543.24,1498.94,694.14,221.32
"018","1pm",754.5,503,1066.36,704.2,372.22
"019","1pm",834.98,704.2,1659.9,985.88,241.44
"020","1pm",1036.18,583.48,1237.38,945.64,392.34
"021","1pm",1358.1,1448.64,1589.48,1177.02,311.86
"022","1pm",1056.3,734.38,1468.76,1036.18,201.2
"023","1pm",955.7,1126.72,1559.3,905.4,271.62
"024","1pm",935.58,975.82,1629.72,734.38,221.32
"025","1pm",1146.84,1156.9,1418.46,804.8,201.2
"026","1pm",1016.06,533.18,1287.68,915.46,472.82
"027","1pm",2857.04,3048.18,3500.88,2595.48,764.56
"028","1pm",1016.06,694.14,1297.74,845.04,694.14
"029","1pm",2203.14,1056.3,2615.6,2494.88,1458.7
"001","2pm",2273.56,2233.32,1981.82,2132.72,1016.06
"002","2pm",1720.26,2082.42,1076.42,784.68,211.26
"003","2pm",2213.2,1740.38,1056.3,865.16,150.9
"004","2pm",2062.3,1549.24,2263.5,2605.54,1337.98
"005","2pm",2675.96,2132.72,2253.44,1911.4,513.06
"006","2pm",1368.16,1639.78,1056.3,503,110.66
"007","2pm",2112.6,2515,2726.26,2132.72,905.4
"008","2pm",1690.08,1026.12,1951.64,1539.18,734.38
"009","2pm",1911.4,1398.34,1327.92,543.24,201.2
"010","2pm",8862.86,1951.64,3168.9,3028.06,1217.26
"011","2pm",2967.7,2183.02,3249.38,2917.4,1146.84
"012","2pm",2414.4,1317.86,2474.76,2022.06,774.62
"013","2pm",2142.78,1257.5,2726.26,2122.66,1156.9
"014","2pm",834.98,503,1146.84,1056.3,372.22
"015","2pm",1026.12,241.44,1126.72,965.76,311.86
"016","2pm",1197.14,1026.12,1710.2,1559.3,311.86
"017","2pm",764.56,513.06,1539.18,754.5,231.38
"018","2pm",663.96,523.12,1066.36,764.56,342.04
"019","2pm",925.52,724.32,1690.08,985.88,271.62
"020","2pm",1026.12,563.36,1227.32,955.7,412.46
"021","2pm",1297.74,1398.34,1629.72,1197.14,311.86
"022","2pm",1076.42,734.38,1519.06,1066.36,231.38
"023","2pm",1046.24,1156.9,1539.18,885.28,291.74
"024","2pm",935.58,965.76,1599.54,824.92,241.44
"025","2pm",1086.48,1166.96,1519.06,865.16,191.14
"026","2pm",1066.36,573.42,1257.5,955.7,482.88
"027","2pm",2776.56,3028.06,3641.72,2585.42,734.38
"028","2pm",1086.48,674.02,1247.44,865.16,694.14
"029","2pm",2283.62,1076.42,2484.82,2343.98,1348.04
"001","3pm",2354.04,2172.96,1891.28,2022.06,925.52
"002","3pm",1700.14,2062.3,1156.9,845.04,211.26
"003","3pm",2162.9,1770.56,1086.48,804.8,181.08
"004","3pm",2092.48,1509,2233.32,2484.82,1307.8
"005","3pm",2474.76,2152.84,2062.3,1810.8,523.12
"006","3pm",1368.16,1659.9,1136.78,503,140.84
"007","3pm",2112.6,2504.94,2665.9,2052.24,814.86
"008","3pm",1700.14,965.76,1810.8,1488.88,724.32
"009","3pm",1971.76,1529.12,1398.34,583.48,191.14
"010","3pm",8621.42,1991.88,2987.82,2977.76,1126.72
"011","3pm",2857.04,1921.46,3148.78,2816.8,1106.6
"012","3pm",2394.28,1287.68,2424.46,1851.04,814.86
"013","3pm",1981.82,1197.14,2686.02,2132.72,1076.42
"014","3pm",885.28,553.3,1287.68,1136.78,372.22
"015","3pm",1156.9,221.32,1307.8,975.82,362.16
"016","3pm",1197.14,925.52,1810.8,1820.86,352.1
"017","3pm",885.28,563.36,1629.72,865.16,352.1
"018","3pm",754.5,583.48,995.94,865.16,382.28
"019","3pm",965.76,724.32,1710.2,1066.36,301.8
"020","3pm",1036.18,543.24,1307.8,1136.78,462.76
"021","3pm",1317.86,1408.4,1760.5,1197.14,372.22
"022","3pm",1116.66,834.98,1619.66,1116.66,221.32
"023","3pm",1046.24,1247.44,1619.66,1006,301.8
"024","3pm",995.94,1066.36,1569.36,925.52,221.32
"025","3pm",1116.66,1187.08,1599.54,875.22,171.02
"026","3pm",1166.96,553.3,1207.2,1006,523.12
"027","3pm",2736.32,3108.54,3822.8,2565.3,734.38
"028","3pm",1217.26,694.14,1368.16,845.04,734.38
"029","3pm",2032.12,754.5,1971.76,1891.28,1197.14
"001","4pm",2092.48,2152.84,1146.84,1468.76,674.02
"002","4pm",1740.38,2072.36,1146.84,855.1,150.9
"003","4pm",2243.38,1871.16,1146.84,674.02,150.9
"004","4pm",2022.06,1478.82,1840.98,2172.96,1297.74
"005","4pm",2142.78,2072.36,1659.9,1428.52,442.64
"006","4pm",1539.18,1871.16,1227.32,523.12,160.96
"007","4pm",1971.76,2444.58,2515,1669.96,633.78
"008","4pm",1669.96,915.46,1750.44,1438.58,744.44
"009","4pm",2112.6,1599.54,1509,573.42,191.14
"010","4pm",7695.9,1710.2,2152.84,2172.96,895.34
"011","4pm",2776.56,1649.84,3048.18,2555.24,915.46
"012","4pm",2424.46,1307.8,2384.22,1971.76,1076.42
"013","4pm",1851.04,1076.42,2343.98,1659.9,754.5
"014","4pm",1096.54,613.66,1639.78,1529.12,553.3
"015","4pm",1388.28,241.44,1549.24,1317.86,503
"016","4pm",1348.04,1096.54,2343.98,2323.86,462.76
"017","4pm",985.88,633.78,1871.16,1096.54,543.24
"018","4pm",955.7,603.6,1287.68,1026.12,543.24
"019","4pm",1197.14,774.62,1891.28,1509,442.64
"020","4pm",1076.42,573.42,1539.18,1327.92,593.54
"021","4pm",1408.4,1468.76,1840.98,1116.66,382.28
"022","4pm",1126.72,885.28,1830.92,1418.46,311.86
"023","4pm",1066.36,1267.56,1790.68,1086.48,321.92
"024","4pm",1076.42,1166.96,1840.98,1056.3,191.14
"025","4pm",1227.32,1307.8,1851.04,985.88,160.96
"026","4pm",1348.04,613.66,1378.22,1096.54,704.2
"027","4pm",2625.66,3118.6,3531.06,2424.46,694.14
"028","4pm",1378.22,674.02,1599.54,1086.48,925.52
"029","4pm",1448.64,513.06,1126.72,1267.56,875.22
"001","5pm",1961.7,2203.14,1006,1006,503
"002","5pm",1740.38,2092.48,1046.24,744.44,120.72
"003","5pm",2404.34,1961.7,1297.74,684.08,120.72
"004","5pm",1981.82,1468.76,1609.6,1971.76,1358.1
"005","5pm",1881.22,2052.24,1418.46,1398.34,352.1
"006","5pm",1589.48,2001.94,1307.8,603.6,231.38
"007","5pm",2082.42,2535.12,2404.34,1519.06,603.6
"008","5pm",1619.66,885.28,1730.32,1478.82,714.26
"009","5pm",2374.16,1700.14,1649.84,694.14,201.2
"010","5pm",7363.92,1710.2,1881.22,1619.66,633.78
"011","5pm",2525.06,1458.7,2786.62,2364.1,875.22
"012","5pm",2615.6,1317.86,2384.22,2072.36,1086.48
"013","5pm",1690.08,995.94,2585.42,1971.76,663.96
"014","5pm",1207.2,623.72,1700.14,1820.86,704.2
"015","5pm",1690.08,271.62,1800.74,1539.18,623.72
"016","5pm",1509,1096.54,2585.42,2515,553.3
"017","5pm",1177.02,663.96,2072.36,1327.92,643.84
"018","5pm",1036.18,663.96,1509,1086.48,613.66
"019","5pm",1277.62,834.98,2052.24,1991.88,603.6
"020","5pm",1106.6,573.42,1840.98,1458.7,794.74
"021","5pm",1509,1498.94,1921.46,1146.84,352.1
"022","5pm",1197.14,935.58,1941.58,1509,331.98
"023","5pm",1086.48,1358.1,1981.82,1166.96,311.86
"024","5pm",1146.84,1177.02,2042.18,1207.2,211.26
"025","5pm",1287.68,1317.86,1901.34,1106.6,231.38
"026","5pm",1418.46,653.9,1659.9,1267.56,804.8
"027","5pm",2625.66,3028.06,3339.92,2374.16,684.08
"028","5pm",1539.18,774.62,1680.02,1277.62,975.82
"029","5pm",1156.9,432.58,714.26,895.34,523.12
"001","6pm",2142.78,2213.2,1116.66,1257.5,563.36
"002","6pm",1680.02,2183.02,995.94,694.14,160.96
"003","6pm",2444.58,1951.64,1327.92,784.68,120.72
"004","6pm",2082.42,1468.76,1519.06,1840.98,1418.46
"005","6pm",1961.7,2122.66,1488.88,1378.22,362.16
"006","6pm",1529.12,2022.06,1317.86,613.66,241.44
"007","6pm",1981.82,2515,2404.34,1448.64,432.58
"008","6pm",1700.14,885.28,1730.32,1609.6,714.26
"009","6pm",2374.16,1770.56,1710.2,663.96,171.02
"010","6pm",7313.62,1810.8,1840.98,1519.06,623.72
"011","6pm",2364.1,1438.58,2726.26,2203.14,855.1
"012","6pm",2545.18,1327.92,2424.46,2072.36,1187.08
"013","6pm",1639.78,955.7,2474.76,2042.18,563.36
"014","6pm",1207.2,633.78,1730.32,1730.32,774.62
"015","6pm",1579.42,281.68,1740.38,1680.02,684.08
"016","6pm",1468.76,1086.48,2776.56,2696.08,613.66
"017","6pm",1136.78,674.02,2193.08,1398.34,633.78
"018","6pm",1086.48,663.96,1509,1166.96,633.78
"019","6pm",1287.68,824.92,2122.66,2001.94,633.78
"020","6pm",1166.96,583.48,1760.5,1569.36,875.22
"021","6pm",1569.36,1468.76,1891.28,1237.38,331.98
"022","6pm",1257.5,955.7,1971.76,1569.36,331.98
"023","6pm",1096.54,1348.04,2082.42,1247.44,321.92
"024","6pm",1177.02,1146.84,2112.6,1217.26,211.26
"025","6pm",1237.38,1327.92,1951.64,1146.84,231.38
"026","6pm",1468.76,643.84,1750.44,1317.86,814.86
"027","6pm",2625.66,3058.24,3541.12,2364.1,694.14
"028","6pm",1750.44,744.44,1659.9,1287.68,1006
"029","6pm",1247.44,331.98,663.96,744.44,452.7
"001","7pm",2213.2,2233.32,1076.42,1237.38,472.82
"002","7pm",1680.02,2193.08,1036.18,603.6,160.96
"003","7pm",2444.58,1941.58,1267.56,845.04,160.96
"004","7pm",2032.12,1478.82,1509,1971.76,1458.7
"005","7pm",1951.64,2172.96,1428.52,1368.16,311.86
"006","7pm",1559.3,2052.24,1287.68,633.78,251.5
"007","7pm",1971.76,2504.94,2404.34,1549.24,412.46
"008","7pm",1710.2,925.52,1730.32,1589.48,774.62
"009","7pm",2374.16,1740.38,1720.26,714.26,171.02
"010","7pm",7253.26,1730.32,1840.98,1398.34,603.6
"011","7pm",2384.22,1478.82,2655.84,2223.26,744.44
"012","7pm",2605.54,1327.92,2444.58,2001.94,1197.14
"013","7pm",1609.6,895.34,2555.24,1951.64,533.18
"014","7pm",1227.32,653.9,1720.26,1710.2,794.74
"015","7pm",1579.42,291.74,1760.5,1720.26,704.2
"016","7pm",1519.06,1086.48,2846.98,2716.2,603.6
"017","7pm",1136.78,674.02,2203.14,1539.18,674.02
"018","7pm",1116.66,653.9,1549.24,1247.44,663.96
"019","7pm",1287.68,794.74,2082.42,2082.42,674.02
"020","7pm",1197.14,583.48,1820.86,1639.78,905.4
"021","7pm",1539.18,1438.58,1931.52,1297.74,342.04
"022","7pm",1257.5,915.46,2032.12,1549.24,331.98
"023","7pm",1126.72,1378.22,2042.18,1287.68,321.92
"024","7pm",1187.08,1197.14,2172.96,1197.14,221.32
"025","7pm",1227.32,1277.62,1981.82,1177.02,251.5
"026","7pm",1488.88,674.02,1710.2,1337.98,865.16
"027","7pm",2595.48,3048.18,3551.18,2313.8,704.2
"028","7pm",1750.44,754.5,1680.02,1267.56,1026.12
"029","7pm",1257.5,331.98,603.6,684.08,372.22
"001","8pm",2233.32,2303.74,1086.48,1166.96,442.64
"002","8pm",1649.84,2253.44,1056.3,653.9,160.96
"003","8pm",2555.24,2001.94,1277.62,814.86,130.78
"004","8pm",2042.18,1408.4,1418.46,1951.64,1327.92
"005","8pm",1901.34,2152.84,1398.34,1277.62,311.86
"006","8pm",1589.48,2032.12,1317.86,684.08,231.38
"007","8pm",1941.58,2525.06,2364.1,1498.94,462.76
