"district","hour","act1","act2","act3","act4","act5"
"001","4am",95.21368,2.3931624,0,0.17094017,1.7094017
"002","4am",95.43974,0.4885993,0,0,2.4429967
"003","4am",95.88068,0.8522727,0,0.14204545,2.1306818
"004","4am",96.32803,0.6119951,0,0.36719706,0.7343941
"005","4am",95.25316,0.1582278,0.1582278,0,1.8987342
"006","4am",97.05401,0.3273322,0.1636661,0,0.6546645
"007","4am",95.55809,1.8223235,0.1138952,0,1.1389522
"008","4am",97.0015,0.4497751,0,0,0
"009","4am",95.89947,0.2645503,0.3968254,0,1.1904762
"010","4am",97.03892,0.7614213,0.1692047,0,1.0998308
"011","4am",95.59585,2.4611399,0,0,0.2590674
"012","4am",96.41026,0.6153846,0.1025641,0.30769231,1.025641
"013","4am",93.00518,2.5906736,0.1295337,0,1.4248705
"014","4am",97.114,0.7215007,0,0,0.4329004
"015","4am",94.17614,0.9943182,0,0,0.9943182
"016","4am",95.2,0.6857143,0,0,1.7142857
"017","4am",94.72097,0.7541478,0,0,1.8099548
"018","4am",95.86919,0.8605852,0,0,0.172117
"019","4am",96.44737,0.5263158,0,0.26315789,0.2631579
"020","4am",95.02262,0.9049774,0,0.15082956,1.5082956
"021","4am",96.14815,1.6296296,0,0,0.4444444
"022","4am",94.00585,0.7309942,0,0.14619883,1.6081871
"023","4am",95.76023,0.7309942,0.1461988,0.14619883,0.7309942
"024","4am",95.25268,1.0719755,0,0,0.7656968
"025","4am",91.93303,3.196347,0.304414,0.304414,0.456621
"026","4am",93.21267,1.0558069,0,0.15082956,1.0558069
"027","4am",95.74639,1.1235955,0.1605136,0.08025682,0.882825
"028","4am",94.59854,1.459854,0,0,1.0218978
"029","4am",82.95082,6.2295082,0.3278689,0,5.9016393
"001","5am",94.39728,3.0560272,0.1697793,0.16977929,1.6977929
"002","5am",93.55878,1.610306,0,0,3.2206119
"003","5am",95.02134,1.7069701,0,0.14224751,2.1337127
"004","5am",95.47677,1.2224939,0,0.36674817,0.9779951
"005","5am",94.86356,0.4815409,0.3210273,0,1.7656501
"006","5am",97.3466,0.331675,0.1658375,0,0.6633499
"007","5am",94.21112,3.0646992,0.1135074,0,1.2485812
"008","5am",96.08434,1.6566265,0,0,0
"009","5am",95.41779,0.6738544,0.4043127,0,1.212938
"010","5am",96.27119,1.5254237,0.2542373,0,1.0169492
"011","5am",92.51269,5.3299492,0,0,0.5076142
"012","5am",95.18443,1.9467213,0.102459,0.30737705,1.1270492
"013","5am",91.35484,4.3870968,0.1290323,0,1.4193548
"014","5am",96.62261,1.174743,0,0,0.4405286
"015","5am",94.62209,0.7267442,0,0,1.0174419
"016","5am",94.50172,1.1454754,0,0,2.0618557
"017","5am",94.47853,1.2269939,0,0,1.8404908
"018","5am",96.33508,0.8726003,0,0,0.1745201
"019","5am",96.49596,0.9433962,0,0.26954178,0.2695418
"020","5am",94.81707,1.3719512,0,0.15243902,1.3719512
"021","5am",95.52906,2.2354694,0,0,0.5961252
"022","5am",94.02985,1.0447761,0,0.14925373,1.641791
"023","5am",95.44765,1.2139605,0.1517451,0.15174507,0.9104704
"024","5am",95.14867,1.5649452,0,0,0.6259781
"025","5am",90.86687,4.1795666,0.3095975,0.30959752,0.619195
"026","5am",92.46154,2,0,0.15384615,1.0769231
"027","5am",94.97569,1.7017828,0.1620746,0.08103728,1.0534846
"028","5am",94.3787,1.6272189,0,0,1.3313609
"029","5am",75.60976,13.1097561,0.6097561,0,5.7926829
"001","6am",89.0183,7.9866889,0.3327787,0.16638935,2.1630616
"002","6am",90.95395,4.6052632,0,0,2.7960526
"003","6am",92.68293,3.8737446,0,0.14347202,2.0086083
"004","6am",88.47497,7.217695,0.5820722,0.46565774,1.3969732
"005","6am",93.12602,0.9819967,0.8183306,0,2.2913257
"006","6am",97.16814,0.3539823,0.1769912,0,1.0619469
"007","6am",86.66667,9.8888889,0.1111111,0.22222222,1.7777778
"008","6am",91.41566,4.9698795,0.3012048,0,0.4518072
"009","6am",94.12587,1.5384615,0.4195804,0,1.2587413
"010","6am",92.21854,5.0496689,0.5794702,0,1.2417219
"011","6am",86.3354,11.4285714,0,0,0.4968944
"012","6am",87.59843,9.2519685,0,0.39370079,1.2795276
"013","6am",85.13158,10.2631579,0.6578947,0,1.5789474
"014","6am",95.14867,2.8169014,0,0,0.4694836
"015","6am",94.69579,1.5600624,0,0,1.0920437
"016","6am",92.0386,3.6188179,0,0.24125452,1.6887817
"017","6am",92.53247,3.5714286,0,0,1.6233766
"018","6am",91.20879,5.3113553,0,0,0.1831502
"019","6am",93.59886,3.1294452,0,0.28449502,0.284495
"020","6am",93.56436,3.30033,0,0.1650165,0.990099
"021","6am",92.52782,5.2464229,0,0,0.7949126
"022","6am",90.90909,4.784689,0.1594896,0.15948963,1.5948963
"023","6am",93.65609,2.8380634,0.1669449,0.16694491,1.1686144
"024","6am",93.00341,3.2423208,0,0,0.8532423
"025","6am",84.76499,10.534846,0.3241491,0.32414911,0.6482982
"026","6am",89.82229,5.0080775,0,0.16155089,1.1308562
"027","6am",88.5459,7.717303,0.1624695,0.08123477,1.3809911
"028","6am",92.04893,4.1284404,0,0,1.3761468
"029","6am",50.95949,38.1663113,1.2793177,0,5.3304904
"001","7am",64.64924,22.283356,6.4649243,0.4126547,2.0632737
"002","7am",79.69799,16.107383,0.1677852,0.1677852,2.1812081
"003","7am",85.32526,10.287443,0.1512859,0.3025719,2.118003
"004","7am",69.28177,21.767956,2.9834254,0.3314917,2.4309392
"005","7am",68.77637,6.610408,17.0182841,0.140647,3.9381153
"006","7am",91.5547,3.071017,1.7274472,0.1919386,0.7677543
"007","7am",68.06122,24.795918,1.2244898,0.3061224,3.3673469
"008","7am",74.59138,15.453195,5.3491828,0.1485884,0.7429421
"009","7am",89.05229,4.738562,2.124183,0,0.9803922
"010","7am",73.2746,16.740088,6.9016153,0,1.3215859
"011","7am",65.74586,29.281768,1.2154696,0.3314917,1.3259669
