"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789"
"4am";"32.54800";"48.29285";"46.68975";"44.24494";"37.94003";"28.84137";"38.71776";"43.90158";"47.69055";"48.58739";"39.47189";"51.00358";"49.89609";"56.78866";"42.15462";"30.88154";"29.25742";"48.78180";"50.52217";"45.48156";"54.51601";"48.33352";"39.51177";"46.30774";"46.52433";"46.13542";"37.40382";"37.23467";"35.54147";"42.75535";"54.38744"
"5am";"32.69230";"47.05292";"46.96706";"43.69398";"38.73929";"28.84137";"39.70201";"43.85218";"48.12952";"48.70304";"40.15224";"51.81629";"50.67599";"55.75065";"40.72370";"29.86465";"31.66051";"49.77382";"51.16827";"44.20382";"54.26940";"47.59383";"40.06991";"46.73838";"45.91201";"44.84711";"36.84619";"36.36587";"35.63873";"41.41733";"54.38744"
"6am";"34.43297";"43.92177";"47.37234";"43.10284";"38.26666";"30.38418";"40.32291";"45.78338";"48.94754";"50.83151";"40.07736";"51.56935";"50.39626";"52.12692";"40.91457";"28.59870";"32.45223";"50.96292";"52.84042";"43.95184";"55.10120";"46.90352";"41.41515";"47.17327";"47.20632";"44.83723";"37.73981";"36.34335";"34.38277";"41.11129";"53.61889"
"7am";"35.27132";"45.04002";"46.91074";"41.26418";"37.60384";"31.16490";"44.91207";"45.91000";"49.45102";"48.42637";"41.13612";"50.30861";"45.58243";"47.72360";"47.09261";"33.80319";"38.99341";"51.88631";"51.43294";"38.30799";"60.23044";"51.76590";"45.64575";"50.77397";"46.08700";"47.02379";"36.19380";"40.32453";"37.67401";"43.00051";"52.28506"
"8am";"30.47901";"43.22829";"43.13541";"38.43129";"40.70133";"31.26274";"42.91221";"42.21625";"51.23828";"48.27338";"44.62495";"47.63411";"45.33999";"37.51637";"46.57700";"34.02374";"41.89547";"51.12616";"45.00786";"40.50963";"60.48946";"53.08892";"49.61360";"51.20313";"49.79100";"45.52607";"41.17298";"42.55961";"40.46285";"45.14739";"53.44567"
"9am";"34.08487";"44.61092";"43.11431";"39.49286";"41.88598";"30.63896";"38.75723";"42.99663";"53.38492";"47.34377";"37.63065";"47.20713";"47.78293";"40.89764";"46.02146";"29.37199";"39.79385";"49.11358";"50.09614";"39.23564";"60.66135";"52.59946";"50.46163";"54.02892";"50.56845";"45.57462";"47.28248";"44.40000";"39.38557";"49.29718";"50.58968"
"10am";"32.32908";"43.93135";"43.97146";"42.12601";"43.01259";"34.49154";"42.01519";"41.45837";"57.74347";"49.14023";"40.27738";"46.60473";"49.93770";"41.86733";"48.51367";"32.45795";"44.10679";"48.01423";"43.32755";"35.27148";"58.01771";"53.24313";"46.17535";"55.05137";"52.18509";"41.76681";"45.61038";"46.57399";"40.50730";"48.79609";"52.13457"
"11am";"34.53312";"45.79101";"41.92657";"40.28771";"41.02555";"30.05164";"47.56200";"42.98660";"55.56427";"47.56251";"41.64792";"46.57501";"42.96149";"38.72152";"47.11119";"39.31817";"40.66387";"48.74967";"43.46444";"34.97198";"58.40237";"52.70911";"47.92503";"57.32049";"53.77409";"44.96336";"46.52878";"39.73613";"42.26186";"46.42792";"53.62022"
"12am";"34.81086";"47.52258";"46.06498";"38.53360";"39.35773";"30.82722";"43.95044";"45.07428";"51.00560";"48.85591";"36.66141";"45.62460";"48.20161";"39.30485";"43.97222";"34.10326";"40.78951";"49.14909";"42.99102";"36.21354";"57.78404";"53.14350";"46.12282";"55.82992";"51.04074";"48.20082";"45.37018";"40.64734";"40.25247";"46.49441";"53.22964"
"1pm";"30.07113";"49.53946";"42.42091";"35.51947";"41.55776";"34.49329";"43.83576";"43.56453";"49.96991";"51.30117";"40.18153";"44.36771";"49.63550";"40.62984";"46.26487";"30.32987";"42.40292";"45.68202";"49.94197";"38.97528";"57.76023";"50.48743";"42.89569";"51.68032";"51.14318";"47.15522";"43.29356";"40.07609";"44.40564";"48.07479";"51.63836"
