"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592"
"max";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395"
"4am";"3599.616";"3010.595";"1855.509";"1255.437";"3506.845";"1836.837";"2000.626";"2363.170";"2375.328";"1755.398";"1288.674";"1784.558";"2454.376";"4367.233";"2673.795";"3410.188";"4946.502";"3769.891";"1462.524";"1265.333";"1699.429";"1701.513";"1006.237";"2087.710";"2132.060";" 661.303";"1660.795";"1107.936";" 537.768";"2803.106";" 474.246";"2290.206";" 952.493";"2177.811";"1456.355";"1547.221";" 698.401";"1324.898";"1812.389";"1174.071";"1841.580";"1852.241";"1295.471";" 749.099";"1449.528";"3560.522";"1546.062";"1418.538";"1933.506";"1214.305";" 742.697";" 885.120"
"5am";"3599.616";"2945.697";"1987.688";"1255.437";"3471.665";"1973.090";"2029.119";"2185.029";"2320.266";"1755.398";"1239.164";"1784.558";"2471.290";"4306.075";"2578.379";"3463.386";"4824.075";"4125.532";"1339.255";"1265.333";"1699.429";"1670.734";" 982.323";"1974.369";"2132.060";" 661.303";"1660.795";"1107.936";" 537.768";"2804.605";" 466.779";"1976.739";" 929.732";"2112.679";"1456.355";"1501.724";" 698.401";"1324.898";"2060.538";"1253.593";"1841.580";"1852.241";"1263.170";" 615.544";"1504.590";"3409.533";"1546.062";"1418.538";"1933.506";"1169.182";" 742.697";" 919.712"
"6am";"3614.533";"2600.876";"2220.227";"1086.265";"3561.714";"1986.347";"2027.878";"2144.526";"2160.416";"1455.323";"1165.914";"1833.050";"2269.195";"4052.836";"2536.200";"3357.324";"4848.990";"4292.840";"1276.071";"1265.333";"1766.253";"1522.761";" 825.078";"1802.748";"2025.706";" 612.100";"1452.769";" 823.733";" 460.004";"2588.726";" 427.879";"1921.117";" 842.516";"2145.135";"1337.745";"1290.113";" 637.122";"1243.268";"2275.146";"1145.970";"1908.534";"1776.121";"1152.148";" 577.333";"1412.720";"3310.115";"1283.368";"1418.538";"1854.152";"1130.470";" 634.880";" 796.545"
"7am";"3861.971";"2891.278";"2611.284";"1139.081";"3395.084";"3061.190";"2229.190";"2042.149";"2225.122";"1424.962";"1032.309";"1712.272";"2325.363";"3303.233";"2810.015";"3023.887";"4709.555";"4185.889";"1107.058";"1264.018";"1195.171";"1586.939";" 619.887";"2012.222";"1630.688";" 476.399";"1271.159";" 737.064";" 368.304";"2126.708";" 357.631";"1862.831";" 614.510";"2306.037";" 871.116";"1116.706";" 601.545";"1028.316";"2504.050";"1149.759";"1501.875";"1490.179";" 971.375";" 525.123";"1213.323";"2453.325";"1172.213";"1524.828";"1414.008";"1137.823";" 498.794";" 637.678"
"8am";"5607.280";"2684.071";"2132.006";"1065.023";"3209.941";"4212.892";"3260.608";"1982.446";"2259.606";"1113.862";"1234.466";"2172.928";"2382.112";"2722.551";"3432.495";"2156.415";"5195.328";"3875.556";" 962.743";"1174.235";" 967.007";"2034.380";" 756.422";"2001.907";"1742.408";" 327.924";"1002.276";" 729.915";" 243.212";"1954.470";" 253.077";"1501.804";" 390.351";"2447.704";"1090.414";" 896.012";" 501.941";"1042.919";"3185.349";"1070.294";"1670.508";"1402.867";" 844.955";" 456.902";"1197.954";"2163.856";"1264.659";"1973.313";"1414.008";" 746.703";" 429.747";" 443.855"
"9am";"6010.598";"2772.858";"2161.844";" 864.246";"3551.221";"4160.858";"3428.408";"2375.195";"2115.270";" 946.689";"1229.671";"2286.692";"2305.370";"2552.546";"3641.574";"1979.767";"5298.702";"3741.611";"1028.273";"1142.559";"1220.471";"2181.707";" 611.355";"2041.368";"1972.038";" 328.584";" 770.271";" 692.535";" 229.462";"1800.801";" 295.198";"1420.783";" 476.594";"2580.907";"1026.376";" 851.297";" 456.825";" 900.974";"3220.104";" 988.684";"1556.855";"1272.032";" 701.995";" 456.902";"1052.601";"2096.109";"1292.674";"1952.509";"1482.486";" 634.806";" 429.747";" 363.440"
"10am";"6098.987";"2637.869";"2087.126";" 864.246";"3565.770";"4302.951";"3765.601";"2225.190";"2017.820";" 857.745";"1304.390";"2521.642";"2195.211";"2456.408";"3257.798";"1950.489";"5459.594";"3656.830";"1054.150";"1055.447";"1030.818";"2287.555";" 511.534";"2026.335";"1972.244";" 327.924";" 694.977";" 598.900";" 227.734";"1703.650";" 214.177";"1639.111";" 558.424";"2498.890";"1019.051";"1057.738";" 456.825";" 917.552";"3103.553";" 960.229";"1538.021";"1272.032";" 719.642";" 429.293";"1174.437";"2264.385";"1132.774";"1973.313";"1576.147";" 641.939";" 393.390";" 380.182"
"11am";"5931.177";"2898.185";"2372.075";" 864.246";"3471.369";"4139.221";"3337.018";"1956.654";"2027.103";" 914.554";"1017.929";"2163.347";"2080.257";"2602.264";"3110.968";"2021.003";"5423.778";"4062.268";" 866.732";"1120.495";" 931.604";"2198.714";" 563.226";"2136.514";"1848.935";" 345.812";" 783.335";" 717.634";" 213.984";"1654.098";" 218.690";"1595.075";" 532.997";"2677.375";"1023.433";" 920.062";" 433.620";" 928.521";"3131.714";" 936.389";"1289.297";"1570.098";" 709.659";" 474.359";"1107.663";"2247.538";"1337.963";"2037.978";"1528.595";" 634.806";" 393.390";" 362.332"
"12am";"6003.451";"3077.196";"2334.970";" 796.707";"3284.796";"3430.286";"3242.898";"1981.589";"2151.944";"1155.893";" 826.710";"1890.214";"1970.782";"2742.502";"2878.698";"2280.069";"5860.866";"3904.743";" 978.571";"1198.408";" 995.157";"2129.572";" 682.486";"1834.341";"1773.954";" 385.382";" 951.316";" 783.230";" 272.440";"2245.873";" 270.475";"1579.430";" 699.209";"2095.369";" 934.803";"1079.967";" 440.492";"1020.508";"3129.574";" 824.941";"1451.211";"1692.288";" 750.884";" 525.355";"1173.818";"2746.467";"1416.247";"2063.450";"1528.595";" 866.675";" 412.287";" 440.129"
