"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114";"56.7795348446114"
"4am";"34.58214";"31.95959";"22.21445";"18.75672";"28.94935";"21.09009";"26.34813";"23.09864";"32.07806";"38.90514";"32.49604";"17.43370";"36.21056";"28.75940";"30.51665";"19.15725";"22.41076";"16.53831";"33.87867";"22.58026";"22.04744";"27.31277";"18.62444";"19.60025";"18.96739";"20.92146";"36.93060";"16.93952";"19.25624";"29.54598";"27.82355";"35.25285";"24.36851";"23.46150";"16.37364";"22.35090";"24.07480";"18.86750";"29.96525";"16.89233";"28.92227"
"5am";"35.21441";"31.82259";"22.12792";"19.68484";"28.07195";"21.20603";"26.54597";"24.08252";"30.41400";"37.12908";"32.23498";"17.55432";"34.96525";"29.49310";"31.33294";"20.27320";"22.43929";"15.12588";"33.22304";"23.01319";"22.14855";"27.29891";"18.65668";"20.17308";"19.73506";"20.06798";"36.61272";"15.31519";"20.54514";"28.69836";"28.49228";"34.94975";"24.74633";"22.34198";"16.34921";"22.91535";"24.09770";"19.75353";"29.90669";"16.03194";"28.32868"
"6am";"37.49206";"29.55510";"24.52391";"20.18586";"28.47033";"22.87533";"27.38958";"24.79305";"30.28066";"38.66969";"34.61533";"17.63836";"34.09896";"29.02333";"28.56572";"20.04818";"21.70778";"15.03329";"32.76803";"21.31781";"22.13006";"27.24116";"17.59510";"21.38080";"20.73764";"19.52264";"39.23853";"15.49800";"20.76741";"26.81414";"27.48511";"35.26322";"25.24592";"23.28895";"16.80532";"24.67582";"24.80309";"20.90303";"30.74917";"16.19823";"29.54083"
"7am";"34.52795";"33.78503";"23.70307";"20.95820";"29.67936";"19.11099";"25.04387";"26.05651";"27.37695";"35.98439";"35.24782";"16.59176";"34.14858";"31.51082";"24.33166";"20.97092";"22.40613";"18.04717";"33.30762";"24.19719";"25.82947";"19.09403";"17.13840";"19.72988";"19.32869";"20.20607";"33.54429";"15.69544";"23.85467";"24.64514";"30.59087";"30.33872";"26.10910";"23.48025";"16.59711";"22.69542";"23.93782";"18.18805";"28.39368";"17.34061";"30.29741"
"8am";"33.26144";"35.34789";"28.44843";"23.22756";"28.98179";"20.80318";"21.31312";"24.12899";"23.89991";"32.23104";"31.21978";"15.73410";"34.93279";"28.86328";"23.75756";"15.85294";"22.83505";"19.32688";"34.81548";"28.16526";"25.43093";"19.97714";"21.16094";"17.51512";"18.87884";"15.10001";"34.00517";"15.69408";"23.69910";"23.16503";"30.55084";"32.56015";"24.54951";"22.13560";"16.95190";"22.36193";"25.37816";"18.85387";"25.62186";"17.34695";"30.47720"
"9am";"35.83458";"33.45742";"29.73787";"22.62536";"26.27867";"19.74211";"24.08775";"23.21441";"22.79683";"31.42124";"32.41145";"16.71054";"34.93277";"31.33288";"25.40082";"14.33159";"21.90480";"21.55443";"33.03538";"25.39396";"25.18236";"21.35482";"20.44648";"16.09400";"17.98020";"17.84828";"34.76163";"16.51325";"24.58007";"23.60429";"30.76648";"32.20271";"25.64295";"22.45925";"15.48909";"23.70058";"24.07009";"20.83216";"25.07616";"18.09712";"27.61730"
"10am";"36.53756";"31.44194";"31.26773";"23.44958";"28.96410";"20.39692";"27.18097";"23.39962";"22.57292";"31.21730";"33.44100";"16.74403";"31.05092";"31.21656";"24.59601";"14.71076";"20.54978";"20.24063";"33.01349";"26.36645";"27.23091";"18.21276";"18.70667";"15.64839";"17.51310";"17.46986";"32.37438";"12.26516";"22.96427";"22.67482";"29.04380";"34.84727";"26.66454";"22.01983";"20.33071";"21.97847";"24.61713";"17.25712";"26.10824";"17.41873";"26.24088"
"11am";"35.96888";"31.86813";"28.44081";"26.07703";"28.88235";"23.03551";"24.15064";"23.15380";"21.46588";"31.17193";"31.70422";"15.16058";"31.90594";"30.48396";"24.69453";"15.96368";"21.18505";"23.16518";"32.34116";"26.50751";"26.73014";"18.51598";"19.62439";"18.48787";"16.92613";"18.76825";"33.37370";"13.01047";"25.64301";"18.24824";"30.82608";"34.54361";"26.12548";"22.85771";"19.05006";"22.49392";"21.86515";"17.13189";"24.85352";"19.09114";"27.12332"
"12am";"35.42787";"37.94359";"25.86394";"24.91075";"30.48042";"21.72231";"23.66835";"24.22674";"24.40582";"33.42166";"34.43187";"17.12484";"29.17537";"33.42172";"23.60555";"16.50620";"18.69761";"17.13758";"31.68067";"24.23947";"26.17328";"16.99481";"19.02819";"17.55829";"20.29903";"19.08139";"30.24509";"14.26621";"21.95558";"22.04020";"29.62297";"36.60699";"26.59830";"23.86713";"18.29577";"25.23717";"20.57058";"19.09850";"24.80606";"17.21703";"26.91793"
"1pm";"32.39684";"34.18989";"24.64187";"25.51161";"32.79907";"23.75708";"23.27216";"22.60997";"23.41262";"34.25898";"31.64596";"18.43777";"35.24868";"31.92635";"23.70907";"15.91908";"19.38296";"19.33738";"27.80098";"27.12190";"27.57467";"18.91294";"20.43854";"13.70097";"18.19951";"18.04541";"31.04512";"13.71313";"19.11338";"25.35734";"27.52465";"34.31588";"27.45720";"22.34512";"19.39713";"23.95105";"18.88915";"19.89166";"26.07563";"17.45426";"25.38647"
"2pm";"31.80642";"33.84925";"19.85092";"27.20274";"31.11893";"23.72515";"24.52535";"19.64025";"24.15295";"36.01138";"25.16495";"21.02433";"34.59833";"31.38369";"20.52292";"14.60284";"19.71538";"19.03429";"32.49068";"30.44572";"27.71155";"14.49781";"18.29576";"13.39925";"18.02591";"19.57204";"32.46650";"11.20368";"20.29385";"20.37493";"28.00208";"34.26198";"23.58730";"19.93391";"18.88982";"26.33268";"16.83580";"19.83103";"27.89378";"18.63774";"27.97729"
"3pm";"32.60668";"35.21282";"21.40605";"25.25204";"32.55973";"22.88825";"25.72804";"21.88198";"23.81235";"31.93284";"24.74663";"20.97473";"33.69853";"30.14272";"24.31568";"18.36746";"16.12107";"18.63940";"35.92276";"28.54069";"30.35192";"12.66666";"20.39050";"14.51020";"16.63990";"22.62135";"30.11552";"11.35033";"18.08618";"23.49049";"29.06695";"32.13484";"22.18629";"22.58658";"14.79764";"25.15506";"17.93649";"24.12254";"26.01525";"15.52656";"26.84984"
"4pm";"31.14048";"32.24764";"21.47486";"21.74187";"29.66734";"25.35524";"29.98035";"23.68320";"24.73811";"31.39693";"23.67859";"22.27667";"39.15530";"31.61111";"20.28705";"19.39460";"20.47199";"18.82425";"37.81188";"28.01301";"27.41035";"17.25509";"23.11865";"16.65931";"15.31123";"20.18544";"28.22436";"16.38173";"16.83514";"26.62954";"30.56199";"33.47359";"22.65242";"14.24784";"13.04394";"23.05719";"18.84889";"23.47870";"29.00766";"18.43320";"29.63239"
"5pm";"35.67599";"31.31807";"24.55845";"21.02569";"33.19955";"25.95647";"26.27141";"19.93318";"23.36548";"35.09029";"29.16021";"19.26841";"40.98288";"26.64710";"24.30397";"17.90816";"20.03261";"18.54368";"35.00496";"23.17609";"26.53303";"17.60439";"18.23850";"17.07987";"18.64184";"17.04287";"34.13595";"15.39239";"15.95732";"29.06459";"29.79119";"30.17097";"20.62175";"20.29857";"11.73865";"25.24810";"19.51558";"19.67347";"24.93772";"20.12599";"24.33321"
"6pm";"33.01840";"34.19984";"22.50895";"20.36015";"36.10933";"23.54780";"21.94794";"24.01391";"28.61306";"38.43071";"27.99186";"20.72995";"35.56544";"25.11718";"27.61456";"19.06593";"21.04890";"17.44204";"31.35444";"23.76191";"23.18854";"23.54045";"19.97590";"19.97590";"19.39683";"21.27428";"33.32282";"17.88648";"16.21971";"30.07499";"28.51327";"30.28696";"22.77099";"20.10745";"16.40204";"19.08796";"17.39329";"20.81620";"26.59085";"20.58156";"27.81117"
"7pm";"31.30241";"31.57214";"19.86563";"20.76549";"36.44181";"25.78303";"22.74536";"22.44305";"30.96163";"36.15484";"29.75736";"21.46942";"36.35664";"25.73787";"28.71317";"16.14625";"21.53821";"16.27715";"32.48759";"23.52734";"23.53681";"25.23299";"19.77777";"21.44582";"18.92110";"20.50452";"33.94827";"18.11455";"16.62418";"31.13425";"28.63430";"31.04131";"22.73794";"20.40652";"17.02819";"18.24708";"21.21326";"20.00246";"28.99662";"19.58198";"28.06267"
"8pm";"29.17015";"32.54822";"20.51256";"19.65038";"31.01222";"25.08823";"22.27240";"22.57289";"31.26367";"36.22688";"32.45718";"21.26590";"36.25851";"27.90463";"28.93575";"16.59411";"21.59229";"16.46487";"34.76846";"22.91243";"23.28415";"26.19380";"18.89026";"22.17558";"18.53894";"21.45674";"35.35771";"18.16832";"18.46799";"31.52207";"29.41229";"32.21449";"22.45340";"21.83513";"16.63799";"21.63056";"20.58085";"19.56183";"29.31172";"17.11599";"27.64678"
"9pm";"28.49872";"32.95056";"20.38195";"19.55838";"28.52949";"23.01624";"22.56169";"22.79494";"33.14681";"38.61864";"32.72074";"18.15177";"37.36147";"27.62946";"28.48103";"17.85711";"22.88298";"16.48785";"34.20491";"22.36102";"22.22065";"26.07542";"19.22406";"21.01237";"18.19381";"20.45682";"35.58944";"17.91070";"19.38262";"31.39049";"29.03982";"32.66103";"22.89900";"22.45379";"16.32835";"22.35207";"22.88331";"19.21403";"30.56987";"17.19471";"27.72641"
"10pm";"29.35460";"34.46084";"20.70619";"18.38606";"28.11474";"22.41129";"21.91197";"21.80897";"35.11813";"39.36431";"31.48200";"18.12362";"37.15102";"27.96615";"28.71025";"17.99970";"22.07612";"17.62413";"33.42830";"21.94403";"22.04944";"26.90105";"18.82792";"20.68430";"17.92804";"20.92429";"35.78216";"17.09477";"19.36349";"29.19105";"27.85662";"33.77159";"23.19851";"22.76793";"16.92818";"22.23205";"22.15760";"19.07644";"30.66019";"16.69032";"27.43053"
"11pm";"30.21413";"34.26020";"20.30010";"18.06168";"27.81770";"22.41129";"22.74335";"21.80897";"35.11813";"39.24434";"31.48200";"19.03789";"37.15102";"27.84393";"28.88791";"17.88831";"22.13177";"17.14090";"33.61463";"21.94403";"21.84923";"26.90105";"18.82792";"20.27835";"17.92804";"20.92429";"36.67541";"16.94345";"19.27518";"29.19105";"27.66169";"33.76712";"24.11413";"22.76793";"16.92818";"22.23205";"22.59901";"19.07644";"30.23960";"16.52329";"27.79243"
"12pm";"30.67397";"33.93008";"20.59949";"18.06168";"27.81770";"22.40254";"23.21492";"21.67475";"35.11813";"38.88518";"31.48200";"18.39763";"37.15102";"27.84393";"28.88791";"17.88831";"22.13177";"16.87465";"34.20306";"21.94403";"21.84923";"26.90105";"18.82792";"20.27835";"17.92804";"22.03578";"36.11223";"16.94345";"19.27518";"28.78603";"28.23804";"34.95375";"24.11413";"22.76793";"16.74529";"22.23205";"23.23215";"18.97826";"31.12617";"16.52329";"27.79243"
"1am";"31.02373";"34.26020";"20.59949";"18.06168";"27.81770";"22.15628";"23.70647";"21.67475";"34.71568";"38.58118";"31.48200";"18.30791";"37.15102";"27.84393";"28.88791";"17.88831";"22.13177";"16.87465";"34.48669";"21.94403";"21.84923";"26.90105";"18.82792";"20.27835";"17.92804";"22.03578";"36.11223";"16.94345";"19.27518";"28.78603";"28.23804";"34.95375";"24.11413";"22.76793";"16.74529";"21.72257";"23.93321";"18.97826";"30.92765";"16.52329";"27.79243"
"2am";"31.88490";"34.26020";"20.59949";"18.06168";"27.81770";"22.15628";"23.70647";"21.67475";"34.40874";"38.58118";"31.48200";"17.51145";"37.15102";"27.84393";"28.88791";"17.88831";"22.13177";"16.87465";"34.48669";"21.94403";"21.84923";"26.90105";"18.82792";"20.27835";"17.92804";"22.03578";"35.83708";"16.94345";"19.27518";"29.01465";"28.23804";"34.95375";"24.11413";"22.76793";"16.74529";"21.72257";"23.93321";"18.97826";"31.68821";"16.52329";"27.79243"
"3am";"31.88490";"32.99130";"20.59949";"18.06168";"28.79067";"22.15628";"23.70647";"21.67475";"34.40874";"38.58118";"31.48200";"17.51145";"37.15102";"27.84393";"28.88791";"17.88831";"22.13177";"16.87465";"34.48669";"21.94403";"21.84923";"26.90105";"18.82792";"20.27835";"17.92804";"22.03578";"35.83708";"16.94345";"19.27518";"29.01465";"28.03884";"35.36469";"24.11413";"22.76793";"16.74529";"21.72257";"23.93321";"18.97826";"31.68821";"16.52329";"27.79243"
