"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586"
"4am";"44.489";"28.876";" 0.000";" 0.000";" 0.000";" 0.000";"49.310";"75.261";" 0.000";" 0.000";"80.436";"22.526";" 0.000";" 0.000";" 0.000"
"5am";"129.243";" 28.876";" 67.707";" 49.310";"  0.000";"150.886";" 49.310";" 95.776";"  0.000";"  0.000";" 80.436";" 22.526";"131.321";"  0.000";" 12.278"
"6am";"127.966";" 64.668";"217.301";"207.409";"  0.000";"321.346";"119.549";"211.840";" 31.334";" 22.526";"130.785";" 68.180";"188.109";"  0.000";" 12.278"
"7am";"1061.847";" 729.140";"1485.549";" 583.341";"  24.435";" 766.359";" 421.491";"1237.890";" 124.141";" 159.078";" 299.822";" 313.056";" 322.564";" 165.185";" 114.015"
"8am";"2557.519";"2342.611";"3472.485";" 718.128";" 407.182";"1428.191";" 819.091";"1840.660";" 210.525";" 250.986";" 663.809";" 437.470";" 646.129";" 263.376";"  79.837"
"9am";"2766.715";"2285.325";"3584.671";" 727.504";" 447.453";"1535.893";" 850.896";"1903.272";" 290.137";" 311.900";" 694.957";" 513.529";" 646.129";" 361.086";" 106.239"
"10am";"2990.711";"2198.741";"3619.021";" 728.831";" 447.453";"1464.073";"1101.787";"1882.207";" 265.339";" 321.829";" 676.285";" 513.529";" 684.118";" 361.086";" 146.595"
"11am";"3069.266";"1701.550";"3177.087";"1026.634";" 390.388";"1361.353";" 982.361";"1719.054";" 215.930";" 302.848";" 655.418";" 560.398";" 670.023";" 374.966";" 105.621"
"12am";"1677.725";" 575.398";"1395.990";" 740.262";"  89.744";" 535.084";" 210.640";"1305.787";"  50.204";"  47.959";" 199.174";" 302.177";" 441.766";" 115.172";"  12.278"
"1pm";"2800.823";"1974.711";"2614.804";" 996.937";" 110.978";"1079.142";" 777.847";"1743.768";" 283.022";" 195.923";" 554.938";" 391.034";" 562.764";" 274.044";" 153.510"
"2pm";"2873.612";"2256.093";"2831.509";" 671.618";" 124.900";"1144.845";"1304.338";"1808.699";" 421.539";" 306.923";" 603.021";" 755.366";" 526.993";" 394.973";" 189.913"
"3pm";"2747.558";"2241.826";"2953.617";" 673.895";"  70.707";"1112.816";"1327.871";"1674.994";" 240.904";" 328.885";" 556.166";" 763.234";" 517.787";" 378.751";" 103.770"
"4pm";"2479.289";"2033.272";"2673.910";" 458.908";" 137.544";"1007.349";" 772.729";"1276.419";" 265.339";" 337.373";" 525.171";" 763.234";" 416.253";" 363.830";" 103.770"
"5pm";"1433.401";"1168.877";"1777.039";" 288.474";"  76.878";" 623.897";" 480.477";" 798.519";" 174.917";" 295.920";" 355.127";" 596.512";" 259.560";" 238.350";"  84.795"
"6pm";"539.088";"326.025";"866.227";" 50.622";" 44.455";"214.216";"312.611";"436.471";" 84.312";"420.996";"113.334";"109.093";"205.170";"176.488";" 51.965"
"7pm";"103.893";"215.473";"211.413";" 28.007";" 44.455";"150.886";" 81.848";"258.132";" 17.683";"334.777";" 15.419";" 62.680";"110.663";"  0.000";"  0.000"
"8pm";"126.558";" 36.238";"117.650";"  0.000";"  0.000";"  0.000";"  0.000";"123.854";"  0.000";"415.687";"  0.000";" 12.278";" 54.906";"  0.000";"  0.000"
"9pm";"126.558";" 21.033";" 40.271";"  0.000";"  0.000";"  0.000";"  0.000";" 86.135";"  0.000";"415.687";"  0.000";"  0.000";" 22.483";"  0.000";"  0.000"
"10pm";"100.405";"  7.734";" 40.271";"  0.000";"  0.000";"  0.000";"  0.000";" 52.549";"  0.000";"415.687";"  0.000";"  0.000";"  8.488";"  0.000";"  0.000"
"11pm";"  0.000";"  7.734";" 64.843";"  0.000";"  0.000";"  0.000";"  0.000";" 52.549";"  0.000";"427.965";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"12pm";"  0.000";"  7.734";" 64.843";"  0.000";"  0.000";"  0.000";"  0.000";" 52.549";"  0.000";"427.965";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"1am";"  0.000";"  7.734";" 40.271";"  0.000";"  0.000";"  0.000";"  0.000";" 52.549";"  0.000";"427.965";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"2am";"  0.000";"  7.734";" 40.271";"  0.000";"  0.000";"  0.000";"  0.000";" 52.549";"  0.000";"427.965";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"3am";" 0.000";" 7.734";"40.271";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"93.188";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
