"district","hour","educmen1","educmen2","educmen3","educmen4"
"001","4am",104.91746,1321.189,1180.9133,873.87298
"002","4am",1087.9192,4443.108,2020.3575,918.65233
"003","4am",414.50648,4767.218,2229.0444,1438.99244
"004","4am",345.63662,2425.196,1009.9631,844.5551
"005","4am",1683.38938,2683.982,1891.864,2119.92826
"006","4am",557.78757,3290.082,1757.0533,2316.01783
"007","4am",286.75031,2200.167,1262.6416,822.73895
"008","4am",2662.26917,1534.842,439.138,40.90303
"009","4am",198.98448,3760.245,2000.5291,1292.13676
"010","4am",913.71799,2633.505,1457.3742,397.1956
"011","4am",188.81965,2643.929,2091.412,630.01
"012","4am",2979.83825,2855.726,674.4223,116.61196
"013","4am",1173.47505,1368.71,244.8827,97.46775
"014","4am",538.17424,2523.854,671.3211,146.53207
"015","4am",143.20441,1840.517,936.0392,662.86711
"016","4am",94.60088,1781.322,1316.1616,1035.44591
"017","4am",479.97241,1691.94,1160.9611,1061.63082
"018","4am",1182.9506,2723.169,541.9207,306.6695
"019","4am",315.01782,2249.113,941.4125,142.7235
"020","4am",269.43376,2562.223,1156.0188,499.02078
"021","4am",1327.74153,4849.494,1060.868,443.62143
"022","4am",1757.06272,5882.527,1998.1641,992.85317
"023","4am",785.62549,3024.387,1748.6346,771.93247
"024","4am",708.07685,5258.538,2241.5769,955.35902
"025","4am",1046.605,5789.678,1835.1343,1193.06686
"026","4am",472.01599,4051.614,2196.8021,476.29207
"027","4am",988.25849,4579.579,2863.2665,956.93462
"028","4am",1081.26931,3074.104,1419.7685,1140.55946
"029","4am",1641.66458,3830.893,3235.6204,816.47739
"030","4am",2029.30688,5373.712,2790.6512,759.81884
"031","4am",2100.96619,5617.107,1654.1847,677.97046
"001","5am",104.91746,1321.189,1166.4523,873.87298
"002","5am",1087.9192,4253.161,2020.3575,918.65233
"003","5am",414.50648,4731.612,2269.7195,1438.99244
"004","5am",345.63662,2382.334,1009.9631,844.5551
"005","5am",1683.38938,2683.982,1790.9779,2055.62704
"006","5am",557.78757,3290.082,1757.0533,2316.01783
"007","5am",332.04177,2274.536,1226.6735,822.73895
"008","5am",2620.43188,1498.393,439.138,40.90303
"009","5am",198.98448,3640.669,1934.3676,1292.13676
"010","5am",964.51852,2633.505,1429.0717,363.1256
"011","5am",188.81965,2615.109,1931.193,657.75702
"012","5am",2858.10126,2855.726,629.1308,116.61196
"013","5am",1130.89505,1368.71,223.5993,97.46775
"014","5am",606.39924,2821.335,734.6901,244.90329
"015","5am",143.20441,1776.004,1036.9253,662.86711
"016","5am",94.60088,1726.493,1316.1616,1035.44591
"017","5am",479.97241,1766.154,1120.286,1061.63082
"018","5am",1182.9506,2700.163,483.1335,253.93674
"019","5am",315.01782,2587.617,941.4125,142.7235
"020","5am",269.43376,2822.906,1324.3145,471.27376
"021","5am",1327.74153,4659.914,1009.0027,443.62143
"022","5am",1757.06272,5809.823,2064.3256,992.85317
"023","5am",785.62549,3024.387,1665.9657,771.93247
"024","5am",708.07685,5325.749,2241.5769,955.35902
"025","5am",1088.44229,5403.327,1962.9325,1193.06686
"026","5am",472.01599,3808.349,2196.8021,476.29207
"027","5am",988.25849,4504.304,2863.2665,956.93462
"028","5am",1081.26931,2924.791,1419.7685,1140.55946
"029","5am",1553.87554,3795.87,3235.6204,816.47739
"030","5am",2029.30688,5204.921,2790.6512,759.81884
"031","5am",2100.96619,5617.107,1654.1847,677.97046
"001","6am",104.91746,1393.467,1166.4523,846.61275
"002","6am",1087.9192,3893.116,2088.7515,841.9733
"003","6am",456.19113,4825.039,2181.9825,1391.314
"004","6am",345.63662,2286.734,1031.5901,812.00506
"005","6am",1646.68154,2660.062,1616.0829,2100.70273
"006","6am",557.78757,3403.791,1757.0533,2118.60147
"007","6am",305.49569,2364.216,1226.6735,860.61415
"008","6am",2524.24053,1567.179,439.138,40.90303
"009","6am",198.98448,3685.332,1778.532,1292.13676
"010","6am",964.51852,2549.914,1335.8609,363.1256
"011","6am",208.58395,2580.025,1918.0998,608.19939
"012","6am",2845.75721,2699.697,597.5857,78.73676
"013","6am",1088.17602,1325.904,223.5993,97.46775
"014","6am",619.75179,2907.743,953.6907,244.90329
"015","6am",123.44011,1664.221,1002.6344,606.50385
"016","6am",94.60088,1574.263,1266.7817,1035.44591
"017","6am",479.97241,1817.917,1095.5955,1061.63082
"018","6am",1141.82051,2589.607,460.1269,199.09286
"019","6am",315.01782,2654.75,901.2982,142.7235
"020","6am",269.43376,2861.005,1406.0947,464.68211
"021","6am",1259.94304,4103.334,876.954,391.75608
"022","6am",1684.35922,5658.593,2104.1958,992.85317
"023","6am",785.62549,3024.387,1665.9657,581.8397
"024","6am",708.07685,5258.493,2241.5769,890.781
"025","6am",1088.44229,5249.263,1719.5464,1193.06686
"026","6am",472.01599,3610.729,2117.3919,429.08324
"027","6am",988.25849,4397.926,2794.8726,852.70648
"028","6am",1081.26931,2956.93,1427.0801,1104.8595
"029","6am",1553.87554,3626.091,3235.6204,816.47739
"030","6am",2075.66827,4917.731,2764.4927,759.81884
"031","6am",2100.96619,5459.679,1654.1847,626.70094
"001","7am",146.82408,1451.058,1179.8798,776.48226
"002","7am",1102.13612,3959.092,2007.3633,737.91967
"003","7am",606.63704,5648.797,2646.0545,1946.35217
"004","7am",345.63662,2441.924,1163.927,825.76114
"005","7am",1758.7218,2907.576,1864.0944,1954.42641
"006","7am",532.1598,2621.343,1377.94,1439.50115
"007","7am",259.20979,2380.548,1019.8815,505.16141
"008","7am",2284.52334,1626.488,437.3003,62.98235
"009","7am",351.46398,3910.422,1686.4499,1416.34242
"010","7am",964.51852,2665.542,1308.3302,400.03551
"011","7am",234.93996,2818.887,1913.0269,520.27172
"012","7am",2673.95738,2702.547,547.4212,78.73676
"013","7am",1010.21036,1151,223.5993,189.0109
"014","7am",901.42443,3747.027,1603.1628,510.63574
"015","7am",186.42246,1569.229,791.1326,427.03026
"016","7am",62.24997,1428.454,984.7757,736.78945
"017","7am",486.73866,1718.165,812.7974,866.44732
"018","7am",947.95314,1939.328,355.7074,178.18292
"019","7am",357.4483,2742.58,1043.4605,199.18664
"020","7am",295.90695,3517.92,2098.1907,478.70809
