"district","hour","resarea1","resarea2","resarea3"
"001","4am",1.7848359,0,98.215164
"002","4am",0,0,100
"003","4am",0,0.7817788,99.218221
"004","4am",0.8145602,1.4553675,97.730072
"005","4am",0.5103146,0,99.489685
"006","4am",0,0,100
"007","4am",0,0,100
"008","4am",0,0,100
"009","4am",0,0,100
"010","4am",1.403016,0,98.596984
"011","4am",0,0,100
"012","4am",0,2.3440321,97.655968
"013","4am",0,0,100
"014","4am",4.2535967,2.7800434,92.96636
"015","4am",0,0,100
"016","4am",0,0,100
"017","4am",0,0,100
"018","4am",1.1651131,0,98.834887
"019","4am",7.6901416,0,92.309858
"020","4am",3.3840219,1.00972,95.606258
"021","4am",100,0,0
"022","4am",0,100,0
"023","4am",100,0,0
"024","4am",100,0,0
"025","4am",100,0,0
"026","4am",100,0,0
"027","4am",100,0,0
"028","4am",0.7715538,99.2284462,0
"029","4am",100,0,0
"030","4am",99.294254,0,0.705746
"031","4am",100,0,0
"001","5am",1.7911064,0,98.2088936
"002","5am",0,0,100
"003","5am",0,1.2234477,98.7765523
"004","5am",0.8216096,1.4679626,97.7104277
"005","5am",0.5204539,0,99.4795461
"006","5am",0,0,100
"007","5am",1.3644836,0,98.6355164
"008","5am",0,0,100
"009","5am",0,0.6662047,99.3337953
"010","5am",1.4060051,0,98.5939949
"011","5am",0,0,100
"012","5am",0,2.4032272,97.5967728
"013","5am",0,0,100
"014","5am",7.8114529,2.4612284,89.7273186
"015","5am",0,0,100
"016","5am",0,0,100
"017","5am",0,1.6418877,98.3581123
"018","5am",1.1986589,0,98.8013411
"019","5am",8.3067894,3.2235582,88.4696524
"020","5am",8.6585328,0.9294023,90.4120649
"021","5am",100,0,0
"022","5am",0,99.3772485,0.6227515
"023","5am",100,0,0
"024","5am",100,0,0
"025","5am",99.5694767,0,0.4305233
"026","5am",100,0,0
"027","5am",100,0,0
"028","5am",1.9354726,98.0645274,0
"029","5am",99.7085423,0,0.2914577
"030","5am",98.9592395,0,1.0407605
"031","5am",100,0,0
"001","6am",1.7848246,0,98.2151754
"002","6am",2.1193342,0,97.8806658
"003","6am",0.8090196,1.2234876,97.9674927
"004","6am",0.8396694,1.5002299,97.6601007
"005","6am",0.5326554,0,99.4673446
"006","6am",1.712301,0,98.287699
"007","6am",3.8291757,0,96.1708243
"008","6am",0,0,100
"009","6am",0,0.6855802,99.3144198
"010","6am",1.4533103,0,98.5466897
