"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",1489.6685,854.3687,850.8011,556.8064,233.3872
"002","4am",3274.4884,1069.0688,1278.4517,2324.6681,779.5192
"003","4am",3764.5639,844.5864,1404.7155,2367.4992,762.2995
"004","4am",1988.9515,615.2406,345.1198,1471.1441,377.1535
"005","4am",3144.183,472.7043,901.1914,2726.7982,834.6186
"006","4am",4117.1949,797.9129,288.6376,2417.0528,328.1532
"007","4am",2065.1848,492.9028,413.9509,1387.3361,142.5558
"008","4am",847.3792,423.7683,974.5118,1074.7865,929.1905
"009","4am",2812.6785,596.8588,1045.5074,2125.5581,646.6632
"010","4am",1799.6498,570.2077,816.3133,1336.1227,730.375
"011","4am",2458.4881,634.9978,856.2111,1403.0548,402.7925
"012","4am",1402.2249,778.6903,1794.5225,931.3545,1538.2017
"013","4am",695.6405,369.3706,467.7246,400.433,766.748
"014","4am",1849.0584,598.8057,476.2515,797.0105,294.1479
"015","4am",1675.9566,246.9417,398.152,1013.0008,204.8604
"016","4am",2044.9438,445.9767,235.3365,1258.4951,165.8233
"017","4am",2364.5842,294.1783,128.7847,1396.0721,121.7725
"018","4am",2314.1478,376.2795,297.7303,1130.5902,606.4126
"019","4am",1748.2114,105.5796,357.085,918.9596,382.6069
"020","4am",2489.693,403.8532,368.6264,1036.8839,322.1246
"021","4am",4073.1353,554.661,625.0693,1601.2958,679.0142
"022","4am",5200.0979,1222.6851,513.6045,2951.9148,669.6008
"023","4am",3663.2898,395.6232,290.8237,1700.3296,240.3297
"024","4am",4202.6429,851.0195,1088.6391,2336.3627,404.6123
"025","4am",4985.3194,840.9083,770.5304,2295.3878,633.0519
"026","4am",4022.5935,446.8768,435.0641,1805.5704,360.6044
"027","4am",5232.3364,862.7775,838.3868,1907.3711,306.539
"028","4am",3238.2258,514.2542,479.4108,1979.2071,219.6534
"029","4am",5152.4199,531.773,926.3714,2759.6184,154.4724
"030","4am",5137.8213,952.0745,816.5657,2798.1709,931.5796
"031","4am",3918.731,549.6899,1757.3796,2587.9641,833.5606
"001","5am",1475.2075,854.3687,850.8011,556.8064,233.3872
"002","5am",3084.541,1069.0688,1278.4517,2324.6681,779.5192
"003","5am",3769.6336,844.5864,1404.7155,2367.4992,762.2995
"004","5am",1946.0895,615.2406,345.1198,1471.1441,377.1535
"005","5am",2978.9957,472.7043,901.1914,2726.7982,834.6186
"006","5am",4117.1949,797.9129,288.6376,2417.0528,328.1532
"007","5am",2148.8766,492.9028,413.9509,1387.3361,142.5558
"008","5am",769.0924,423.7683,974.5118,1074.7865,929.1905
"009","5am",2626.9417,596.8588,1045.5074,2125.5581,646.6632
"010","5am",1788.0778,570.2077,816.3133,1336.1227,730.375
"011","5am",2297.1959,634.9978,856.2111,1403.0548,402.7925
"012","5am",1210.041,803.8458,1794.5225,931.3545,1538.2017
"013","5am",656.9327,344.2151,467.7246,400.433,766.748
"014","5am",2376.5055,598.8057,476.2515,797.0105,294.1479
"015","5am",1712.3298,246.9417,398.152,1013.0008,204.8604
"016","5am",1990.1154,445.9767,235.3365,1258.4951,165.8233
"017","5am",2398.1231,294.1783,128.7847,1396.0721,121.7725
"018","5am",2179.6212,376.2795,297.7303,1130.5902,606.4126
"019","5am",2086.715,105.5796,357.085,918.9596,382.6069
"020","5am",2890.9246,403.8532,368.6264,1036.8839,322.1246
"021","5am",3831.6903,554.661,625.0693,1601.2958,679.0142
"022","5am",5193.5559,1222.6851,513.6045,2951.9148,669.6008
"023","5am",3580.6209,395.6232,290.8237,1700.3296,240.3297
"024","5am",4269.8538,851.0195,1088.6391,2336.3627,404.6123
"025","5am",4768.6034,840.9083,770.5304,2295.3878,633.0519
"026","5am",3779.3291,446.8768,435.0641,1805.5704,360.6044
"027","5am",5157.061,862.7775,838.3868,1907.3711,306.539
"028","5am",3088.9127,514.2542,479.4108,1979.2071,219.6534
"029","5am",5029.6086,531.773,926.3714,2759.6184,154.4724
"030","5am",4969.0299,952.0745,816.5657,2798.1709,931.5796
"031","5am",3918.731,549.6899,1757.3796,2587.9641,833.5606
"001","6am",1504.606,823.8385,866.4201,556.8064,233.3872
"002","6am",2716.211,1069.0688,1278.4517,2324.6681,779.5192
"003","6am",3901.522,779.0215,1338.0887,2367.4992,762.2995
"004","6am",1817.939,671.0271,345.1198,1471.1441,342.9941
"005","6am",2788.549,472.7043,901.1914,2726.7982,834.6186
"006","6am",3993.163,838.2372,288.6376,2417.0528,328.1532
"007","6am",2276.432,492.9028,413.9509,1387.3361,142.5558
"008","6am",837.879,423.7683,974.5118,1025.5443,929.1905
"009","6am",2515.769,503.161,1045.5074,2125.5581,646.6632
"010","6am",1611.276,570.2077,816.3133,1336.1227,730.375
"011","6am",2219.226,634.9978,856.2111,1403.0548,402.7925
"012","6am",972.247,803.8458,1794.5225,931.3545,1538.2017
"013","6am",585.739,329.8835,467.7246,400.433,766.748
"014","6am",2670.481,636.7171,460.6326,846.2527,294.1479
"015","6am",1542.803,227.186,365.2337,1013.0008,204.8604
"016","6am",1823.402,411.0801,235.3365,1258.4951,165.8233
"017","6am",2425.195,294.1783,128.7847,1396.0721,121.7725
