"district","hour","mode1","mode2","mode3"
"001","4am",225.9926,664.9867,2730.9106
"002","4am",666.4074,2221.7349,3488.1315
"003","4am",300.1038,2609.5454,4459.1879
"004","4am",212.6535,2034.4709,2133.2458
"005","4am",394.3218,5000.3416,1685.105
"006","4am",230.0543,5208.2469,1230.2212
"007","4am",775.557,2713.0617,695.3278
"008","4am",985.2542,1472.6358,998.9326
"009","4am",677.5654,3454.9154,1435.0172
"010","4am",227.6702,2334.1735,1263.9733
"011","4am",517.1945,2665.2503,1837.9954
"012","4am",1087.5769,2285.1317,1857.9934
"013","4am",623.97,949.2175,1019.49
"014","4am",220.1994,2501.0735,569.5251
"015","4am",255.6115,2553.4432,349.429
"016","4am",245.487,3150.695,178.3867
"017","4am",130.6441,3622.2227,112.9316
"018","4am",366.1722,3058.9844,536.229
"019","4am",217.1506,2249.8053,361.8412
"020","4am",231.13,2517.5514,1055.2322
"021","4am",192.6752,5055.04,712.3512
"022","4am",359.5333,6565.8317,1487.9855
"023","4am",0,4478.4934,958.165
"024","4am",162.5851,6243.3114,852.0364
"025","4am",257.3851,6508.3399,1268.5045
"026","4am",139.2408,5174.6632,761.0009
"027","4am",310.8309,6987.7149,677.6874
"028","4am",190.4771,4186.6682,698.9461
"029","4am",603.1194,6049.2771,992.4117
"030","4am",121.1015,7184.8801,1468.6699
"031","4am",572.1446,4865.0304,1530.2853
"001","5am",207.9151,605.9399,2793.574
"002","5am",666.4074,2161.8974,3358.0216
"003","5am",300.1038,2633.6953,4440.1079
"004","5am",212.6535,2034.4709,2090.3839
"005","5am",394.3218,4835.1543,1685.105
"006","5am",230.0543,5208.2469,1230.2212
"007","5am",775.557,2770.7796,721.3017
"008","5am",985.2542,1394.3491,998.9326
"009","5am",677.5654,3269.1787,1435.0172
"010","5am",227.6702,2322.6016,1263.9733
"011","5am",517.1945,2622.3151,1719.6384
"012","5am",1037.3316,2118.1032,1908.2387
"013","5am",577.5311,931.793,1019.49
"014","5am",238.2769,2960.7541,619.2141
"015","5am",255.6115,2589.8164,349.429
"016","5am",245.487,3095.8666,178.3867
"017","5am",130.6441,3655.7615,112.9316
"018","5am",346.0528,2944.5772,536.229
"019","5am",217.1506,2588.3088,361.8412
"020","5am",231.13,2946.53,1027.4852
"021","5am",192.6752,4878.607,647.3393
"022","5am",359.5333,6559.2897,1487.9855
"023","5am",0,4395.8245,958.165
"024","5am",162.5851,6310.5223,852.0364
"025","5am",257.3851,6236.5172,1323.6111
"026","5am",139.2408,4931.3988,761.0009
"027","5am",310.8309,6912.4396,677.6874
"028","5am",190.4771,4085.649,650.6521
"029","5am",603.1194,5988.8905,929.987
"030","5am",0,7137.1902,1468.6699
"031","5am",572.1446,4865.0304,1530.2853
"001","6am",188.96771,621.5588,2811.3895
"002","6am",589.7284,1928.209,3300.0592
"003","6am",299.74258,2748.0581,4392.4294
"004","6am",268.43998,1904.7114,2090.3839
"005","6am",384.18231,4654.8467,1685.105
"006","6am",167.07199,5232.5975,1185.1455
"007","6am",749.01094,2898.335,721.3017
"008","6am",889.06286,1463.1356,998.9326
"009","6am",632.93037,3108.9426,1435.0172
"010","6am",190.28974,2183.1801,1263.9733
"011","6am",438.58354,2567.1256,1775.4687
"012","6am",898.03086,2082.7002,1845.1484
"013","6am",548.93066,889.1368,1005.2213
"014","6am",434.80938,3256.1974,569.7259
"015","6am",229.76079,2393.4661,349.429
"016","6am",210.59043,2929.1528,178.3867
"017","6am",130.64415,3682.8339,112.9316
"018","6am",346.0528,2715.0414,536.229
"019","6am",189.51295,2680.2803,338.5322
"020","6am",231.12997,3096.2674,1027.4852
"021","6am",192.6752,4217.0568,568.3949
"022","6am",359.53331,6375.226,1487.9855
"023","6am",0,4205.7318,958.165
"024","6am",120.49311,6266.6758,806.1409
"025","6am",143.64616,6071.4773,1253.6041
"026","6am",139.24082,4642.4347,725.726
"027","6am",279.72845,6664.542,677.6874
"028","6am",190.47715,4089.3996,650.6521
"029","6am",603.11941,5881.536,929.987
"030","6am",46.36139,6935.9792,1468.6699
"031","6am",572.14463,4707.6019,1530.2853
"001","7am",188.96771,738.521,2520.13974
"002","7am",511.02204,1901.738,3469.956
"003","7am",1265.25679,3373.325,4457.88011
"004","7am",271.69848,2038.801,2103.54608
"005","7am",819.07091,4573.576,1824.42942
"006","7am",0,3859.096,783.21132
"007","7am",472.16454,2788.075,622.36106
"008","7am",720.08785,1435.975,1034.90106
"009","7am",795.91548,3184.101,1530.82347
"010","7am",217.45139,2402.983,1113.24085
"011","7am",359.07043,2704.411,1723.58693
"012","7am",646.10564,2196.676,1793.54626
"013","7am",255.03662,1020.621,1006.30515
"014","7am",957.63416,5237.686,625.8621
"015","7am",137.16343,2076.428,372.68608
"016","7am",67.62184,2313.299,178.38672
"017","7am",168.02463,3105.564,81.85415
"018","7am",213.70776,1931.01,548.70147
"019","7am",245.34306,3064.36,326.31976
"020","7am",338.71121,4365.447,971.77573
"021","7am",78.44064,3205.726,663.57269
"022","7am",381.69882,5215.969,1412.37081
"023","7am",0,3590.396,1045.4311
"024","7am",0,5526.064,689.64732
"025","7am",0,4679.276,1189.3023
"026","7am",35.27487,3542.876,692.26119
"027","7am",155.30809,5109.798,621.27492
"028","7am",61.66171,4077.115,650.65209
"029","7am",323.01834,4873.508,929.98701
"030","7am",46.36139,6591.099,1508.63128
"031","7am",249.86782,3940.983,1638.43769
"001","8am",184.86791,1681.827,2760.65975
"002","8am",583.42643,2081.18,3550.91991
"003","8am",1713.11574,3803.443,5010.24382
"004","8am",484.77265,2124.801,1851.30142
"005","8am",702.23059,3676.622,1651.27386
"006","8am",62.01007,2720.763,783.21132
"007","8am",490.57198,3109.663,579.90127
"008","8am",587.2863,1754.071,1154.2032
"009","8am",534.70048,2802.941,1578.89426
"010","8am",379.70407,2133.57,1227.98265
"011","8am",271.00047,2422.158,1588.31107
"012","8am",542.46184,1994.186,1760.69799
"013","8am",216.63605,1085.115,967.97582
"014","8am",1315.60915,7860.603,706.86796
"015","8am",90.70669,1843.61,536.49018
"016","8am",42.33418,1831.036,178.38672
"017","8am",130.64415,2189.713,81.85415
"018","8am",90.23019,1819.81,578.13793
"019","8am",460.19052,3736.855,297.74079
"020","8am",547.43627,7545.046,1059.78873
"021","8am",14.26878,2684.588,774.47816
"022","8am",587.28692,4438.772,1402.28373
"023","8am",0,2925.057,1129.75584
"024","8am",0,4884.395,774.08126
"025","8am",0,4353.988,1099.02439
"026","8am",35.27487,3014.629,782.5391
"027","8am",93.20525,3819.55,632.84037
"028","8am",87.36475,4107.076,602.56287
"029","8am",208.58817,3860.296,757.42887
"030","8am",46.36139,5229.208,1720.58262
"031","8am",77.56192,3853.137,1847.72703
"001","9am",283.22483,1935.235,3231.54683
"002","9am",757.05019,2472.7829,3427.00172
"003","9am",1979.71317,4688.6012,4886.90021
"004","9am",522.44841,2076.5024,1899.91311
"005","9am",729.59352,3399.1393,1644.47305
"006","9am",62.01007,2330.2124,796.44661
"007","9am",420.09209,2906.0405,643.13127
"008","9am",543.88849,1596.018,1220.3418
"009","9am",567.61226,2870.467,1789.14241
"010","9am",375.63425,2157.6415,1178.03537
"011","9am",297.44693,2551.7247,1345.74365
"012","9am",428.77725,1928.1723,1515.60908
"013","9am",121.07868,982.3026,858.87911
"014","9am",1294.78819,8557.9292,768.42326
"015","9am",73.08224,1853.1511,581.08489
"016","9am",42.33418,1778.6631,159.69599
"017","9am",61.68432,2031.3004,73.95953
"018","9am",67.22355,1454.3923,599.53624
"019","9am",515.61116,3619.9869,297.74079
"020","9am",665.48512,10421.0449,1093.67825
"021","9am",14.26878,2375.036,851.54494
"022","9am",587.28692,3525.1228,1476.21847
"023","9am",0,2847.9513,922.07055
"024","9am",0,4115.2314,920.09231
"025","9am",0,3755.0036,1169.68488
"026","9am",105.43418,2483.2069,630.34068
"027","9am",93.20525,2822.5678,701.23435
"028","9am",87.36475,4175.7245,669.78733
"029","9am",137.21913,3396.1607,535.22396
"030","9am",46.36139,5279.0102,1750.41786
"031","9am",0,3392.2022,1996.15604
"001","10am",623.0752,2159.182,3520.5122
"002","10am",667.25897,2102.575,3876.6047
"003","10am",1852.94776,4485,4947.7256
"004","10am",549.77987,2125.394,1904.5387
"005","10am",645.56806,3280.367,1585.3048
"006","10am",62.01007,2443.266,783.2113
"007","10am",420.09209,3120.402,621.0712
"008","10am",611.82491,1572.081,1197.4115
"009","10am",449.20473,2467.623,1769.8717
"010","10am",359.01903,1867.917,991.3504
"011","10am",338.08003,2529.381,1272.2183
"012","10am",450.53966,2212.93,1431.8452
"013","10am",120.73341,1070.644,883.3197
"014","10am",1341.92039,8267.671,688.0105
"015","10am",73.08224,1900.205,500.4781
"016","10am",42.33418,1682.791,159.696
"017","10am",61.68432,1948.923,117.2002
"018","10am",44.21691,1510.404,564.4782
"019","10am",483.25969,3752.065,217.5211
"020","10am",641.24888,11117.186,1162.4296
"021","10am",14.26878,2306.903,686.3099
"022","10am",587.28692,3822.218,1463.8076
"023","10am",0,2762.274,851.0424
"024","10am",0,3942.494,837.1419
"025","10am",0,3233.695,1119.0692
"026","10am",70.15931,2699.671,733.9471
"027","10am",31.10241,2846.023,839.7103
"028","10am",87.36475,4033.098,670.2698
"029","10am",137.21913,3707.526,575.859
"030","10am",46.36139,5197.62,1420.2665
"031","10am",0,3268.126,1841.024
"001","11am",393.94326,1867.878,3323.4103
"002","11am",873.76824,2139.016,3856.8874
