"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"2pm";"30.92081";"70.02279";"60.92301";"57.78275";"45.07504";"24.38030";"62.16472";"75.93355";"71.53450";"35.72567";"72.89654";"70.52785";"51.56777";"37.68792";"85.06462";"52.77388";"52.97359";"72.27288";"53.66616"
"3pm";"23.55259";"65.80762";"61.65880";"61.61882";"42.80514";"19.81203";"57.74804";"76.68875";"72.41726";"38.56942";"73.34869";"68.79088";"45.38233";"42.73322";"83.77936";"55.60582";"51.63330";"74.29846";"53.24082"
"4pm";"31.64513";"67.88986";"72.18078";"61.57598";"52.52889";"24.24896";"61.57844";"79.30744";"72.39824";"40.17265";"74.52264";"79.14146";"51.41474";"50.40504";"83.86228";"63.65030";"54.56574";"75.42635";"63.38149"
"5pm";"45.52063";"82.01782";"82.19573";"75.06660";"72.16966";"41.40470";"71.91757";"88.34476";"88.34939";"64.33010";"86.83026";"74.95274";"63.23836";"69.49257";"85.96989";"66.09851";"61.85411";"81.26350";"71.89754"
"6pm";"66.41587";"89.00625";"90.30272";"74.90764";"76.48310";"62.72021";"80.43988";"92.72291";"85.11771";"83.28010";"93.49974";"71.92911";"78.48380";"81.20537";"89.50029";"76.21130";"91.54924";"84.97632";"79.87618"
"7pm";"87.52739";"90.97929";"94.13071";"87.62330";"80.07739";"72.72295";"89.51332";"96.59756";"85.96543";"83.66842";"96.45414";"88.46754";"91.61577";"90.30727";"95.71627";"89.02801";"98.82857";"89.73699";"84.20975"
"8pm";" 84.70297";" 92.28697";" 92.59668";" 96.76094";" 88.08372";" 67.43950";" 95.01606";" 97.84587";" 91.18003";" 83.78232";" 97.06957";" 88.96246";" 94.61163";" 93.68394";" 91.80002";" 92.97572";"100.00000";" 96.30860";" 92.82295"
"9pm";" 90.98289";" 98.53294";" 94.38898";" 97.81428";" 92.94756";" 68.03642";" 95.71264";" 98.74761";" 92.99122";" 85.51484";" 97.75939";" 96.98762";" 98.01724";" 96.11899";" 95.55273";" 95.28726";"100.00000";" 98.04741";" 84.69470"
"10pm";" 92.20738";" 99.77604";" 95.99412";" 95.67337";" 95.98033";" 80.75864";" 97.21090";" 99.18147";" 97.39580";" 90.35436";" 99.75118";" 99.17597";" 99.31380";" 98.77070";" 95.66618";" 97.81044";"100.00000";" 98.75664";" 95.64294"
"11pm";" 93.60307";" 99.77866";" 97.33803";" 97.08742";"100.00000";" 90.40667";" 97.89386";"100.00000";" 98.60830";" 95.93371";" 99.75380";" 99.18870";" 99.70989";" 98.78544";" 98.24410";" 98.36763";"100.00000";" 98.77842";" 97.49247"
"12pm";" 94.74756";"100.00000";" 99.64545";" 99.25043";"100.00000";" 92.26100";" 94.68331";"100.00000";" 98.63394";" 99.72236";" 99.75380";" 99.18870";"100.00000";" 98.78544";" 99.02880";" 99.68310";"100.00000";" 98.78739";" 97.50157"
"1am";" 97.97310";"100.00000";" 99.64545";" 99.25043";"100.00000";" 93.75140";" 94.75412";"100.00000";" 99.15879";" 99.72236";"100.00000";" 99.19167";"100.00000";" 98.79007";"100.00000";" 99.68478";"100.00000";" 98.80161";" 98.02697"
"2am";" 98.84447";"100.00000";"100.00000";" 99.25043";"100.00000";" 93.93310";" 98.17819";"100.00000";"100.00000";" 99.72359";"100.00000";" 99.19167";"100.00000";" 99.37988";"100.00000";" 99.68478";"100.00000";" 99.29351";" 99.28579"
"3am";" 98.32769";"100.00000";"100.00000";" 99.25043";"100.00000";" 98.78447";" 98.17819";"100.00000";"100.00000";" 99.72359";"100.00000";" 99.19167";"100.00000";" 99.37988";"100.00000";" 99.68478";"100.00000";" 99.29351";" 99.28579"
