"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178";"4395.42178"
"4am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1436.0853";"   0.0000";"1998.2806";"   0.0000";" 602.5507";"   0.0000";"   0.0000";"1490.0407";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1584.3024";"   0.0000";"2956.0140";" 774.3120";"1402.9018";"   0.0000";"   0.0000";"2353.9431";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 873.7706";" 753.8604";"   0.0000";"   0.0000";" 766.0071";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1990.4836";"   0.0000";"3305.0450";" 876.9865";"1518.2450";"   0.0000";"   0.0000";"2424.1501";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1471.6283";"   0.0000";"   0.0000";"   0.0000";" 872.0615";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1855.8319";"   0.0000";"3185.3546";"1237.4608";"1409.2455";"   0.0000";"   0.0000";"3081.4461";"   0.0000";"   0.0000";"   0.0000";" 901.6310";"1718.0958";" 810.5613";"   0.0000";"   0.0000";" 885.4788";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1830.545";"   0.000";"3045.774";"1031.234";"1259.879";"   0.000";"   0.000";"2771.306";"   0.000";"   0.000";"   0.000";"   0.000";"1494.646";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
