"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334"
"4am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0"
"5am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 911.8614";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1477.5689";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1596.8998";"   0.0000";"2504.8895";"   0.0000";"   0.0000";"1523.7054";"2653.5582";"2486.7011";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1417.6461";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"8am";"   0.0000";"2850.1278";"2459.7862";"1640.0796";"1076.0010";"2044.5774";"   0.0000";"1364.3937";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1432.3790";"   0.0000";"   0.0000";"   0.0000";"1500.7533";"2244.1336";"   0.0000";"   0.0000";"1161.0057";"   0.0000";"3436.0446";"1518.8749";"3780.2691";"   0.0000";"1872.4547";"2850.8844";"4003.3814";"4361.0808";"   0.0000";"1672.2289";"   0.0000";" 970.7907";"   0.0000";"   0.0000";"1416.2128";"2600.0097";"   0.0000";"   0.0000";"1043.6626";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2024.6159";"1156.4806";"   0.0000";"1053.8071";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1411.4386";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"1400.9185"
"9am";"   0.0000";"4383.5585";"3247.0336";"2005.1244";"1345.4106";"1754.5288";"1310.8097";"1684.1507";"   0.0000";"1255.0879";"   0.0000";"   0.0000";"2096.8026";"   0.0000";"   0.0000";"1004.0405";"1524.9035";"2397.2847";"   0.0000";"1148.2437";"1701.0881";" 823.1189";"4097.4857";"1655.9327";"4303.7579";"   0.0000";"2038.5779";"3220.3211";"4869.9908";"5425.3899";"   0.0000";"1921.0543";"   0.0000";"1291.6473";"1457.8304";"   0.0000";"1560.3971";"2934.0317";"   0.0000";"   0.0000";"1393.3538";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2392.1307";"1182.8895";"   0.0000";"1302.0456";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1566.5648";"   0.0000";"1077.9616";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 922.4532";"0";"   0.0000";"   0.0000";"   0.0000"
"10am";"1159.0141";"5168.3320";"3060.3748";"2379.7645";"1630.9965";"1717.6495";"   0.0000";"1953.1002";"   0.0000";"1017.2660";"   0.0000";"   0.0000";"2147.5370";"   0.0000";"   0.0000";"1154.7129";"2481.2279";"2311.8922";"   0.0000";"1507.7752";"1861.5998";"1015.0312";"4181.1311";"1761.8122";"4337.9816";"   0.0000";"2020.8867";"3568.0390";"5195.5705";"5476.0006";"1139.1551";"2318.7964";"1310.3190";"1536.7794";"1337.0321";"   0.0000";"1553.6521";"3185.0804";"   0.0000";"   0.0000";"1583.4154";"1414.2622";"   0.0000";"   0.0000";"   0.0000";"3224.2959";"1467.6830";"   0.0000";"1861.5949";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1587.5762";"   0.0000";"1036.6695";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 937.0101";"0";"   0.0000";"   0.0000";"1152.1242"
"11am";"   0.0000";"5245.8122";"2722.3486";"2097.1070";"1361.3557";"1829.7986";"1035.4926";"1542.8697";"   0.0000";"1038.9158";"   0.0000";"   0.0000";"2077.5379";"   0.0000";"   0.0000";"1132.4918";"1984.6336";"2203.1866";" 976.8395";"1328.0072";"2032.8499";" 871.0322";"3778.7786";"1969.9931";"3753.2858";"   0.0000";"1574.9048";"3424.6438";"4452.5344";"5672.9481";"   0.0000";"2089.9136";"   0.0000";"1028.9625";"   0.0000";"   0.0000";"1595.3733";"3102.0911";"   0.0000";"   0.0000";"1272.2703";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3286.0462";"1148.0594";"   0.0000";"1992.4111";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1530.2007";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 796.6541";"0";"   0.0000";"   0.0000";"1171.3121"
