"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091";"365.091"
"max";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147";"14072.147"
"4am";"8157.044";"7240.013";"5810.960";"3892.187";"5073.240";"5519.835";"5681.121";"5061.330";"4673.926";"3431.215";"2626.893";"4911.087";"6684.165";"6382.955";"6300.775";"4725.302";"7107.701";"7465.118";"2613.923";"3367.084";"3300.440";"3732.100";"1786.036";"5096.233";"4857.736";"1405.309";"3226.545";"2347.330";"1206.941";"4512.824";" 909.975";"4206.985";"1891.356";"5495.368";"2359.321";"3121.234";"1599.104";"2838.862";"4164.111";"2113.784";"4092.024";"2901.748";"2593.218";"1671.788";"4775.598";"7940.941";"3743.405";"6017.123";"4797.769";"3408.011";"1285.779";"1949.986"
"5am";"7965.129";"7070.137";"6274.781";"3892.187";"4797.008";"5729.011";"5557.248";"4883.189";"4584.649";"3431.215";"2539.934";"4808.117";"6559.983";"6423.145";"6214.201";"4681.516";"7184.310";"7482.219";"2436.284";"3304.185";"3420.910";"3607.497";"1721.090";"5245.369";"4613.667";"1303.418";"3103.984";"2306.753";"1210.942";"4514.323";" 884.535";"3867.379";"1808.166";"5426.649";"2359.321";"2998.206";"1599.104";"2835.001";"4683.979";"2164.851";"4152.412";"2889.367";"2505.825";"1493.278";"4785.856";"7607.553";"3951.485";"6166.068";"4995.394";"3414.422";"1266.905";"1948.878"
"6am";"7805.140";"6660.935";"5984.134";"3630.886";"4908.082";"5918.036";"5318.682";"4863.187";"4468.942";"3274.577";"2701.106";"4917.457";"6527.083";"6032.988";"6129.401";"4660.117";"6963.926";"7872.169";"2193.400";"3041.286";"3262.329";"3615.821";"1849.893";"4980.909";"4045.008";"1066.135";"2878.834";"2041.617";"1005.827";"4300.474";" 794.321";"3456.388";"1642.559";"5212.769";"2278.486";"2533.085";"1442.427";"2800.681";"4914.540";"2117.630";"4063.373";"2589.637";"2474.169";"1411.709";"4480.063";"7376.139";"3535.249";"6170.832";"4843.748";"3285.464";"1153.752";"1649.480"
"7am";"8042.694";"7562.869";"6331.313";"3312.155";"4249.353";"8263.052";"6347.810";"4512.697";"4026.549";"3869.635";"2825.978";"4594.064";"6382.918";"5248.997";"6904.184";"4482.818";"6473.663";"7614.540";"1928.263";"2897.106";"2644.708";"3609.289";"1500.591";"4888.996";"4189.061";" 833.111";"2208.258";"1515.787";" 835.706";"3746.072";" 559.711";"3884.178";"1360.892";"5112.976";"1872.588";"1715.817";"1246.136";"2603.061";"5810.463";"1860.703";"2936.258";"2097.338";"2325.846";"1168.895";"3965.755";"6911.723";"3451.773";"5820.517";"4197.528";"2730.666";" 869.374";"1269.144"
"8am";"8773.198";"7180.273";"6061.980";"3249.778";"4007.562";"9191.412";"7656.065";"4341.469";"4404.984";"3879.306";"2855.300";"5092.211";"6828.444";"5080.444";"7283.515";"3940.390";"7040.967";"7401.385";"1824.439";"2747.682";"2281.886";"3905.020";"1817.220";"4705.499";"4669.485";" 673.861";"2186.200";"1470.176";" 698.995";"3066.575";" 413.922";"3628.120";"1306.883";"5426.235";"2079.218";"1613.478";"1212.683";"2615.345";"6618.385";"1691.387";"3053.685";"1991.281";"2154.643";"1041.861";"3883.153";"6561.625";"3276.360";"6122.888";"4129.847";"2536.477";" 812.066";"1153.588"
"9am";"9621.733";"7502.275";"5711.351";"2962.314";"4479.011";"8880.984";"8007.873";"4398.627";"4255.985";"3642.641";"2938.109";"5075.885";"6441.733";"4918.005";"7406.176";"3491.110";"7590.610";"7020.242";"1729.475";"2401.873";"2485.097";"4305.150";"1725.210";"4592.199";"4472.629";" 656.396";"1996.272";"1374.822";" 719.737";"2882.050";" 365.091";"3738.415";"1325.820";"5688.814";"2031.610";"1499.806";"1195.044";"2598.447";"6925.878";"1574.649";"2916.893";"1822.860";"2088.354";"1088.656";"3644.039";"6563.808";"3283.185";"5882.394";"4146.065";"2663.323";" 830.940";"1121.978"
"10am";"9996.667";"7115.367";"5396.986";"2785.528";"4740.349";"8884.190";"8128.303";"4558.543";"4330.646";"3377.248";"2578.730";"5303.395";"6338.490";"5124.782";"7323.851";"3365.318";"7614.116";"7108.382";"1835.599";"2605.997";"2492.747";"4329.766";"1562.729";"4533.335";"4279.125";" 713.122";"2034.079";"1377.420";" 690.509";"2737.058";" 383.963";"3680.227";"1347.781";"5396.064";"1980.718";"1662.108";"1078.442";"2677.047";"6920.978";"1585.558";"3035.268";"1838.660";"2246.659";"1007.823";"3709.870";"6672.278";"3148.306";"5956.419";"3910.711";"2476.778";" 685.130";"1239.057"
"11am";"9587.106";"7330.151";"5530.252";"3248.723";"4858.105";"8730.022";"7638.971";"4653.113";"3999.256";"3920.401";"2649.730";"4893.284";"5976.408";"5325.567";"7196.836";"3516.800";"6922.910";"7513.931";"1821.823";"2744.607";"2458.952";"4139.415";"1543.201";"5201.897";"4183.423";" 695.601";"2147.055";"1356.384";" 643.701";"3020.082";" 419.909";"3806.364";"1309.287";"5654.277";"1866.214";"1657.728";"1064.528";"2487.959";"6433.602";"1618.628";"3015.869";"1992.967";"2207.056";"1053.984";"3755.558";"6493.684";"3045.962";"6179.419";"4047.224";"2521.901";" 700.967";"1121.978"
