"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771"
"4am";"0.2011460";"1.3608266";"1.2587963";"1.2477409";"0.3077148";"0.2665694";"0.9234123";"0.3517105";"0.2953588";"1.0430339";"0.7386949";"0.0000000";"0.3419332";"0.6711240";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.6748942";"0.2424873";"1.8232626";"0.0000000";"2.8337908";"1.0233437";"0.0000000";"1.2535129";"0.0000000";"0.3353207";"1.0384235";"0.4253832"
"5am";"0.2010719";"1.3569721";"1.2638309";"1.2535099";"0.3094096";"0.2686903";"0.9065118";"0.3546259";"0.2962337";"1.1107223";"0.7282731";"0.0000000";"0.3400461";"0.7603226";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.6220869";"0.2420965";"1.8897359";"0.0000000";"2.8614342";"1.0383167";"0.0000000";"1.2454520";"0.0000000";"0.3316994";"1.0621353";"0.4242181"
"6am";"0.2034539";"1.3882440";"1.2929543";"1.3045109";"0.3154311";"0.2742765";"0.9851375";"0.3618576";"0.2778339";"1.1203748";"0.7125368";"0.0000000";"0.3412733";"0.7681971";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.8216799";"0.2412977";"1.9511841";"0.0000000";"2.9869864";"1.0686445";"0.0000000";"1.2454520";"0.0000000";"0.3422882";"1.1239338";"0.4144764"
"7am";"0.2186369";"1.6580699";"1.3303902";"1.2730999";"0.3868791";"0.3135823";"1.0027516";"0.4169793";"0.2414710";"1.2940455";"0.5448233";"0.0000000";"0.2911680";"0.7373916";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"2.0249973";"0.2814116";"1.3482701";"0.0000000";"3.3193349";"1.1429687";"0.4961365";"1.3877394";"0.0000000";"0.3630625";"1.2783697";"0.4232507"
"8am";"0.2192086";"1.7051626";"1.2482182";"1.2236696";"0.4273896";"0.3420973";"1.0763973";"0.4774627";"0.2353346";"1.5285234";"0.1408244";"0.0000000";"0.2710406";"0.8036137";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.6861326";"1.2732838";"1.9768248";"0.0000000";"3.5894663";"1.1851112";"0.5145970";"1.5187655";"0.0000000";"0.3760977";"1.4429880";"0.4434726"
"9am";"0.2288340";"1.6472571";"1.2204494";"1.2623488";"0.4200691";"0.3846257";"1.0560469";"0.4765967";"0.2184541";"1.5094904";"0.1329035";"0.0000000";"0.2741882";"0.8443858";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.6898164";"1.2158885";"1.8971488";"0.0000000";"3.3358928";"1.9056520";"0.5182979";"1.5042175";"0.0000000";"0.3827750";"0.8848548";"0.4160593"
"10am";"0.2366170";"1.6783308";"1.1954715";"1.2764086";"0.4335131";"0.3954363";"1.1144963";"0.4798826";"0.2211712";"1.6255057";"0.1291526";"0.0000000";"0.2666439";"0.5367363";"0.2135189";"0.0000000";"0.0000000";"0.0000000";"0.7056306";"1.1877895";"1.8588848";"0.0000000";"3.2744625";"1.0918151";"0.5210341";"1.5760709";"0.0000000";"0.3972415";"1.5000119";"0.5314650"
"11am";"0.2350411";"1.7691463";"0.7540729";"1.2504673";"0.4153058";"0.3804630";"1.0345872";"0.4877760";"0.2224849";"1.5527413";"0.1348518";"0.0000000";"0.2864356";"0.8295854";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.6953672";"1.2195284";"1.8356314";"0.0000000";"4.0408658";"1.0647576";"0.5479695";"1.5336587";"0.0000000";"0.3851459";"1.3719905";"0.4413456"
