"district","hour","resarea1","resarea2","resarea3"
"001","4am",0.7700562,0.4087564,98.8211874
"002","4am",0.6525031,0.3251316,99.0223654
"003","4am",0,0.8187736,99.1812264
"004","4am",0,0,100
"005","4am",0.6387154,0.5883066,98.772978
"006","4am",2.6707102,1.0538466,96.2754432
"007","4am",2.5427385,1.620858,95.8364034
"008","4am",0,0.6481129,99.3518871
"009","4am",0.4395804,0,99.5604196
"010","4am",0.2713928,0.2851407,99.4434666
"011","4am",1.2915336,1.0821043,97.6263621
"012","4am",0.4553409,0.4068419,99.1378172
"013","4am",0,99.6726283,0.3273717
"014","4am",0.2803515,99.7196485,0
"015","4am",1.0872558,98.4309108,0.4818334
"016","4am",0,100,0
"017","4am",2.390003,95.2279098,2.3820872
"018","4am",0.424332,97.7974766,1.7781914
"019","4am",100,0,0
"020","4am",0,100,0
"021","4am",0,100,0
"022","4am",0,99.2503013,0.7496987
"023","4am",0,100,0
"024","4am",0,98.9380435,1.0619565
"025","4am",0,100,0
"026","4am",0,100,0
"027","4am",0,100,0
"028","4am",0,100,0
"029","4am",98.5148839,1.4851161,0
"030","4am",99.0532302,0,0.9467698
"031","4am",100,0,0
"032","4am",100,0,0
"033","4am",98.225082,1.774918,0
"034","4am",1.6984649,97.8356289,0.4659061
"035","4am",97.4957418,2.5042582,0
"036","4am",100,0,0
"037","4am",98.3325644,1.6674356,0
"038","4am",98.8341102,1.1658898,0
"039","4am",98.0288057,1.9711943,0
"040","4am",99.5512525,0.4487475,0
"041","4am",98.5415125,0.6869348,0.7715527
"042","4am",100,0,0
"043","4am",100,0,0
"044","4am",100,0,0
"045","4am",100,0,0
"046","4am",100,0,0
"047","4am",100,0,0
"048","4am",100,0,0
"049","4am",100,0,0
"050","4am",100,0,0
"051","4am",100,0,0
"052","4am",100,0,0
"001","5am",0.7765249,0.41219,98.8112851
"002","5am",0.656815,1.0784037,98.2647813
"003","5am",0.8183583,1.9193794,97.2622623
"004","5am",0,0,100
"005","5am",0.9565737,0.6063521,98.4370741
"006","5am",3.157726,4.0214061,92.8208679
"007","5am",2.8225962,1.7989332,95.3784706
"008","5am",0,0.6618362,99.3381638
"009","5am",0.442086,0.6159013,98.9420127
"010","5am",0.2736011,0.2874609,99.4389379
"011","5am",1.3309927,0.216682,98.4523253
"012","5am",0.4596805,0.6320537,98.9082659
"013","5am",0.8180473,98.8504513,0.3315014
"014","5am",1.4571884,98.5428116,0
"015","5am",1.4204003,97.1254042,1.4541955
"016","5am",0.5184076,99.4815924,0
"017","5am",2.3998591,92.6949936,4.9051473
"018","5am",1.6356127,95.7062726,2.6581147
"019","5am",100,0,0
"020","5am",0,100,0
"021","5am",0,99.2377073,0.7622927
"022","5am",0,99.2336027,0.7663973
"023","5am",0,100,0
"024","5am",0.6802304,98.2658153,1.0539543
"025","5am",0,100,0
"026","5am",0,100,0
"027","5am",0,100,0
"028","5am",0,100,0
"029","5am",96.3951278,3.6048722,0
"030","5am",99.0395119,0,0.9604881
"031","5am",100,0,0
"032","5am",100,0,0
"033","5am",98.1723115,1.8276885,0
"034","5am",2.0258369,97.5043961,0.469767
"035","5am",97.4957418,2.5042582,0
"036","5am",100,0,0
"037","5am",98.3325644,1.6674356,0
"038","5am",97.5864786,2.4135214,0
"039","5am",91.9200861,2.6702873,5.4096266
"040","5am",99.5525285,0.4474715,0
"041","5am",98.6404386,0.5904233,0.769138
"042","5am",100,0,0
"043","5am",100,0,0
"044","5am",100,0,0
"045","5am",98.6863086,0.707296,0.6063953
"046","5am",100,0,0
"047","5am",99.1512662,0.8487338,0
"048","5am",100,0,0
"049","5am",100,0,0
"050","5am",100,0,0
"051","5am",100,0,0
"052","5am",100,0,0
"001","6am",1.4955581,1.1647306,97.3397113
"002","6am",0.8534377,1.2356437,97.9109186
"003","6am",2.3127225,2.9943096,94.6929679
"004","6am",1.829648,0.7398918,97.4304602
"005","6am",2.5073253,0.600591,96.8920837
"006","6am",5.2569995,5.1481968,89.5948037
"007","6am",3.1366196,1.6834796,95.1799008
"008","6am",0.5764581,0.665732,98.7578099
"009","6am",0.4573839,0.6372139,98.9054022
"010","6am",1.0213231,0.3014183,98.6772586
"011","6am",0.6463769,3.4411459,95.9124772
"012","6am",1.8193929,2.81572,95.3648872
"013","6am",2.4538055,97.2124026,0.3337919
"014","6am",2.737302,95.1036679,2.1590302
"015","6am",2.8454579,96.1895186,0.9650235
"016","6am",1.3673847,98.6326153,0
"017","6am",4.3867942,87.8184083,7.7947975
"018","6am",2.8585922,92.9636118,4.1777961
"019","6am",100,0,0
"020","6am",0,100,0
"021","6am",0.2193185,97.1152343,2.6654471
"022","6am",0.805925,97.772965,1.42111
"023","6am",0,100,0
"024","6am",0.3451622,98.5613224,1.0935154
"025","6am",0,100,0
"026","6am",0,100,0
"027","6am",0,100,0
"028","6am",0,100,0
"029","6am",95.9682153,4.0317847,0
"030","6am",98.9961149,0,1.0038851
"031","6am",100,0,0
"032","6am",100,0,0
"033","6am",100,0,0
"034","6am",4.4144335,95.1065335,0.4790329
"035","6am",97.3482993,2.6517007,0
"036","6am",100,0,0
"037","6am",98.2086031,1.7913969,0
"038","6am",95.1450481,4.8549519,0
"039","6am",89.2853662,4.7963647,5.9182691
"040","6am",99.5439984,0.4560016,0
"041","6am",98.6439999,0.5888768,0.7671234
"042","6am",100,0,0
"043","6am",100,0,0
"044","6am",100,0,0
"045","6am",98.6065532,0.7502366,0.6432102
"046","6am",100,0,0
"047","6am",99.08447,0.91553,0
"048","6am",99.2284972,0.7715028,0
"049","6am",100,0,0
"050","6am",100,0,0
"051","6am",100,0,0
"052","6am",100,0,0
"001","7am",3.6372498,5.5772279,90.7855223
"002","7am",3.7906907,10.0566885,86.1526208
"003","7am",7.8954435,6.4921027,85.6124538
"004","7am",3.3223199,5.84976,90.8279201
"005","7am",4.1121312,4.8984914,90.9893774
"006","7am",11.8564586,15.2340673,72.9094741
"007","7am",7.8653645,7.6756193,84.4590162
"008","7am",3.8543073,1.8507006,94.2949921
"009","7am",2.9127316,6.2762491,90.8110193
"010","7am",6.3743609,2.845095,90.780544
"011","7am",2.0827797,5.2329428,92.6842775
"012","7am",4.8405663,11.2411205,83.9183132
"013","7am",4.1782573,94.0609978,1.7607449
"014","7am",5.8326026,89.2399285,4.9274689
"015","7am",7.5845271,89.8313339,2.584139
"016","7am",6.5052602,93.4947398,0
"017","7am",9.1423609,75.3199587,15.5376804
"018","7am",6.5680053,84.8791485,8.5528462
"019","7am",93.3138154,5.1640446,1.52214
"020","7am",2.5673729,96.6279242,0.8047029
"021","7am",0.2554208,95.6297761,4.1148031
"022","7am",2.2234676,92.90608,4.8704524
"023","7am",2.0191339,97.9808661,0
