"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",7.23957,47.30124,24.70861,20.750579
"002","4am",2.273184,51.86278,25.76312,20.100922
"003","4am",18.58168,51.64729,17.89035,11.880685
"004","4am",12.707798,63.40591,16.15963,7.726661
"005","4am",15.266515,38.33281,35.86097,10.539704
"006","4am",20.766458,59.02755,17.41813,2.78786
"007","4am",11.238263,61.94665,19.32519,7.489896
"008","4am",11.770563,56.0068,22.43703,9.785603
"009","4am",5.303488,34.77813,27.85473,32.063658
"010","4am",7.307276,52.18108,24.23876,16.272882
"011","4am",9.814014,61.86324,22.75278,5.569962
"012","4am",10.870377,49.96665,19.10055,20.062423
"013","4am",22.503048,54.60262,18.84143,4.052897
"014","4am",3.473407,58.29483,34.88764,3.34413
"015","4am",14.743498,56.78021,21.2158,7.260493
"016","4am",8.828846,41.99538,35.35781,13.817962
"017","4am",5.411446,36.42018,36.40298,21.765395
"018","4am",11.207585,52.36415,26.7587,9.669561
"019","4am",10.082583,44.56373,32.73322,12.620467
"020","4am",11.090358,58.40384,18.66514,11.840661
"021","4am",11.347227,54.54994,25.29074,8.812095
"022","4am",21.232957,47.30271,20.62496,10.839364
"023","4am",4.168673,50.03456,29.47229,16.324476
"024","4am",12.299063,56.68853,21.34413,9.66828
"025","4am",10.478595,61.09009,21.93084,6.500471
"026","4am",6.404988,53.23989,26.63521,13.719911
"027","4am",9.042949,49.24668,28.12735,13.58302
"028","4am",10.220802,55.27077,24.44779,10.060646
"029","4am",8.038049,61.35137,22.81636,7.794216
"030","4am",8.786567,45.24482,28.61148,17.357132
"031","4am",10.618372,47.50228,29.12016,12.75919
"032","4am",11.076163,54.183,25.75409,8.98675
"033","4am",4.874601,55.52428,27.05677,12.544349
"034","4am",16.566532,52.52469,19.69787,11.210905
"035","4am",6.825361,54.92472,30.91515,7.334764
"036","4am",8.351846,50.50073,26.21344,14.933986
"037","4am",15.652892,46.51496,25.16185,12.670294
"038","4am",7.708885,58.83204,25.07872,8.380346
"039","4am",9.51202,56.6034,23.79901,10.085569
"040","4am",3.917372,48.74108,29.37068,17.970869
"041","4am",8.097762,53.11569,24.89653,13.890014
"042","4am",3.25331,45.6989,31.62794,19.419846
"043","4am",15.047958,53.8821,24.2981,6.771846
