"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",1227.062,2352.493,3772.524,4960.135,2453.15
"002","4am",533.842,2569.081,3084.657,3836.885,1282.155
"003","4am",1542.877,3340.281,2767.029,1855.373,866.005
"004","4am",547.225,1825.619,3068.959,1942.654,336.184
"005","4am",796.128,1888.113,3754.651,2737.961,752.761
"006","4am",1660.063,3796.138,3637.687,1250.391,280.619
"007","4am",836.95,3591.481,3199.531,2225.742,498.723
"008","4am",966.935,3516.852,3332.358,2034.747,802.359
"009","4am",452.258,1961.882,2075.549,2363.708,1662.399
"010","4am",550.041,2142.035,2378.086,1467.082,838.307
"011","4am",260.116,2563.893,1664.831,921.207,307.915
"012","4am",725.97,2427.516,2659.511,2492.58,1038.187
"013","4am",1084.512,5886.754,4032.363,2675.029,350.237
"014","4am",714.756,4139.332,4561.661,2778.142,576.228
"015","4am",981.166,3754.615,4640.367,3156.809,520.808
"016","4am",289.992,2153.868,3106.508,3057.018,1085.9
"017","4am",400.257,2580.805,2927.258,4885.506,2794.354
"018","4am",211.628,3283.366,4294.964,4519.58,1778.93
"019","4am",193.884,928.62,910.066,1946.573,603.461
"020","4am",377.135,2021.575,1890.494,1825.827,605.715
"021","4am",442.973,2220.903,1721.582,1731.77,645.678
"022","4am",979.531,2828.533,1714.251,2105.777,567.486
"023","4am",178.318,670.144,842.987,1256.144,483.705
"024","4am",1024.152,3563.987,1559.017,2973.205,660.831
"025","4am",1496.851,2824.801,2678.325,2222.325,499.44
"026","4am",31.078,477.368,588.153,1094.83,291.386
"027","4am",194.323,1644.184,1577.605,1860.782,627.662
"028","4am",168.491,1488.192,1071.588,1361.431,479.524
"029","4am",82.5,602.131,563.894,929.217,179.198
"030","4am",475.443,2646.54,3218.571,2282.893,1253.212
"031","4am",84.098,300.456,527.819,586.81,129.4
"032","4am",791.006,2071.553,3166.398,2424.142,439.493
"033","4am",80.361,738.553,924.169,1289.824,487.443
"034","4am",1018.462,2541.77,3952.288,2665.675,943.011
"035","4am",201.872,701.015,1759.681,1621.316,426.929
"036","4am",130.547,1225.194,1724.829,1995.857,870.684
"037","4am",65.988,465.991,533.231,1518.461,191.963
"038","4am",139.456,1609.515,1370.014,2061.532,140.1
"039","4am",196.769,2832.012,2136.41,1331.867,1118.338
"040","4am",116.158,741.911,1026.76,1494.355,681.54
"041","4am",107.975,1882.23,2316.565,2178.381,911.782
"042","4am",330.941,1087.349,1418.371,2172.026,847.657
"043","4am",181.301,1122.785,1635.298,2142.166,316.364
"044","4am",36.763,338.494,727.335,1577.055,405.729
"045","4am",167.988,2979.007,1852.149,2758.375,622.194
