"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",15.992773,18.26166,23.51577,31.277695,10.9521062
"002","4am",11.349643,23.46915,30.0437,29.892289,5.2452185
"003","4am",27.374479,38.68208,18.10676,14.56725,1.2694275
"004","4am",14.052668,34.60623,38.54335,10.830276,1.9674813
"005","4am",11.168244,25.92689,42.64237,15.639157,4.6233337
"006","4am",26.973385,45.30024,21.92368,4.48339,1.3193023
"007","4am",16.884443,39.34561,25.51034,16.068211,2.1913895
"008","4am",17.468604,37.95248,29.97649,11.465595,3.1368302
"009","4am",9.518539,30.70735,21.1719,27.792726,10.8094908
"010","4am",11.051585,38.39018,27.99367,15.59081,6.9737544
"011","4am",10.004296,56.8792,17.07424,12.179599,3.8626712
"012","4am",12.982556,35.18838,25.73158,20.776582,5.3209011
"013","4am",13.675359,50.57115,23.28065,11.851817,0.6210254
"014","4am",10.712008,45.73634,31.49044,11.4417,0.6195101
"015","4am",13.250285,41.5631,30.12031,13.797431,1.2688767
"016","4am",4.813245,32.6612,31.78177,26.337989,4.4057948
"017","4am",6.730001,30.36535,21.19246,30.802149,10.9100402
"018","4am",3.387296,36.05864,31.89518,22.371711,6.2871739
"019","4am",6.186278,31.11063,25.12819,32.033942,5.5409643
"020","4am",15.103574,35.51225,27.66629,20.312946,1.4049429
"021","4am",12.879706,41.13635,18.91553,21.266159,5.8022616
"022","4am",21.811541,35.25525,22.11703,18.193705,2.6224759
"023","4am",9.826713,33.18183,23.07343,27.622797,6.2952336
"024","4am",19.07334,45.51486,14.56794,19.109491,1.7343661
"025","4am",28.768136,32.46025,21.32802,14.572082,2.8715164
"026","4am",2.270277,34.03709,24.03306,36.065243,3.5943248
"027","4am",8.507078,43.53741,26.64045,17.675072,3.639988
"028","4am",6.686959,51.22845,20.17027,16.480067,5.4342479
"029","4am",6.555488,43.32808,23.43448,26.68195,0
"030","4am",8.013335,40.54021,28.7546,16.172354,6.5194921
"031","4am",8.776555,29.86329,33.07384,23.806347,4.4799667
"032","4am",14.769925,36.32264,27.13292,19.108316,2.6662021
"033","4am",4.37985,38.6412,21.70656,27.921848,7.3505455
"034","4am",16.388504,30.74657,34.26925,14.089874,4.5058071
"035","4am",5.764551,25.94278,42.1632,25.216468,0.9129992
"036","4am",4.256979,33.8362,31.05895,27.632454,3.2154247
"037","4am",6.323347,22.64645,20.81913,48.097076,2.1139991
"038","4am",6.363991,44.57511,19.59202,28.097528,1.3713507
"039","4am",5.217454,47.13121,29.18873,9.747346,8.7152603
"040","4am",5.59975,32.05474,28.01018,28.580937,5.754387
"041","4am",2.637594,38.89545,35.25256,20.622602,2.5917918
"042","4am",10.718716,22.78482,29.23254,29.018379,8.2455485
"043","4am",3.118824,31.62953,34.56655,28.724997,1.960106
"044","4am",3.28182,21.21573,31.01498,35.493103,8.9943626
"045","4am",4.22002,48.45125,25.01073,19.942265,2.3757401
"046","4am",6.919549,42.89381,18.9913,23.540249,7.6550935
"047","4am",3.881637,37.24706,29.70619,25.697432,3.4676789
"048","4am",3.575386,47.8584,21.18812,26.65733,0.7207612
"049","4am",12.330174,50.94733,21.0437,14.932529,0.7462705
"050","4am",3.499197,42.85386,25.60698,26.884368,1.1555928
"051","4am",6.311199,33.8703,24.79885,32.265708,2.7539404
"052","4am",10.394469,33.36775,23.32615,28.167438,4.7441949
"001","5am",14.91858,18.22525,24.2267,31.573712,11.0557588
"002","5am",10.908573,22.82646,30.63681,30.336809,5.2913439
"003","5am",28.093256,38.4184,18.09964,14.177575,1.2111225
"004","5am",12.892853,35.07322,39.06347,10.976425,1.9940315
"005","5am",11.013821,25.85948,43.12386,16.011231,3.9916144
"006","5am",26.424327,46.14215,22.12026,4.013604,1.2996578
"007","5am",16.480555,39.98737,25.24191,15.900803,2.3893682
"008","5am",17.264756,37.76543,30.04704,11.717128,3.205646
"009","5am",9.576954,30.20197,21.30183,28.043419,10.8758284
"010","5am",11.149607,37.84373,28.24196,15.729093,7.0356081
"011","5am",10.320227,56.35815,17.61343,11.723537,3.9846526
