"district","hour","mode1","mode2","mode3"
"001","4am",13.8779802,35.13231,50.989709
"002","4am",12.3009058,42.76272,44.936378
"003","4am",8.7019758,56.67542,34.622605
"004","4am",15.1494177,59.50372,25.346867
"005","4am",21.7722791,48.69819,29.52953
"006","4am",17.0425543,61.31549,21.64196
"007","4am",14.5529849,44.30404,41.142979
"008","4am",19.1530037,62.28675,18.560245
"009","4am",9.7856653,55.43417,34.780161
"010","4am",16.1498894,46.65513,37.194977
"011","4am",14.0231529,55.32066,30.656186
"012","4am",20.9222949,47.2306,31.847105
"013","4am",13.9226912,68.88348,17.193829
"014","4am",10.9213869,72.37787,16.700743
"015","4am",7.3421495,53.39649,39.261363
"016","4am",4.1623912,76.30067,19.536935
"017","4am",9.1553004,79.16627,11.678425
"018","4am",5.989367,76.84284,17.167797
"019","4am",7.2852575,78.99848,13.716264
"020","4am",4.8880626,75.39356,19.718374
"021","4am",4.9464492,75.13028,19.923266
"022","4am",6.9148928,49.09917,43.985938
"023","4am",10.8913809,70.20554,18.903077
"024","4am",2.9224401,76.24207,20.835495
"025","4am",6.8952896,63.25576,29.848952
"026","4am",2.1680128,87.53725,10.294739
"027","4am",7.4039088,77.39345,15.202637
"028","4am",6.0992143,85.58127,8.319512
"029","4am",1.542422,90.0776,8.379977
"030","4am",0,89.57448,10.425517
"031","4am",1.2351109,82.19511,16.569782
"032","4am",3.7993018,72.13435,24.066351
"033","4am",1.5825636,89.9434,8.47404
"034","4am",3.0937869,74.37594,22.530278
"035","4am",3.7117972,83.67304,12.615167
"036","4am",4.6742641,88.44011,6.885627
"037","4am",3.1649009,69.6377,27.197395
"038","4am",2.264902,83.86545,13.86965
"039","4am",0,84.81975,15.180248
"040","4am",5.5204526,76.67075,17.808797
"041","4am",2.8566772,86.44417,10.699152
"042","4am",5.377691,85.99119,8.631122
"043","4am",4.1626569,81.89951,13.937832
"044","4am",2.6662257,79.74722,17.586552
"045","4am",3.1001042,76.43563,20.464264
"046","4am",1.4786056,77.25213,21.269263
"047","4am",1.8960584,81.5819,16.522046
"048","4am",0.6844154,79.85732,19.458269
"049","4am",1.5347799,78.43575,20.02947
"050","4am",1.4106755,71.27886,27.310466
"051","4am",1.6760527,79.85358,18.470364
"052","4am",3.558985,85.07762,11.363399
"001","5am",15.009753,34.7849,50.205344
"002","5am",12.200806,43.00486,44.794332
"003","5am",8.238328,57.50247,34.2592
"004","5am",15.406946,57.24984,27.343212
"005","5am",20.25031,49.08812,30.661569
"006","5am",16.018271,62.73621,21.245514
"007","5am",14.006439,44.03036,41.963203
"008","5am",19.698017,60.62672,19.675262
"009","5am",9.85291,55.12793,35.019161
"010","5am",16.303635,47.09929,36.597077
"011","5am",14.415471,55.12573,30.458801
"012","5am",21.169924,46.60604,32.224036
"013","5am",13.59932,68.4312,17.969482
"014","5am",10.843834,72.93963,16.216535
"015","5am",7.455384,54.77175,37.772871
"016","5am",4.206228,76.58283,19.210942
"017","5am",9.992237,78.54648,11.461281
"018","5am",5.978034,76.88665,17.135313
"019","5am",7.680388,77.85942,14.460192
"020","5am",4.940322,75.13049,19.929186
"021","5am",4.182529,75.59459,20.222881
"022","5am",7.10353,48.49402,44.402447
"023","5am",10.678274,69.83555,19.486179
"024","5am",2.87097,75.84055,21.288479
"025","5am",7.081667,63.27875,29.639585
"026","5am",2.295371,86.80514,10.899494
"027","5am",7.769646,77.10088,15.129475
"028","5am",6.1588,85.44041,8.400789
"029","5am",1.551,90.02242,8.426583
"030","5am",0,89.40092,10.59908
"031","5am",1.279861,80.05979,18.660351
"032","5am",2.851437,71.95373,25.194835
"033","5am",1.640722,90.22709,8.132193
"034","5am",2.485584,74.76991,22.744509
"035","5am",3.711797,83.67304,12.615167
"036","5am",4.82108,87.17782,8.0011
"037","5am",3.164901,69.6377,27.197395
"038","5am",2.283528,83.73276,13.983712
"039","5am",0,86.00309,13.996908
"040","5am",4.578243,78.35977,17.061985
"041","5am",2.84645,86.4927,10.660847
"042","5am",5.53376,85.58463,8.881611
"043","5am",4.207191,81.70586,14.086944
"044","5am",2.825275,78.53908,18.635648
"045","5am",3.045812,77.78633,19.167861
"046","5am",1.501052,76.9068,21.592144
"047","5am",1.835066,79.9266,18.238337
"048","5am",0.673826,80.16897,19.157208
"049","5am",1.524282,79.42961,19.046112
"050","5am",1.43086,70.8679,27.701241
"051","5am",1.689352,79.69373,18.616921
"052","5am",3.597464,84.91628,11.486258
"001","6am",14.4497541,34.01613,51.53412
"002","6am",11.4924986,40.49623,48.011274
"003","6am",9.2351983,60.21176,30.553038
"004","6am",13.9281525,59.39284,26.679004
"005","6am",20.5305626,48.57062,30.898814
"006","6am",15.9279472,63.68788,20.38417
"007","6am",13.0614057,45.22805,41.710542
"008","6am",19.2332949,61.6477,19.119009
"009","6am",11.1031704,55.07998,33.816855
"010","6am",14.2468455,48.53102,37.222134
"011","6am",17.4020483,53.92396,28.673994
"012","6am",17.6675763,52.46625,29.86617
"013","6am",13.1675426,69.2919,17.540561
"014","6am",10.4147751,71.92828,17.656946
"015","6am",5.9965024,55.48892,38.51458
"016","6am",4.2907878,76.11206,19.597148
"017","6am",11.1197116,77.64312,11.237167
"018","6am",5.3282187,79.0871,15.584682
"019","6am",6.7134534,77.45476,15.831784
"020","6am",3.4581838,74.19018,22.351636
"021","6am",3.5233086,78.24283,18.233864
"022","6am",6.213734,50.13117,43.655091
"023","6am",11.2471218,71.5095,17.243377
"024","6am",3.6616374,74.90103,21.437328
"025","6am",7.0331421,62.46422,30.502638
"026","6am",1.9264872,88.20896,9.864552
