"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",0,0,0,0
"002","4am",0,0,0,0
"003","4am",0,0,0,0
"004","4am",0,0,0,0
"005","4am",0,0,0,0
"006","4am",0,0,0,0
"007","4am",0,0,0,0
"008","4am",0,0,0,0
"009","4am",0,0,0,0
"010","4am",0,0,0,0
"011","4am",0,0,0,0
"012","4am",0,0,0,0
"013","4am",0,0,0,0
"014","4am",0,0,0,0
"015","4am",0,0,0,0
"016","4am",0,0,0,0
"017","4am",0,0,0,0
"018","4am",0,0,0,0
"019","4am",0,0,0,0
"020","4am",0,0,0,0
"021","4am",0,0,0,0
"022","4am",0,0,0,0
"023","4am",0,0,0,0
"024","4am",0,0,0,0
"025","4am",0,0,0,0
"026","4am",0,0,0,0
"027","4am",0,0,0,0
"028","4am",0,0,0,0
"029","4am",0,0,0,0
"030","4am",0,0,0,0
"031","4am",0,0,0,0
"032","4am",0,0,0,0
"033","4am",0,0,0,0
"034","4am",0,0,0,0
"035","4am",0,0,0,0
"036","4am",0,0,0,0
"037","4am",0,0,0,0
"038","4am",0,0,0,0
"039","4am",0,0,0,0
"040","4am",0,0,0,0
"041","4am",0,0,0,0
"042","4am",0,0,0,0
"043","4am",0,0,0,0
"044","4am",0,0,0,0
"045","4am",0,0,0,0
"046","4am",0,0,0,0
"047","4am",0,0,0,0
"048","4am",0,0,0,0
"049","4am",0,0,0,0
"050","4am",0,0,0,0
"051","4am",0,0,0,0
"052","4am",0,0,0,0
"001","5am",0,0,0,0
"002","5am",0,0,0,0
"003","5am",0,0,0,0
"004","5am",0,0,0,0
"005","5am",0,0,0,0
"006","5am",0,806.274,0,0
"007","5am",0,0,0,0
"008","5am",0,0,0,0
"009","5am",0,0,0,0
"010","5am",0,0,0,0
"011","5am",0,0,0,0
"012","5am",0,0,0,0
"013","5am",0,0,0,0
"014","5am",0,0,0,0
"015","5am",0,0,0,0
"016","5am",0,0,0,0
"017","5am",0,643.647,0,0
"018","5am",0,0,0,0
"019","5am",0,0,0,0
"020","5am",0,0,0,0
"021","5am",0,0,0,0
"022","5am",0,0,0,0
"023","5am",0,0,0,0
"024","5am",0,0,0,0
"025","5am",0,0,0,0
"026","5am",0,0,0,0
"027","5am",0,0,0,0
"028","5am",0,0,0,0
"029","5am",0,0,0,0
"030","5am",0,0,0,0
"031","5am",0,0,0,0
"032","5am",0,0,0,0
"033","5am",0,0,0,0
"034","5am",0,0,0,0
"035","5am",0,0,0,0
"036","5am",0,0,0,0
"037","5am",0,0,0,0
"038","5am",0,0,0,0
"039","5am",0,866.389,0,0
"040","5am",0,0,0,0
"041","5am",0,0,0,0
"042","5am",0,0,0,0
"043","5am",0,0,0,0
"044","5am",0,0,0,0
"045","5am",0,0,0,0
"046","5am",0,0,0,0
"047","5am",0,0,0,0
"048","5am",0,0,0,0
"049","5am",0,0,0,0
"050","5am",0,0,0,0
"051","5am",0,0,0,0
"052","5am",0,0,0,0
"001","6am",0,0,0,0
"002","6am",0,0,0,0
"003","6am",0,0,0,0
"004","6am",0,0,0,0
"005","6am",0,0,0,0
"006","6am",0,1356.196,0,0
"007","6am",0,0,0,0
"008","6am",0,0,0,0
"009","6am",0,0,0,0
"010","6am",0,0,0,0
"011","6am",0,0,0,0
"012","6am",0,861.683,0,0
"013","6am",0,0,0,0
"014","6am",0,801.244,0,0
"015","6am",0,0,0,0
"016","6am",0,0,0,0
"017","6am",0,854.967,827.643,0
"018","6am",0,734.754,691.682,0
"019","6am",0,0,0,0
"020","6am",0,0,0,0
"021","6am",0,0,0,0
"022","6am",0,0,0,0
"023","6am",0,0,0,0
"024","6am",0,643.286,0,0
"025","6am",0,0,0,0
"026","6am",0,0,0,0
"027","6am",0,0,0,0
"028","6am",0,0,0,0
"029","6am",0,0,0,0
"030","6am",0,0,0,0
"031","6am",0,0,0,0
"032","6am",0,0,0,0
"033","6am",0,0,0,0
"034","6am",0,0,0,0
"035","6am",0,0,0,0
"036","6am",0,0,0,0
"037","6am",0,0,0,0
"038","6am",0,0,0,0
"039","6am",0,1167.101,913.137,0
"040","6am",0,0,0,0
"041","6am",0,0,0,0
"042","6am",0,0,0,0
"043","6am",0,0,0,0
"044","6am",0,0,0,0
"045","6am",0,0,0,0
"046","6am",0,0,0,0
"047","6am",0,0,0,0
"048","6am",0,0,0,0
"049","6am",0,0,0,0
"050","6am",0,0,0,0
"051","6am",0,0,0,0
"052","6am",0,0,0,0
"001","7am",0,1004.324,1049.699,644.736
"002","7am",0,938.828,0,0
"003","7am",0,1185.846,939.495,0
"004","7am",0,0,0,0
"005","7am",0,568.799,617.268,0
"006","7am",0,3295.814,1970.608,0
"007","7am",0,759.279,667.439,0
"008","7am",0,0,0,0
"009","7am",0,0,0,0
"010","7am",0,0,0,0
"011","7am",0,0,0,0
"012","7am",0,1356.053,0,0
"013","7am",0,818.399,788.472,0
"014","7am",0,1305.44,0,0
"015","7am",0,860.855,0,0
"016","7am",0,0,0,0
"017","7am",0,1800.521,1510.018,0
"018","7am",0,1504.337,1531.579,0
"019","7am",0,0,0,0
"020","7am",0,517.355,0,0
"021","7am",0,0,0,0
"022","7am",0,793.514,0,0
"023","7am",0,0,0,0
"024","7am",0,1031.442,0,0
"025","7am",0,489.913,0,0
"026","7am",0,0,0,0
"027","7am",0,0,0,0
"028","7am",0,0,0,0
"029","7am",0,0,0,0
"030","7am",0,737.833,0,0
"031","7am",0,0,0,0
"032","7am",0,0,0,0
"033","7am",0,0,0,0
"034","7am",0,702.76,515.697,0
"035","7am",0,0,0,0
"036","7am",0,0,0,0
"037","7am",0,0,0,0
"038","7am",0,566.48,0,0
"039","7am",0,1966.669,1416.309,0
"040","7am",0,0,0,0
"041","7am",0,0,0,0
"042","7am",0,0,0,0
"043","7am",0,0,0,0
"044","7am",0,0,0,0
"045","7am",0,0,0,0
"046","7am",0,1216.335,0,0
"047","7am",0,0,0,0
"048","7am",0,0,0,0
"049","7am",0,0,0,0
"050","7am",0,0,0,0
"051","7am",0,0,0,0
"052","7am",0,0,0,0
"001","8am",0,3020.3,3438.041,1096.256
"002","8am",0,2092.441,1287.133,817.351
"003","8am",0,1314.626,1103.339,940.902
"004","8am",0,0,0,0
"005","8am",0,932.464,1017.116,1025.907
"006","8am",0,3997.805,3409.875,1267.709
"007","8am",0,1170.236,2085.904,1101.234
"008","8am",0,0,0,965.956
"009","8am",0,666.358,682.554,653.887
"010","8am",0,0,0,0
"011","8am",0,836.035,0,0
"012","8am",0,1827.22,1297.05,726.54
"013","8am",0,1394.365,1257.824,0
"014","8am",0,1387.381,0,0
"015","8am",0,1431.903,1564.249,0
"016","8am",0,0,0,0
"017","8am",0,2993.543,2526.915,870.335
"018","8am",0,1957.211,2053.011,0
"019","8am",0,0,0,0
"020","8am",0,855.312,0,0
"021","8am",0,0,0,0
"022","8am",0,1275.424,1090.467,901.049
"023","8am",0,754.661,0,0
"024","8am",0,1240.841,787.407,0
"025","8am",0,901.717,485.185,488.244
"026","8am",0,0,0,0
"027","8am",0,0,0,0
"028","8am",0,0,0,0
"029","8am",0,0,0,0
"030","8am",0,857.843,0,0
"031","8am",0,0,0,0
"032","8am",0,0,0,0
"033","8am",0,0,0,0
"034","8am",0,1304.846,937.47,826.807
"035","8am",0,0,0,0
"036","8am",0,0,0,0
"037","8am",0,0,0,0
"038","8am",0,662.884,0,0
"039","8am",0,2597.222,2142.953,1173.691
"040","8am",0,0,0,0
"041","8am",0,769.858,661.137,0
"042","8am",0,0,0,0
"043","8am",0,0,0,0
"044","8am",0,0,0,0
"045","8am",0,0,0,0
"046","8am",0,1499.482,0,0
"047","8am",0,0,0,0
"048","8am",0,0,0,0
"049","8am",0,0,0,0
"050","8am",0,0,0,0
"051","8am",0,0,0,0
"052","8am",0,0,0,0
"001","9am",0,3989.86,3823.904,1424.829
"002","9am",680.005,3087.079,1487.326,983.65
"003","9am",0,1441.6,1133.177,982.018
"004","9am",0,701.572,0,0
"005","9am",0,1352.144,1481.848,988.447
"006","9am",0,3891.966,3486.359,1184.039
"007","9am",0,2062.841,2468.411,1241.133
"008","9am",0,0,1040.682,899.227
"009","9am",0,865.71,742.884,737.89
"010","9am",0,0,0,0
"011","9am",0,1005.91,626.442,0
"012","9am",0,2123.793,1353.799,950.439
"013","9am",0,1553.126,1282.147,0
"014","9am",0,1537.563,0,0
"015","9am",0,2181.819,1849.354,0
"016","9am",0,861.738,0,0
"017","9am",0,3890.667,2849.168,1103.104
"018","9am",0,2057.842,2193.086,0
"019","9am",0,0,0,0
"020","9am",0,717.202,0,0
"021","9am",0,0,0,0
"022","9am",0,1732.146,1406.211,826.907
"023","9am",0,745.232,0,0
"024","9am",0,1306.712,942.973,0
"025","9am",0,766.618,634.796,489.18
"026","9am",0,0,0,0
"027","9am",0,0,0,0
"028","9am",0,0,0,0
"029","9am",0,0,0,0
"030","9am",0,872.777,0,0
"031","9am",0,0,0,0
"032","9am",0,606.26,0,0
"033","9am",0,614.372,0,0
"034","9am",0,1826.214,1070.673,844.272
"035","9am",0,0,0,0
"036","9am",0,0,0,0
"037","9am",0,0,0,0
"038","9am",0,748.076,0,0
"039","9am",0,2825.806,2128.042,1366.449
"040","9am",0,0,0,0
"041","9am",0,694.784,697.614,0
"042","9am",0,0,0,0
"043","9am",0,0,0,0
"044","9am",0,0,0,0
"045","9am",0,0,0,0
"046","9am",0,1556.663,0,0
"047","9am",0,0,0,0
"048","9am",0,0,0,0
"049","9am",0,0,0,0
"050","9am",0,0,0,0
"051","9am",0,0,0,0
"052","9am",0,0,0,0
"001","10am",0,4651.124,4010.711,1849.448
"002","10am",0,2555.187,1509.136,1068.621
"003","10am",0,1476.087,1081.113,871.92
"004","10am",0,701.572,0,0
"005","10am",0,1414.849,1531.577,1073.328
"006","10am",0,3850.868,3616.746,1063.903
"007","10am",0,1818.416,2655.771,1062.064
"008","10am",0,0,1061.639,972.23
"009","10am",0,939.916,807.448,972.411
"010","10am",0,0,0,0
"011","10am",0,900.941,701.161,0
"012","10am",0,2106.171,1588.749,1057.569
"013","10am",0,1573.619,1236.212,0
"014","10am",0,1534.427,0,0
"015","10am",0,2129.562,1701.318,0
"016","10am",0,0,0,0
"017","10am",0,3499.022,3102.519,1269.671
"018","10am",0,2118.275,2176.81,0
"019","10am",0,0,0,0
"020","10am",0,814.401,0,0
"021","10am",0,569.25,0,0
"022","10am",0,1662.355,1453.063,784.634
"023","10am",0,729.526,0,0
"024","10am",0,1341.447,927.94,0
"025","10am",0,780.763,635.002,0
"026","10am",0,0,0,0
"027","10am",0,0,0,0
"028","10am",0,0,0,0
"029","10am",0,0,0,0
"030","10am",0,817.51,0,0
"031","10am",0,0,0,0
"032","10am",0,495.541,0,0
"033","10am",0,472.597,0,0
"034","10am",0,1585.883,1118.744,944.1
"035","10am",0,0,0,0
"036","10am",0,0,0,0
"037","10am",0,0,0,0
"038","10am",0,874.673,0,0
"039","10am",0,3087.648,2242.025,1265.286
"040","10am",0,0,0,0
"041","10am",0,932.879,678.78,0
"042","10am",0,0,0,0
"043","10am",0,0,0,0
"044","10am",0,0,0,0
"045","10am",0,0,0,0
"046","10am",0,1823.963,0,0
"047","10am",0,0,0,0
"048","10am",0,733.803,0,0
"049","10am",0,0,0,0
"050","10am",0,0,0,0
"051","10am",0,0,0,0
"052","10am",0,0,0,0
"001","11am",0,3867.137,3902.519,1778.968
"002","11am",0,2259.949,1612.653,1084.835
"003","11am",0,1592.649,1080.633,826.193
"004","11am",0,944.987,0,0
"005","11am",0,1033.886,1398.014,956.031
"006","11am",0,3515.3,3121.806,957.575
"007","11am",0,1424.441,2293.917,1068.422
"008","11am",0,0,835.52,908.146
"009","11am",0,761.371,655.365,990.889
"010","11am",0,0,0,0
"011","11am",0,860.151,0,0
"012","11am",0,1829.895,1230.454,851.988
"013","11am",0,1227.934,989.877,0
"014","11am",0,1578.074,0,0
"015","11am",0,1810.369,1464.667,0
"016","11am",0,0,0,0
"017","11am",0,3135.65,2694.081,1107.622
"018","11am",0,1838.889,2276.505,0
"019","11am",0,0,0,0
"020","11am",0,641.23,0,0
"021","11am",0,0,0,0
"022","11am",0,1452.125,1329.464,671.078
"023","11am",0,648.044,0,0
"024","11am",0,1201.017,893.572,0
"025","11am",0,525.941,453.523,0
"026","11am",0,0,0,0
"027","11am",0,0,0,0
"028","11am",0,0,0,0
"029","11am",0,0,0,0
"030","11am",0,733.961,0,0
"031","11am",0,0,0,0
"032","11am",0,490.8,0,0
"033","11am",0,0,0,0
"034","11am",0,1564.38,1115.636,879.48
"035","11am",0,0,0,0
"036","11am",0,0,0,0
"037","11am",0,0,0,0
"038","11am",0,696.271,0,0
"039","11am",0,2435.701,2091.744,1007.784
"040","11am",0,0,0,0
"041","11am",0,821.021,687.835,0
"042","11am",0,0,0,0
"043","11am",0,0,0,0
"044","11am",0,0,0,0
"045","11am",0,0,0,0
"046","11am",0,1608.11,0,0
"047","11am",0,0,0,0
"048","11am",0,611.093,0,0
"049","11am",0,0,0,0
"050","11am",0,0,0,0
"051","11am",0,0,0,0
"052","11am",0,0,0,0
"001","12am",0,2832.316,3419.195,1425.289
"002","12am",0,1947.22,1526.836,992.629
"003","12am",0,1387.993,982.288,805.83
"004","12am",0,653.677,0,0
"005","12am",0,1085.829,933.339,991.731
"006","12am",0,2650.003,2483.818,791.705
"007","12am",0,1125.204,1909.311,964.506
"008","12am",0,0,0,704.13
"009","12am",0,0,664.628,757.208
"010","12am",0,0,0,0
"011","12am",0,0,0,0
"012","12am",0,1458.262,1096.013,0
"013","12am",0,1116.636,787.061,0
"014","12am",0,1244.18,0,0
"015","12am",0,1175.245,1215.108,0
"016","12am",0,546.542,0,0
"017","12am",0,2739.471,2788.438,1113.949
"018","12am",0,1937.644,1975.857,0
"019","12am",0,0,0,0
"020","12am",0,0,0,0
"021","12am",0,0,0,0
"022","12am",0,1095.699,927.826,532.902
"023","12am",0,0,0,0
"024","12am",0,807.537,0,0
"025","12am",0,0,0,0
"026","12am",0,0,0,0
"027","12am",0,0,0,0
"028","12am",0,0,0,0
"029","12am",0,0,0,0
"030","12am",0,697.341,0,0
"031","12am",0,0,0,0
"032","12am",0,0,0,0
"033","12am",0,0,0,0
"034","12am",0,933.74,605.936,675.48
"035","12am",0,0,0,0
"036","12am",0,0,0,0
"037","12am",0,0,0,0
"038","12am",0,611.897,0,0
"039","12am",0,2270.869,2000.525,771.756
"040","12am",0,0,0,0
"041","12am",0,517.365,0,0
"042","12am",0,0,0,0
"043","12am",0,0,0,0
"044","12am",0,0,0,0
"045","12am",0,0,0,0
"046","12am",0,837.703,0,0
"047","12am",0,0,0,0
"048","12am",0,0,0,0
"049","12am",0,0,0,0
"050","12am",0,0,0,0
"051","12am",0,0,0,0
"052","12am",0,0,0,0
"001","1pm",0,3342.47,3734.429,1600.11
"002","1pm",0,2253.42,1735.928,1053.983
"003","1pm",0,1470.237,1208.823,749.988
"004","1pm",0,723.129,0,0
"005","1pm",0,1150.885,1249.496,1112.509
"006","1pm",0,3301.501,3189.952,1177.215
"007","1pm",0,1366.045,2164.47,1062.814
"008","1pm",0,0,0,723.288
"009","1pm",0,0,793.305,979.807
"010","1pm",0,0,0,0
"011","1pm",0,0,0,0
"012","1pm",0,1730.496,1651.06,0
"013","1pm",0,1396.527,1070.665,0
"014","1pm",0,1435.355,0,0
"015","1pm",0,1482.67,1681.771,0
"016","1pm",0,762.492,0,0
"017","1pm",0,3483.885,3272.499,951.165
"018","1pm",0,2334.067,2226.121,0
"019","1pm",0,0,0,0
"020","1pm",0,632.496,0,0
"021","1pm",0,0,0,0
"022","1pm",0,1439.125,988.954,705.401
"023","1pm",0,633.619,0,0
"024","1pm",0,949.268,799.275,0
"025","1pm",0,0,0,537.9
"026","1pm",0,0,0,0
"027","1pm",0,0,0,0
"028","1pm",0,0,0,0
"029","1pm",0,0,0,0
"030","1pm",0,699.532,0,0
"031","1pm",0,0,0,0
"032","1pm",0,657.708,0,0
"033","1pm",0,0,0,0
"034","1pm",0,1762.064,940.268,710.533
"035","1pm",0,0,0,0
"036","1pm",0,0,0,0
"037","1pm",0,0,0,0
