"district","hour","age1","age2","age3","age4"
"001","4am",22.735739,19.934081,38.60901,18.72117
"002","4am",29.791444,14.595114,36.74332,18.87013
"003","4am",16.587961,9.903279,54.36268,19.14608
"004","4am",14.034084,13.42015,48.47165,24.07412
"005","4am",12.582456,18.773498,38.60688,30.03716
"006","4am",13.344924,20.400682,45.79337,20.46102
"007","4am",18.651844,14.117272,42.74041,24.49048
"008","4am",11.658223,14.607185,35.65085,38.08374
"009","4am",15.12836,16.263525,33.38219,35.22593
"010","4am",16.390187,11.806748,42.44083,29.36224
"011","4am",12.463448,15.047695,46.0229,26.46596
"012","4am",15.882107,5.573319,50.03174,28.51283
"013","4am",12.663451,11.706714,48.3404,27.28943
"014","4am",12.729602,9.64026,55.37853,22.25161
"015","4am",11.5372,18.712624,38.89388,30.8563
"016","4am",8.793232,15.132346,50.47848,25.59594
"017","4am",11.856086,13.287824,58.6091,16.24699
"018","4am",12.55166,7.212809,57.24951,22.98602
"019","4am",8.439314,11.370056,55.68878,24.50185
"020","4am",11.008452,12.923796,49.29317,26.77459
"021","4am",16.525217,13.553398,53.8251,16.09628
"022","4am",11.894731,18.015775,40.06369,30.0258
"023","4am",16.356838,12.130884,42.46046,29.05182
"024","4am",12.247244,13.593715,48.70532,25.45372
"025","4am",13.448186,15.807397,45.23086,25.51355
"026","4am",11.577513,16.293571,52.01573,20.11319
"027","4am",10.178146,11.090462,56.33311,22.39828
"028","4am",14.105764,11.777591,59.87763,14.23902
"029","4am",9.337399,11.337935,58.51933,20.80533
"030","4am",7.300723,10.976731,59.04101,22.68153
"031","4am",10.705186,9.187979,61.08463,19.0222
"032","4am",9.31128,10.130984,60.22482,20.33292
"033","4am",8.297058,11.832996,62.27236,17.59758
"034","4am",9.435873,11.965543,54.5606,24.03798
"035","4am",9.21927,11.558902,60.82287,18.39896
"036","4am",8.878431,9.010533,62.87872,19.23232
"037","4am",6.142814,7.641453,56.79158,29.42415
"038","4am",8.130458,9.301628,57.29335,25.27456
"039","4am",13.045569,8.212985,58.93347,19.80798
"040","4am",11.985487,12.239687,53.55667,22.21816
"041","4am",10.113936,12.341802,56.35051,21.19375
"042","4am",11.371101,13.636577,55.9867,19.00562
"043","4am",12.366204,7.482592,54.80568,25.34552
"044","4am",11.331984,12.501285,60.16088,16.00585
"045","4am",10.732466,14.806685,48.9379,25.52295
"046","4am",12.051398,12.348434,59.6306,15.96957
"047","4am",8.148859,18.929449,47.12108,25.80061
"048","4am",13.359576,8.187893,54.27165,24.18088
"049","4am",7.423709,13.79701,54.31116,24.46812
"050","4am",9.200787,9.910435,49.77571,31.11306
"051","4am",9.79583,7.77633,63.63248,18.79536
"052","4am",9.935681,16.937409,51.56416,21.56275
"001","5am",21.838946,20.101532,39.18109,18.87843
"002","5am",29.988317,13.86603,37.15083,18.99483
"003","5am",17.434347,10.876173,53.37361,18.31587
"004","5am",14.22126,13.599138,47.7844,24.3952
"005","5am",11.470728,19.017208,38.55355,30.95851
"006","5am",13.147147,20.985342,45.70973,20.15778
"007","5am",18.938981,13.68852,42.505,24.8675
"008","5am",11.905077,14.390684,34.81411,38.89013
"009","5am",15.214591,15.814749,33.54394,35.42672
"010","5am",16.523557,11.902822,41.97246,29.60117
"011","5am",12.844233,14.164039,45.71718,27.27455
"012","5am",16.033468,5.626435,49.55553,28.78457
"013","5am",12.936451,11.941538,47.48832,27.63369
"014","5am",12.653477,9.58261,55.64537,22.11854
"015","5am",11.68712,18.623647,38.43197,31.25726
"016","5am",8.402982,14.764744,50.99677,25.8355
"017","5am",11.945184,13.071642,59.00051,15.98266
"018","5am",12.879019,8.371464,55.80159,22.94793
"019","5am",8.812853,11.3259,54.2749,25.58635
"020","5am",11.105661,13.037918,48.8454,27.01102
"021","5am",16.261618,13.337203,54.56165,15.83952
"022","5am",11.519607,17.367102,40.4187,30.69459
"023","5am",16.319404,11.800511,42.07465,29.80544
"024","5am",11.73543,13.396252,49.6064,25.26192
"025","5am",13.725373,15.620553,44.61465,26.03943
