"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",139.69,210.82,2080.684,545.371,960.806
"002","4am",424.332,546.515,1115.949,498.89,568.539
"003","4am",773.07,828.687,2555.261,827.723,929.087
"004","4am",410.129,440.783,3611.693,1326.78,1706.26
"005","4am",104.112,91.222,1799.135,985.372,772.904
"006","4am",208.598,1212.173,3623.943,1176.392,1888.997
"007","4am",344.316,43.199,1351.384,1118.269,1822.637
"008","4am",393.721,576.534,6706.994,1157.839,1694.771
"009","4am",345.856,403.245,2033.463,479.749,704.283
"010","4am",541.542,382.471,2417.134,1453.872,516.899
"011","4am",220.743,246.912,3869.936,1105.092,1528.909
"012","4am",201.964,203.867,2403.089,831.941,965.917
"013","4am",596.911,468.985,3738.711,625.478,1594.031
"014","4am",276.454,151.901,2702.661,1661.85,1309.106
"015","4am",393.585,301.249,3381.125,980.165,1377.193
"016","4am",76.033,685.766,3920.111,1332.817,960.803
"017","4am",178.563,127.344,1692.319,943.352,428.13
"018","4am",363.034,424.659,3107.054,1008.06,1357.806
"019","4am",404.866,303.178,2665.306,648.16,1519.827
"001","5am",139.69,253.758,2117.079,545.371,992.594
"002","5am",424.332,532.685,1115.949,498.89,568.539
"003","5am",773.07,807.236,2354.142,776.434,929.087
"004","5am",410.129,474.779,3681.552,1326.78,1706.26
"005","5am",104.112,91.222,1764.054,985.372,772.904
"006","5am",208.598,1212.173,3908.333,1233.294,1952.498
"007","5am",344.316,43.199,1351.384,1118.269,1822.637
"008","5am",393.721,533.596,6746.724,1157.839,1694.771
"009","5am",345.856,363.855,2033.463,479.749,704.283
"010","5am",541.542,382.471,2448.922,1504.713,516.899
"011","5am",220.743,246.912,3869.936,1105.092,1409.568
"012","5am",201.964,203.867,2403.089,743.684,919.679
"013","5am",596.911,482.815,3713.752,625.478,1530.53
"014","5am",276.454,173.352,2683.913,1790.493,1309.106
"015","5am",393.585,340.639,3381.125,980.165,1377.193
"016","5am",76.033,685.766,3920.932,1286.818,960.803
"017","5am",178.563,127.344,1600.477,868.347,428.13
"018","5am",363.034,390.663,3001.25,1008.06,1326.018
"019","5am",404.866,303.178,2679.876,648.16,1476.987
"001","6am",139.69,219.248,2161.984,730.83,992.594
"002","6am",424.332,532.685,1007.58,498.89,568.539
"003","6am",773.07,654.557,2306.737,776.434,902.475
"004","6am",410.129,474.779,3629.838,1303.607,1668.332
"005","6am",104.112,91.222,1823.077,985.019,747.484
"006","6am",208.598,973.087,3727.301,1314.107,1925.031
"007","6am",344.316,87.227,1372.129,1118.269,1808.67
"008","6am",393.721,533.596,6454.505,1198.128,1694.771
"009","6am",345.856,384.932,2033.463,503.275,742.211
"010","6am",541.542,361.394,2462.849,1432.062,558.333
"011","6am",220.743,246.912,3869.936,1105.092,1409.568
"012","6am",201.964,153.624,2311.985,743.684,919.679
"013","6am",596.911,505.315,3448.934,655.933,1530.53
"014","6am",276.454,173.352,3342.721,1491.322,1346.998
"015","6am",393.585,340.639,3238.253,939.876,1278.235
"016","6am",76.033,641.738,3879.942,1286.818,960.803
"017","6am",178.563,127.344,1508.452,837.931,428.13
"018","6am",363.034,425.173,2916.807,961.205,1326.018
"019","6am",404.866,303.178,2567.996,638.013,1502.407
"001","7am",330.705,254.206,2081.178,879.974,1518.404
"002","7am",218.589,502.768,1091.971,452.765,443.238
"003","7am",582.055,473.242,2556.232,891.44,1093.819
"004","7am",440.584,427.286,3632.005,1168.341,1401.774
"005","7am",104.112,91.222,2472.996,880.156,879.756
"006","7am",414.341,1055.927,4733.249,1881.116,2781.791
"007","7am",513.657,87.227,1646.065,1043.739,1606.154
"008","7am",393.721,430.318,5145.485,1203.31,1463.209
"009","7am",345.856,357.737,1884.992,499.979,705.419
"010","7am",475.674,582.015,2729.773,1216.728,953.177
"011","7am",220.743,285.936,3284.002,971.379,1093.844
"012","7am",201.964,131.124,1838.097,747.751,810.369
"013","7am",417.151,516.595,3619.435,633.207,1216.622
"014","7am",243.762,417.651,3173.311,1319.43,1247.755
"015","7am",319.022,323.915,2289.006,766.259,1110.586
"016","7am",76.033,397.917,3310.84,1345.025,712.267
"017","7am",178.563,85.199,1769.144,663.999,339.859
"018","7am",363.034,228.514,2278.522,787.413,987.284
"019","7am",525.261,376.75,2205.415,700.62,1170.548
"001","8am",330.705,407.847,2750.105,1175.752,1928.54
"002","8am",202.608,478.255,1048.136,433.335,315.323
"003","8am",598.036,497.755,2302.858,771.245,855.702
"004","8am",359.964,325.049,3284.519,1079.06,1367.281
"005","8am",104.112,91.222,2351.295,816.455,919.495
"006","8am",414.341,1214.003,7698.615,1796.485,3434.963
"007","8am",538.704,124.837,1868.466,1158.586,1172.657
"008","8am",393.721,373.089,4264.807,1116.154,1255.593
"009","8am",320.809,444.889,1646.899,466.354,620.356
"010","8am",550.237,582.015,3075.242,1114.624,1081.707
"011","8am",220.743,285.936,3159.73,1005.348,982.727
"012","8am",201.964,131.124,1318.095,662.404,520.613
"013","8am",384.679,397.999,3586.008,699.416,1248.851
"014","8am",243.762,423.927,3206.739,1061.439,1313.514
"015","8am",323.075,323.915,1738.332,588.225,729.012
"016","8am",76.033,441.945,2794.677,1406.585,655.216
"017","8am",178.563,85.199,1536.147,547.538,271.622
"018","8am",329.923,136.497,1830.917,612.153,821.365
"019","8am",564.429,305.347,2378.659,721.117,1154.414
"001","9am",292.57,364.909,3035.312,1264.541,2241.311
"002","9am",202.608,472.775,1017.745,492.989,449.177
"003","9am",598.036,423.699,2231.585,767.152,938.281
"004","9am",455.319,364.531,3406.22,1058.558,1530.558
"005","9am",104.112,91.222,2188.704,811.537,924.45
"006","9am",428.308,1260.337,8184.581,2061.808,3454.36
"007","9am",499.69,124.837,1972.6,968.494,1357.666
"008","9am",431.503,416.027,4127.615,1053.201,1225.029
"009","9am",345.856,444.889,1566.881,414.859,426.243
"010","9am",564.573,654.414,3087.154,1239.846,748.264
"011","9am",220.743,285.936,3085.047,959.295,977.968
"012","9am",208.714,131.124,1439.645,597.745,540.216
"013","9am",384.679,346.366,3152.796,578.586,1167.638
"014","9am",243.762,433.238,3029.699,1016.032,1136.75
"015","9am",323.075,323.915,1609.462,561.641,729.012
"016","9am",189.404,469.933,3301.876,1371.384,592.688
"017","9am",77.171,85.199,1453.003,502.982,233.852
"018","9am",329.923,164.944,1723.933,595.224,697.061
