"district","hour","mode1","mode2","mode3"
"001","4am",0,0,0
"002","4am",0,0,0
"003","4am",0,0,0
"004","4am",0,0,0
"005","4am",0,0,0
"006","4am",0,0,0
"007","4am",0,0,0
"008","4am",0,0,0
"009","4am",0,0,0
"010","4am",0,0,0
"011","4am",0,0,0
"012","4am",0,0,0
"013","4am",0,0,0
"014","4am",0,0,0
"015","4am",0,0,0
"016","4am",0,0,0
"017","4am",0,0,0
"018","4am",0,0,0
"019","4am",0,0,0
"001","5am",0,0,0
"002","5am",0,0,0
"003","5am",0,0,0
"004","5am",0,0,0
"005","5am",0,0,0
"006","5am",0,0,0
"007","5am",0,0,0
"008","5am",0,0,0
"009","5am",0,0,0
"010","5am",0,0,0
"011","5am",0,0,0
"012","5am",0,0,0
"013","5am",0,0,0
"014","5am",0,0,0
"015","5am",0,0,0
"016","5am",0,0,0
"017","5am",0,0,0
"018","5am",0,0,0
"019","5am",0,0,0
"001","6am",0,0,0
"002","6am",0,0,0
"003","6am",0,0,0
"004","6am",0,0,0
"005","6am",0,0,0
"006","6am",0,842.732,0
"007","6am",0,0,0
"008","6am",0,0,0
"009","6am",0,0,0
"010","6am",0,0,0
"011","6am",0,0,0
"012","6am",0,0,0
"013","6am",0,0,0
"014","6am",0,0,0
"015","6am",0,0,0
"016","6am",0,0,0
"017","6am",0,0,0
"018","6am",0,0,0
"019","6am",0,0,0
"001","7am",0,1677.98,0
"002","7am",0,0,0
"003","7am",0,0,0
"004","7am",0,733.815,0
"005","7am",0,390.518,0
"006","7am",756.768,3080.446,785.755
"007","7am",0,696.933,0
"008","7am",0,0,0
"009","7am",0,0,0
"010","7am",0,1582.397,0
"011","7am",0,0,0
"012","7am",0,0,0
"013","7am",0,1114.754,0
"014","7am",0,1829.004,0
"015","7am",0,0,0
"016","7am",0,0,0
"017","7am",0,0,0
"018","7am",0,0,0
"019","7am",0,661.032,0
"001","8am",0,2982.628,1457.9
"002","8am",0,0,0
"003","8am",0,1113.77,0
"004","8am",0,1390.894,0
"005","8am",0,728.242,0
"006","8am",1777.651,5741.627,1942.35
"007","8am",0,1513.49,0
"008","8am",0,994.157,0
"009","8am",0,548.921,0
"010","8am",0,2962.785,0
"011","8am",0,538.749,0
"012","8am",0,0,0
"013","8am",0,2128.159,0
"014","8am",0,2789.417,0
"015","8am",0,0,0
"016","8am",0,772.741,0
"017","8am",0,0,0
"018","8am",0,0,0
"019","8am",0,1543.726,0
"001","9am",0,3760.419,1565.712
"002","9am",0,615.416,0
"003","9am",0,1116.077,0
"004","9am",0,1971.934,0
"005","9am",0,765.595,754.814
"006","9am",1997.529,7038.866,2441.005
"007","9am",0,1554.847,0
"008","9am",0,1117.535,0
"009","9am",0,744.849,0
"010","9am",0,3163.117,0
"011","9am",0,637.957,0
"012","9am",0,498.204,0
"013","9am",0,2059.57,0
"014","9am",0,2896.246,0
"015","9am",0,0,0
"016","9am",0,1748.208,0
"017","9am",0,0,0
"018","9am",0,0,0
"019","9am",0,1708.472,0
"001","10am",0,3757.368,1547.71
"002","10am",0,562.35,0
"003","10am",564.517,1047.578,0
"004","10am",0,2237.35,0
"005","10am",0,838.861,740.178
"006","10am",2086.325,6970.347,2726.915
"007","10am",0,1565.998,0
"008","10am",0,1357.85,0
"009","10am",0,685.69,0
"010","10am",0,3297.296,516.984
"011","10am",0,538.749,0
"012","10am",0,892.092,0
"013","10am",0,2385.45,0
"014","10am",0,2940.401,0
"015","10am",0,0,0
"016","10am",0,2087.991,0
"017","10am",0,0,0
"018","10am",0,457.055,0
"019","10am",0,1822.794,0
"001","11am",0,3787.509,1314.45
"002","11am",0,386.875,0
"003","11am",0,1133.556,0
"004","11am",0,1677.285,0
"005","11am",0,675.918,729.897
"006","11am",2033.879,6252.285,2848.073
"007","11am",0,1414.127,0
"008","11am",0,1269.053,0
"009","11am",0,566.843,0
