"district","hour","educmen1","educmen2","educmen3","educmen4"
"001","4am",9.193215,26.11585,31.47905,33.211882
"002","4am",22.991987,40.57139,16.78473,19.651895
"003","4am",22.486506,35.41185,24.78365,17.317994
"004","4am",12.685233,33.39242,28.07397,25.848383
"005","4am",17.279085,23.38331,22.77943,36.558173
"006","4am",7.075496,30.42934,24.73703,37.758127
"007","4am",10.261859,19.50477,30.7947,39.438673
"008","4am",20.269607,34.85477,25.37577,19.499853
"009","4am",21.51893,35.8129,21.62885,21.039324
"010","4am",14.364435,40.23844,25.62677,19.770354
"011","4am",22.527796,28.3729,25.63719,23.462116
"012","4am",9.192173,38.3384,31.64036,20.82907
"013","4am",14.536705,37.63302,24.91979,22.910484
"014","4am",9.671775,29.47272,45.06199,15.793517
"015","4am",19.435324,33.50049,20.15682,26.907364
"016","4am",21.79519,40.13483,29.72838,8.341603
"017","4am",21.509223,33.43138,28.08979,16.969601
"018","4am",17.744476,41.55483,15.57948,25.121214
"019","4am",23.001308,25.34065,26.86281,24.795225
"001","5am",8.940885,28.14379,30.61503,32.300298
"002","5am",23.093241,40.30967,16.85864,19.738441
"003","5am",21.261359,36.73984,24.74872,17.250088
"004","5am",12.511876,33.38342,28.60957,25.495138
"005","5am",17.442136,23.60396,22.99439,35.959517
"006","5am",8.280665,29.91496,25.42925,36.375124
"007","5am",10.261859,19.50477,30.7947,39.438673
"008","5am",20.275784,34.83492,25.38351,19.505795
"009","5am",21.734765,35.1691,21.84579,21.250349
"010","5am",14.144413,40.21137,25.23424,20.409981
"011","5am",22.920147,28.86705,26.08369,22.129108
"012","5am",9.468609,39.49135,30.61846,20.421583
"013","5am",15.0908,37.47903,24.27365,23.156518
"014","5am",9.467975,28.89504,46.17626,15.460723
"015","5am",19.317049,33.90518,20.03415,26.743617
"016","5am",21.93727,40.96632,27.96037,9.136044
"017","5am",21.875255,32.30543,29.55308,16.266238
"018","5am",18.244514,40.60136,15.325,25.829127
"019","5am",22.617574,25.4706,27.76652,24.145308
"001","6am",7.715229,27.43247,33.15637,31.69593
"002","6am",23.017415,41.40815,15.13051,20.44392
"003","6am",22.144008,34.60098,25.2888,17.96621
"004","6am",12.812092,34.77244,27.85464,24.56083
"005","6am",17.28752,25.3049,21.82673,35.58085
"006","6am",9.51624,31.97295,20.42944,38.08137
"007","6am",10.151648,20.66452,30.16872,39.01511
"008","6am",21.157304,33.5526,24.91391,20.37618
"009","6am",21.287406,34.39108,22.56265,21.75886
"010","6am",14.245731,40.43152,25.33399,19.98876
"011","6am",22.920147,28.86705,26.08369,22.12911
"012","6am",9.777632,38.35861,30.77568,21.08807
"013","6am",15.565326,38.68553,21.86448,23.88467
"014","6am",8.304761,27.22191,49.9395,14.53383
"015","6am",20.197371,32.44411,20.65904,26.69948
"016","6am",20.550509,41.4208,28.30763,9.72106
"017","6am",21.470319,31.23396,30.38293,16.91279
"018","6am",19.115115,39.72156,14.917,26.24633
"019","6am",22.468199,24.47896,28.5182,24.53464
"001","7am",7.501559,23.91859,28.27528,40.304577
"002","7am",24.909286,41.35179,17.19635,16.542571
"003","7am",21.424019,29.57663,26.87766,22.121692
"004","7am",13.476865,40.92468,27.24169,18.356759
"005","7am",11.444384,30.59803,24.99798,32.959603
"006","7am",9.458677,29.97071,22.83287,37.737742
"007","7am",10.728996,22.37732,32.16871,34.724972
"008","7am",21.325334,36.8208,28.13378,13.720091
"009","7am",23.482709,33.53969,20.42524,22.552368
"010","7am",12.808125,41.28597,31.14507,14.760833
"011","7am",26.819873,26.94025,26.29616,19.943718
"012","7am",11.117675,35.96257,30.67325,22.246504
"013","7am",16.723166,43.96264,20.5312,18.782994
"014","7am",9.839284,29.20316,48.16932,12.788232
"015","7am",24.266426,25.50838,22.74735,27.477838
"016","7am",23.440102,41.19009,26.15537,9.214438
"017","7am",20.4385,23.47226,19.53879,36.550453
"018","7am",21.921358,39.89197,14.44479,23.74188
"019","7am",25.099476,29.99027,23.82548,21.084768
"001","8am",7.195687,23.47754,26.02758,43.299197
"002","8am",25.809626,39.9316,21.36297,12.895812
"003","8am",23.36298,33.86239,24.67274,18.101893
"004","8am",13.844959,43.70754,25.96526,16.482246
"005","8am",16.565065,30.49065,23.17375,29.770542
"006","8am",8.465664,32.01661,25.94509,33.572635
"007","8am",11.169691,27.6548,28.57112,32.60439
"008","8am",25.969897,35.47241,24.30025,14.257438
"009","8am",25.924962,35.27899,19.46588,19.33017
"010","8am",12.858721,36.13909,34.81365,16.188544
"011","8am",27.130999,25.75604,29.53037,17.582595
"012","8am",13.34493,43.65521,25.45653,17.543328
"013","8am",16.843849,44.36975,17.46826,21.318142
"014","8am",7.929793,28.63124,51.4819,11.957072
"015","8am",30.657742,28.09824,19.52201,21.722004
"016","8am",26.147056,42.00464,22.31156,9.536742
"017","8am",24.525891,22.03428,13.16582,40.274006
"018","8am",22.82383,38.5005,16.48067,22.194993
"019","8am",21.889431,33.70975,21.91999,22.480828
"001","9am",6.903634,22.84942,28.48923,41.757717
"002","9am",27.420963,37.28062,20.0984,15.200012
"003","9am",22.270559,34.75011,23.2136,19.765735
"004","9am",13.920706,40.0733,25.23287,20.773123
"005","9am",16.453104,29.25754,26.52914,27.76022
"006","9am",7.645212,33.3222,27.45293,31.579662
"007","9am",9.947318,26.48259,32.0048,31.565294
"008","9am",24.84948,33.52245,24.14672,17.481352
"009","9am",27.436906,36.64038,20.75781,15.164903
"010","9am",13.557006,38.1055,34.15291,14.184579
"011","9am",27.746809,28.32966,27.62755,16.295981
"012","9am",14.79504,40.31032,27.54894,17.345697
"013","9am",16.77771,45.27319,16.5634,21.385703
"014","9am",9.721322,28.58789,51.6728,10.017986
