"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",3.995467,6.0299547,50.98744,12.46286,26.52428
"002","4am",12.094271,15.5026786,37.69704,15.864654,18.84136
"003","4am",9.21245,12.7966762,49.41224,11.503598,17.07503
"004","4am",5.340268,5.7555318,45.73455,20.117247,23.0524
"005","4am",2.360118,2.5653832,48.86234,23.650138,22.56203
"006","4am",2.610065,15.1672103,45.34427,13.981021,22.89743
"007","4am",7.900965,0.9912807,29.26434,22.294831,39.54859
"008","4am",3.973724,5.8188084,61.01758,11.685769,17.50411
"009","4am",8.872914,9.4609256,49.80468,13.793147,18.06834
"010","4am",9.54952,7.3374716,45.07058,26.069406,11.97303
"011","4am",2.879354,3.7001133,53.2938,16.977869,23.14886
"012","4am",4.615663,4.0251183,49.9589,18.8375,22.56282
"013","4am",5.27757,6.4051481,57.60896,8.278355,22.42997
"014","4am",4.199871,1.9228688,42.83433,28.104288,22.93864
"015","4am",4.727394,6.1135347,48.24194,16.947355,23.96977
"016","4am",1.169703,9.2526609,52.26069,21.71761,15.59933
"017","4am",3.63511,3.9554091,45.54551,30.103122,16.76085
"018","4am",5.737863,5.2518397,45.9995,19.147283,23.86352
"019","4am",7.514989,4.329099,47.34115,13.176009,27.63875
"001","5am",3.87239,7.0345044,50.42573,12.078951,26.58842
"002","5am",12.148358,15.5720092,37.86563,15.935603,18.4784
"003","5am",9.605353,12.9313966,47.66577,11.994216,17.80327
"004","5am",5.261892,5.6710609,46.53097,19.821997,22.71408
"005","5am",2.383634,2.5909445,48.3528,23.885786,22.78683
"006","5am",2.484239,14.4360342,46.5452,13.984687,22.54984
"007","5am",7.900965,0.9912807,29.26434,22.294831,39.54859
"008","5am",3.975011,5.3871906,61.43846,11.689554,17.50978
"009","5am",8.963495,8.5366445,50.31311,13.933956,18.25279
"010","5am",9.393693,7.2177408,44.96288,26.64803,11.77765
"011","5am",2.931786,3.7674907,54.26426,17.287029,21.74943
"012","5am",4.762035,4.1527631,51.5432,17.353897,22.18811
"013","5am",5.34129,6.4824824,57.90073,8.378306,21.8972
"014","5am",4.10693,2.241726,41.57057,29.649751,22.43102
"015","5am",4.697295,6.7113083,47.93479,16.839451,23.81716
"016","5am",1.187324,9.3920448,53.06078,20.525528,15.83432
"017","5am",3.833793,4.1715982,45.02626,29.291404,17.67694
"018","5am",5.914358,5.4133846,44.90831,19.736248,24.0277
"019","5am",7.556927,4.3532582,47.89297,13.24954,26.94731
"001","6am",3.672972,5.764849,49.00966,16.33333,25.21919
"002","6am",12.589533,16.137516,35.60918,16.51431,19.14946
"003","6am",10.041555,10.46013,48.88075,12.5389,18.07866
"004","6am",5.34714,5.762937,47.42014,20.20754,21.26224
"005","6am",2.361334,2.566705,49.56116,23.65239,21.85841
"006","6am",2.597706,12.118018,46.41671,15.62981,23.23775
"007","6am",7.809914,1.978518,28.9271,22.03791,39.24657
"008","6am",4.078754,5.527789,60.01468,12.41201,17.96677
