"district","hour","age1","age2","age3","age4"
"001","4am",3549.262,818.775,1830.82,632.79
"002","4am",691.037,298.573,1614.173,782.154
"003","4am",989.875,809.379,3514.97,933.366
"004","4am",985.272,657.614,4003.714,1930.848
"005","4am",507.923,281.139,1804.196,1340.923
"006","4am",2581.699,922.302,3967.138,1558.833
"007","4am",389.039,315.283,1968.554,2006.929
"008","4am",1421.969,384.335,6254.099,2975.91
"009","4am",484.776,403.688,1877.002,1517.419
"010","4am",703.477,611.825,2930.535,1187.098
"011","4am",811.501,583.879,3800.557,1981.538
"012","4am",461.027,404.728,2908.854,1062.041
"013","4am",976.322,921.128,3502.219,1663.108
"014","4am",684.559,550.34,4094.272,1171.806
"015","4am",549.426,590.886,4046.583,1246.422
"016","4am",931.402,430.574,4415.761,1561.911
"017","4am",295.297,302.786,2141.127,656.387
"018","4am",873.355,453.891,3722.127,1426.541
"019","4am",598.479,504.922,2780.99,1690.414
"001","5am",3549.262,818.775,1941.941,632.79
"002","5am",691.037,298.573,1600.343,782.154
"003","5am",938.586,608.26,3493.519,933.366
"004","5am",985.272,727.473,4037.71,1930.848
"005","5am",507.923,246.058,1804.196,1340.923
"006","5am",2581.699,1088.643,4148.688,1615.735
"007","5am",389.039,315.283,1968.554,2006.929
"008","5am",1461.699,384.335,6211.161,2975.91
"009","5am",484.776,364.298,1877.002,1517.419
"010","5am",703.477,611.825,3013.164,1187.098
"011","5am",811.501,583.879,3681.216,1981.538
"012","5am",461.027,404.728,2831.261,1005.139
"013","5am",976.322,921.128,3427.589,1663.108
"014","5am",684.559,550.34,4225.618,1171.806
"015","5am",549.426,630.276,4046.583,1246.422
"016","5am",982.691,430.574,4319.294,1561.911
"017","5am",255.567,302.786,2038.174,632.223
"018","5am",873.355,453.891,3550.539,1426.541
"019","5am",598.479,504.922,2752.72,1690.414
"001","6am",3549.262,818.775,2137.795,632.79
"002","6am",691.037,271.248,1519.299,782.154
"003","6am",938.586,608.26,3266.823,933.366
"004","6am",985.272,754.798,3897.57,1930.848
"005","6am",507.923,199.284,1884.22,1340.923
"006","6am",2002.65,849.557,4600.051,1615.735
"007","6am",389.039,315.283,2019.36,2006.929
"008","6am",1461.699,384.335,5959.231,2975.91
"009","6am",484.776,411.072,1912.759,1517.419
"010","6am",627.312,656.987,3005.8,1187.098
"011","6am",811.501,583.879,3681.216,1981.538
"012","6am",461.027,404.728,2744.549,950.504
"013","6am",976.322,921.128,3215.726,1663.108
"014","6am",1263.608,550.34,4044.098,1171.806
"015","6am",588.707,562.211,3793.248,1246.422
"016","6am",982.691,316.995,4347.855,1561.911
"017","6am",255.567,302.786,1915.733,632.223
"018","6am",834.074,408.729,3538.194,1426.541
"019","6am",598.479,504.922,2656.113,1690.414
"001","7am",4040.178,917.761,2688.999,620.811
"002","7am",237.601,200.581,1488.995,782.154
"003","7am",1121.187,501.713,3414.185,896.402
"004","7am",780.187,823.326,3675.899,1962.388
"005","7am",1241.589,99.642,1994.458,1309.383
"006","7am",3655.192,834.038,6182.368,1629.262
"007","7am",413.563,315.283,2137.63,2030.366
"008","7am",863.59,384.335,4677.987,3003.898
"009","7am",684.337,411.072,1653.984,1517.419
"010","7am",505.413,1020.236,3373.673,1159.11
"011","7am",763.923,381.206,2867.37,1981.538
"012","7am",146.693,404.728,2215.401,962.483
"013","7am",378.347,956.424,3354.827,1713.412
"014","7am",906.447,411.906,4130.089,1121.502
"015","7am",359.85,485.616,2716.9,1246.422
"016","7am",491.631,316.995,3712.513,1561.911
"017","7am",119.19,215.25,2070.101,632.223
"018","7am",298.788,302.594,2703.684,1426.541
"019","7am",305.585,487.108,2495.487,1690.414
"001","8am",4133.249,652.174,4164.084,603.78
"002","8am",205.646,203.283,1308.306,760.422
"003","8am",1365.18,329.562,2861.69,935.335
"004","8am",840.605,893.057,2953.165,1888.998
"005","8am",1353.25,101.154,1814.149,1309.383
"006","8am",4189.821,1539.814,8669.619,1804.992
"007","8am",689.967,232.808,2134.457,1952.204
"008","8am",627.264,211.586,3995.365,2862.916
"009","8am",701.211,278.316,1458.926,1533.683
"010","8am",610.02,1354.482,3328.445,1130.83
"011","8am",728.758,454.575,2726.47,1926.054
"012","8am",61.265,194.791,1592.369,985.775
"013","8am",395.929,639.871,3670.326,1610.827
"014","8am",1051.763,581.961,3611.886,1171.806
"015","8am",228.04,345.181,1882.916,1246.422
"016","8am",239.896,420.06,3239.541,1555.553
"017","8am",119.19,94.609,1773.047,632.223
"018","8am",293.777,212.27,2062.281,1249.367
"019","8am",236.326,351.144,2721.916,1814.58
"001","9am",4118.124,652.174,4554.459,655.311
"002","9am",205.646,346.416,1242.058,841.174
"003","9am",1365.18,460.822,2852.592,746.33
"004","9am",745.539,965.403,3087.504,2176.692
"005","9am",1338.333,33.172,1727.277,1316.6
"006","9am",4600.996,1436.636,9789.474,1761.149
"007","9am",715.068,306.38,2188.461,1859.564
"008","9am",680.556,311.154,3794.174,2761.258
"009","9am",537.328,105.176,1413.702,1451.468
"010","9am",566.944,1272.007,3364.447,1090.853
"011","9am",624.599,553.783,2644.702,1887.278
"012","9am",61.265,194.791,1636.581,1024.807
"013","9am",395.929,533.204,3242.045,1458.887
"014","9am",1013.433,413.926,3277.364,1154.758
"015","9am",228.04,345.181,1727.462,1246.422
"016","9am",347.413,320.852,3614.031,1723.583
"017","9am",79.46,94.609,1589.719,588.419
"018","9am",206.937,170.042,1886.46,1277.814
"019","9am",236.326,385.954,2814.976,1743.436
"001","10am",4213.19,652.174,4415.078,542.778
"002","10am",205.646,314.127,1096.263,686.926
"003","10am",1365.18,460.822,2619.337,785.424
"004","10am",591.116,713.824,3209.484,2161.072
"005","10am",1283.778,33.172,1800.513,1358.55
"006","10am",4647.221,1299.883,9979.242,1842.785
"007","10am",715.068,232.808,2183.616,1707.768
"008","10am",680.556,396.124,3747.576,2498.874
"009","10am",537.328,105.176,1176.51,1500.873
"010","10am",580.076,1558.11,3262.095,1252.637
"011","10am",624.599,487.308,2545.071,1703.368
"012","10am",61.265,293.999,1687.194,1267.557
"013","10am",395.929,632.412,3539.745,1403.582
"014","10am",1013.433,413.926,3092.173,1079.343
"015","10am",268.436,396.022,1636.61,1097.177
"016","10am",347.413,320.852,3957.011,1838.827
"017","10am",79.46,43.768,1468.491,588.419
"018","10am",206.937,170.042,1913.982,1441.432
"019","10am",236.326,561.755,2629.215,1839.415
"001","11am",4347.908,575.359,4511.627,538.658
"002","11am",205.646,138.705,1145.811,765.974
"003","11am",1327.207,460.822,2870.02,907.877
"004","11am",708.783,822.928,2879.176,1878.178
"005","11am",1208.238,33.172,1721.191,1365.659
"006","11am",4276.409,1193.846,9959.387,1869.46
"007","11am",602.692,232.808,1906.004,1729.226
"008","11am",964.761,396.124,3800.446,2989.877
"009","11am",374.744,105.176,1322.16,1433.021
"010","11am",978.687,1282.035,3457.514,1140.408
"011","11am",567.65,367.626,2671.108,1887.278
"012","11am",61.265,293.999,1763.361,1013.299
"013","11am",395.929,533.204,3329.525,1585.4
"014","11am",1013.433,533.608,3363.398,1189.477
"015","11am",228.857,272.811,1694.925,1181.603
"016","11am",421.621,523.355,3501.759,1539.741
"017","11am",119.19,94.609,1461.225,621.413
"018","11am",216.05,170.042,2020.604,1353.699
"019","11am",236.326,561.755,2670.045,1800.309
"001","12am",3874.996,1033.678,3988.346,624.577
"002","12am",590.485,304.295,1437.342,746.115
"003","12am",1484.331,530.681,3233.097,915.695
"004","12am",550.877,859.289,3169.605,1919.712
"005","12am",1281.225,0,1738.573,1369.496
"006","12am",3862.966,970.382,8471.525,1575.115
"007","12am",552.12,232.808,2231.932,1962.662
"008","12am",760.127,244.758,5305.637,2975.91
"009","12am",497.424,105.176,1444.011,1481.925
"010","12am",916.284,1132.672,2995.242,1129.809
"011","12am",429.517,452.596,3001.24,1897.248
"012","12am",44.118,404.728,1792.243,995.628
"013","12am",517.443,547.578,3353.188,1520.232
"014","12am",1006.173,363.553,3315.106,1189.477
"015","12am",286.104,272.811,1955.041,1246.422
"016","12am",446.228,250.185,3520.006,1473.225
"017","12am",158.92,182.145,925.981,643.214
"018","12am",245.543,170.042,2156.939,1504.478
"019","12am",356.634,629.737,2498.855,1747.208
"001","1pm",3631.534,722.455,4240.889,655.035
"002","1pm",368.865,274.329,1242.645,785.472
"003","1pm",1394.606,653.695,2848.719,950.305
"004","1pm",587.606,651.685,2771.104,1891.38
"005","1pm",1338.908,66.344,1864.316,1332.737
"006","1pm",3344.736,1215.374,9096.001,1703.052
"007","1pm",1317.765,232.808,2447.041,1879.288
"008","1pm",744.035,311.154,3651.721,2847.763
"009","1pm",650.512,144.566,1399.978,1448.778
"010","1pm",817.794,1383.888,3357.816,1169.111
"011","1pm",429.517,334.893,2494.423,1809.549
"012","1pm",88.236,194.791,1751.899,890.196
"013","1pm",574.69,757.78,3238.616,1453.984
"014","1pm",921.758,363.553,3740.5,1189.477
"015","1pm",228.857,233.421,1798.165,1181.603
"016","1pm",486.525,349.393,2995.759,1580.274
"017","1pm",158.92,94.609,1729.401,594.886
"018","1pm",316.699,170.042,2104.731,1349.378
"019","1pm",356.634,575.53,2940.287,1921.521
"001","2pm",3809.435,575.806,4235.687,775.069
"002","2pm",330.535,274.329,1219.821,714.804
"003","2pm",1336.249,510.13,2267.265,975.824
"004","2pm",388.755,454.404,3017.529,1508.324
"005","2pm",1220.62,198.494,1833.357,1219.09
"006","2pm",4129.184,1331.742,9056.754,2115.01
"007","2pm",424.225,232.808,2287.048,1739.646
"008","2pm",671.393,311.154,3829.825,2501.573
"009","2pm",546.883,97.792,1309.102,1255.866
"010","2pm",669.96,1501.007,3360.461,1218.551
"011","2pm",508.735,334.893,2639.457,1741.967
"012","2pm",187.779,194.791,1610.353,784.808
"013","2pm",395.929,757.78,3318.099,1552.098
"014","2pm",992,426.735,3093.906,1046.087
"015","2pm",268.138,352.244,2058.07,1246.422
"016","2pm",537.703,349.393,3658.189,2060.977
"017","2pm",297.497,94.609,1696.865,569.029
"018","2pm",274.943,139.307,1994.394,1346.264
"019","2pm",534.284,439.566,3058.267,1954.21
"001","3pm",3685.249,512.624,4304.622,970.09
"002","3pm",346.509,209.372,1196.316,723.366
"003","3pm",1446.716,541.738,2556.617,1200.743
"004","3pm",558.874,671.355,2785.301,1785.836
"005","3pm",1000.784,188.621,1886.521,1095.582
"006","3pm",4895.482,1458.831,8973.444,2525.332
"007","3pm",406.609,232.808,2222.462,1629.73
"008","3pm",713.867,311.154,3909.706,2394.411
"009","3pm",460.488,58.402,1376.158,1248.639
"010","3pm",487.661,1227.475,3324.084,1092.457
"011","3pm",326.1,334.893,2658.192,1741.331
"012","3pm",216.633,194.791,1684.023,827.391
"013","3pm",633.438,1001.651,3435.737,1264.712
"014","3pm",437.42,182.864,3274.892,902.143
"015","3pm",211.189,352.244,1896.064,1064.205
"016","3pm",686.596,382.565,3341.087,2189.608
"017","3pm",297.497,94.609,1662.221,590.044
"018","3pm",239.201,151.297,1883.28,1200.154
"019","3pm",534.284,337.38,2747.326,1891.436
"001","4pm",3990.065,512.624,4084.266,920.802
"002","4pm",330.528,268.986,1330.688,722.926
"003","4pm",1183.388,611.597,2536.007,1070.59
"004","4pm",1076.017,512.141,2558.13,1716.155
"005","4pm",602.365,289.271,1788.386,1243.362
"006","4pm",4085.301,1354.815,7929.914,2215.211
"007","4pm",411.723,232.808,2149.776,1895.487
"008","4pm",1416.695,311.154,4198.414,2592.998
"009","4pm",377.713,97.792,1717.229,1306.818
"010","4pm",338.165,1343.248,3313.538,1091.824
"011","4pm",284.79,261.524,2704.61,1886.582
"012","4pm",358.482,227.459,1640.846,712.671
"013","4pm",712.218,1075.02,3836.692,1578.86
"014","4pm",529.815,182.864,3542.363,914.532
"015","4pm",285.752,352.244,1899.894,1116.784
"016","4pm",829.609,462.972,3542.299,1759.026
"017","4pm",257.767,43.768,1847.765,621.413
"018","4pm",335.444,151.297,1910.402,1150.987
"019","4pm",430.817,453.351,2741.999,1963.765
"001","5pm",3178.953,355.588,3122.38,933.526
"002","5pm",363.217,228.285,1450.203,792.262
"003","5pm",953.262,737.549,2599.685,996.613
"004","5pm",1122.273,814.821,2929.577,1822.424
"005","5pm",402.812,147.695,1796.744,1182.882
"006","5pm",3376.681,681.245,6660.843,2027.944
"007","5pm",863.086,232.808,2029.75,1846.368
"008","5pm",1506.702,339.497,4249.934,2614.755
"009","5pm",437.93,197.36,1557.88,1398.443
"010","5pm",244.198,1136.832,2870.509,1133.904
"011","5pm",550.85,261.524,3075.782,1858.342
"012","5pm",646.158,194.791,2005.509,1026.301
"013","5pm",537.632,1303.585,3908.815,1530.701
"014","5pm",620.635,321.298,3792.604,1080.702
"015","5pm",774.107,263.563,2803.485,1128.763
"016","5pm",926.509,563.33,4334.906,1634.205
