"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",359.124,628.479,1239.447,1269.162
"002","4am",615.98,1152.85,719.738,617.721
"003","4am",1302.638,1699.494,1353.636,1132.839
"004","4am",950.84,2273.363,1805.373,1942.864
"005","4am",518.816,826.976,991.025,1219.065
"006","4am",573.83,2435.572,1976.113,3006.548
"007","4am",480.235,796.587,1441.132,1639.944
"008","4am",1819.245,3027.822,3010.566,2050.478
"009","4am",853.569,1316.863,892.908,834.545
"010","4am",763.027,1823.636,1419.388,975.079
"011","4am",1259.333,1860.55,1875.597,1677.613
"012","4am",362.198,1620.198,1487.751,905.476
"013","4am",894.391,2327.421,1613.526,1420.458
"014","4am",590.169,1606.734,2681.93,925.203
"015","4am",1126.161,1945.015,1355.135,1720.902
"016","4am",1409.566,2387.442,2059.34,643.847
"017","4am",604.23,1035.264,964.402,615.594
"018","4am",958.641,2161.016,1168.293,1461.978
"019","4am",1220.373,1330.246,1301.838,1241.536
"001","5am",359.124,739.6,1239.447,1269.162
"002","5am",615.98,1139.02,719.738,617.721
"003","5am",1171.378,1678.043,1283.777,1132.839
"004","5am",950.84,2273.363,1909.228,1942.864
"005","5am",518.816,826.976,991.025,1183.984
"006","5am",705.09,2514.949,2135.188,3041.629
"007","5am",480.235,796.587,1441.132,1639.944
"008","5am",1819.245,3024.614,3010.566,2050.478
"009","5am",853.569,1277.473,892.908,834.545
"010","5am",763.027,1855.424,1419.388,1025.92
"011","5am",1259.333,1860.55,1875.597,1558.272
"012","5am",362.198,1620.198,1399.494,859.238
"013","5am",922.049,2288.634,1550.025,1420.458
"014","5am",590.169,1609.437,2810.573,925.203
"015","5am",1126.161,1984.405,1355.135,1720.902
"016","5am",1409.566,2426.935,1923.38,643.847
"017","5am",580.066,943.422,964.402,564.753
"018","5am",958.641,2065.652,1092.069,1461.978
"019","5am",1192.715,1330.246,1344.066,1198.696
"001","6am",324.614,764.53,1407.271,1306.772
"002","6am",615.98,1101.318,649.071,617.721
"003","6am",1171.378,1477.959,1257.165,1132.839
"004","6am",931.876,2367.018,1909.228,1755.358
"005","6am",518.816,898.625,954.873,1181.737
"006","6am",775.395,2572.917,1634.53,3047.242
"007","6am",480.235,861.36,1427.165,1639.944
"008","6am",1858.738,2805.1,2898.368,2090.767
"009","6am",853.569,1275.302,939.682,872.473
"010","6am",763.027,1851.788,1415.049,1025.92
"011","6am",1259.333,1860.55,1875.597,1558.272
"012","6am",362.198,1515.32,1363.025,859.238
"013","6am",922.049,2290.519,1336.277,1420.458
"014","6am",550.676,1613.36,3243.672,925.203
