"district","hour","act1","act2","act3","act4","act5"
"001","4am",6752.528,40.606,0,0,38.513
"002","4am",3341.099,44.838,0,0,0
"003","4am",6247.59,0,0,0,0
"004","4am",7554.275,0,0,0,23.173
"005","4am",3934.181,0,0,0,0
"006","4am",8733.017,119.71,0,0,177.245
"007","4am",4649.879,0,0,0,29.926
"008","4am",11036.313,0,0,0,0
"009","4am",4256.273,26.612,0,0,0
"010","4am",5181.506,225.773,0,0,25.656
"011","4am",7120.526,0,0,0,56.949
"012","4am",4668.352,168.298,0,0,0
"013","4am",7062.777,0,0,0,0
"014","4am",6426.711,40.297,0,33.969,0
"015","4am",6433.317,0,0,0,0
"016","4am",7288.671,50.977,0,0,0
"017","4am",3395.597,0,0,0,0
"018","4am",6475.914,0,0,0,0
"019","4am",5536.913,37.892,0,0,0
"001","5am",6752.528,151.727,0,0,38.513
"002","5am",3327.269,44.838,0,0,0
"003","5am",5973.731,0,0,0,0
"004","5am",7440.544,217.586,0,0,23.173
"005","5am",3899.1,0,0,0,0
"006","5am",8733.017,467.601,0,0,234.147
"007","5am",4649.879,0,0,0,29.926
"008","5am",10993.375,39.73,0,0,0
"009","5am",4216.883,26.612,0,0,0
"010","5am",5181.506,308.402,0,0,25.656
"011","5am",7001.185,0,0,0,56.949
"012","5am",4504.825,197.33,0,0,0
"013","5am",6925.914,62.233,0,0,0
"014","5am",6387.218,211.136,0,33.969,0
"015","5am",6433.317,39.39,0,0,0
"016","5am",7152.711,90.47,0,0,51.289
"017","5am",3228.75,0,0,0,0
"018","5am",6304.326,0,0,0,0
"019","5am",5466.415,80.12,0,0,0
"001","6am",6685.878,414.231,0,0,38.513
"002","6am",3205.231,44.838,0,0,13.669
"003","6am",5661.798,85.237,0,0,0
"004","6am",7229.645,338.843,0,0,0
"005","6am",3806.404,102.773,0,0,23.173
"006","6am",7809.763,929.843,0,57.82,270.567
"007","6am",4635.912,64.773,0,0,29.926
"008","6am",10661.663,119.512,0,0,0
"009","6am",4193.635,132.391,0,0,0
"010","6am",5000.521,417.051,0,33.969,25.656
"011","6am",6907.852,93.333,0,0,56.949
"012","6am",4363.478,197.33,0,0,0
"013","6am",6554.04,222.244,0,0,0
"014","6am",6049.363,980.489,0,0,0
"015","6am",6111.917,78.671,0,0,0
"016","6am",6836.463,280.601,0,0,92.388
"017","6am",3106.309,0,0,0,0
"018","6am",6124.92,82.618,0,0,0
"019","6am",5310.704,139.224,0,0,0
"001","7am",5608.338,1467.874,1118.514,0,38.513
"002","7am",2478.104,217.558,0,0,13.669
"003","7am",4671.56,685.254,564.631,12.042,0
"004","7am",5985.604,1010.321,214.335,31.54,0
"005","7am",3240.974,579.432,516.506,0,269.409
"006","7am",6727.127,3241.091,1614.759,23.437,496.648
