"district","hour","sex1","sex2"
"001","4am",42.52447,57.47553
"002","4am",64.86423,35.13577
"003","4am",54.51651,45.48349
"004","4am",44.47789,55.52211
"005","4am",47.70411,52.29589
"006","4am",37.68828,62.31172
"007","4am",46.60301,53.39699
"008","4am",41.92694,58.07306
"009","4am",41.96445,58.03555
"010","4am",36.54088,63.45912
"011","4am",41.04866,58.95134
"012","4am",43.53383,56.46617
"013","4am",48.02503,51.97497
"014","4am",53.87153,46.12847
"015","4am",45.31502,54.68498
"016","4am",48.43163,51.56837
"017","4am",41.26526,58.73474
"018","4am",43.06183,56.93817
"019","4am",45.57124,54.42876
"001","5am",42.36807,57.63193
"002","5am",64.72013,35.27987
"003","5am",55.48723,44.51277
"004","5am",45.22858,54.77142
"005","5am",47.23359,52.76641
"006","5am",37.27409,62.72591
"007","5am",46.60301,53.39699
"008","5am",42.29923,57.70077
"009","5am",41.42574,58.57426
"010","5am",37.49156,62.50844
"011","5am",40.05189,59.94811
"012","5am",43.12886,56.87114
"013","5am",47.38996,52.61004
"014","5am",55.06773,44.93227
"015","5am",45.64781,54.35219
"016","5am",47.39786,52.60214
"017","5am",39.95001,60.04999
"018","5am",42.52056,57.47944
"019","5am",45.79248,54.20752
"001","6am",42.86998,57.13002
"002","6am",64.38593,35.61407
"003","6am",53.73139,46.26861
"004","6am",44.59383,55.40617
"005","6am",46.71527,53.28473
"006","6am",37.7508,62.2492
"007","6am",47.03321,52.96679
"008","6am",40.98285,59.01715
"009","6am",41.99938,58.00062
"010","6am",37.99339,62.00661
"011","6am",40.05189,59.94811
"012","6am",43.36387,56.63613
"013","6am",50.11154,49.88846
"014","6am",50.18475,49.81525
"015","6am",44.37926,55.62074
"016","6am",48.00365,51.99635
"017","6am",40.19858,59.80142
"018","6am",42.25714,57.74286
"019","6am",45.63359,54.36641
"001","7am",45.45703,54.54297
"002","7am",54.85649,45.14351
"003","7am",56.04984,43.95016
"004","7am",43.615,56.385
"005","7am",54.76012,45.23988
"006","7am",37.08248,62.91752
"007","7am",43.98188,56.01812
"008","7am",33.55336,66.44664
"009","7am",41.41612,58.58388
"010","7am",48.52797,51.47203
"011","7am",33.44714,66.55286
"012","7am",42.11699,57.88301
"013","7am",55.14391,44.85609
"014","7am",49.32037,50.67963
"015","7am",36.93839,63.06161
"016","7am",48.69858,51.30142
"017","7am",56.04733,43.95267
"018","7am",38.99846,61.00154
"019","7am",48.69857,51.30143
"001","8am",45.00842,54.99158
"002","8am",54.35849,45.64151
"003","8am",54.39934,45.60066
"004","8am",44.36657,55.63343
"005","8am",53.24666,46.75334
"006","8am",35.88284,64.11716
"007","8am",41.38825,58.61175
"008","8am",33.85255,66.14745
"009","8am",39.94868,60.05132
"010","8am",55.28515,44.71485
"011","8am",32.83134,67.16866
"012","8am",43.57632,56.42368
"013","8am",57.81124,42.18876
"014","8am",49.67021,50.32979
"015","8am",42.8404,57.1596
"016","8am",51.00972,48.99028
"017","8am",60.94983,39.05017
"018","8am",44.68681,55.31319
"019","8am",40.02048,59.97952
"001","9am",47.41618,52.58382
"002","9am",50.14336,49.85664
"003","9am",51.20896,48.79104
"004","9am",43.39318,56.60682
"005","9am",55.24575,44.75425
"006","9am",35.9505,64.0495
"007","9am",44.67908,55.32092
"008","9am",31.56518,68.43482
"009","9am",39.94519,60.05481
"010","9am",53.68389,46.31611
"011","9am",32.87382,67.12618
"012","9am",48.98041,51.01959
"013","9am",58.57174,41.42826
"014","9am",49.13171,50.86829
"015","9am",42.85811,57.14189
"016","9am",46.50928,53.49072
"017","9am",65.10634,34.89366
"018","9am",46.67868,53.32132
"019","9am",39.0481,60.9519
"001","10am",47.18449,52.81551
"002","10am",53.79563,46.20437
"003","10am",50.4072,49.5928
"004","10am",42.60455,57.39545
"005","10am",55.43357,44.56643
"006","10am",36.01606,63.98394
"007","10am",45.73555,54.26445
"008","10am",31.29602,68.70398
"009","10am",39.36893,60.63107
"010","10am",52.16311,47.83689
"011","10am",34.00661,65.99339
"012","10am",46.50967,53.49033
"013","10am",58.29055,41.70945
"014","10am",47.78155,52.21845
"015","10am",40.40235,59.59765
"016","10am",45.82093,54.17907
"017","10am",67.79135,32.20865
"018","10am",48.4737,51.5263
"019","10am",38.18951,61.81049
"001","11am",46.59221,53.40779
"002","11am",55.95412,44.04588
"003","11am",52.51293,47.48707
"004","11am",41.4827,58.5173
"005","11am",50.59303,49.40697
"006","11am",39.43778,60.56222
"007","11am",43.49493,56.50507
"008","11am",35.73474,64.26526
"009","11am",38.69261,61.30739
"010","11am",46.94731,53.05269
"011","11am",36.0879,63.9121
"012","11am",43.01132,56.98868
"013","11am",58.54038,41.45962
"014","11am",45.20518,54.79482
"015","11am",41.44668,58.55332
"016","11am",50.69667,49.30333
"017","11am",62.92383,37.07617
"018","11am",42.54029,57.45971
"019","11am",34.77518,65.22482
"001","12am",45.44529,54.55471
"002","12am",59.41628,40.58372
"003","12am",53.35424,46.64576
"004","12am",41.01583,58.98417
"005","12am",51.40146,48.59854
"006","12am",38.99945,61.00055
"007","12am",43.72767,56.27233
"008","12am",42.50166,57.49834
"009","12am",42.08363,57.91637
"010","12am",47.22771,52.77229
"011","12am",39.13678,60.86322
"012","12am",43.81937,56.18063
"013","12am",53.68392,46.31608
"014","12am",43.95329,56.04671
"015","12am",43.76496,56.23504
"016","12am",49.19304,50.80696
"017","12am",41.66307,58.33693
"018","12am",42.59976,57.40024
"019","12am",41.14259,58.85741
"001","1pm",47.03163,52.96837
"002","1pm",56.78624,43.21376
"003","1pm",50.38767,49.61233
"004","1pm",43.6933,56.3067
"005","1pm",51.3582,48.6418
"006","1pm",34.18443,65.81557
"007","1pm",51.58954,48.41046
"008","1pm",34.24011,65.75989
"009","1pm",42.60485,57.39515
"010","1pm",50.85555,49.14445
"011","1pm",34.68533,65.31467
"012","1pm",38.01554,61.98446
"013","1pm",62.81487,37.18513
"014","1pm",44.52603,55.47397
"015","1pm",40.93812,59.06188
"016","1pm",45.5311,54.4689
"017","1pm",61.12779,38.87221
"018","1pm",42.23876,57.76124
"019","1pm",39.38756,60.61244
"001","2pm",47.51138,52.48862
"002","2pm",53.54042,46.45958
"003","2pm",49.60841,50.39159
"004","2pm",46.09826,53.90174
"005","2pm",54.64192,45.35808
"006","2pm",36.10261,63.89739
"007","2pm",44.12023,55.87977
"008","2pm",32.32174,67.67826
"009","2pm",42.52062,57.47938
"010","2pm",52.99956,47.00044
"011","2pm",39.47367,60.52633
"012","2pm",34.80114,65.19886
"013","2pm",61.66758,38.33242
"014","2pm",44.69424,55.30576
"015","2pm",41.19554,58.80446
"016","2pm",45.23638,54.76362
