"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",2015.715,3335.435,422.787,743.513,204.616
"002","4am",1382.801,279.648,613.572,951.292,42.705
"003","4am",2898.379,806.388,729.091,1519.391,238.016
"004","4am",3455.132,605.008,781.189,2382.964,219.886
"005","4am",1899.499,378.299,126.986,1393.355,72.621
"006","4am",4452.756,1037.909,1500.961,1756.908,112.452
"007","4am",1846.483,321.907,109.425,2030.724,137.171
"008","4am",5679.519,1128.202,270.272,3440.836,144.489
"009","4am",1631.874,385,211.995,1636.208,276.265
"010","4am",2450.034,451.805,459.853,1388.506,530.899
"011","4am",3570.047,504.382,321.037,2432.343,160.936
"012","4am",2581.386,461.027,215.321,1309.373,154.293
"013","4am",3537.656,806.981,495.726,2098.568,96.001
"014","4am",3823.923,696.941,368.138,1176.722,277.584
"015","4am",3986.842,286.104,188.965,1567.639,278.756
"016","4am",3560.777,839.453,460.644,2259.585,180.517
"017","4am",2134.106,176.107,96.535,821.231,89.844
"018","4am",3109.543,725.986,360.179,1860.234,198.34
"019","4am",2398.737,480.812,324.878,1929.848,153.364
"001","5am",2126.836,3335.435,422.787,743.513,204.616
"002","5am",1368.971,279.648,613.572,951.292,42.705
"003","5am",2675.809,755.099,729.091,1519.391,238.016
"004","5am",3558.987,605.008,781.189,2382.964,219.886
"005","5am",1864.418,378.299,126.986,1393.355,72.621
"006","5am",4857.549,1037.909,1500.961,1756.908,112.452
"007","5am",1846.483,321.907,109.425,2030.724,137.171
"008","5am",5676.311,1128.202,270.272,3440.836,144.489
"009","5am",1592.484,385,211.995,1636.208,276.265
"010","5am",2532.663,451.805,459.853,1388.506,530.899
"011","5am",3450.706,504.382,321.037,2432.343,160.936
"012","5am",2446.891,461.027,215.321,1309.373,154.293
"013","5am",3435.368,806.981,523.384,2098.568,96.001
"014","5am",3955.269,696.941,368.138,1176.722,277.584
"015","5am",4026.232,286.104,188.965,1567.639,278.756
"016","5am",3464.31,890.742,460.644,2259.585,180.517
"017","5am",1967.259,176.107,96.535,821.231,89.844
"018","5am",2937.955,725.986,360.179,1860.234,198.34
"019","5am",2398.125,480.812,297.22,1929.848,153.364
"001","6am",2322.69,3335.435,422.787,743.513,204.616
"002","6am",1260.602,279.648,613.572,951.292,42.705
"003","6am",2449.113,755.099,729.091,1519.391,238.016
"004","6am",3446.172,605.008,781.189,2382.964,219.886
"005","6am",1897.668,378.299,126.986,1393.355,72.621
"006","6am",4469.377,1037.909,1500.961,1778.308,112.452
"007","6am",1897.289,321.907,109.425,2030.724,137.171
"008","6am",5424.381,1128.202,270.272,3440.836,144.489
"009","6am",1675.015,385,211.995,1636.208,276.265
"010","6am",2524.688,421.413,459.853,1388.506,530.899
"011","6am",3450.706,504.382,321.037,2432.343,160.936
"012","6am",2360.179,461.027,215.321,1254.738,154.293
"013","6am",3223.505,806.981,523.384,2098.568,96.001
"014","6am",4352.798,696.941,368.138,1176.722,277.584
"015","6am",3744.113,286.104,188.965,1567.639,278.756
"016","6am",3492.871,890.742,460.644,2259.585,66.938
"017","6am",1866.218,176.107,96.535,799.831,89.844
"018","6am",2841.167,725.986,360.179,1860.234,198.34
"019","6am",2301.518,480.812,297.22,1929.848,153.364
"001","7am",2768.97,4040.178,422.787,721.617,204.616
"002","7am",1166.85,31.955,407.829,944.073,42.705
"003","7am",2489.928,937.7,729.091,1482.427,238.016
"004","7am",3197.963,494.989,781.189,2414.504,219.886
"005","7am",1928.766,1111.965,126.986,1361.815,52.119
"006","7am",6093.995,2484.708,1670.284,1770.435,112.452
"007","7am",2046.853,307.918,109.425,2061.38,137.171
"008","7am",4143.137,530.093,270.272,3468.824,144.489
"009","7am",1448.504,552.297,211.995,1636.208,276.265
"010","7am",3271.042,247.862,496.273,1360.518,530.899
"011","7am",2434.187,456.804,321.037,2432.343,160.936
"012","7am",1831.031,146.693,215.321,1266.717,154.293
"013","7am",3397.902,209.006,523.384,2148.872,96.001
"014","7am",4313.22,326.915,368.138,1126.418,277.584
"015","7am",2459.658,188.759,188.965,1567.639,278.756
"016","7am",2822.529,434.682,460.644,2259.585,66.938
"017","7am",1952.357,39.73,96.535,780.524,89.844
"018","7am",1868.258,222.964,360.179,1860.234,198.34
"019","7am",2197.641,113.355,297.22,1929.848,153.364
"001","8am",3982.744,4133.249,408.594,714.503,204.616
"002","8am",1011.967,0,407.829,899.237,42.705
"003","8am",1976.398,1134.288,630.646,1456.094,238.016
"004","8am",2675.799,555.407,801.691,2303.504,106.155
"005","8am",1729.646,1223.626,87.393,1401.229,72.621
"006","8am",8964.724,3066.742,1863.37,2027.972,112.452
"007","8am",1932.084,505.168,227.092,1948.779,162.218
"008","8am",3364.83,293.767,289.363,3231.687,144.489
"009","8am",1134.234,569.171,211.995,1663.975,251.218
"010","8am",3878.958,109.852,459.853,1292.377,530.899
"011","8am",2447.997,421.639,321.037,2295.518,160.936
"012","8am",1029.334,61.265,215.321,1258.737,154.293
"013","8am",3377.942,226.588,523.384,2065.193,96.001
"014","8am",4010.845,426.458,368.138,1176.722,277.584
"015","8am",1515.777,56.949,125.955,1600.111,278.756
"016","8am",2595.858,182.947,317.408,2253.227,66.938
"017","8am",1534.662,39.73,96.535,780.524,89.844
"018","8am",1144.505,179.44,360.179,1713.599,198.34
"019","8am",2099.812,236.326,179.553,2054.014,267.095
"001","9am",4523.195,4023.058,408.594,803.474,89.666
"002","9am",1068.252,0,407.829,1000.589,42.705
"003","9am",2158.665,1134.288,582.583,1255.047,238.016
"004","9am",2659.681,555.407,853.535,2601.176,172.07
"005","9am",1587.348,1208.709,107.895,1375.388,72.621
"006","9am",9608.703,3645.952,1848.77,2075,226.877
"007","9am",1978.251,530.269,248.543,1924.656,167.626
"008","9am",3419.746,323.935,229.023,3107.931,144.489
"009","9am",892.409,405.288,211.995,1580.174,276.265
"010","9am",3797.883,89.9,522.863,1252.4,500.444
"011","9am",2272.835,421.639,420.245,2245.977,160.936
"012","9am",1172.44,61.265,215.321,1214.625,161.043
"013","9am",2997.791,226.588,481.95,1799.89,96.001
"014","9am",3733.92,220.093,368.138,1102.077,277.584
"015","9am",1509.039,56.949,125.955,1451.395,278.756
"016","9am",2744.818,146.575,361.436,2534.001,95.418
"017","9am",1318.283,39.73,96.535,780.524,73.343
"018","9am",984.058,92.6,312.071,1732.552,198.34
"019","9am",2253.55,236.326,179.553,2020.044,182.976
"001","10am",4364.88,4023.058,500.218,711.663,110.049
"002","10am",981.702,0,340.591,822.045,42.705
"003","10am",1944.494,1134.288,666.6,1226.382,220.345
"004","10am",2541.086,591.116,583.584,2572.409,201.682
"005","10am",1647.679,1154.154,126.986,1450.885,72.621
"006","10am",9416.889,3597.111,2123.193,2114.91,292.456
"007","10am",1997.138,530.269,234.576,1744.575,80.295
"008","10am",3370.23,323.935,209.932,2910.806,186.209
"009","10am",826.362,405.288,188.747,1481.682,276.265
"010","10am",4127.713,103.032,492.408,1342.267,417.004
"011","10am",2232.604,421.639,321.037,2120.204,122.185
"012","10am",1160.87,61.265,314.529,1510.136,131.793
"013","10am",3219.227,226.588,544.763,1846.338,134.752
"014","10am",3621.861,220.093,284.121,1059.354,255.777
"015","10am",1413.85,97.345,125.955,1357.328,278.756
"016","10am",2997.898,146.575,398.961,2699.599,149.016
"017","10am",1176.299,39.73,96.535,739.817,83.965
"018","10am",1091.907,92.6,312.071,1815.843,198.34
"019","10am",2288.386,236.326,173.63,2132.592,183.29
"001","11am",4308.714,4157.776,517.853,728.464,129.455
"002","11am",879.677,0,329.582,918.17,42.705
"003","11am",2190.521,1096.315,594.767,1419.695,220.345
"004","11am",2477.884,591.116,685.054,2219.466,182.276
"005","11am",1575.481,1078.614,126.986,1431.639,52.119
"006","11am",9205.162,3169.052,2115.059,2285.087,277.184
"007","11am",1632.776,535.56,207.87,1807.084,111.205
"008","11am",3286.44,647.87,209.932,3489.482,144.489
"009","11am",860.831,242.704,188.747,1512.969,276.265
"010","11am",3867.632,501.643,560.791,1276.296,500.444
"011","11am",2200.208,364.69,321.037,2304.114,160.936
"012","11am",1205.257,61.265,314.529,1265.158,154.293
"013","11am",3063.221,226.588,523.384,1895.04,96.001
"014","11am",3987.863,220.093,284.121,1176.722,273.448
"015","11am",1309.673,154.294,68.708,1441.754,278.756
"016","11am",2952.539,260.513,400.918,2305.568,66.938
"017","11am",1259.604,39.73,96.535,738.829,83.965
"018","11am",1216.294,62.432,312.071,1736.643,211.323
"019","11am",2418.091,236.326,179.553,1982.561,153.364
"001","12am",4178.51,3779.93,531.522,811.328,129.455
"002","12am",1376.099,317.964,361.871,907.903,42.705
"003","12am",2666.292,1253.439,510.75,1468.695,220.345
"004","12am",2747.902,455.811,701.935,2297.088,219.886
"005","12am",1528.982,1151.601,164.914,1399.684,52.119
"006","12am",8038.335,2584.522,1999.534,1857.796,196.136
"007","12am",1824.889,552.12,230.534,1997.208,154.643
"008","12am",4503.857,614.323,209.932,3440.836,144.489
"009","12am",957.385,365.384,188.747,1587.17,276.265
"010","12am",3295.121,208.668,640.53,1349.571,500.444
"011","12am",2515.767,326.1,321.037,2314.084,160.936
"012","12am",1431.814,44.118,215.321,1229.868,154.293
"013","12am",2971.135,348.102,622.592,1872.766,96.001
"014","12am",3670.877,220.093,368.138,1137.229,320.303
"015","12am",1539.256,211.541,68.708,1537.106,278.756
"016","12am",2830.536,285.12,361.436,2106.942,66.938
"017","12am",795.555,39.73,96.535,798.843,101.823
"018","12am",1299.419,130.438,289.407,1971.638,164.468
"019","12am",2391.983,356.634,126.003,1951.963,153.364
