"district","hour","mode1","mode2","mode3"
"001","4am",404.77,3019.865,2549.46
"002","4am",99.432,1642.41,1281.994
"003","4am",468.962,3105.384,1979.898
"004","4am",674.103,3773.201,2470.084
"005","4am",84.82,2268.831,1120.649
"006","4am",105.031,2751.208,5386.773
"007","4am",78.997,1737.342,2383.39
"008","4am",918.54,6243.769,2779.337
"009","4am",259.679,1994.493,1538.017
"010","4am",328.43,3306.803,1286.488
"011","4am",259.65,4364.474,1399.57
"012","4am",206.885,3500.925,462.49
"013","4am",187.646,4580.587,1347.239
"014","4am",330.206,4453.179,1083.047
"015","4am",97.643,4748.981,1086.623
"016","4am",284.534,4719.765,901.41
"017","4am",148.26,2372.769,594.386
"018","4am",163.17,4852.413,844.17
"019","4am",176.938,3290.064,1204.732
"001","5am",404.77,3130.986,2549.46
"002","5am",99.432,1628.58,1281.994
"003","5am",468.962,2882.814,1928.609
"004","5am",674.103,3877.056,2470.084
"005","5am",84.82,2268.831,1085.568
"006","5am",115.653,3110.298,5421.854
"007","5am",78.997,1737.342,2383.39
"008","5am",918.54,6283.499,2736.399
"009","5am",259.679,1955.103,1538.017
"010","5am",328.43,3389.432,1286.488
"011","5am",140.309,4364.474,1399.57
"012","5am",160.647,3412.668,462.49
"013","5am",187.646,4542.924,1310.272
"014","5am",330.206,4584.525,1083.047
"015","5am",97.643,4788.371,1086.623
"016","5am",284.534,4623.298,952.699
"017","5am",137.638,2216.544,594.386
"018","5am",163.17,4712.613,812.382
"019","5am",134.098,3304.634,1204.732
"001","6am",404.77,3375.855,2500.445
"002","6am",99.432,1547.536,1254.669
"003","6am",468.962,2656.118,1928.609
"004","6am",674.103,3787.414,2470.084
"005","6am",84.82,2278.833,1108.816
"006","6am",115.653,2743.526,5458.274
"007","6am",78.997,1788.148,2383.39
"008","6am",918.54,6031.569,2736.399
"009","6am",259.679,2060.882,1514.769
"010","6am",298.038,3402.534,1265.411
"011","6am",140.309,4364.474,1399.57
"012","6am",160.647,3271.321,462.49
"013","6am",168.262,4296.916,1363.801
"014","6am",330.206,4982.054,1083.047
"015","6am",97.643,4544.144,1048.731
"016","6am",284.534,4538.28,952.699
"017","6am",137.638,2094.103,594.386
"018","6am",163.17,4581.315,846.892
"019","6am",134.098,3208.027,1204.732
"001","7am",463.1,4139.236,2807.861
"002","7am",69.062,1338.102,984.904
"003","7am",752.254,2801.8,1686.087
"004","7am",656.931,3595.709,2352.273
"005","7am",706.682,2121.852,1382.077
"006","7am",861.799,4489.48,6219.543
"007","7am",78.997,2213.202,2124.567
"008","7am",696.476,4870.505,2268.162
"009","7am",232.973,2024.379,1518.764
"010","7am",223.007,3828.75,1495.461
"011","7am",72.559,3493.191,1314.766
"012","7am",52.075,2670.618,396.989
"013","7am",120.783,4093.303,1241.619
"014","7am",144.094,4877.701,953.854
"015","7am",57.247,3391.308,860.163
"016","7am",128.722,3665.078,855.311
"017","7am",12.967,2207.794,557.221
"018","7am",45.162,3394.715,767.773
"019","7am",107.412,3036.352,1056.32
"001","8am",582.43,4561.936,3551.369
"002","8am",55.393,1389.682,715.319
"003","8am",764.473,2644.824,1389.124
"004","8am",769.412,3102.076,2105.551
"005","8am",822.79,1945.354,1375.331
"006","8am",1800.229,6502.546,7171.433
"007","8am",148.418,2556.854,1837.071
"008","8am",831.288,4160.365,1610.811
"009","8am",249.847,1813.114,1418.479
"010","8am",135.514,4599.892,1212.497
"011","8am",113.869,3513.491,1133.566
"012","8am",0,1860.932,363.645
"013","8am",75.863,4124.581,1169.204
"014","8am",82.037,4742.573,998.511
"015","8am",57.247,2471.272,673.97
"016","8am",59.093,2947.595,1014.423
"017","8am",12.967,1840.285,507.035
"018","8am",0,2498.664,795.074
"019","8am",49.964,3308.263,987.229
"001","9am",616.735,5136.62,3369.161
"002","9am",77.125,1521.868,719.038
"003","9am",764.473,2294.763,1672.342
"004","9am",769.412,3694.104,1912.836
"005","9am",822.79,1785.801,1372.33
"006","9am",2020.107,7430.711,7407.399
"007","9am",118.202,2329.609,2168.536
"008","9am",567.119,4188.001,1697.355
"009","9am",200.943,1626.666,1189.369
"010","9am",123.868,4585.543,1108.966
"011","9am",98.611,3428.874,1107.946
"012","9am",0,1907.536,400.285
"013","9am",102.168,3358.834,1221.758
"014","9am",82.037,4666.526,516.623
"015","9am",57.247,2414.416,575.372
"016","9am",0,3679.473,892.467
"017","9am",24.946,1541.16,527.319
"018","9am",0,2122.418,894.878
"019","9am",49.964,3294.5,1057.718
"001","10am",533.824,4768.188,3675.635
"002","10am",75.632,1315.297,594.77
"003","10am",767.243,2185.486,1584.688
"004","10am",646.744,3646.064,1783.902
"005","10am",811.458,1841.578,1388.516
"006","10am",2132.34,7348.355,7590.272
"007","10am",118.438,2227.936,2039.76
"008","10am",626.999,3893.172,1708.292
"009","10am",164.285,1480.96,1183.946
"010","10am",116.931,4565.417,1494.696
