"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842"
"4am";"3270.181";"3118.231";"2953.536";"3892.319";"2006.952";"1479.713";"2032.868";"1587.819";"1393.664";"1610.429";"2064.061";"2758.330";"2708.659";"2479.423";"2648.374";"2165.617";"1911.328";"1745.935"
"5am";"3250.087";"3118.231";"3041.564";"3892.319";"2015.791";"1479.713";"2032.868";"1491.098";"1393.664";"1610.429";"2064.061";"2687.925";"2708.659";"2497.477";"2648.374";"2165.617";"1911.328";"1701.419"
"6am";"3444.895";"2948.909";"3015.116";"3855.971";"2015.791";"1466.503";"1994.172";"1504.308";"1410.326";"1762.279";"2062.882";"2738.029";"2796.313";"2129.077";"2633.370";"1878.547";"1795.065";"1654.187"
"7am";"4587.309";"2954.738";"3312.609";"3795.937";"1630.211";"1486.095";"1282.977";"1523.482";"1522.417";"1509.740";"1341.407";"2599.791";"2457.288";"2018.375";"2111.163";"1831.644";"1307.762";"1105.143"
"8am";"5112.929";"2678.209";"4017.307";"3499.471";"1200.725";"1832.096";"1062.950";"1357.522";"2184.125";"1465.854";"1283.016";"2677.906";"2068.428";"2741.141";"1272.398";"1437.179";"1021.905";" 666.066"
"9am";"5050.952";"2577.554";"4154.980";"3543.576";" 993.224";"1836.063";"1008.757";"1293.842";"2110.969";"1395.095";"1290.491";"2946.857";"1800.900";"3011.959";"1196.975";"1424.577";"1074.935";" 569.553"
"10am";"5202.523";"2518.804";"4294.185";"2997.455";" 896.085";"1940.915";" 989.450";"1453.085";"1884.524";"1437.512";"1295.303";"2847.731";"1927.878";"3077.647";"1227.312";"1200.003";"1212.626";" 432.668"
"11am";"5210.842";"2666.180";"3968.367";"3095.801";" 850.596";"1653.760";" 950.320";"1621.795";"2288.465";"1500.267";"1378.019";"2852.118";"1889.185";"2820.153";"1126.804";"1465.886";"1136.288";" 635.484"
"12am";"5047.667";"2886.162";"3315.556";"3410.626";"1252.666";"1502.318";"1307.394";"1638.492";"2006.198";"1508.631";"1313.066";"2676.689";"2166.061";"2369.185";"1392.165";"1657.050";"1270.046";" 923.935"
"1pm";"5015.870";"2972.226";"3825.595";"3284.468";" 984.788";"1790.087";"1204.391";"1527.655";"2283.613";"1683.752";"1150.253";"2715.789";"1949.012";"2329.283";"1444.029";"1732.542";"1116.407";" 713.773"
"2pm";"5023.346";"2929.435";"3733.118";"3079.517";" 968.167";"1714.250";"1160.717";"1483.787";"2294.223";"1528.338";"1110.658";"2617.824";"2115.799";"2400.935";"1461.350";"1787.310";"1289.509";" 744.144"
"3pm";"5076.135";"2765.802";"3424.624";"3540.360";"1047.283";"1841.619";"1080.939";"1322.387";"2132.651";"1281.516";"1420.210";"2810.468";"2049.719";"2412.803";"1314.426";"1691.611";"1560.744";" 650.701"
"4pm";"4604.390";"2592.456";"3555.996";"3276.067";"1106.202";"1773.033";"1137.266";"1258.902";"2004.423";"1384.247";"1372.378";"2791.952";"2159.533";"2409.840";"1345.666";"1671.015";"1784.631";" 816.261"
"5pm";"3701.390";"2550.296";"3513.795";"3521.214";"1218.905";"1392.611";"1408.774";"1480.173";"1458.840";"1735.851";"1701.649";"2771.644";"2675.781";"2219.797";"1883.414";"1614.841";"1993.648";"1200.936"
"6pm";"3686.842";"2874.844";"3564.691";"3490.591";"1491.045";"1316.224";"1789.774";"1474.124";"1273.984";"1790.439";"1886.814";"2723.260";"2793.994";"2613.237";"2186.284";"1825.815";"1833.763";"1376.187"
"7pm";"3594.103";"2839.088";"3424.637";"3824.331";"1857.161";"1333.409";"1776.649";"1485.734";"1356.000";"1934.226";"1931.148";"2547.364";"2977.480";"2432.536";"2240.375";"2070.373";"2174.990";"1638.876"
"8pm";"3375.746";"2949.905";"3299.963";"3855.777";"1984.493";"1391.080";"1756.286";"1542.176";"1432.020";"1992.777";"2074.447";"2616.949";"2794.179";"2563.593";"2451.526";"2231.931";"2029.613";"1632.657"
"9pm";"3436.792";"2960.948";"3270.874";"4033.465";"1941.209";"1390.059";"1844.017";"1542.176";"1450.323";"2039.927";"2088.627";"2559.202";"2746.220";"2650.198";"2478.395";"2076.263";"1988.948";"1654.294"
"10pm";"3170.192";"3160.383";"3198.344";"4003.721";"2024.903";"1520.869";"1899.468";"1587.819";"1496.456";"1964.157";"2036.968";"2641.793";"2650.952";"2657.376";"2525.109";"2054.243";"1956.444";"1766.866"
"11pm";"3095.819";"3257.480";"3071.873";"3953.643";"2098.766";"1493.440";"1899.468";"1587.819";"1472.038";"1927.413";"2036.968";"2682.192";"2694.755";"2613.573";"2525.109";"2100.537";"2046.350";"1851.139"
"12pm";"3194.365";"3230.000";"3133.565";"3953.643";"2070.826";"1493.440";"1965.268";"1587.819";"1446.920";"1810.707";"2091.393";"2742.400";"2694.755";"2538.494";"2565.057";"2203.793";"1911.328";"1876.257"
"1am";"3154.417";"3230.000";"3133.565";"3953.643";"2144.758";"1493.440";"1965.268";"1587.819";"1446.920";"1810.707";"2091.393";"2742.400";"2805.281";"2538.494";"2605.005";"2203.793";"1911.328";"1765.731"
"2am";"3154.417";"3230.000";"3133.565";"3953.643";"2190.773";"1493.440";"1965.268";"1587.819";"1446.920";"1790.668";"2091.393";"2742.400";"2805.281";"2538.494";"2605.005";"2203.793";"1911.328";"1765.731"
"3am";"3154.417";"3230.000";"3133.565";"3953.643";"2155.737";"1493.440";"1965.268";"1587.819";"1446.920";"1790.668";"2091.393";"2742.400";"2805.281";"2538.494";"2640.041";"2203.793";"1911.328";"1765.731"
