"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232"
"max";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398"
"4am";"139.690";"375.683";"501.268";"372.347";" 83.923";"208.598";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"382.813"
"5am";"139.690";"375.683";"501.268";"372.347";" 83.923";"208.598";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"382.813"
"6am";"139.690";"375.683";"501.268";"372.347";" 83.923";"208.598";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"382.813"
"7am";"139.690";"169.940";"501.268";"372.347";" 83.923";"414.341";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"382.813"
"8am";"139.690";"169.940";"501.268";"258.616";" 83.923";"414.341";"369.363";"393.721";"320.809";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"496.544"
"9am";"101.555";"169.940";"501.268";"391.753";" 83.923";"428.308";"330.349";"393.721";"345.856";"454.597";"192.142";"208.714";"330.154";"243.762";"290.603";"127.873";" 77.171";"329.923";"403.890"
"10am";" 89.576";"169.940";"465.926";"409.424";" 44.190";"496.877";"305.752";"393.721";"345.856";"452.610";"146.089";"218.136";"302.309";"243.762";"290.603";"140.516";" 77.171";"329.923";"412.739"
"11am";"126.920";"107.734";"483.597";"372.347";" 83.923";"471.217";"287.440";"393.721";"345.856";"475.674";"146.089";"240.636";"342.133";"261.433";"290.603";" 37.361";"111.153";"329.923";"428.866"
"12am";"108.982";" 93.427";"483.597";"376.063";"112.496";"414.341";"344.316";"393.721";"345.856";"475.674";"146.089";"248.017";"330.154";"261.433";"290.603";" 76.033";"129.011";"329.923";"382.813"
"1pm";" 74.472";"137.651";"370.584";"376.063";"112.496";"580.979";"443.884";"416.660";"209.502";"430.548";"108.708";"248.017";"330.154";"261.433";"290.603";" 76.033";"129.011";"292.939";"403.890"
"2pm";" 74.472";"137.651";"321.447";"416.009";"112.496";"603.479";"368.277";"359.431";"309.070";"437.965";"154.761";"201.517";"330.154";"243.762";"290.603";"170.643";"129.011";"229.032";"381.837"
"3pm";" 73.004";" 85.747";"470.952";"425.730";"122.669";"645.849";"335.268";"418.322";"281.224";"503.290";"192.142";"121.782";"330.154";"243.762";"290.603";" 95.439";"129.011";"229.032";"330.296"
"4pm";" 73.004";"107.734";"515.235";"386.114";"157.517";"671.498";"330.349";"448.939";"314.371";"450.805";"146.089";"144.282";"330.154";"243.762";"290.603";" 76.033";"129.011";"183.376";"330.296"
"5pm";" 81.222";"169.940";"515.235";"372.347";"117.242";"524.384";"325.990";"407.219";"351.157";"382.422";"108.975";"201.964";"330.154";"210.443";"302.582";" 76.033";"192.918";"183.376";"445.610"
"6pm";" 93.201";"169.940";"501.268";"372.347";"105.604";"510.610";"403.864";"374.940";"351.157";"445.219";"108.975";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"183.376";"428.866"
"7pm";"173.367";"169.940";"501.268";"372.347";"105.604";"470.106";"374.771";"374.940";"345.856";"403.499";"146.089";"201.964";"330.154";"243.762";"262.184";" 76.033";"117.032";"289.003";"428.866"
"8pm";"173.367";"169.940";"531.723";"372.347";"105.604";"470.106";"344.316";"337.956";"345.856";"445.219";"146.089";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"284.267";"428.866"
"9pm";"173.367";"169.940";"405.926";"372.347";"105.604";"595.903";"344.316";"337.956";"345.856";"445.219";"146.089";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"284.267";"428.866"
"10pm";"173.367";"169.940";"405.926";"372.347";"105.604";"540.138";"344.316";"393.721";"345.856";"445.219";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"284.267";"382.813"
"11pm";"173.367";"169.940";"501.268";"372.347";"105.604";"414.341";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"284.267";"382.813"
"12pm";"173.367";"169.940";"501.268";"372.347";"105.604";"414.341";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"284.267";"382.813"
"1am";"127.711";"169.940";"501.268";"372.347";"105.604";"414.341";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"382.813"
"2am";"127.711";"169.940";"501.268";"372.347";"105.604";"414.341";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"382.813"
"3am";"127.711";"375.683";"501.268";"372.347";"105.604";"208.598";"344.316";"393.721";"345.856";"475.674";"192.142";"201.964";"330.154";"243.762";"290.603";" 76.033";"117.032";"329.923";"382.813"
