"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931";"24430.931"
"4am";"2218.872";" 639.578";"1009.664";"2141.922";"4252.110";"2067.314";" 801.380";"2906.771";"2907.602";"3281.684";"3369.743";"2912.257";"3395.125";"3897.186";"5022.249";"1677.669";"1921.021";"2509.784";"1841.624";"3749.144";"3024.070";"1741.304";"3668.845";"2048.531";"2307.092";"1223.190";"1248.730";" 900.093";"2315.948";"3690.951";"1684.385";"1995.130";"1114.001";"1369.555";"2500.590";"1379.430";"2066.588";"1055.953";"2220.170";"4000.202";"2249.296";" 441.754";" 561.697";"2406.458";" 179.578";" 363.544";"2653.577";" 469.590";" 649.505";" 485.652";" 373.734";" 531.659";" 257.299";" 222.708";" 109.745";"  65.363";" 170.552";" 306.399";" 663.740";" 973.597";" 916.777";"  96.205";" 208.777";" 197.141";" 164.571";"  65.889";" 110.182";" 700.916";" 274.713";"1547.414";" 104.956";" 287.200";" 767.318";"1094.257";"  99.345";" 108.862";" 116.850";" 418.918";"1076.898";" 406.133";" 119.821";" 180.949";"  28.990";"1444.161";"1059.460";"1961.459";" 489.510";" 590.214";"2565.017";"1531.025";" 425.562";"1994.111";" 208.294";" 115.625";" 497.146";" 176.870";" 174.419";" 278.123";" 132.167";" 471.039";" 317.548";"   0.000";" 228.660";" 290.236";" 649.244";" 284.545";" 370.706";" 641.494";" 176.790";" 331.655";" 123.459";" 175.418";" 603.320";"1040.941";" 245.035";" 379.984";" 108.201";" 737.414";" 624.520";"  88.043";" 904.675";"  31.849";" 525.900";" 100.925";" 164.272";" 271.179";"  84.008";" 329.594";" 320.565";" 166.324";" 106.178";" 139.485";" 342.400";"  53.006";"   0.000";" 319.281";" 177.997"
"5am";"2076.591";" 639.578";" 960.701";"2249.403";"4259.031";"2147.966";" 801.380";"2906.771";"2962.531";"3594.195";"3369.743";"2601.883";"3745.821";"3990.886";"5215.535";"1677.669";"1830.855";"2402.303";"1841.624";"3812.318";"3024.070";"1741.304";"3790.643";"2321.378";"2263.798";"1223.190";"1448.598";" 942.489";"2315.948";"3530.396";"1524.275";"1801.844";" 977.212";"1369.555";"2437.493";"1379.430";"2024.192";"1055.953";"2220.170";"3422.952";"2249.296";" 441.754";" 561.697";"2188.806";" 179.578";" 322.471";"2530.381";" 469.590";" 649.505";" 485.652";" 373.734";" 531.659";" 257.299";" 222.708";" 109.745";"  65.363";" 170.552";" 306.399";" 663.740";" 973.597";" 916.777";"  96.205";" 208.777";" 197.141";" 164.571";"  27.525";" 110.182";" 656.354";" 274.713";"1642.530";" 104.956";" 287.200";" 767.318";" 960.036";"  99.345";" 108.862";" 116.850";" 418.918";"1076.898";" 335.364";" 119.821";" 180.949";"  28.990";"1444.161";"1059.460";"1961.459";" 489.510";" 590.214";"2565.017";"1531.025";" 425.562";"1834.570";" 208.294";" 115.625";" 458.606";" 176.870";" 174.419";" 278.123";" 132.167";" 471.039";" 317.548";"   0.000";" 228.660";" 290.236";" 649.244";" 284.545";" 370.706";" 641.494";" 176.790";" 331.655";" 123.459";" 110.480";" 603.320";"1040.941";" 245.035";" 379.984";" 108.201";" 737.414";" 624.520";"  88.043";" 750.267";"  31.849";" 525.900";" 100.925";" 164.272";" 271.179";"  84.008";" 329.594";" 320.565";" 166.324";" 106.178";" 139.485";" 342.400";"  53.006";"   0.000";" 227.856";" 177.997"
"6am";"2014.626";" 639.578";" 801.240";"2013.487";"4187.333";"2179.398";" 832.573";"3084.721";"2832.841";"3503.287";"3369.743";"2650.846";"3748.036";"3560.944";"5343.063";"1829.197";"1830.855";"2105.172";"1841.624";"3700.407";"2714.988";"1466.250";"3660.700";"2321.378";"2263.798";"1116.842";"1448.598";" 865.934";"1943.859";"2804.109";"1303.096";"1707.805";" 977.212";"1503.913";"2766.164";"1287.699";"1677.483";"1055.953";"1830.973";"3400.140";"2026.694";" 396.292";" 512.731";"2282.845";" 155.789";" 322.471";"2214.915";" 250.924";" 913.422";" 389.268";" 373.734";" 124.047";" 153.574";" 188.408";"  65.673";"  65.363";"  98.858";" 306.399";" 477.962";" 934.107";" 801.228";"  96.205";" 166.087";" 173.933";" 164.571";"  27.525";"  55.091";" 567.230";" 141.471";"1409.137";" 104.956";" 287.200";" 892.606";" 895.630";"  99.345";" 108.862";" 613.924";" 418.918";" 970.746";" 212.694";"  35.303";" 138.138";"  28.990";"1229.779";"1137.129";"1745.085";" 603.203";" 590.214";"2451.621";"1458.232";" 395.137";"1755.835";" 333.664";" 208.708";" 410.448";" 176.870";" 174.419";" 239.917";"  70.895";" 471.039";" 317.548";"   0.000";" 163.972";" 183.912";" 256.360";"  99.308";" 370.706";" 641.494";"  99.965";" 294.635";" 123.459";"  78.207";" 544.488";" 814.827";" 245.035";" 379.984";" 108.201";" 737.414";" 510.827";"  40.930";" 530.359";"  31.849";" 259.318";"  43.377";" 164.272";" 271.179";"  39.163";" 329.594";" 320.565";"  98.305";"  67.100";" 139.485";" 189.290";"  53.006";"   0.000";"   0.000";" 177.997"
"7am";"2193.448";" 740.444";"1375.994";"2334.080";"6209.486";"3301.525";" 720.375";"3187.095";"3533.234";"4323.681";"3461.564";"2520.132";"3958.276";"3979.232";"5591.333";"1911.446";"1370.482";" 994.316";" 897.579";"5025.076";"1434.098";"1406.318";"4453.616";"2349.670";"2037.758";"2280.121";"1860.001";" 719.453";"1351.247";"3717.062";" 885.989";"1948.023";" 987.903";"1711.215";"2952.561";" 747.495";"1085.835";"1156.158";"2536.338";"2462.925";" 863.462";" 396.292";" 398.584";"1529.237";" 162.977";"  92.546";"1251.140";" 139.990";" 732.253";" 832.062";" 284.880";" 163.151";"   0.000";"  73.566";"   0.000";"   0.000";"  54.165";"   0.000";" 230.258";" 939.787";" 836.081";"  38.909";"  71.761";"  28.989";"  45.719";"   0.000";"  55.091";" 349.899";"   0.000";"1410.042";"  97.717";" 238.373";"1053.025";" 837.211";"  69.938";" 203.262";"1537.917";" 322.270";" 198.396";" 327.477";"   0.000";" 106.335";"  28.990";"2065.424";"2221.145";"1366.628";"1113.036";" 478.190";"2219.388";" 986.999";"1572.593";"1325.911";" 619.609";" 730.477";" 331.257";" 128.108";"  51.881";"  38.206";" 132.167";" 404.400";"   0.000";"   0.000";" 172.360";" 503.423";" 177.605";"  17.732";"  64.382";" 104.198";" 105.974";" 153.954";"   0.000";"  32.665";" 868.589";"1022.295";" 163.386";" 379.984";" 156.346";" 155.407";"1772.437";"   0.000";" 791.186";"  89.397";" 145.922";"  43.377";" 325.774";" 153.226";" 144.576";" 444.519";"   0.000";" 204.457";"   0.000";"  51.826";" 128.502";"  53.006";"   0.000";"   0.000";" 106.928"
"8am";" 5513.505";" 1068.450";" 2118.677";" 2935.779";"10602.883";" 4043.513";"  578.358";" 4597.409";" 4939.633";" 4434.693";" 2973.179";" 2746.705";" 4571.519";" 7059.712";" 6433.917";" 1712.923";"  935.279";" 1232.304";"  937.195";" 5091.969";" 2869.408";" 1286.537";" 4514.356";" 1629.126";" 2019.306";" 2451.221";" 1659.593";"  782.292";"  453.666";" 3811.901";"  993.013";" 2065.251";"  599.746";" 2384.397";" 3221.591";"  316.138";"  768.563";" 1295.420";" 3089.920";" 2180.099";" 1166.189";"  688.794";"  114.702";"  922.256";"  193.993";"  186.585";" 1251.140";"  234.631";" 1033.638";"  768.135";"  436.476";"  163.151";"    0.000";"   33.295";"    0.000";"    0.000";"    0.000";"  312.453";"  339.288";"  537.350";" 1067.295";"   38.909";"   21.345";"   28.989";"   45.719";"    0.000";"   39.678";"  349.899";"    0.000";" 1235.792";"  170.520";"  105.987";" 1341.947";"  872.181";"   69.938";"  203.262";" 1819.658";"  373.075";"   92.244";"  398.246";"    0.000";"   97.648";"  271.836";" 2727.899";" 3535.143";" 1940.929";" 1931.918";"  502.600";" 2028.521";"  856.934";" 1752.790";" 1117.854";"  995.257";"  580.313";"  220.281";"   89.468";"    0.000";"   38.206";"  132.167";"  129.746";"    0.000";"    0.000";"  172.360";"  503.423";"  177.605";"   17.732";"   64.382";"  127.911";"  105.974";"   37.020";"  150.491";"    0.000";"  974.382";" 2002.719";"  800.645";"  376.884";"  156.346";"  313.870";" 2656.814";"    0.000";"  629.063";"   65.574";"  145.922";"   43.377";"  428.775";"  153.226";"  144.576";"  377.054";"    0.000";"  204.457";"    0.000";"   51.826";"  128.502";"  140.665";"    0.000";"   95.527";"  106.928"
"9am";" 6680.275";"  981.018";" 2594.682";" 2737.784";"12974.645";" 4156.903";"  747.709";" 5172.098";" 6169.568";" 4526.614";" 2514.774";" 2796.921";" 4585.535";" 6958.912";" 5584.331";" 1878.827";"  849.945";"  926.043";"  857.464";" 4931.602";" 2424.988";" 1239.575";" 4337.236";" 1791.090";" 2308.069";" 2292.424";" 1568.585";"  657.920";"  392.234";" 3646.564";" 1116.129";" 1553.462";"  918.377";" 2384.397";" 2901.681";"  316.138";"  526.116";" 1271.557";" 3655.065";" 2448.773";" 1298.979";"  771.370";"    0.000";"  873.424";"  230.546";"  256.690";" 1289.324";"  234.631";" 1031.763";" 1038.848";"  506.909";"  163.151";"    0.000";"   33.295";"    0.000";"    0.000";"    0.000";"  312.453";"  339.288";"  430.455";" 1070.594";"    0.000";"   21.345";"   28.989";"   45.719";"    0.000";"   39.678";"  169.537";"    0.000";" 1122.483";"  170.520";"  105.987";" 1137.193";" 1178.420";"   58.814";"  243.793";" 1819.658";"  303.335";"   92.244";"  398.246";"    0.000";"   63.319";"  271.836";" 3363.798";" 3927.666";" 1792.235";" 2775.646";"  453.228";" 2035.133";"  734.808";" 1665.082";" 1215.442";" 1338.485";"  556.279";"  143.201";"   92.351";"    0.000";"   38.206";"  132.167";"  129.746";"    0.000";"    0.000";"  278.684";"  503.423";"   60.934";"    0.000";"   64.382";"  127.911";"  105.974";"    0.000";"  150.491";"    0.000";" 1044.826";" 1800.002";"  862.988";"  426.243";"  103.615";"  313.870";" 2670.066";"    0.000";"  637.004";"   57.548";"  145.922";"   43.377";"  428.775";"  153.226";"  144.576";"  377.054";"    0.000";"  106.152";"    0.000";"   51.826";"  202.964";"  167.168";"    0.000";"   95.527";"  106.928"
"10am";" 7697.955";" 1324.558";" 2614.410";" 2474.552";"14252.120";" 4009.305";" 1065.101";" 4823.150";" 6321.355";" 4543.083";" 1968.891";" 2974.504";" 4559.635";" 7290.958";" 5744.773";" 2125.468";"  682.748";"  812.398";"  935.851";" 5813.424";" 2491.248";" 1311.715";" 3726.289";" 1825.680";" 2556.890";" 2301.238";" 1323.742";"  642.797";"  621.562";" 2948.751";" 1353.797";" 2281.172";"  840.708";" 2032.345";" 2884.716";"  488.315";"  450.971";"  886.189";" 3566.782";" 1913.051";"  838.376";"  803.444";"    0.000";" 1185.096";"  206.136";"  228.216";"  903.345";"  234.631";"  943.225";" 1157.742";"  313.595";"  255.544";"    0.000";"   33.295";"    0.000";"    0.000";"   27.001";"  427.833";"  498.084";"  430.455";"  951.746";"   38.909";"   21.345";"   28.989";"   45.719";"    0.000";"   39.678";"   79.356";"    0.000";" 1095.482";"  170.520";"  105.987";" 1137.193";" 1178.420";"   29.407";"  243.793";" 1819.658";"  303.335";"   92.244";"  338.820";"    0.000";"  100.996";"  271.836";" 3478.829";" 4372.040";" 2367.594";" 3442.744";"  464.623";" 1684.390";"  638.424";" 1527.718";"  811.568";" 1264.910";"  556.279";"  121.034";"   43.589";"    0.000";"    0.000";"  132.167";"  196.385";"    0.000";"    0.000";"  278.684";"  503.423";"    0.000";"    0.000";"   64.382";"   61.272";"  105.974";"    0.000";"  150.491";"    0.000";"  783.942";" 1840.236";" 1099.219";"  376.884";"  103.615";"  195.483";" 2746.739";"    0.000";"  637.004";"   57.548";"  145.922";"   43.377";"  428.775";"   84.901";"  144.576";"  377.054";"    0.000";"  106.152";"    0.000";"   51.826";"  176.461";"  167.168";"    0.000";"   95.527";"   71.069"
"11am";" 8375.382";" 1134.887";" 2313.010";" 3093.346";"13529.493";" 4035.312";"  942.069";" 4995.698";" 5757.786";" 3916.438";" 2821.044";" 2700.189";" 5443.723";" 6723.916";" 5274.976";" 1679.832";"  693.080";"  707.840";" 1301.198";" 5853.653";" 2504.606";" 1109.458";" 3888.956";" 1837.311";" 1794.284";" 2496.952";" 1135.808";"  872.095";"  704.064";" 3041.692";" 1441.696";" 2246.011";"  883.898";" 2175.426";" 3242.431";"  401.633";"  562.323";"  830.513";" 2108.237";" 2235.261";"  936.732";"  693.143";"    0.000";" 1132.413";"  230.546";"  228.216";"  656.615";"  234.631";"  972.915";"  705.665";"  313.595";"  483.605";"    0.000";"   33.295";"    0.000";"    0.000";"   27.001";"  547.059";"  215.114";"  521.113";"  951.976";"   38.909";"   21.345";"   28.989";"   45.719";"    0.000";"    0.000";"  134.447";"    0.000";"  949.873";"  170.520";"  105.987";" 1235.693";" 1107.019";"    0.000";"  243.793";" 1819.658";"  380.041";"   92.244";"  315.758";"    0.000";"  100.996";"  271.836";" 3062.104";" 4091.188";" 2322.930";" 3467.090";"  594.167";" 2110.720";"  788.641";" 1673.498";"  896.279";" 1264.910";"  527.681";"   38.540";"   43.589";"    0.000";"    0.000";"  132.167";"  196.385";"    0.000";"    0.000";"  278.684";"  503.423";"    0.000";"   37.739";"   64.382";"   61.272";"  105.974";"   97.787";"  150.491";"    0.000";"  974.382";" 1657.555";" 1175.188";"  535.871";"  156.346";"  399.937";" 2526.343";"    0.000";"  621.122";"   65.489";"  145.922";"    0.000";"  428.775";"   84.901";"  144.576";"  182.390";"    0.000";"  106.152";"    0.000";"   51.826";"  176.461";"  193.671";"    0.000";"   95.527";"   71.069"
