"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08";"14692.08"
"4am";"2079.111";"1701.541";" 821.834";"1002.658";"1915.907";"1664.224";"1356.732";"1683.726";" 831.076";"1159.314";" 676.479";"1841.780";"1662.004";"1300.402";" 861.153";" 383.580";"1204.452";" 823.023";" 296.288";" 290.653";" 313.224";" 495.920";" 350.026";" 243.108";" 557.648";"  52.049";" 410.477";" 255.803";"  32.007";"   0.000";"  17.973";" 288.068";"  47.303";" 319.031";" 150.629";" 258.672";"  71.402";" 112.688";"   0.000";" 226.697";" 204.365";" 296.833";" 207.280";"  73.526";" 245.513";" 204.187";" 118.703";"  64.867";" 142.917";"  84.777";"  40.184";" 118.786"
"5am";"2226.421";"1674.821";" 821.834";"1002.658";"1716.186";"1593.390";"1280.256";"1683.726";" 831.076";"1159.314";" 676.479";"1841.780";"1597.780";"1300.402";" 861.153";" 383.580";"1339.463";" 823.023";" 296.288";" 290.653";" 269.889";" 495.920";" 332.908";" 243.108";" 557.648";"  52.049";" 410.477";" 255.803";"  32.007";"   0.000";"  17.973";" 206.516";"  47.303";" 253.899";" 150.629";" 258.672";"  71.402";" 112.688";"   0.000";" 188.599";" 204.365";" 296.833";" 207.280";"  73.526";" 245.513";" 204.187";" 118.703";"  64.867";" 142.917";"  84.777";"  40.184";" 118.786"
"6am";"2128.003";"1516.098";" 888.747";" 900.780";"1779.900";"1611.709";"1159.281";"1631.074";" 898.770";" 958.179";" 867.462";"1658.425";"1533.556";"1193.545";" 693.559";" 383.580";"1520.330";" 750.301";" 236.549";" 191.136";" 213.212";" 441.227";" 373.919";" 296.048";" 499.478";"  38.859";" 334.988";" 119.872";"  15.478";"   0.000";"  17.973";" 125.495";"  47.303";" 334.920";"  32.019";" 126.951";"  71.402";"  75.027";"   0.000";" 188.599";" 204.365";" 244.769";" 207.280";"  73.526";" 245.513";"  53.198";" 118.703";"  64.867";" 142.917";"  84.777";"  20.092";"  76.689"
"7am";"2481.899";"3312.290";" 814.143";" 995.634";"1369.029";"1569.213";"1569.591";"1387.910";" 858.534";"1565.450";" 871.959";"2097.463";"1353.875";" 612.691";"1404.520";" 273.754";"1877.380";" 424.424";" 176.464";" 194.920";" 155.245";" 289.781";" 337.181";" 292.812";" 865.914";"  12.953";" 139.192";" 109.554";"   0.000";"   0.000";"   0.000";" 344.776";"   0.000";" 389.349";"   0.000";"  40.727";"   0.000";"   0.000";" 405.080";"  62.798";"  75.228";"  90.349";"  53.198";"   0.000";" 137.594";" 629.199";" 118.703";"   0.000";" 321.573";"   0.000";"   0.000";"   0.000"
"8am";"3444.538";"3795.764";" 908.733";" 985.747";"1546.915";"1575.394";"2436.403";"1027.015";" 987.358";"1649.210";"1112.299";"2898.035";"1190.588";" 482.102";"1803.075";" 173.006";"2195.993";" 660.336";"  85.479";" 267.642";" 116.549";" 295.410";" 473.022";" 162.706";" 698.794";"  12.953";"  95.013";" 109.554";"   0.000";"   0.000";"   0.000";" 328.799";"   0.000";" 389.349";"   0.000";" 113.213";"   0.000";"   0.000";" 547.255";"  38.098";"  37.614";"  38.285";"  53.198";"   0.000";" 137.594";" 836.998";"   0.000";"   0.000";" 231.854";"   0.000";"   0.000";"   0.000"
"9am";"3925.572";"4152.812";" 835.208";"1007.424";"1541.701";"1607.328";"2586.023";" 953.793";"1055.052";"1483.461";" 841.009";"2876.816";" 873.677";" 403.297";"2138.269";" 120.750";"2419.921";" 587.614";"  56.986";" 267.642";" 116.549";" 325.755";" 442.677";" 162.706";" 695.181";"  12.953";"  63.064";"  54.777";"   0.000";"   0.000";"   0.000";" 409.762";"   0.000";" 389.349";"   0.000";"  72.486";"  38.305";"   0.000";" 601.285";"   0.000";"   0.000";"  38.285";"  53.198";"   0.000";"  61.984";" 836.998";"   0.000";"   0.000";" 231.854";"   0.000";"  20.804";"   0.000"
"10am";"3895.319";"4388.562";" 902.005";"1118.052";"1687.267";"1397.543";"2866.436";"1220.292";"1176.299";"1531.998";" 804.384";"2737.378";" 874.890";" 324.492";"1891.273";" 169.242";"2412.162";" 587.614";"  28.493";" 267.642";" 116.549";" 458.265";" 422.268";" 162.706";" 740.422";"  12.953";"   0.000";"  54.777";"   0.000";"   0.000";"   0.000";" 409.762";"   0.000";" 320.630";"   0.000";"  47.949";"  38.305";"   0.000";" 601.285";"   0.000";"   0.000";"  38.285";"  90.812";"   0.000";"  61.984";" 895.735";"   0.000";"   0.000";" 231.854";"   0.000";"  20.804";"   0.000"
"11am";"3544.615";"3702.462";"1094.199";"1221.651";"1433.620";"1506.579";"2734.699";"1104.828";"1163.667";"1651.909";" 999.559";"2822.950";" 843.361";" 324.492";"1746.889";" 269.990";"2357.886";" 587.614";"  28.493";" 259.949";" 116.549";" 322.664";" 442.677";" 207.947";" 695.181";"  12.953";"   0.000";"  54.777";"   0.000";"   0.000";"   0.000";" 409.762";"   0.000";" 320.630";"   0.000";"  47.949";"  38.305";"  38.305";" 601.285";"   0.000";"   0.000";"  38.285";"  90.812";"   0.000";"   0.000";" 895.735";"   0.000";"   0.000";" 231.854";"   0.000";"  20.804";"   0.000"
