"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296";"92.2778612862296"
"4am";" 5.7003594";"11.3820221";" 4.6988582";" 6.2100003";" 6.2748955";" 9.0473529";" 6.3063069";" 9.3762297";" 3.9472305";" 2.5523777";" 1.6430180";" 4.7819538";" 4.3649018";" 1.0693265";" 0.0000000";" 1.8865084";" 2.9784990";" 0.5957948"
"5am";" 5.2359728";"11.3820221";" 4.5829818";" 6.2282036";" 6.4114791";" 8.9171208";" 6.3451128";" 9.9397135";" 3.9750096";" 2.5391524";" 1.6672125";" 4.8218248";" 4.3649018";" 1.0569755";" 0.0000000";" 1.8856691";" 2.9968508";" 0.6028008"
"6am";" 5.3914276";"11.3898331";" 4.5745762";" 6.3348734";" 6.5379452";" 8.8335312";" 6.5457664";" 9.8503759";" 3.6524376";" 1.8520555";" 1.6779800";" 4.7833294";" 4.2273438";" 1.1029480";" 0.0000000";" 1.3740651";" 3.2748528";" 0.6399216"
"7am";"13.9563468";" 5.9896647";" 8.4687657";" 9.5815757";" 9.4622670";" 7.0241823";" 2.5862624";" 1.9287397";" 1.7367754";" 4.6732067";" 1.5370370";" 4.1599607";" 3.3704346";" 5.2927353";" 0.0000000";" 0.6922540";" 0.7017948";" 0.0000000"
"8am";"14.5258307";" 5.5252334";" 8.7236131";"12.2493559";" 8.9276123";" 5.4297061";" 3.2779134";" 3.8436748";" 4.5068909";"10.8424076";" 1.6718285";" 3.6381113";" 3.3309940";" 4.9530602";" 0.0000000";" 2.5484330";" 0.7520117";" 0.0000000"
"9am";"14.3428680";" 6.9186210";" 8.7701651";"12.0889048";"10.5485422";" 4.8915496";" 3.5778867";" 8.8161330";" 4.6531619";"11.1735122";" 0.7492062";" 3.7287992";" 3.6591987";" 4.9401050";" 0.0000000";" 2.5600279";" 0.7670342";" 0.0000000"
"10am";"12.4596673";" 6.3204004";" 7.6479306";" 8.0001825";" 9.2534530";" 6.3558926";" 3.7369628";" 8.1748053";" 4.8488109";"10.4441254";" 0.7787959";" 3.7992295";" 3.5314361";" 4.9260297";" 0.0000000";" 2.6985373";" 0.7588831";" 0.0000000"
"11am";"12.324331";" 6.200231";" 7.982669";" 7.200121";" 9.300966";" 5.044184";" 3.564516";" 9.154686";"10.585552";"10.298102";" 0.000000";" 4.366925";" 3.162370";" 5.083722";" 0.000000";" 2.613377";" 0.737161";" 0.000000"
"12am";"11.3597662";" 9.4464466";" 7.3635719";" 5.5454488";" 8.8987181";" 6.3698506";" 2.3263899";" 6.3061563";"11.4018650";"10.1384085";" 0.9105233";" 5.5849011";" 3.6975495";" 2.4499332";" 0.0000000";" 1.3324000";" 0.0000000";" 0.0000000"
"1pm";"10.9387682";" 8.1414472";" 7.3840384";" 8.1914373";" 9.6629626";" 3.5018068";" 2.4797019";" 6.0488458";"10.4098808";" 9.2352954";" 0.9923794";" 5.2458384";" 2.9827486";" 3.5646131";" 0.0000000";" 1.4611994";" 0.0000000";" 0.0000000"
"2pm";"10.0307969";" 6.9805292";" 5.7564416";" 9.5987394";"10.0905858";" 3.5095222";" 2.5588981";" 6.3334930";"10.4395518";" 8.9603452";" 0.9858888";" 4.9499423";" 4.4059224";" 4.3984721";" 0.0000000";" 1.4149644";" 0.0000000";" 0.0000000"
"3pm";" 9.710002";" 9.146073";" 6.216506";"13.097014";" 9.162942";" 4.435431";" 2.661519";" 6.070237";" 4.970772";" 4.010060";" 4.851225";" 4.474017";" 3.671375";" 4.414665";" 0.000000";" 1.332390";" 0.000000";" 0.000000"
"4pm";"9.7641924";"8.7423573";"6.3728797";"9.7111791";"7.4802540";"4.1137516";"3.7864645";"6.2958615";"5.8856768";"4.4986227";"4.6177529";"4.3106779";"5.6138531";"1.6262600";"0.0000000";"0.7584294";"0.0000000";"1.0551723"
"5pm";" 7.9647856";"13.8884175";" 5.3654515";"10.0904480";"14.9165012";" 6.8965136";" 4.4711889";" 7.9437067";" 6.0063543";" 3.8272869";" 4.8461918";" 7.9754272";" 5.9524819";" 1.3701643";" 0.7951503";" 2.2442389";" 2.9949002";" 0.7955630"
"6pm";" 7.2111647";"15.8900841";" 5.1800372";" 7.5563139";" 9.2301037";" 8.1717324";" 4.3064678";" 8.7333820";" 5.8032537";" 3.4867733";" 6.6087582";" 5.2638494";" 5.0135870";" 1.0080008";" 0.0000000";" 2.2080843";" 2.9516344";" 0.7188321"
"7pm";" 7.125734";"13.942740";" 7.762816";" 7.322910";" 7.688099";"10.292536";" 6.435792";" 9.786537";" 4.118993";" 3.443091";" 4.976610";" 5.902604";" 5.453872";" 1.035272";" 0.000000";" 2.024922";" 2.769304";" 0.611550"
"8pm";" 7.9730351";"13.5756621";" 6.8117070";" 7.4768329";" 7.2862420";" 9.4031595";" 6.3622489";" 9.5886877";" 4.0698000";" 3.4228681";" 2.1744863";" 4.8915846";" 5.6189449";" 0.9938594";" 0.0000000";" 2.5230339";" 2.8133305";" 0.6029454"
"9pm";" 5.2778024";"13.9779966";" 6.5854603";" 7.2157865";" 7.2743742";" 9.2682333";" 6.2103108";" 9.4457303";" 4.0308500";" 2.2753161";" 1.5559422";" 4.8114283";" 5.6797311";" 0.9910333";" 0.0000000";" 2.5910136";" 2.8103339";" 0.5888715"
"10pm";" 5.6619221";"13.2565305";" 6.7006982";" 7.3507054";" 6.6088894";" 8.8719302";" 6.1194503";" 9.4484670";" 3.7384665";" 2.3156690";" 1.5926879";" 4.8019648";" 5.8073328";" 0.9843846";" 0.0000000";" 2.5741727";" 2.7301631";" 0.5688546"
"11pm";" 5.7948015";"13.2629297";" 6.3679300";" 7.3548960";" 6.4776482";" 8.9326994";" 6.1372550";" 9.3295998";" 3.7395314";" 2.3239466";" 1.5277635";" 4.7009212";" 5.7567458";" 0.9827647";" 0.0000000";" 2.5383529";" 2.6972335";" 0.5736974"
"12pm";" 5.9472091";"12.9100982";" 6.3501286";" 7.4047296";" 6.3394459";" 9.0008882";" 6.0489619";" 9.0531335";" 3.7637266";" 2.3633470";" 1.5111551";" 4.6788638";" 5.7981588";" 1.0006803";" 0.0000000";" 2.4946743";" 2.7317335";" 0.5700974"
