"hour","age1","age2","age3","age4"
"4am",0.333027581317222,0.216229114414761,0.386018844304294,0.143685426851044
"5am",0.337799763458079,0.208944515769198,0.386137780528213,0.144866150667481
"6am",0.323996548691807,0.205830372622731,0.360861971616026,0.135967124621947
"7am",0.299236525311358,0.200322277624851,0.288992133217626,0.142539377295912
"8am",0.288689978605384,0.196395467386431,0.203964487405837,0.0879081789517137
"9am",0.296486705724063,0.125763842162484,0.220513789907054,0.0553103888108782
"10am",0.312874954848524,0.103917489225112,0.216185814637839,0.0967207173933648
"11am",0.321079108901342,0.174855807259364,0.214756673375363,0.10038930760518
"12am",0.354305246926228,0.210554253547378,0.262186498120375,0.148802952419324
"1pm",0.324108127708688,0.192558609886046,0.226056063004002,0.140470248645506
"2pm",0.299494345920461,0.168873778257352,0.232598912376977,0.136918028529296
"3pm",0.290025298713228,0.202650399494387,0.174732739024191,0.146439392892336
"4pm",0.302387778108136,0.156476237195495,0.224573397537116,0.134495595737078
"5pm",0.347362337264999,0.157530180949039,0.31660510627158,0.116707024690367
"6pm",0.343513071077856,0.168186249765986,0.384507282457297,0.134091483558171
"7pm",0.317606006604539,0.181654674211149,0.355722501659652,0.115246623520707
"8pm",0.321748177442387,0.214593001501946,0.33575052000105,0.126856485060523
"9pm",0.30450720517962,0.253824998910332,0.344121552228582,0.125238617855157
"10pm",0.300170293573423,0.26823181534863,0.375663817607311,0.131218041693752
"11pm",0.308579745148553,0.265992732593582,0.380288907016779,0.149183481794172
"12pm",0.31122388108592,0.254256303264963,0.387472623462411,0.154925510467044
"1am",0.312242063130152,0.262061215450753,0.396154031140369,0.156024845091482
"2am",0.311561007141742,0.257920129366019,0.398408610152905,0.153741055736167
"3am",0.311782920423642,0.258153488887961,0.401142499032077,0.156781449693208
