"hour","act1","act2","act3","act4","act5"
"4am",0.00872617030432765,-0.0366016233888335,-0.0126838235294118,-0.00975272988422071,0.158408135707026
"5am",0.0433984546391057,0.0269224282679521,-0.0164244160653015,-0.0125992511199903,0.115295489711269
"6am",0.112637999047208,0.11488002136405,-0.0233060263851319,-0.0605208919907611,0.0323734750431931
"7am",0.187875213996387,0.138464249457154,0.23067927785368,-0.037005260702404,0.0606142828441319
"8am",0.202855049030827,0.137215361570751,0.252041916415876,-0.0071439923392996,0.0753217558805041
"9am",0.245132201232261,0.148485201757592,0.250697518836483,-0.0111889116113364,-0.0196707474305983
"10am",0.288918109153012,0.159175692638941,0.246502731787021,-0.00595054485506708,0.021313209294679
"11am",0.290048028013962,0.152889524985922,0.254230964579002,0.0453507368511284,0.215032503655485
"12am",0.304351544673157,0.185236721510269,0.269717899894569,0.0303341853822414,0.229458206685339
"1pm",0.261495042053624,0.172876390060332,0.270968703895296,0.00917640826960604,0.161201540809053
"2pm",0.264020580910635,0.168024611859082,0.282535142233845,0.00422077044306666,0.12370991734423
"3pm",0.255590887272578,0.135603771119399,0.289091148978211,-0.0279194802523951,0.113706931500681
"4pm",0.227648674706885,0.141370528069948,0.253447955277486,0.00186539203755614,0.140316704198333
"5pm",0.142515809021341,0.0437359788759473,0.212494737967295,-0.0134799424113884,0.0286770151840674
"6pm",0.152105811161128,0.0101554012209455,-0.00636787914409295,-0.00832726424114868,0.148254603847719
"7pm",0.187974293393492,0.0429144121037444,-0.023489266558863,0.0853672776607419,0.204047082016274
"8pm",0.135228469480223,0.0201394681966438,-0.0371430733583466,-0.0224442027681052,0.18672215750115
"9pm",0.161295193222043,0.0170350623010074,-0.0231350581196467,-0.0408845415903249,0.183051474984375
"10pm",0.173696851237323,0.0108880350052511,-0.023251407617062,-0.0124118610075469,0.201972910234147
"11pm",0.0880677376150052,0.00634838861452562,-0.00978057889822596,-0.0142108806928823,0.127525831898321
"12pm",0.0735713334704087,0.0000181047911856113,-0.00978057889822596,0,0.139122083885914
"1am",0.0855142865809821,0.0131026162320801,-0.00978057889822596,0,0.1603964214035
"2am",0.092726891324486,0.0096569873445179,-0.00978057889822596,0,0.197579372739468
"3am",0.0647564890890906,0.00132308709992658,-0.00978057889822596,0,0.168008130251371
