"hour","mode1","mode2","mode3"
"4am",0.602825525642833,0.762514731763537,0.703562314852254
"5am",0.610720789497485,0.766167832254492,0.70429779861865
"6am",0.629722062670761,0.763411965623708,0.694361096070321
"7am",0.614255284591642,0.739651208231726,0.649122254421195
"8am",0.670156977030425,0.734438126166642,0.56475459207097
"9am",0.669040843066005,0.730749097688266,0.524028870592372
"10am",0.724408970295586,0.725676326291295,0.49150607685584
"11am",0.725978873231034,0.717102638537408,0.488119299493141
"12am",0.721252184554513,0.748864200630088,0.616784608993347
"1pm",0.718513411714284,0.748162693912539,0.648231632394151
"2pm",0.720580965126162,0.751359415939461,0.630560093410145
"3pm",0.699788268277961,0.768638692317368,0.656765420751891
"4pm",0.695487800764978,0.779697748678721,0.684674284478031
"5pm",0.668596391943166,0.785487101616722,0.68971402307234
"6pm",0.596345955841595,0.797457185117232,0.72311324535218
"7pm",0.584165296028827,0.761839165961308,0.700943870000023
"8pm",0.587734670704779,0.761618812027235,0.702193428014798
"9pm",0.589444008806606,0.75884365251365,0.698960986690519
"10pm",0.58248087199018,0.755536773292609,0.696284067382689
"11pm",0.597443672812112,0.760711468225661,0.701106402360433
"12pm",0.604976993565562,0.76746235340923,0.708341885743129
"1am",0.607898296062206,0.768045119302103,0.707997468725441
"2am",0.607647140107489,0.768707463427132,0.707939126184998
"3am",0.605435394229374,0.767122302980585,0.706549288437747
