"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.369115891719906,0.232757752571254,0.232377879018324,0.13982937744799,0.305586326164103
"5am",0.370923017476967,0.234891926939261,0.225440828174322,0.144669025657213,0.307445104032491
"6am",0.313781469420775,0.254840430819025,0.204953477123844,0.160848587995356,0.293392590503396
"7am",0.184271550212912,0.310739837266267,0.125765976034023,0.223535753106361,0.251158602888034
"8am",0.132012961386946,0.299994182671156,0.0715494716728975,0.216315628608672,0.23253459397921
"9am",0.121339399787622,0.287440878973929,0.074300742020752,0.223470133816269,0.205064188309255
"10am",0.139215326870419,0.28576812887578,0.0831829988728271,0.249512484307535,0.207625524859772
"11am",0.149289818002613,0.302508224255803,0.106785114417159,0.246294047855825,0.167223020125153
"12am",0.180491347884704,0.322270836366787,0.123461295134247,0.248310566847099,0.214448532968531
"1pm",0.165147726671086,0.31977390966187,0.110091083978738,0.255396841186959,0.185753222087969
"2pm",0.162690577705846,0.314875129652885,0.0875506191363931,0.273900601607854,0.197882795196602
"3pm",0.135616878692736,0.317557058539022,0.113812827199075,0.256498512039983,0.196062565726247
"4pm",0.194013499001916,0.292374487364441,0.078027807583024,0.217371317522622,0.218119970273935
"5pm",0.225339309682247,0.320302024177116,0.163171969531371,0.18319572723006,0.203250954498157
"6pm",0.316155185386007,0.254128798372664,0.245183329151869,0.135412589277689,0.261863706041201
"7pm",0.352385380159229,0.271412110861268,0.28595216525908,0.124125910254369,0.291396279867985
"8pm",0.354126762215872,0.263184901036138,0.275986521378977,0.129252602717373,0.309749621932956
"9pm",0.371367804788222,0.278376984683784,0.243043297165973,0.136119602540808,0.321094532582485
"10pm",0.376304877524337,0.278549697819391,0.249287251055024,0.139310868007161,0.315587578959903
"11pm",0.374700615513802,0.287163361938171,0.255036683446709,0.148538130113046,0.31556839410095
"12pm",0.380206155113866,0.282802730729587,0.242281261725969,0.147376339118354,0.30673532571323
"1am",0.385153409376806,0.282205528363105,0.243382575963805,0.153729753024237,0.307121708078625
"2am",0.384057165681917,0.283058896335633,0.24519151042497,0.152816921025698,0.30728798544017
"3am",0.387096721179187,0.281282744813786,0.248956895316202,0.154883566279797,0.308306824056882
