"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765";"6510.765"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"1026.888";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 940.006";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
"7am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 702.040";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 562.002";"1104.664";"   0.000";"   0.000";"0";"1496.355";"1087.257";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1103.418";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1073.429";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 809.363";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";" 625.063";"1816.329";"   0.000";"   0.000";" 665.650";"1346.648";"   0.000";"   0.000";" 728.750";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1190.893";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 875.056";"1198.554";"   0.000";"   0.000";"   0.000";"2565.931";"1278.814";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 827.192";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1405.755";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 797.060";"1608.417";"   0.000";"   0.000";"   0.000";" 581.270";"   0.000";"1561.149";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";" 713.298";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 426.935";" 766.769";"1072.883";"   0.000";"1706.208";"   0.000";"   0.000";"   0.000";" 904.589";"   0.000";"1441.306";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1233.042";"2560.250";"   0.000";"   0.000";" 667.957";"1606.639";"   0.000";"   0.000";" 906.317";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1314.834";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 665.217";"   0.000";"   0.000";" 949.768";"1273.144";"   0.000";"   0.000";"   0.000";"2921.803";"1241.957";" 686.947";"   0.000";" 780.198";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 925.027";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1615.049";"   0.000";"   0.000";"   0.000";"1246.403";"   0.000";" 982.654";"2027.779";"   0.000";"   0.000";"   0.000";" 741.663";"   0.000";"1987.560";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";" 772.334";"   0.000";" 800.992";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 587.390";" 662.410";"1082.821";"   0.000";"1794.446";"   0.000";"   0.000";"   0.000";"1031.129";"   0.000";"1624.025";"   0.000";"1217.251";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1449.694";"3134.889";"   0.000";"   0.000";" 988.608";"1688.518";" 672.265";"1212.170";" 792.823";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1505.322";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 811.064";"   0.000";"   0.000";"1003.311";"1344.208";"   0.000";"   0.000";"   0.000";"2919.852";" 999.340";"   0.000";" 932.560";" 921.473";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 894.211";" 997.779";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1719.605";"   0.000";"   0.000";"   0.000";"1246.403";"   0.000";"1056.253";"2101.186";"   0.000";"   0.000";"   0.000";" 630.986";"   0.000";"2205.717";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";" 907.128";"   0.000";" 790.869";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 693.298";" 771.402";"1082.821";"   0.000";"1739.311";"   0.000";"   0.000";"   0.000";" 957.464";" 766.303";"1649.434";"   0.000";"1823.931";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"1260.070";"2952.542";"   0.000";"   0.000";"   0.000";"1678.873";" 920.302";"   0.000";" 708.846";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1428.391";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 637.648";"   0.000";"   0.000";" 953.847";"1342.840";"   0.000";"   0.000";"   0.000";"2503.851";"   0.000";"   0.000";"1306.810";" 921.473";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1059.411";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1619.244";"   0.000";"   0.000";"   0.000";"1374.796";"   0.000";"1105.120";"1601.219";"   0.000";"   0.000";"   0.000";" 444.655";"   0.000";"1823.391";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";" 907.128";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 486.315";" 545.908";"1066.430";"   0.000";"1683.095";"   0.000";"   0.000";"   0.000";"1037.560";"   0.000";"1594.811";"   0.000";"1001.419";"   0.000";"   0.000";"   0.000";"   0.000"
