"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",-0.149590777923828,0.0609370110397992,-0.00705022631030356,-0.0338763431359412,0.1399132611253
"5am",-0.162169691960557,0.064263132962048,0.0370722362725109,-0.0202486708647065,0.137645024756473
"6am",-0.134534973793156,0.0642272088523193,0.0554805789158549,-0.00598916562329208,0.121036757491122
"7am",-0.0340439268717398,0.164999091605903,0.159696237815691,0.01552161922712,0.138803108738055
"8am",0.017878836909379,0.0883686243768378,-0.145301159644678,-0.0159526489608387,0.277192339966307
"9am",0.0412507994753078,0.172828353867331,-0.0730701555653055,-0.019783084966397,0.260486045193922
"10am",-0.0311230953115869,0.149798330633614,-0.17241205723379,-0.147326888624537,0.23655419619639
"11am",-0.0175980874384359,0.0362534084478384,-0.167288567347516,-0.080124053956684,0.19264791643624
"12am",-0.00620348355160347,0.123806725781413,-0.0344459822430131,-0.114616947772313,0.211742570031088
"1pm",0.0201023972689953,0.091121180923841,-0.178642167699344,0.0267512567439902,0.125725667052527
"2pm",0.0324081751798116,0.0852098963023513,-0.166559198923779,0.0127646200476889,0.123644240738565
"3pm",-0.0117774626690762,0.210148697889427,-0.234816238762465,0.00635980452124801,0.0776187293831492
"4pm",-0.116680423967133,0.191875116169552,-0.287302270986747,-0.0345246821965616,0.104067100702422
"5pm",-0.121869984744368,0.154404293931902,-0.222755408830951,-0.0694302679935913,0.235108388393813
"6pm",-0.109120855888998,0.0520331675073585,-0.159353854638013,-0.0675552449329724,0.170583939242203
"7pm",-0.104513461549403,-0.0260609045266246,-0.107092416582161,-0.0552193571201694,0.145860381228211
"8pm",-0.118190657521796,0.0832106451116757,-0.0451137004233858,-0.00535735547425628,0.16528062481134
"9pm",-0.152310515935568,0.158481525917031,-0.0724443720683896,-0.0340340625320649,0.154547771012998
"10pm",-0.177524031889925,0.160749986647599,-0.0747182067776944,-0.0373980711674807,0.128361542775698
"11pm",-0.181556032496479,0.154692559118172,-0.0658104754684806,-0.0507953908743356,0.124520885408648
"12pm",-0.158243830815945,0.119569153794501,-0.0110088310246617,-0.0417381633541246,0.103675887885434
"1am",-0.158837910676388,0.0905545038855295,-0.0628344519127434,-0.0426348354072689,0.111106491415326
"2am",-0.15971284791059,0.0814797668855077,-0.058841044262883,-0.0340266315956049,0.11052393499464
"3am",-0.160064966288454,0.0705408262987479,-0.0493315360199192,-0.0318302006836091,0.109623415637456
