"hour","cs1","cs2","cs3","cs4","cs5"
"4am",-0.165617791985965,0.169788113202606,0.00447007000773863,-0.0880984837928243,0.0166179256575107
"5am",-0.156635777190995,0.155531232094783,0.0778122442419115,-0.0781167144360286,0.0147801304336861
"6am",-0.141584272123244,0.139220024173174,0.113144251999002,-0.0613251125794421,-0.0242952373966233
"7am",-0.0997174174453376,0.0607888919645689,0.027988757903857,0.0184632310149385,0.0456564249121603
"8am",-0.0170441422133731,-0.0454404426742314,-0.202985464415298,-0.0151257063217623,0.236623369980078
"9am",-0.0293756344646493,0.0754194857030752,-0.124657425636858,0.0310349239661785,0.198002484274743
"10am",-0.0885364436705123,0.0988115532622099,-0.23212135753042,-0.108445771089393,0.165116040928166
"11am",-0.0535035789369156,-0.00980701968958921,-0.25561092602224,-0.0263762950483668,0.136487010114971
"12am",-0.08232504591654,-0.00628568247437955,-0.0549460120444228,-0.0747856554326066,0.136815270438104
"1pm",-0.063470883109636,0.0641086542960625,-0.201658789003593,0.00969846230623009,0.101921512996991
"2pm",-0.0334551984983039,0.071099625224946,-0.121807080534482,-0.0156733448366028,0.103377548601369
"3pm",-0.0720137825386631,0.153257145629751,-0.262906230790909,-0.0348744683250932,-0.0304813554823433
"4pm",-0.140421310905027,0.18360858798277,-0.34617058920649,-0.0803819765703544,0.0616904421686084
"5pm",-0.141822501371897,0.284963047895366,-0.168913307670599,-0.0695706459003079,0.207979460714857
"6pm",-0.133857040103126,0.148833421733816,-0.0453617608077811,-0.044413765798526,0.10695662026071
"7pm",-0.128187129119316,0.142721033850725,-0.0155890208715704,-0.100092153138189,0.0569945746143931
"8pm",-0.136361127229524,0.252426143435227,-0.0440149923287675,-0.0922667040787349,0.0884227742318934
"9pm",-0.166617077048215,0.344130976212982,-0.060262236648822,-0.0952498551120378,0.0809121774393864
"10pm",-0.189950335427831,0.356697995873255,-0.0488604659109149,-0.0944930395993067,0.0415835978240376
"11pm",-0.195306171202473,0.368457347811823,-0.0317098343172067,-0.104094911316239,0.0564734467215104
"12pm",-0.165813647363837,0.302248544164148,-0.000706451318753669,-0.103635555077003,0.0319176552155195
"1am",-0.16613999823095,0.260332454565952,-0.0465480079083683,-0.10606478293269,0.0363830038104544
"2am",-0.16690776546312,0.247237193717288,-0.04366741361063,-0.0952874465100012,0.0357707143741217
"3am",-0.16715044462391,0.237724292200423,-0.0306249580341183,-0.0927289487497519,0.0354403408184447
