"hour","educmen1","educmen2","educmen3","educmen4"
"4am",0.231855460978211,0.0189035482353224,0.146225722003557,-0.103036092555832
"5am",0.240988335804525,0.0195238884526037,0.146299502144732,-0.156835319927042
"6am",0.253987621706321,0.048070618959411,0.138409105086802,-0.176831865918257
"7am",0.359955911019326,0.0640171525852763,0.222617704938248,-0.188197925132115
"8am",0.461455143089701,0.0239098884055888,0.338193431747897,-0.176884521314154
"9am",0.470306098164582,-0.0399060990706906,0.249403220080092,-0.166314369325682
"10am",0.413051712153606,-0.0718705757660072,0.235439578315789,-0.166834517997043
"11am",0.464888631139253,-0.0445091869432974,0.18973805288028,-0.167084188077539
"12am",0.361556284354296,-0.0562741758535423,0.15721999294116,-0.172239210660435
"1pm",0.419833469377549,-0.0614651184688351,0.254417525957178,-0.174042179639833
"2pm",0.412046671655454,0.0179052190575178,0.280850967894508,-0.0570230283134212
"3pm",0.356430225265693,0.049879366906636,0.303116726030378,-0.151310259180671
"4pm",0.464956850711841,0.138727825750867,0.354355599675743,-0.195507953081817
"5pm",0.324739080969458,0.0534117184736179,0.145058139159343,-0.148478717401625
"6pm",0.37117745432704,0.0233273245712883,0.126379309725181,-0.175762619845049
"7pm",0.305944851498585,0.0489969763701516,0.14332149806494,-0.0772379115904721
"8pm",0.30249226196465,0.0890104971191254,0.174549670201013,-0.100950647947136
"9pm",0.296020228638655,0.0284652868816969,0.124552914180071,-0.103150844286208
"10pm",0.267042993324104,0.0401654289321252,0.157422946226845,-0.103461406276682
"11pm",0.278361616254711,0.05119552128772,0.160609143291497,-0.10329437024955
"12pm",0.272060670315595,0.062752745531234,0.171596871916878,-0.104711904423154
"1am",0.286248067627787,0.0686999249794421,0.181340666581187,-0.105202691092676
"2am",0.287036200059021,0.0746477098772103,0.186577306036099,-0.104897674687202
"3am",0.285869954924396,0.0670523807346412,0.181221621154256,-0.104984575002479
